timestamp,GBPAUD_close,GBPNZD_close,AUDNZD_close,basis,rolling_mean,rolling_std,z,strategy,primary_entry_eligible,control_entry_eligible,session_eligible,time_eligible,active_basket_state,expected_decision
2026-08-25 15:55:00,,,,-1.738719486893414e-05,,,0.3862918287194982,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:00:00,,,,-6.612993619822816e-05,,,0.013007199291347894,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:05:00,,,,-4.745427293617599e-05,,,0.1562483286838757,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:10:00,,,,-2.9379605002738396e-05,,,0.2940721863561834,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:15:00,,,,-2.021560792064836e-05,,,0.36342105270570674,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:20:00,,,,-3.68857219119334e-05,,,0.23540068387708266,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:25:00,,,,-2.7934750742447667e-05,,,0.3009727399217512,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:30:00,,,,-4.2808995370513525e-06,,,0.4784807875605952,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:35:00,,,,-3.111074979481043e-05,,,0.27016874574818783,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:40:00,,,,-3.084862274735367e-05,,,0.2695397931308508,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:45:00,,,,-4.519554932794212e-05,,,0.14992672401088858,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:50:00,,,,-1.9900068142258975e-05,,,0.33692610804596057,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 16:55:00,,,,-0.00019202373654247928,,,-1.0548639888988416,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:00:00,,,,-4.238875899489902e-05,,,0.14072036348057548,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:05:00,,,,-3.0154137958066096e-05,,,0.22970390708682625,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:10:00,,,,-3.579389972865887e-05,,,0.16680092675391958,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:15:00,,,,-2.8171069814703076e-05,,,0.23084831302856845,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:20:00,,,,-1.9887797391537898e-05,,,0.3374184147655222,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:25:00,,,,-1.5896879760696203e-05,,,0.42998101576466696,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:30:00,,,,-4.02413916933686e-05,,,-0.005577618869777107,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:35:00,,,,-2.7536057752242105e-05,,,0.2697101951191662,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:40:00,,,,-2.7817771818400283e-05,,,0.4892487760588582,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:45:00,,,,-3.958075099752545e-05,,,-0.29669662534063734,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:50:00,,,,-6.580039950584982e-05,,,-2.042302670188628,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 17:55:00,,,,-1.9129464096184767e-05,,,1.0704127131581609,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:00:00,,,,-2.5099239940262752e-05,,,0.6692982688190071,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:05:00,,,,-3.828308964407001e-05,,,-0.19978269321597314,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:10:00,,,,-3.337412050558042e-05,,,0.12289527648611479,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:15:00,,,,-1.3541981838671724e-05,,,1.4253640392886893,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:20:00,,,,-1.7745075234665286e-05,,,1.134615616596558,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:25:00,,,,-3.106804390459739e-05,,,0.2507984842385934,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:30:00,,,,-4.2527280915805044e-05,,,-0.4994094862986857,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:35:00,,,,-1.7360276150957255e-05,,,1.152581570223353,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:40:00,,,,-2.6623101853473496e-05,,,0.5414300947748957,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:45:00,,,,-3.827532471861739e-05,,,-0.2259879731987795,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:50:00,,,,-3.33958655459321e-05,,,0.09498522103008948,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 18:55:00,,,,-2.6756913581615915e-05,,,0.5353370430427488,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:00:00,,,,-3.867118470696207e-05,,,-0.24705884010547327,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:05:00,,,,-3.411718380422202e-05,,,0.05538033063941491,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:10:00,,,,-2.75865149488852e-05,,,0.4848430193493169,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:15:00,,,,-2.6339157606580788e-05,,,0.5609648733023617,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:20:00,,,,-3.4259558303606497e-05,,,0.0356274031932859,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:25:00,,,,-3.504320873901068e-05,,,-0.019180126425902354,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:30:00,,,,-3.138496040899774e-05,,,0.21705626463074185,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:35:00,,,,-3.5329381964932516e-05,,,-0.0484287493898738,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:40:00,,,,-1.7382906472351856e-05,,,1.1333086147337543,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:45:00,,,,-3.520487820762863e-05,,,-0.05464484879908413,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:50:00,,,,-4.833101356110925e-05,,,-0.9292861681623799,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 19:55:00,,,,-5.020628726179477e-05,,,-1.0693523131565565,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:00:00,,,,-4.6312253936725556e-05,,,-0.8060887316225824,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:05:00,,,,-5.2524474756232564e-05,,,-1.2177942210337662,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:10:00,,,,-3.1292807138066925e-05,,,0.19865022861971784,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:15:00,,,,-3.0414608532286502e-05,,,0.25203279581620786,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:20:00,,,,-1.3160151373009521e-05,,,1.4017592297651957,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:25:00,,,,-3.4488889869149775e-05,,,-0.027710131946885496,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:30:00,,,,-2.9863484791781136e-05,,,0.2769108382437549,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:35:00,,,,-3.480538894859442e-05,,,-0.055795893926473744,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:40:00,,,,-3.445783957836679e-05,,,-0.029639127708160216,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:45:00,,,,-2.802355022812897e-05,,,0.3940723310084099,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:50:00,,,,-3.1704146607580697e-05,,,0.14061284447452446,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 20:55:00,,,,-4.497791796609363e-05,,,-0.7541646540715776,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:00:00,,,,-4.787245249915362e-05,,,-0.9470703663546776,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:05:00,,,,-2.8558254138943973e-05,,,0.36001613384194686,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:10:00,,,,-2.8881096062555178e-05,,,0.3351074270814345,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:15:00,,,,-3.2151928030882404e-05,,,0.11049923462805446,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:20:00,,,,-3.3414264722642084e-05,,,0.025455837401184452,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:25:00,,,,-1.3966066856302417e-05,,,1.331937240349969,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:30:00,,,,-2.382347716914368e-05,,,0.6633594649791588,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:35:00,,,,-1.6016568851306978e-05,,,1.1847402552419637,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:40:00,,,,-3.532711396006527e-05,,,-0.1186683347416284,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:45:00,,,,-4.35465065559415e-05,,,-0.677725469166899,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:50:00,,,,-4.775443512675115e-05,,,-0.9624268582232259,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 21:55:00,,,,-5.0609296457337916e-05,,,-1.1451049498763042,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:00:00,,,,-6.059061939386878e-05,,,-1.8044749007714505,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:05:00,,,,-6.191515665351921e-05,,,-1.8686448408770353,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:10:00,,,,-6.193997265513396e-05,,,-1.844167444212632,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:15:00,,,,-6.540585093858797e-05,,,-2.0522725186947546,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:20:00,,,,-4.9254292122269394e-05,,,-0.9768768236802663,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:25:00,,,,-4.536440301461386e-05,,,-0.7217076453600388,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:30:00,,,,-5.220369480007925e-05,,,-1.1661824190138232,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:35:00,,,,-5.9699579850719386e-05,,,-1.651282891777757,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:40:00,,,,-4.990839814583703e-05,,,-1.0063106736791056,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:45:00,,,,-5.976094630275042e-05,,,-1.6390251888157639,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:50:00,,,,-6.711802358105867e-05,,,-2.0982528694588,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 22:55:00,,,,-6.019699871107065e-05,,,-1.6245170743714368,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:00:00,,,,-2.9099802685228493e-05,,,0.35566363979485044,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:05:00,,,,-4.635704008876251e-05,,,-0.731611959129136,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:10:00,,,,-6.286252935264192e-05,,,-1.7702035551546043,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:15:00,,,,-6.159311947023793e-05,,,-1.6687860962181598,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:20:00,,,,-4.904902422922519e-05,,,-0.8643897109450215,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:25:00,,,,-4.066572686356462e-05,,,-0.33244655844650933,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:30:00,,,,-4.430459040374868e-05,,,-0.5584506621340761,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:35:00,,,,-2.7718196671633333e-05,,,0.4863264165235896,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-25 23:40:00,,,,-0.00010066878200229445,,,-4.079203647520939,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-25 23:45:00,,,,-0.00010065161806091516,,,-3.899125019811893,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-25 23:50:00,,,,-0.00010046224758861189,,,-3.7405204985842695,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-25 23:55:00,,,,-0.00047313123302678006,,,-24.571193091638914,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:00:00,,,,-0.0006118797536936171,,,-16.12742088718234,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:05:00,,,,-0.0004108649228960204,,,-6.861327612895695,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:10:00,,,,-0.0003846152411719761,,,-5.7060425915305695,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:15:00,,,,-0.00040498757908910554,,,-5.582906386716688,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:20:00,,,,-0.0009094838410746708,,,-12.44981463412079,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:25:00,,,,-0.0009691216903946198,,,-9.955112825416043,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:30:00,,,,-0.0006781491282431551,,,-5.523441074821301,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:35:00,,,,-0.0006506786474483606,,,-4.893408046849447,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:40:00,,,,-0.0006429703833925604,,,-4.541802744596528,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:45:00,,,,-0.0007004145188271027,,,-4.731054037509867,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:50:00,,,,-0.0007574946362089996,,,-4.868214346476827,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 00:55:00,,,,-0.0008086268163574883,,,-4.922727774078886,TB-FWD-V1,True,True,False,True,FLAT,ENTRY
2026-08-26 01:00:00,,,,-2.70000142344462e-05,,,0.3096789871158332,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:05:00,,,,-2.5806925844307216e-05,,,0.3171226419962431,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:10:00,,,,-3.366387227007883e-05,,,0.2673169617894091,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:15:00,,,,-3.5829409978704874e-05,,,0.25329757894162186,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:20:00,,,,-4.793599577107566e-05,,,0.1763979448401781,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:25:00,,,,-5.418484165897741e-05,,,0.13689786725699535,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:30:00,,,,-3.645779467364996e-05,,,0.2491538636195085,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:35:00,,,,-3.130161620190641e-05,,,0.2818163148329865,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:40:00,,,,-3.089719121623924e-05,,,0.2837786208818255,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:45:00,,,,-3.8841521275423396e-05,,,0.23358405433355048,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:50:00,,,,-3.6797916094760685e-05,,,0.24664220599265516,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 01:55:00,,,,-3.6693312063657e-05,,,0.24706716082801808,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:00:00,,,,-4.579785499858602e-05,,,0.18982016570267465,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:05:00,,,,-2.525267510547491e-05,,,0.32000016539031345,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:10:00,,,,-3.180881433909044e-05,,,0.278526281576638,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:15:00,,,,-3.765585450518638e-05,,,0.24119025919245435,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:20:00,,,,-3.102971734081361e-05,,,0.28306814259219026,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:25:00,,,,-2.8293071422602623e-05,,,0.3002820408782674,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:30:00,,,,-3.5985075278271994e-05,,,0.25157767703499717,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:35:00,,,,-4.853537178867162e-05,,,0.1726372405119439,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:40:00,,,,-4.5689706893170534e-05,,,0.19133045397555604,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:45:00,,,,-4.712680729451746e-05,,,0.1825868920547045,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:50:00,,,,-5.1466705348779396e-05,,,0.1555086329677476,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 02:55:00,,,,-4.618381530754889e-05,,,0.18995727805158164,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:00:00,,,,-6.102411548905562e-05,,,0.09648544808167782,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:05:00,,,,-4.412417068280772e-05,,,0.20427820866495358,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:10:00,,,,-4.819991772922472e-05,,,0.1789415021037102,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:15:00,,,,-4.760910729942336e-05,,,0.18304864889757186,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:20:00,,,,-3.303168592369565e-05,,,0.27578635107887967,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:25:00,,,,-4.566988732984667e-05,,,0.1955627022838459,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:30:00,,,,-4.554040997548081e-05,,,0.19680946683293163,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:35:00,,,,-4.2183559708280916e-05,,,0.21834684974136417,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:40:00,,,,-2.9843792274802938e-05,,,0.2963181022537593,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:45:00,,,,-4.434627741214947e-05,,,0.20447701543163527,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:50:00,,,,-4.2420976287316225e-05,,,0.2176037487980387,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 03:55:00,,,,-4.5351436922663746e-05,,,0.19994364981901858,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:00:00,,,,-4.497484595269996e-05,,,0.20224711999700315,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:05:00,,,,-4.6806175312968934e-05,,,0.1912585132361482,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:10:00,,,,-3.567920510932909e-05,,,0.26253019612213785,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:15:00,,,,-4.700985548744541e-05,,,0.19073347775551047,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:20:00,,,,-3.15076575770068e-05,,,0.2894561179022388,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:25:00,,,,-6.705823924768595e-05,,,0.06445187110378484,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:30:00,,,,-4.696816949698035e-05,,,0.1932453248004198,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:35:00,,,,-3.383756000782667e-05,,,0.27692536195474265,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:40:00,,,,-3.17261368054933e-05,,,0.2902864573252851,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:45:00,,,,-5.0593456938780035e-05,,,0.17134195453885276,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:50:00,,,,-2.6729154332216787e-05,,,0.3229384967664444,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 04:55:00,,,,-3.531718279534135e-05,,,0.2683040717579911,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:00:00,,,,-2.666734265466264e-05,,,0.3235570463014896,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:05:00,,,,-4.915993245360739e-05,,,0.18084906897876873,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:10:00,,,,-2.8051380925514513e-05,,,0.31508986017237534,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:15:00,,,,-2.3809765639926095e-05,,,0.34179150430453076,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:20:00,,,,-1.6450221607150484e-05,,,0.38826197523930767,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:25:00,,,,-3.7668426966258606e-05,,,0.25337911904187244,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:30:00,,,,-2.6790278863375594e-05,,,0.3224527679099928,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:35:00,,,,-3.421238883408173e-05,,,0.2750604294186035,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:40:00,,,,-2.960685042391331e-05,,,0.30436413347979774,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:45:00,,,,-2.6925659019683135e-05,,,0.32167117778299487,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:50:00,,,,-3.203499813425603e-05,,,0.28903069946665316,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 05:55:00,,,,-3.6747855329144485e-05,,,0.25955035426337697,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:00:00,,,,-4.100164885764701e-05,,,0.23260575038248058,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:05:00,,,,-3.3102694620895656e-05,,,0.28322666711382355,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:10:00,,,,-3.3412961226136906e-05,,,0.28124643894146695,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:15:00,,,,-5.022627595496765e-05,,,0.17537034397321566,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:20:00,,,,-4.118694161461822e-05,,,0.2330892052551892,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:25:00,,,,-3.109049549476772e-05,,,0.2973802368290687,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:30:00,,,,-5.0269138562653026e-05,,,0.1758260751215162,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:35:00,,,,-4.7210803882480334e-05,,,0.19575711924348185,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:40:00,,,,-4.797970848707811e-05,,,0.191372339383402,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:45:00,,,,-3.2609872984257215e-05,,,0.2890856989641837,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:50:00,,,,-3.3861620338110354e-05,,,0.2812544168136195,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 06:55:00,,,,-3.476796142956595e-05,,,0.27614944777267814,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:00:00,,,,-2.9820736413915805e-05,,,0.3078475612611309,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:05:00,,,,-2.9565179573975975e-05,,,0.30985194628164653,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:10:00,,,,-3.975187348106979e-05,,,0.2452697795205573,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:15:00,,,,-3.160269048002595e-05,,,0.2972597515296182,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:20:00,,,,-1.9324920143753976e-05,,,0.374554156094489,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:25:00,,,,-3.258240044684557e-05,,,0.2906265292640252,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:30:00,,,,-3.15732744342323e-05,,,0.29690063004326583,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:35:00,,,,-4.429811481895807e-05,,,0.2163289978176143,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:40:00,,,,-3.5069605902826595e-05,,,0.27533818089714385,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:45:00,,,,-4.187225154314578e-05,,,0.23235599611434574,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:50:00,,,,-4.437369176102379e-05,,,0.2168210876658291,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 07:55:00,,,,-4.5572223654449795e-05,,,0.20967050766692943,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:00:00,,,,-4.2588834845536105e-05,,,0.2290122633336583,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:05:00,,,,-4.51362659060206e-05,,,0.2129785150568326,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:10:00,,,,-3.49403115538216e-05,,,0.27803232914172016,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:15:00,,,,-4.542129429394026e-05,,,0.2114274045797645,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:20:00,,,,-1.9790916263917602e-05,,,0.374537241189657,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:25:00,,,,-3.256657494365989e-05,,,0.293048412359557,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:30:00,,,,-4.86738158723965e-05,,,0.1909144920858351,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:35:00,,,,-4.462623271994648e-05,,,0.2171103319746307,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:40:00,,,,-4.4129704995454766e-05,,,0.2211826991503261,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:45:00,,,,-4.184921400049446e-05,,,0.23493207901949995,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:50:00,,,,-3.472769783474661e-05,,,0.2799325354895259,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 08:55:00,,,,-2.8833353030777165e-05,,,0.31751892766784323,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:00:00,,,,-2.7430163140385044e-05,,,0.3267271194178054,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:05:00,,,,-3.7377135661820216e-05,,,0.2632791299254246,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:10:00,,,,-3.327523178198177e-05,,,0.28963297086267725,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:15:00,,,,-1.754088837160883e-05,,,0.3905419769703064,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:20:00,,,,-3.526916403731595e-05,,,0.27752478905926603,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:25:00,,,,-4.256961412624216e-05,,,0.23133580959217817,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:30:00,,,,-2.9257245764496842e-05,,,0.31574873211961546,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:35:00,,,,-2.9126406463214627e-05,,,0.3169087389642661,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:40:00,,,,-3.067105622536759e-05,,,0.3022495137117591,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:45:00,,,,-2.988584965257779e-05,,,0.30683680123433676,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:50:00,,,,-2.1700262497897915e-05,,,0.3588403018817548,TB-FWD-V1,False,False,True,True,FLAT,
2026-08-26 09:55:00,,,,-4.9436012325349e-05,,,0.1821285519045955,TB-FWD-V1,False,False,True,True,FLAT,
