event_index,ret_1d,rank_band,BEHAVIORAL_10_label,CORR_60_10_label,CORR_120_10_label,STATE_label,HYBRID_10_label,n_families_true,consensus,final_class
803,1.2624995,1001-1500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
2655,0.24010472,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
2696,0.17332299,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
3003,0.11291131,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
3022,0.18421042,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
3118,0.18616915,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
3122,0.3213952,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
3166,0.16260728,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
4163,0.07290846,101-250,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
4164,0.055318583,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
4543,262.0909,251-500,NO_PEERS,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
4740,0.09933199,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
4749,0.05531251,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
4754,0.108536094,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
4758,0.057598747,26-100,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
4769,0.06672682,26-100,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
4771,0.06985427,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
5055,2.0100267,1001-1500,NO_PEERS,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
6071,0.11585089,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
6097,0.09658996,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
6172,0.21005543,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
6173,0.17278485,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
6196,0.07871186,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
8007,0.09120715,26-100,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
8044,0.27190655,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
8058,0.5007115,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
8102,0.13681105,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
8122,0.11803653,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
8485,0.26303384,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
9039,0.104082175,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
9470,0.2334497,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
9640,0.2089801,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
9983,0.10139784,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
10040,0.41797307,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
10352,0.35135156,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
10411,0.3109433,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
10425,0.12899932,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
10578,2.0211976,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
11025,0.13349476,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
11026,0.16466466,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
11028,0.25891316,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
11188,1220.0486,101-250,TRUE_UP_LONER,NO_PEERS,NO_PEERS,NO_PEERS,TRUE_UP_LONER,2,AMBIGUOUS,AMBIGUOUS
11854,0.12584066,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
11863,0.14395869,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12121,0.13756002,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12169,0.083009414,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12170,0.088008255,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12177,0.06361415,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12196,0.41370633,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12197,0.1576012,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12679,0.13191828,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12747,0.116764165,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12754,0.15771957,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12755,0.1310673,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12758,0.23113923,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
12759,0.3727707,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
13750,0.1256861,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
13761,0.17248192,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
13762,0.10506106,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
13786,0.10341849,26-100,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
13797,0.08171407,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
13866,0.26809984,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
14067,0.2519627,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
14073,0.55298126,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
14109,0.09890749,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
14367,0.34707597,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
15270,0.2852275,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
15280,0.1427211,101-250,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
15585,0.1361553,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
15627,0.08747263,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
15629,0.13240568,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
16372,0.09593681,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
16513,0.3522323,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
16730,0.15401639,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
17469,0.07319769,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
17470,0.047611997,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
17743,0.23853742,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
17745,0.19768216,26-100,FALSE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
18054,0.1274434,101-250,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
18105,0.41522676,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
18109,0.26741642,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
18167,0.24112172,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
18510,0.17512517,101-250,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,3,TRUE_UP_LONER,TRUE_UP_LONER
18722,0.10598506,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
18723,0.11360586,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
18737,0.0725811,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
18785,0.11426077,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
19053,0.083733216,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
19327,0.11542325,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
19405,0.100723505,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
19601,0.25393507,101-250,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
19612,0.37708327,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
19923,0.23414679,26-100,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
19936,0.17901006,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
19952,0.21118209,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
19953,0.2427257,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
20331,0.37253922,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
21319,0.29213616,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
21557,0.09393544,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
21922,0.09449644,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
21957,0.511542,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
22217,0.22962448,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
22251,0.11564373,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
22978,0.11851728,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
25078,0.3578043,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
25086,0.12543474,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
25101,0.18020768,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
25108,0.0670487,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
25161,0.065441765,26-100,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
26220,0.27480662,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
26508,0.18384539,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
26546,0.20023987,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
26590,3.8557749,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
26646,0.5165249,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
26735,0.04589183,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
27223,0.17578807,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
27756,0.12109801,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
27757,0.12850189,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
27818,0.3555627,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
28026,0.47514454,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
28029,0.24484578,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
28034,0.23024248,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
28038,0.23179923,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
28305,0.056022547,751-1000,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
28845,11.963001,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
29263,0.2268679,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
29394,0.3509326,26-100,TRUE_UP_LONER,TRUE_UP_LONER,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
29403,0.2661732,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
30877,0.13516226,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
30881,0.35084033,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
30882,0.22254547,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
31135,0.6274323,251-500,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
31425,0.11166935,251-500,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
31441,0.3127081,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
31556,0.18379827,26-100,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
31573,0.16045971,101-250,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,NO_PEERS,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
31649,0.3986394,26-100,FALSE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,4,TRUE_UP_LONER,TRUE_UP_LONER
32377,0.17631076,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
32954,0.11697664,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
33647,0.19039087,501-750,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
34345,0.3244897,751-1000,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,TRUE_UP_LONER,5,TRUE_UP_LONER,TRUE_UP_LONER
