entry_time,exit_time,direction,entry,exit,pnl_pips,result,exit_reason
2025-07-02 05:30:00-04:00,2025-07-02 07:20:00-04:00,LONG,1.1771799999999997,1.1770399999999996,-1.4,LOSS,SL
2025-07-03 06:30:00-04:00,2025-07-03 06:45:00-04:00,SHORT,1.1813299999999995,1.18037,9.6,WIN,TP
2025-07-04 05:10:00-04:00,2025-07-04 05:15:00-04:00,LONG,1.17607,1.17763,15.6,WIN,TP
2025-07-07 03:15:00-04:00,2025-07-07 03:20:00-04:00,LONG,1.17562,1.1767,10.8,WIN,TP
2025-07-08 02:30:00-04:00,2025-07-08 03:40:00-04:00,SHORT,1.1753399999999998,1.17428,10.6,WIN,TP
2025-07-09 02:10:00-04:00,2025-07-09 02:15:00-04:00,LONG,1.1693,1.17052,12.2,WIN,TP
2025-07-10 05:40:00-04:00,2025-07-10 05:50:00-04:00,LONG,1.1722300000000003,1.17341,11.8,WIN,TP
2025-07-11 03:35:00-04:00,2025-07-11 03:40:00-04:00,LONG,1.1660799999999998,1.16698,9.0,WIN,TP
2025-07-14 10:05:00-04:00,2025-07-14 10:10:00-04:00,SHORT,1.1707100000000001,1.16947,12.4,WIN,TP
2025-07-15 06:00:00-04:00,2025-07-15 06:15:00-04:00,LONG,1.1667500000000002,1.16775,10.0,WIN,TP
2025-07-16 06:05:00-04:00,2025-07-16 06:10:00-04:00,SHORT,1.1637300000000002,1.16277,9.6,WIN,TP
2025-07-17 05:05:00-04:00,2025-07-17 05:15:00-04:00,LONG,1.16066,1.160558,-1.0,LOSS,SL
2025-07-18 06:10:00-04:00,2025-07-18 06:15:00-04:00,SHORT,1.16417,1.16275,14.2,WIN,TP
2025-07-21 06:10:00-04:00,2025-07-21 06:15:00-04:00,SHORT,1.16579,1.16469,11.0,WIN,TP
2025-07-22 06:05:00-04:00,2025-07-22 06:10:00-04:00,SHORT,1.1700799999999998,1.16908,10.0,WIN,TP
2025-07-23 03:30:00-04:00,2025-07-23 03:35:00-04:00,LONG,1.1723499999999998,1.17325,9.0,WIN,TP
2025-07-24 06:05:00-04:00,2025-07-24 06:10:00-04:00,LONG,1.17456,1.1757,11.4,WIN,TP
2025-07-25 03:45:00-04:00,2025-07-25 03:50:00-04:00,LONG,1.1728600000000002,1.17372,8.6,WIN,TP
2025-07-28 05:25:00-04:00,2025-07-28 05:30:00-04:00,LONG,1.1716199999999997,1.1714599999999997,-1.6,LOSS,SL
2025-07-29 04:05:00-04:00,2025-07-29 04:10:00-04:00,SHORT,1.1599800000000005,1.15884,11.4,WIN,TP
2025-07-30 02:45:00-04:00,2025-07-30 02:50:00-04:00,LONG,1.1549599999999998,1.15594,9.8,WIN,TP
2025-07-31 02:15:00-04:00,2025-07-31 02:20:00-04:00,LONG,1.1415300000000004,1.14237,8.4,WIN,TP
2025-08-01 02:10:00-04:00,2025-08-01 02:25:00-04:00,SHORT,1.14245,1.14157,8.8,WIN,TP
2025-08-04 02:10:00-04:00,2025-08-04 02:15:00-04:00,SHORT,1.1603699999999997,1.15851,18.6,WIN,TP
2025-08-05 05:30:00-04:00,2025-08-05 05:35:00-04:00,SHORT,1.1567299999999998,1.15559,11.4,WIN,TP
2025-08-06 03:25:00-04:00,2025-08-06 03:30:00-04:00,SHORT,1.1590599999999998,1.1582,8.6,WIN,TP
2025-08-07 03:30:00-04:00,2025-08-07 03:40:00-04:00,SHORT,1.1681300000000001,1.16731,8.2,WIN,TP
2025-08-08 04:20:00-04:00,2025-08-08 04:30:00-04:00,LONG,1.1641900000000003,1.1640780000000004,-1.1,LOSS,SL
2025-08-11 02:25:00-04:00,2025-08-11 02:30:00-04:00,SHORT,1.16816,1.16734,8.2,WIN,TP
2025-08-12 04:25:00-04:00,2025-08-12 04:30:00-04:00,LONG,1.1605499999999997,1.16193,13.8,WIN,TP
2025-08-13 05:10:00-04:00,2025-08-13 05:15:00-04:00,SHORT,1.1695699999999996,1.16847,11.0,WIN,TP
2025-08-14 05:15:00-04:00,2025-08-14 05:20:00-04:00,SHORT,1.1712799999999997,1.17024,10.4,WIN,TP
2025-08-15 05:40:00-04:00,2025-08-15 05:45:00-04:00,SHORT,1.1683400000000002,1.16724,11.0,WIN,TP
2025-08-18 06:20:00-04:00,2025-08-18 06:25:00-04:00,SHORT,1.1715299999999997,1.17013,14.0,WIN,TP
2025-08-19 04:55:00-04:00,2025-08-19 05:05:00-04:00,LONG,1.16462,1.16578,11.6,WIN,TP
2025-08-20 02:10:00-04:00,2025-08-20 02:15:00-04:00,SHORT,1.1641200000000003,1.16314,9.8,WIN,TP
2025-08-21 05:30:00-04:00,2025-08-21 06:15:00-04:00,LONG,1.1622700000000001,1.16361,13.4,WIN,TP
2025-08-22 02:45:00-04:00,2025-08-22 02:50:00-04:00,LONG,1.1577600000000003,1.15928,15.2,WIN,TP
2025-08-25 05:10:00-04:00,2025-08-25 05:15:00-04:00,SHORT,1.17168,1.171788,-1.1,LOSS,SL
2025-08-26 02:10:00-04:00,2025-08-26 02:30:00-04:00,LONG,1.1618999999999997,1.16308,11.8,WIN,TP
2025-08-27 06:20:00-04:00,2025-08-27 06:25:00-04:00,LONG,1.1596,1.1611,15.0,WIN,TP
2025-08-29 06:05:00-04:00,2025-08-29 06:15:00-04:00,SHORT,1.1677600000000001,1.16672,10.4,WIN,TP
2025-09-01 05:15:00-04:00,2025-09-01 05:20:00-04:00,SHORT,1.1735800000000003,1.17232,12.6,WIN,TP
2025-09-02 04:30:00-04:00,2025-09-02 04:35:00-04:00,LONG,1.1677400000000004,1.16884,11.0,WIN,TP
2025-09-03 05:40:00-04:00,2025-09-03 05:45:00-04:00,SHORT,1.1656600000000004,1.16426,14.0,WIN,TP
2025-09-04 06:10:00-04:00,2025-09-04 06:15:00-04:00,SHORT,1.1669499999999997,1.16577,11.8,WIN,TP
2025-09-05 05:35:00-04:00,2025-09-05 05:40:00-04:00,SHORT,1.1682199999999998,1.16716,10.6,WIN,TP
2025-09-08 05:20:00-04:00,2025-09-08 05:25:00-04:00,SHORT,1.1734600000000002,1.17228,11.8,WIN,TP
2025-09-09 05:35:00-04:00,2025-09-09 05:40:00-04:00,LONG,1.17523,1.17665,14.2,WIN,TP
2025-09-10 05:15:00-04:00,2025-09-10 05:20:00-04:00,SHORT,1.1726400000000001,1.17154,11.0,WIN,TP
2025-09-11 05:15:00-04:00,2025-09-11 05:20:00-04:00,SHORT,1.17072,1.1695,12.2,WIN,TP
2025-09-12 06:05:00-04:00,2025-09-12 06:30:00-04:00,SHORT,1.1749199999999997,1.17394,9.8,WIN,TP
2025-09-15 06:40:00-04:00,2025-09-15 06:45:00-04:00,SHORT,1.17534,1.17424,11.0,WIN,TP
2025-09-16 02:40:00-04:00,2025-09-16 02:45:00-04:00,SHORT,1.1795099999999998,1.17831,12.0,WIN,TP
2025-09-17 06:10:00-04:00,2025-09-17 07:45:00-04:00,LONG,1.18317,1.18479,16.2,WIN,TP
2025-09-18 03:40:00-04:00,2025-09-18 03:45:00-04:00,LONG,1.17904,1.18024,12.0,WIN,TP
2025-09-19 02:10:00-04:00,2025-09-19 02:15:00-04:00,SHORT,1.1794300000000002,1.17845,9.8,WIN,TP
2025-09-22 02:10:00-04:00,2025-09-22 02:20:00-04:00,SHORT,1.17434,1.17332,10.2,WIN,TP
2025-09-23 02:15:00-04:00,2025-09-23 02:20:00-04:00,LONG,1.17866,1.1798,11.4,WIN,TP
2025-09-24 04:40:00-04:00,2025-09-24 04:45:00-04:00,LONG,1.17874,1.1797,9.6,WIN,TP
2025-09-25 05:25:00-04:00,2025-09-25 05:30:00-04:00,SHORT,1.17649,1.17499,15.0,WIN,TP
2025-09-26 05:50:00-04:00,2025-09-26 05:55:00-04:00,LONG,1.1664700000000003,1.16751,10.4,WIN,TP
2025-09-29 04:00:00-04:00,2025-09-29 04:05:00-04:00,SHORT,1.17409,1.17321,8.8,WIN,TP
2025-09-30 05:30:00-04:00,2025-09-30 05:45:00-04:00,SHORT,1.1749800000000001,1.17388,11.0,WIN,TP
2025-10-01 04:10:00-04:00,2025-10-01 04:15:00-04:00,SHORT,1.1772399999999998,1.1763,9.4,WIN,TP
2025-10-02 05:10:00-04:00,2025-10-02 05:15:00-04:00,SHORT,1.17548,1.17418,13.0,WIN,TP
2025-10-03 05:40:00-04:00,2025-10-03 05:45:00-04:00,SHORT,1.1735400000000005,1.1726,9.4,WIN,TP
2025-10-06 03:30:00-04:00,2025-10-06 03:35:00-04:00,SHORT,1.17394,1.17272,12.2,WIN,TP
2025-10-07 05:10:00-04:00,2025-10-07 05:15:00-04:00,LONG,1.16746,1.16862,11.6,WIN,TP
2025-10-08 05:20:00-04:00,2025-10-08 05:30:00-04:00,LONG,1.16021,1.16123,10.2,WIN,TP
2025-10-09 05:35:00-04:00,2025-10-09 05:50:00-04:00,LONG,1.1613599999999997,1.1612619999999998,-1.0,LOSS,SL
2025-10-10 03:20:00-04:00,2025-10-10 03:25:00-04:00,LONG,1.1559700000000002,1.15683,8.6,WIN,TP
2025-10-13 05:20:00-04:00,2025-10-13 05:30:00-04:00,SHORT,1.16414,1.16238,17.6,WIN,TP
2025-10-14 03:25:00-04:00,2025-10-14 03:30:00-04:00,SHORT,1.1596000000000002,1.1587,9.0,WIN,TP
2025-10-15 05:20:00-04:00,2025-10-15 05:25:00-04:00,SHORT,1.1642299999999999,1.16281,14.2,WIN,TP
2025-10-16 05:15:00-04:00,2025-10-16 05:20:00-04:00,SHORT,1.16733,1.16625,10.8,WIN,TP
2025-10-17 03:55:00-04:00,2025-10-17 04:00:00-04:00,SHORT,1.17192,1.1711,8.2,WIN,TP
2025-10-21 06:15:00-04:00,2025-10-21 06:20:00-04:00,LONG,1.1618600000000001,1.1628,9.4,WIN,TP
2025-10-22 05:10:00-04:00,2025-10-22 05:15:00-04:00,LONG,1.1594299999999995,1.16071,12.8,WIN,TP
2025-10-24 06:40:00-04:00,2025-10-24 06:45:00-04:00,SHORT,1.16641,1.16263,37.8,WIN,TP
2025-10-27 06:40:00-04:00,2025-10-27 06:45:00-04:00,SHORT,1.1638,1.16266,11.4,WIN,TP
2025-10-28 07:00:00-04:00,2025-10-28 07:05:00-04:00,LONG,1.16331,1.16521,19.0,WIN,TP
2025-10-29 05:10:00-04:00,2025-10-29 05:15:00-04:00,LONG,1.16144,1.16258,11.4,WIN,TP
2025-10-30 02:25:00-04:00,2025-10-30 02:30:00-04:00,LONG,1.15922,1.16106,18.4,WIN,TP
2025-10-31 06:00:00-04:00,2025-10-31 06:30:00-04:00,LONG,1.1553699999999998,1.15635,9.8,WIN,TP
2025-11-03 05:10:00-05:00,2025-11-03 05:30:00-05:00,LONG,1.1522700000000001,1.1521560000000002,-1.1,LOSS,SL
2025-11-04 03:30:00-05:00,2025-11-04 03:35:00-05:00,SHORT,1.1539200000000003,1.1524,15.2,WIN,TP
2025-11-05 03:40:00-05:00,2025-11-05 03:45:00-05:00,LONG,1.1478599999999997,1.14878,9.2,WIN,TP
2025-11-06 06:05:00-05:00,2025-11-06 06:10:00-05:00,SHORT,1.1536400000000002,1.15212,15.2,WIN,TP
2025-11-07 05:15:00-05:00,2025-11-07 05:20:00-05:00,SHORT,1.1554500000000003,1.15385,16.0,WIN,TP
2025-11-10 03:55:00-05:00,2025-11-10 04:00:00-05:00,LONG,1.1543700000000003,1.15541,10.4,WIN,TP
2025-11-11 03:50:00-05:00,2025-11-11 04:00:00-05:00,LONG,1.1544699999999999,1.15543,9.6,WIN,TP
2025-11-12 07:00:00-05:00,2025-11-12 07:05:00-05:00,LONG,1.15584,1.15686,10.2,WIN,TP
2025-11-13 04:45:00-05:00,2025-11-13 04:55:00-05:00,SHORT,1.16109,1.161184,-0.9,LOSS,SL
2025-11-14 03:00:00-05:00,2025-11-14 03:05:00-05:00,SHORT,1.16566,1.16452,11.4,WIN,TP
2025-11-17 03:15:00-05:00,2025-11-17 03:20:00-05:00,LONG,1.15872,1.15954,8.2,WIN,TP
2025-11-18 03:10:00-05:00,2025-11-18 03:15:00-05:00,LONG,1.15855,1.15937,8.2,WIN,TP
2025-11-19 04:40:00-05:00,2025-11-19 04:45:00-05:00,SHORT,1.1605599999999998,1.15942,11.4,WIN,TP
2025-11-20 03:15:00-05:00,2025-11-20 03:20:00-05:00,SHORT,1.15316,1.15222,9.4,WIN,TP
2025-11-21 05:05:00-05:00,2025-11-21 05:10:00-05:00,LONG,1.1530000000000002,1.15406,10.6,WIN,TP
2025-11-24 02:10:00-05:00,2025-11-24 02:15:00-05:00,SHORT,1.15349,1.15255,9.4,WIN,TP
2025-11-25 04:10:00-05:00,2025-11-25 04:15:00-05:00,SHORT,1.15367,1.15245,12.2,WIN,TP
2025-11-26 05:40:00-05:00,2025-11-26 05:45:00-05:00,LONG,1.15603,1.15719,11.6,WIN,TP
2025-11-27 05:15:00-05:00,2025-11-27 05:20:00-05:00,LONG,1.1578299999999997,1.15881,9.8,WIN,TP
2025-11-28 02:30:00-05:00,2025-11-28 02:35:00-05:00,LONG,1.1569800000000001,1.1584,14.2,WIN,TP
2025-12-01 05:15:00-05:00,2025-12-01 05:35:00-05:00,SHORT,1.16318,1.16148,17.0,WIN,TP
2025-12-02 07:00:00-05:00,2025-12-02 07:05:00-05:00,SHORT,1.16239,1.16117,12.2,WIN,TP
2025-12-03 10:25:00-05:00,2025-12-03 10:30:00-05:00,SHORT,1.16891,1.16743,14.8,WIN,TP
2025-12-04 05:25:00-05:00,2025-12-04 05:50:00-05:00,SHORT,1.1680899999999999,1.1681899999999998,-1.0,LOSS,SL
2025-12-05 04:50:00-05:00,2025-12-05 05:50:00-05:00,LONG,1.1656000000000002,1.1655000000000002,-1.0,LOSS,SL
2025-12-08 03:10:00-05:00,2025-12-08 03:15:00-05:00,SHORT,1.1696299999999997,1.16695,26.8,WIN,TP
2025-12-09 03:10:00-05:00,2025-12-09 03:20:00-05:00,LONG,1.1636200000000003,1.16446,8.4,WIN,TP
2025-12-10 05:00:00-05:00,2025-12-10 05:10:00-05:00,SHORT,1.1654200000000001,1.16446,9.6,WIN,TP
2025-12-11 05:15:00-05:00,2025-12-11 05:20:00-05:00,SHORT,1.1711199999999997,1.17014,9.8,WIN,TP
2025-12-12 06:05:00-05:00,2025-12-12 06:10:00-05:00,LONG,1.1718300000000001,1.17283,10.0,WIN,TP
2025-12-15 03:30:00-05:00,2025-12-15 03:35:00-05:00,LONG,1.17231,1.17313,8.2,WIN,TP
2025-12-16 05:45:00-05:00,2025-12-16 05:50:00-05:00,LONG,1.1732899999999997,1.17475,14.6,WIN,TP
2025-12-17 04:00:00-05:00,2025-12-17 04:05:00-05:00,LONG,1.1707800000000004,1.1706900000000005,-0.9,LOSS,SL
2025-12-18 04:10:00-05:00,2025-12-18 04:15:00-05:00,SHORT,1.1760000000000004,1.17494,10.6,WIN,TP
2025-12-19 03:50:00-05:00,2025-12-19 03:55:00-05:00,LONG,1.17022,1.17124,10.2,WIN,TP
2025-12-22 05:50:00-05:00,2025-12-22 06:05:00-05:00,SHORT,1.17433,1.17337,9.6,WIN,TP
2025-12-23 07:00:00-05:00,2025-12-23 09:30:00-05:00,SHORT,1.18,1.180094,-0.9,LOSS,SL
2025-12-24 05:20:00-05:00,2025-12-24 05:25:00-05:00,LONG,1.1769599999999996,1.1783,13.4,WIN,TP
2025-12-26 03:45:00-05:00,2025-12-26 03:55:00-05:00,LONG,1.17663,1.17777,11.4,WIN,TP
2025-12-29 03:10:00-05:00,2025-12-29 03:15:00-05:00,SHORT,1.1769699999999996,1.17607,9.0,WIN,TP
2025-12-30 04:30:00-05:00,2025-12-30 04:35:00-05:00,LONG,1.17546,1.17676,13.0,WIN,TP
2025-12-31 03:10:00-05:00,2025-12-31 03:15:00-05:00,LONG,1.1725899999999998,1.17343,8.4,WIN,TP
2026-01-02 04:40:00-05:00,2026-01-02 04:45:00-05:00,LONG,1.1715499999999996,1.17329,17.4,WIN,TP
2026-01-05 05:40:00-05:00,2026-01-05 06:10:00-05:00,LONG,1.1678699999999997,1.1677659999999996,-1.0,LOSS,SL
2026-01-06 05:30:00-05:00,2026-01-06 05:35:00-05:00,LONG,1.17153,1.17303,15.0,WIN,TP
2026-01-07 04:40:00-05:00,2026-01-07 04:45:00-05:00,LONG,1.1676900000000001,1.16863,9.4,WIN,TP
2026-01-08 07:00:00-05:00,2026-01-08 08:30:00-05:00,SHORT,1.16859,1.16757,10.2,WIN,TP
2026-01-09 05:05:00-05:00,2026-01-09 05:10:00-05:00,SHORT,1.16619,1.16509,11.0,WIN,TP
2026-01-12 04:00:00-05:00,2026-01-12 04:05:00-05:00,SHORT,1.1685299999999998,1.16725,12.8,WIN,TP
2026-01-13 10:40:00-05:00,2026-01-13 10:45:00-05:00,SHORT,1.1702099999999998,1.16685,33.6,WIN,TP
2026-01-14 10:05:00-05:00,2026-01-14 10:10:00-05:00,SHORT,1.1673699999999998,1.16597,14.0,WIN,TP
2026-01-15 03:20:00-05:00,2026-01-15 03:25:00-05:00,LONG,1.1625699999999999,1.16339,8.2,WIN,TP
2026-01-19 03:40:00-05:00,2026-01-19 03:50:00-05:00,LONG,1.16193,1.16275,8.2,WIN,TP
2026-01-20 04:30:00-05:00,2026-01-20 04:40:00-05:00,SHORT,1.1689999999999996,1.1691239999999996,-1.2,LOSS,SL
2026-01-21 04:10:00-05:00,2026-01-21 04:15:00-05:00,LONG,1.1705999999999996,1.1718,12.0,WIN,TP
2026-01-22 05:25:00-05:00,2026-01-22 05:30:00-05:00,SHORT,1.1701399999999997,1.16916,9.8,WIN,TP
2026-01-23 04:50:00-05:00,2026-01-23 04:55:00-05:00,SHORT,1.1753200000000004,1.17426,10.6,WIN,TP
2026-01-26 02:30:00-05:00,2026-01-26 02:35:00-05:00,SHORT,1.18726,1.18644,8.2,WIN,TP
2026-01-27 05:05:00-05:00,2026-01-27 06:05:00-05:00,LONG,1.18495,1.18637,14.2,WIN,TP
2026-01-28 02:10:00-05:00,2026-01-28 02:15:00-05:00,LONG,1.19542,1.19848,30.6,WIN,TP
2026-01-29 02:20:00-05:00,2026-01-29 02:30:00-05:00,LONG,1.1976699999999998,1.19871,10.4,WIN,TP
2026-01-30 02:10:00-05:00,2026-01-30 02:20:00-05:00,SHORT,1.1943000000000001,1.19306,12.4,WIN,TP
2026-02-02 02:35:00-05:00,2026-02-02 02:40:00-05:00,LONG,1.1842499999999996,1.18545,12.0,WIN,TP
2026-02-03 03:20:00-05:00,2026-02-03 03:25:00-05:00,SHORT,1.1822499999999998,1.18139,8.6,WIN,TP
2026-02-04 06:55:00-05:00,2026-02-04 07:00:00-05:00,LONG,1.17986,1.18116,13.0,WIN,TP
2026-02-05 04:10:00-05:00,2026-02-05 04:15:00-05:00,SHORT,1.1819899999999999,1.18003,19.6,WIN,TP
2026-02-06 03:45:00-05:00,2026-02-06 03:50:00-05:00,LONG,1.1786599999999998,1.17962,9.6,WIN,TP
2026-02-09 03:10:00-05:00,2026-02-09 03:15:00-05:00,SHORT,1.18883,1.18517,36.6,WIN,TP
2026-02-10 04:30:00-05:00,2026-02-10 04:45:00-05:00,LONG,1.1894599999999997,1.1905,10.4,WIN,TP
2026-02-11 10:40:00-05:00,2026-02-11 10:45:00-05:00,LONG,1.1742400000000002,1.18472,104.8,WIN,TP
2026-02-12 02:30:00-05:00,2026-02-12 02:35:00-05:00,LONG,1.1850699999999996,1.18593,8.6,WIN,TP
2026-02-13 03:15:00-05:00,2026-02-13 03:20:00-05:00,SHORT,1.1870800000000004,1.18616,9.2,WIN,TP
2026-02-16 04:40:00-05:00,2026-02-16 04:45:00-05:00,LONG,1.1851800000000001,1.18612,9.4,WIN,TP
2026-02-17 10:25:00-05:00,2026-02-17 10:30:00-05:00,LONG,1.18078,1.18222,14.4,WIN,TP
2026-02-18 05:30:00-05:00,2026-02-18 05:35:00-05:00,LONG,1.18229,1.18323,9.4,WIN,TP
2026-02-19 05:25:00-05:00,2026-02-19 05:30:00-05:00,SHORT,1.1815100000000003,1.18039,11.2,WIN,TP
2026-02-20 03:00:00-05:00,2026-02-20 03:05:00-05:00,SHORT,1.17635,1.17553,8.2,WIN,TP
2026-02-23 05:10:00-05:00,2026-02-23 05:15:00-05:00,LONG,1.1807699999999999,1.18181,10.4,WIN,TP
2026-02-24 03:05:00-05:00,2026-02-24 03:10:00-05:00,SHORT,1.1789100000000003,1.17799,9.2,WIN,TP
2026-02-26 04:10:00-05:00,2026-02-26 04:15:00-05:00,LONG,1.18015,1.18131,11.6,WIN,TP
2026-02-27 04:50:00-05:00,2026-02-27 05:40:00-05:00,SHORT,1.18217,1.18115,10.2,WIN,TP
2026-03-02 02:10:00-05:00,2026-03-02 02:45:00-05:00,LONG,1.1771800000000003,1.1770820000000004,-1.0,LOSS,SL
2026-03-03 02:20:00-05:00,2026-03-03 02:25:00-05:00,LONG,1.1669599999999998,1.16794,9.8,WIN,TP
2026-03-04 02:55:00-05:00,2026-03-04 03:00:00-05:00,SHORT,1.16055,1.15941,11.4,WIN,TP
2026-03-05 03:00:00-05:00,2026-03-05 03:10:00-05:00,LONG,1.1589599999999998,1.1588759999999998,-0.8,LOSS,SL
2026-03-06 02:55:00-05:00,2026-03-06 03:00:00-05:00,LONG,1.1592999999999998,1.16082,15.2,WIN,TP
2026-03-09 03:15:00-04:00,2026-03-09 03:20:00-04:00,SHORT,1.15331,1.15243,8.8,WIN,TP
2026-03-10 03:20:00-04:00,2026-03-10 03:25:00-04:00,SHORT,1.1620800000000002,1.16124,8.4,WIN,TP
2026-03-11 05:55:00-04:00,2026-03-11 06:00:00-04:00,LONG,1.16199,1.16307,10.8,WIN,TP
2026-03-12 03:40:00-04:00,2026-03-12 04:00:00-04:00,LONG,1.15271,1.15353,8.2,WIN,TP
2026-03-13 06:05:00-04:00,2026-03-13 06:20:00-04:00,LONG,1.14714,1.147026,-1.1,LOSS,SL
2026-03-16 05:30:00-04:00,2026-03-16 05:35:00-04:00,LONG,1.1413900000000003,1.14277,13.8,WIN,TP
2026-03-17 02:55:00-04:00,2026-03-17 03:30:00-04:00,LONG,1.1484999999999996,1.14936,8.6,WIN,TP
2026-03-18 06:40:00-04:00,2026-03-18 07:20:00-04:00,LONG,1.1523400000000001,1.152246,-0.9,LOSS,SL
2026-03-19 05:20:00-04:00,2026-03-19 05:25:00-04:00,SHORT,1.1485799999999997,1.14726,13.2,WIN,TP
2026-03-20 05:10:00-04:00,2026-03-20 05:20:00-04:00,SHORT,1.1568500000000004,1.15579,10.6,WIN,TP
2026-03-23 04:25:00-04:00,2026-03-23 05:10:00-04:00,LONG,1.15296,1.15283,-1.3,LOSS,SL
2026-03-24 02:10:00-04:00,2026-03-24 02:15:00-04:00,LONG,1.15737,1.15819,8.2,WIN,TP
2026-03-25 05:15:00-04:00,2026-03-25 05:20:00-04:00,LONG,1.1575199999999999,1.15876,12.4,WIN,TP
2026-03-26 02:20:00-04:00,2026-03-26 04:25:00-04:00,SHORT,1.1572500000000003,1.15633,9.2,WIN,TP
2026-03-27 06:35:00-04:00,2026-03-27 06:40:00-04:00,LONG,1.1513200000000001,1.15232,10.0,WIN,TP
2026-03-30 06:10:00-04:00,2026-03-30 06:15:00-04:00,LONG,1.1491999999999998,1.15058,13.8,WIN,TP
2026-03-31 04:20:00-04:00,2026-03-31 04:25:00-04:00,LONG,1.1450200000000001,1.1463,12.8,WIN,TP
2026-04-01 05:05:00-04:00,2026-04-01 05:10:00-04:00,LONG,1.1557399999999998,1.15678,10.4,WIN,TP
2026-04-02 04:55:00-04:00,2026-04-02 05:00:00-04:00,LONG,1.1508,1.15262,18.2,WIN,TP
2026-04-06 06:00:00-04:00,2026-04-06 06:05:00-04:00,SHORT,1.1545799999999997,1.15326,13.2,WIN,TP
2026-04-07 04:50:00-04:00,2026-04-07 04:55:00-04:00,LONG,1.1516700000000002,1.15307,14.0,WIN,TP
2026-04-08 03:10:00-04:00,2026-04-08 03:20:00-04:00,SHORT,1.1684399999999997,1.16752,9.2,WIN,TP
2026-04-09 02:55:00-04:00,2026-04-09 03:00:00-04:00,LONG,1.1652200000000001,1.16616,9.4,WIN,TP
2026-04-10 07:15:00-04:00,2026-04-10 07:20:00-04:00,SHORT,1.1697099999999996,1.16847,12.4,WIN,TP
2026-04-13 05:20:00-04:00,2026-04-13 05:25:00-04:00,LONG,1.1678300000000001,1.16889,10.6,WIN,TP
2026-04-14 06:10:00-04:00,2026-04-14 06:15:00-04:00,SHORT,1.1810199999999997,1.17888,21.4,WIN,TP
2026-04-15 05:20:00-04:00,2026-04-15 05:25:00-04:00,LONG,1.1782099999999998,1.17933,11.2,WIN,TP
2026-04-16 10:10:00-04:00,2026-04-16 10:15:00-04:00,SHORT,1.1799,1.17862,12.8,WIN,TP
2026-04-17 07:50:00-04:00,2026-04-17 08:10:00-04:00,SHORT,1.18055,1.17913,14.2,WIN,TP
2026-04-20 05:45:00-04:00,2026-04-20 05:50:00-04:00,SHORT,1.1767900000000002,1.17575,10.4,WIN,TP
2026-04-22 04:25:00-04:00,2026-04-22 04:30:00-04:00,SHORT,1.1782899999999998,1.17559,27.0,WIN,TP
2026-04-23 06:40:00-04:00,2026-04-23 06:45:00-04:00,LONG,1.1687100000000004,1.16975,10.4,WIN,TP
2026-04-24 07:25:00-04:00,2026-04-24 07:30:00-04:00,SHORT,1.1708100000000004,1.16941,14.0,WIN,TP
2026-04-27 05:55:00-04:00,2026-04-27 06:10:00-04:00,SHORT,1.1735200000000001,1.1736220000000002,-1.0,LOSS,SL
2026-04-28 05:55:00-04:00,2026-04-28 06:10:00-04:00,LONG,1.1680599999999999,1.16936,13.0,WIN,TP
2026-04-29 05:45:00-04:00,2026-04-29 05:50:00-04:00,SHORT,1.1713300000000002,1.17023,11.0,WIN,TP
2026-04-30 06:20:00-04:00,2026-04-30 06:25:00-04:00,SHORT,1.1690300000000002,1.16805,9.8,WIN,TP
2026-05-01 05:55:00-04:00,2026-05-01 06:00:00-04:00,SHORT,1.1760799999999998,1.17346,26.2,WIN,TP
2026-05-04 02:55:00-04:00,2026-05-04 03:20:00-04:00,SHORT,1.1740399999999995,1.17308,9.6,WIN,TP
2026-05-05 04:05:00-04:00,2026-05-05 04:10:00-04:00,LONG,1.1669100000000001,1.16777,8.6,WIN,TP
2026-05-06 03:35:00-04:00,2026-05-06 05:30:00-04:00,SHORT,1.1746300000000003,1.17283,18.0,WIN,TP
2026-05-07 05:50:00-04:00,2026-05-07 05:55:00-04:00,SHORT,1.17683,1.17561,12.2,WIN,TP
2026-05-08 05:10:00-04:00,2026-05-08 05:15:00-04:00,SHORT,1.1757800000000003,1.1744,13.8,WIN,TP
2026-05-11 05:10:00-04:00,2026-05-11 05:15:00-04:00,SHORT,1.17653,1.17551,10.2,WIN,TP
2026-05-12 06:10:00-04:00,2026-05-12 06:15:00-04:00,LONG,1.1735300000000002,1.17453,10.0,WIN,TP
2026-05-13 07:00:00-04:00,2026-05-13 07:15:00-04:00,LONG,1.1700199999999998,1.17098,9.6,WIN,TP
2026-05-14 07:05:00-04:00,2026-05-14 07:10:00-04:00,LONG,1.1694299999999997,1.17075,13.2,WIN,TP
2026-05-15 04:55:00-04:00,2026-05-15 05:00:00-04:00,LONG,1.16189,1.16357,16.8,WIN,TP
2026-05-18 07:40:00-04:00,2026-05-18 07:45:00-04:00,SHORT,1.1657800000000003,1.16446,13.2,WIN,TP
2026-05-19 05:55:00-04:00,2026-05-19 06:45:00-04:00,LONG,1.1627299999999996,1.16373,10.0,WIN,TP
2026-05-20 03:40:00-04:00,2026-05-20 03:45:00-04:00,LONG,1.1589799999999995,1.15986,8.8,WIN,TP
2026-05-21 06:25:00-04:00,2026-05-21 06:30:00-04:00,LONG,1.1558799999999998,1.15984,39.6,WIN,TP
