date,direction,variant,entry,exit,pnl_pips,result,ar,tier
2025-07-01,LONG,CASCADE,0.78973,0.7902175,4.9,TP,19.5,T1
2025-07-01,SHORT,CASCADE,0.79002,0.7910280000000001,-10.1,SL,19.5,T1
2025-07-01,LONG,CASCADE,0.79409,0.7920908000000001,-20.0,SL,19.5,T1
2025-07-02,LONG,INITIAL,0.79344,0.793,-4.4,SL,22.8,T2
2025-07-02,LONG,CASCADE,0.79247,0.79304,5.7,TP,22.8,T2
2025-07-02,LONG,CASCADE,0.79334,0.7939100000000001,5.7,TP,22.8,T2
2025-07-02,LONG,INITIAL,0.79257,0.792234,-3.4,SL,22.8,T2
2025-07-03,LONG,INITIAL,0.79734,0.79816,8.2,TP,32.8,T3
2025-07-03,SHORT,CASCADE,0.79745,0.79663,8.2,TP,32.8,T3
2025-07-03,SHORT,CASCADE,0.79609,0.7952699999999999,8.2,TP,32.8,T3
2025-07-03,SHORT,CASCADE,0.79436,0.79604,-16.8,SL,32.8,T3
2025-07-03,SHORT,CASCADE,0.79536,0.79454,8.2,TP,32.8,T3
2025-07-07,LONG,INITIAL,0.79753,0.797026,-5.0,SL,38.0,T3
2025-07-07,LONG,CASCADE,0.79799,0.79894,9.5,TP,38.0,T3
2025-07-08,LONG,INITIAL,0.79833,0.7988025,4.7,TP,18.9,T1
2025-07-11,LONG,INITIAL,0.7968,0.796384,-4.2,SL,11.6,T1
2025-07-17,LONG,INITIAL,0.80455,0.80513,5.8,TP,23.2,T2
2025-07-17,SHORT,CASCADE,0.80453,0.8055884,-10.6,SL,23.2,T2
2025-07-17,SHORT,CASCADE,0.80506,0.80448,5.8,TP,23.2,T2
2025-07-17,SHORT,CASCADE,0.80388,0.8049719999999999,-10.9,SL,23.2,T2
2025-07-17,SHORT,CASCADE,0.80481,0.80423,5.8,TP,23.2,T2
2025-07-17,LONG,CASCADE,0.80521,0.8035972,-16.1,SL,23.2,T2
2025-07-18,SHORT,INITIAL,0.80023,0.7999225,3.1,TP,12.3,T1
2025-07-18,LONG,CASCADE,0.80049,0.7995323999999999,-9.6,SL,12.3,T1
2025-07-18,SHORT,CASCADE,0.79865,0.8005819999999999,-19.3,SL,12.3,T1
2025-07-25,LONG,INITIAL,0.79728,0.796752,-5.3,SL,15.4,T1
2025-07-25,LONG,CASCADE,0.79731,0.797695,3.9,TP,15.4,T1
2025-07-27,LONG,INITIAL,0.79948,0.80047,9.9,TP,39.6,T3
2025-07-29,LONG,INITIAL,0.80638,0.80724,8.6,TP,34.4,T3
2025-07-29,LONG,CASCADE,0.80748,0.8066232,-8.6,SL,34.4,T3
2025-07-29,LONG,CASCADE,0.80614,0.8069999999999999,8.6,TP,34.4,T3
2025-08-01,LONG,INITIAL,0.81605,0.8164525,4.0,TP,16.1,T1
2025-08-01,SHORT,CASCADE,0.81593,0.8155275000000001,4.0,TP,16.1,T1
2025-08-01,SHORT,CASCADE,0.8083,0.8078975,4.0,TP,16.1,T1
2025-08-01,SHORT,CASCADE,0.80593,0.8055275000000001,4.0,TP,16.1,T1
2025-08-01,LONG,CASCADE,0.80625,0.804486,-17.6,SL,16.1,T1
2025-08-01,SHORT,CASCADE,0.80429,0.8038875,4.0,TP,16.1,T1
2025-08-01,SHORT,CASCADE,0.8036,0.805196,-16.0,SL,16.1,T1
2025-08-01,LONG,CASCADE,0.80626,0.8066625,4.0,TP,16.1,T1
2025-08-05,LONG,INITIAL,0.81087,0.810358,-5.1,SL,36.0,T3
2025-08-08,LONG,INITIAL,0.80808,0.8076880000000001,-3.9,SL,17.8,T1
2025-08-14,LONG,INITIAL,0.80744,0.8080325,5.9,TP,23.7,T2
2025-08-15,SHORT,INITIAL,0.80551,0.805075,4.3,TP,17.4,T1
2025-08-18,LONG,INITIAL,0.80799,0.8073980000000001,-5.9,SL,21.9,T2
2025-08-19,LONG,INITIAL,0.80563,0.805214,-4.2,SL,21.8,T2
2025-08-22,SHORT,INITIAL,0.80424,0.8038274999999999,4.1,TP,16.5,T1
2025-08-22,SHORT,CASCADE,0.80173,0.8013175,4.1,TP,16.5,T1
2025-08-22,SHORT,CASCADE,0.80042,0.8016631999999999,-12.4,SL,16.5,T1
2025-08-27,SHORT,INITIAL,0.80547,0.805878,-4.1,SL,44.3,T3
2025-08-28,LONG,INITIAL,0.80263,0.80215,-4.8,SL,27.9,T2
2025-08-29,SHORT,INITIAL,0.79947,0.7991525,3.2,TP,12.7,T1
2025-08-29,LONG,CASCADE,0.79988,0.8001975,3.2,TP,12.7,T1
2025-08-29,SHORT,CASCADE,0.79904,0.7987225,3.2,TP,12.7,T1
2025-08-29,LONG,CASCADE,0.79965,0.7999674999999999,3.2,TP,12.7,T1
2025-09-03,SHORT,INITIAL,0.80334,0.8028575,4.8,TP,19.3,T1
2025-09-04,SHORT,INITIAL,0.805,0.8046625000000001,3.4,TP,13.5,T1
2025-09-04,LONG,CASCADE,0.80573,0.8060674999999999,3.4,TP,13.5,T1
2025-09-05,SHORT,INITIAL,0.80291,0.80263,2.8,TP,11.2,T1
2025-09-05,SHORT,CASCADE,0.80218,0.8019000000000001,2.8,TP,11.2,T1
2025-09-05,SHORT,CASCADE,0.80113,0.8008500000000001,2.8,TP,11.2,T1
2025-09-05,SHORT,CASCADE,0.79904,0.7987599999999999,2.8,TP,11.2,T1
2025-09-05,SHORT,CASCADE,0.79814,0.79786,2.8,TP,11.2,T1
2025-09-05,LONG,CASCADE,0.79864,0.797212,-14.3,SL,11.2,T1
2025-09-11,SHORT,INITIAL,0.79485,0.795786,-9.4,SL,39.0,T3
2025-09-12,LONG,INITIAL,0.79828,0.79854,2.6,TP,10.4,T1
2025-09-14,SHORT,INITIAL,0.79497,0.795338,-3.7,SL,15.6,T1
2025-09-19,SHORT,INITIAL,0.79513,0.7947775,3.5,TP,14.1,T1
2025-09-26,SHORT,INITIAL,0.79754,0.798092,-5.5,SL,11.8,T1
2025-09-28,LONG,INITIAL,0.79693,0.797365,4.3,TP,17.4,T1
2025-09-29,SHORT,INITIAL,0.79786,0.7972175,6.4,TP,25.7,T2
2025-10-01,LONG,INITIAL,0.79756,0.797104,-4.6,SL,38.3,T3
2025-10-01,LONG,INITIAL,0.79847,0.797942,-5.3,SL,38.3,T3
2025-10-01,SHORT,CASCADE,0.79821,0.7972524999999999,9.6,TP,38.3,T3
2025-10-02,SHORT,INITIAL,0.79524,0.795608,-3.7,SL,22.1,T2
2025-10-10,SHORT,INITIAL,0.80512,0.805512,-3.9,SL,10.4,T1
2025-10-10,SHORT,INITIAL,0.8032,0.80294,2.6,TP,10.4,T1
2025-10-10,SHORT,CASCADE,0.80094,0.80068,2.6,TP,10.4,T1
2025-10-10,LONG,CASCADE,0.80117,0.8014300000000001,2.6,TP,10.4,T1
2025-10-10,LONG,CASCADE,0.80182,0.80208,2.6,TP,10.4,T1
2025-10-17,LONG,INITIAL,0.79237,0.7930900000000001,7.2,TP,28.8,T2
2025-10-17,LONG,CASCADE,0.79197,0.7926899999999999,7.2,TP,28.8,T2
2025-10-24,SHORT,INITIAL,0.79415,0.7938350000000001,3.1,TP,12.6,T1
2025-10-24,LONG,CASCADE,0.79492,0.7952349999999999,3.1,TP,12.6,T1
2025-10-24,SHORT,CASCADE,0.79475,0.7958588,-11.1,SL,12.6,T1
2025-10-31,LONG,INITIAL,0.80463,0.8041419999999999,-4.9,SL,11.0,T1
2025-11-05,LONG,INITIAL,0.81055,0.810955,4.0,TP,16.2,T1
2025-11-05,SHORT,CASCADE,0.81013,0.8109196,-7.9,SL,16.2,T1
2025-11-05,SHORT,CASCADE,0.81025,0.809845,4.0,TP,16.2,T1
2025-11-05,LONG,CASCADE,0.81176,0.8107184,-10.4,SL,16.2,T1
2025-11-06,SHORT,INITIAL,0.8053,0.805756,-4.6,SL,29.2,T2
2025-11-07,SHORT,INITIAL,0.80526,0.8050299999999999,2.3,TP,9.2,T1
2025-11-07,LONG,CASCADE,0.80537,0.8056000000000001,2.3,TP,9.2,T1
2025-11-07,SHORT,CASCADE,0.80345,0.80322,2.3,TP,9.2,T1
2025-11-07,LONG,CASCADE,0.80434,0.80457,2.3,TP,9.2,T1
2025-11-14,LONG,INITIAL,0.78893,0.788458,-4.7,SL,17.4,T1
2025-11-14,LONG,CASCADE,0.78967,0.790105,4.3,TP,17.4,T1
2025-11-14,LONG,CASCADE,0.79029,0.790725,4.3,TP,17.4,T1
2025-11-14,LONG,CASCADE,0.79289,0.793325,4.3,TP,17.4,T1
2025-11-14,LONG,CASCADE,0.79382,0.7942549999999999,4.3,TP,17.4,T1
2025-11-20,LONG,INITIAL,0.80745,0.806962,-4.9,SL,36.1,T3
2025-11-21,LONG,INITIAL,0.80847,0.8088325000000001,3.6,TP,14.5,T1
2025-11-24,SHORT,INITIAL,0.8078,0.808384,-5.8,SL,22.8,T2
2025-11-25,LONG,INITIAL,0.80943,0.808822,-6.1,SL,38.3,T3
2025-11-26,LONG,INITIAL,0.80696,0.8075325,5.7,TP,22.9,T2
2025-11-26,SHORT,CASCADE,0.80748,0.8069075,5.7,TP,22.9,T2
2025-11-26,SHORT,CASCADE,0.80648,0.8059075,5.7,TP,22.9,T2
2025-11-26,LONG,CASCADE,0.80674,0.8054128,-13.3,SL,22.9,T2
2025-11-28,SHORT,INITIAL,0.80376,0.80328,4.8,TP,19.2,T1
2025-11-30,SHORT,INITIAL,0.80127,0.800855,4.2,TP,16.6,T1
2025-12-01,LONG,INITIAL,0.80051,0.8010775000000001,5.7,TP,22.7,T2
2025-12-01,LONG,CASCADE,0.80153,0.8020974999999999,5.7,TP,22.7,T2
2025-12-05,LONG,INITIAL,0.80395,0.803486,-4.6,SL,18.2,T1
2025-12-05,LONG,CASCADE,0.8041,0.804555,4.5,TP,18.2,T1
2025-12-08,LONG,INITIAL,0.80718,0.8081575000000001,9.8,TP,39.1,T3
2025-12-08,LONG,CASCADE,0.8082,0.8071919999999999,-10.1,SL,39.1,T3
2025-12-09,LONG,INITIAL,0.80746,0.8081225,6.6,TP,26.5,T2
2025-12-15,SHORT,INITIAL,0.79528,0.7948500000000001,4.3,TP,17.2,T1
2025-12-15,SHORT,CASCADE,0.79413,0.7950708,-9.4,SL,17.2,T1
2025-12-16,LONG,INITIAL,0.7951,0.794228,-8.7,SL,35.5,T3
2025-12-16,SHORT,CASCADE,0.79365,0.7946076000000001,-9.6,SL,35.5,T3
2025-12-16,SHORT,CASCADE,0.79433,0.7954724,-11.4,SL,35.5,T3
2025-12-17,SHORT,INITIAL,0.79481,0.795218,-4.1,SL,36.4,T3
2025-12-18,LONG,INITIAL,0.79377,0.793338,-4.3,SL,13.1,T1
2025-12-18,LONG,CASCADE,0.7938,0.7941274999999999,3.3,TP,13.1,T1
2025-12-18,LONG,CASCADE,0.79442,0.7947474999999999,3.3,TP,13.1,T1
2025-12-18,SHORT,CASCADE,0.79433,0.7940024999999999,3.3,TP,13.1,T1
2025-12-28,LONG,INITIAL,0.79055,0.791235,6.9,TP,27.4,T2
2025-12-28,SHORT,CASCADE,0.79094,0.7902549999999999,6.9,TP,27.4,T2
2025-12-31,SHORT,INITIAL,0.79186,0.7922359999999999,-3.8,SL,12.9,T1
2026-01-05,LONG,INITIAL,0.79566,0.796735,10.7,TP,43.0,T3
2026-01-09,SHORT,INITIAL,0.79878,0.799492,-7.1,SL,11.3,T1
2026-01-09,LONG,CASCADE,0.80063,0.8009124999999999,2.8,TP,11.3,T1
2026-01-12,SHORT,INITIAL,0.79575,0.796206,-4.6,SL,30.8,T3
2026-01-14,SHORT,INITIAL,0.79965,0.79925,4.0,TP,16.0,T1
2026-01-14,LONG,CASCADE,0.79902,0.7994199999999999,4.0,TP,16.0,T1
2026-01-15,LONG,INITIAL,0.80379,0.803102,-6.9,SL,28.3,T2
2026-01-16,LONG,INITIAL,0.80301,0.803285,2.8,TP,11.0,T1
2026-01-23,SHORT,INITIAL,0.78907,0.789662,-5.9,SL,17.3,T1
2026-01-23,SHORT,CASCADE,0.78924,0.7888075000000001,4.3,TP,17.3,T1
2026-01-26,SHORT,INITIAL,0.77458,0.7735125,10.7,TP,42.7,T3
2026-01-26,LONG,CASCADE,0.77427,0.7753375,10.7,TP,42.7,T3
2026-01-26,SHORT,INITIAL,0.77453,0.7734625,10.7,TP,42.7,T3
2026-01-26,SHORT,CASCADE,0.77272,0.7716525,10.7,TP,42.7,T3
2026-01-30,LONG,INITIAL,0.76967,0.7689819999999999,-6.9,SL,21.5,T2
2026-01-30,LONG,CASCADE,0.76972,0.7702574999999999,5.4,TP,21.5,T2
2026-01-30,SHORT,CASCADE,0.7714,0.7726936000000001,-12.9,SL,21.5,T2
2026-01-30,SHORT,CASCADE,0.77212,0.7715825000000001,5.4,TP,21.5,T2
2026-01-30,SHORT,CASCADE,0.77085,0.7720931999999999,-12.4,SL,21.5,T2
2026-02-03,SHORT,INITIAL,0.7741,0.774732,-6.3,SL,38.7,T3
2026-02-05,SHORT,INITIAL,0.77539,0.7750225000000001,3.7,TP,14.7,T1
2026-02-05,SHORT,CASCADE,0.77438,0.7756736000000001,-12.9,SL,14.7,T1
2026-02-05,LONG,CASCADE,0.77551,0.7758775,3.7,TP,14.7,T1
2026-02-05,LONG,CASCADE,0.77628,0.7766474999999999,3.7,TP,14.7,T1
2026-02-05,SHORT,CASCADE,0.77558,0.7752125000000001,3.7,TP,14.7,T1
2026-02-06,SHORT,INITIAL,0.77585,0.775495,3.5,TP,14.2,T1
2026-02-10,SHORT,INITIAL,0.76352,0.7629075,6.1,TP,24.5,T2
2026-02-12,SHORT,INITIAL,0.76869,0.769266,-5.8,SL,33.2,T3
2026-02-12,SHORT,CASCADE,0.76882,0.76799,8.3,TP,33.2,T3
2026-02-12,LONG,CASCADE,0.76901,0.76984,8.3,TP,33.2,T3
2026-02-13,SHORT,INITIAL,0.76812,0.768888,-7.7,SL,25.0,T2
2026-02-13,SHORT,CASCADE,0.76827,0.7691268,-8.6,SL,25.0,T2
2026-02-17,LONG,INITIAL,0.77262,0.77347,8.5,TP,34.0,T3
2026-02-20,LONG,INITIAL,0.77668,0.7769575000000001,2.8,TP,11.1,T1
2026-02-20,LONG,CASCADE,0.77685,0.7757244,-11.3,SL,11.1,T1
2026-02-20,SHORT,CASCADE,0.77385,0.7735725,2.8,TP,11.1,T1
2026-02-20,LONG,CASCADE,0.7746,0.7748775,2.8,TP,11.1,T1
2026-02-22,LONG,INITIAL,0.77587,0.7766275,7.6,TP,30.3,T3
2026-02-26,SHORT,INITIAL,0.77367,0.7740619999999999,-3.9,SL,15.6,T1
2026-02-27,SHORT,INITIAL,0.77058,0.7702575,3.2,TP,12.9,T1
2026-02-27,SHORT,CASCADE,0.77022,0.7698975,3.2,TP,12.9,T1
2026-02-27,SHORT,CASCADE,0.76858,0.7682575,3.2,TP,12.9,T1
2026-02-27,LONG,CASCADE,0.76841,0.7687325,3.2,TP,12.9,T1
2026-03-01,LONG,INITIAL,0.77619,0.776975,7.8,TP,31.4,T3
2026-03-03,LONG,INITIAL,0.7848,0.7858100000000001,10.1,TP,40.4,T3
2026-03-03,LONG,CASCADE,0.78565,0.7847764,-8.7,SL,40.4,T3
2026-03-03,LONG,CASCADE,0.78557,0.7865800000000001,10.1,TP,40.4,T3
2026-03-03,SHORT,CASCADE,0.78589,0.78488,10.1,TP,40.4,T3
2026-03-03,SHORT,CASCADE,0.78393,0.7829200000000001,10.1,TP,40.4,T3
2026-03-05,LONG,INITIAL,0.783,0.7824880000000001,-5.1,SL,28.5,T2
2026-03-06,LONG,INITIAL,0.78151,0.78198,4.7,TP,18.8,T1
2026-03-06,SHORT,CASCADE,0.78154,0.78107,4.7,TP,18.8,T1
2026-03-06,SHORT,CASCADE,0.77855,0.77808,4.7,TP,18.8,T1
2026-03-10,SHORT,INITIAL,0.7756,0.776192,-5.9,SL,21.3,T2
2026-03-10,LONG,INITIAL,0.77874,0.777892,-8.5,SL,21.3,T2
2026-03-13,SHORT,INITIAL,0.78753,0.788002,-4.7,SL,24.5,T2
2026-03-13,SHORT,CASCADE,0.78763,0.7870175,6.1,TP,24.5,T2
2026-03-13,LONG,INITIAL,0.78734,0.7879525000000001,6.1,TP,24.5,T2
2026-03-15,SHORT,INITIAL,0.78804,0.78844,-4.0,SL,30.4,T3
2026-03-16,SHORT,INITIAL,0.78645,0.786978,-5.3,SL,41.2,T3
2026-03-20,SHORT,INITIAL,0.78707,0.7876299999999999,-5.6,SL,15.4,T1
2026-03-20,SHORT,CASCADE,0.78731,0.786925,3.8,TP,15.4,T1
2026-03-20,LONG,CASCADE,0.78697,0.78613,-8.4,SL,15.4,T1
2026-03-20,LONG,CASCADE,0.78621,0.7865949999999999,3.8,TP,15.4,T1
2026-03-22,LONG,INITIAL,0.79205,0.7927275,6.8,TP,27.1,T2
2026-03-23,LONG,INITIAL,0.78998,0.789596,-3.8,SL,39.8,T3
2026-03-23,SHORT,CASCADE,0.78544,0.7864312,-9.9,SL,39.8,T3
2026-03-23,SHORT,CASCADE,0.78525,0.784255,9.9,TP,39.8,T3
2026-03-23,LONG,CASCADE,0.78465,0.7856449999999999,9.9,TP,39.8,T3
2026-03-24,SHORT,INITIAL,0.78709,0.787506,-4.2,SL,33.6,T3
2026-03-24,LONG,CASCADE,0.791,0.7897567999999999,-12.4,SL,33.6,T3
2026-03-27,LONG,INITIAL,0.79792,0.7975519999999999,-3.7,SL,13.5,T1
2026-03-27,SHORT,CASCADE,0.79588,0.7955425,3.4,TP,13.5,T1
2026-03-27,LONG,CASCADE,0.7963,0.7966375,3.4,TP,13.5,T1
2026-04-01,LONG,INITIAL,0.79198,0.7914599999999999,-5.2,SL,37.8,T3
2026-04-01,SHORT,CASCADE,0.79091,0.7926907999999999,-17.8,SL,37.8,T3
2026-04-01,SHORT,CASCADE,0.79289,0.791945,9.4,TP,37.8,T3
2026-04-03,LONG,INITIAL,0.7996,0.79977,1.7,TP,6.8,T1
2026-04-08,SHORT,INITIAL,0.78729,0.787706,-4.2,SL,42.6,T3
2026-04-09,SHORT,INITIAL,0.78931,0.7886375,6.7,TP,26.9,T2
2026-04-09,SHORT,INITIAL,0.78935,0.789798,-4.5,SL,26.9,T2
2026-04-10,SHORT,INITIAL,0.78835,0.7880475,3.0,TP,12.1,T1
2026-04-10,SHORT,CASCADE,0.787,0.7866975,3.0,TP,12.1,T1
2026-04-10,LONG,CASCADE,0.78682,0.7871225,3.0,TP,12.1,T1
2026-04-10,LONG,CASCADE,0.78745,0.7877525,3.0,TP,12.1,T1
2026-04-10,LONG,CASCADE,0.78894,0.7877976,-11.4,SL,12.1,T1
2026-04-15,LONG,INITIAL,0.78318,0.7837875,6.1,TP,24.3,T2
2026-04-17,SHORT,INITIAL,0.77979,0.77961,1.8,TP,7.2,T1
2026-04-17,SHORT,CASCADE,0.77858,0.7784000000000001,1.8,TP,7.2,T1
2026-04-17,LONG,CASCADE,0.7795,0.7796799999999999,1.8,TP,7.2,T1
2026-04-17,SHORT,CASCADE,0.77852,0.77978,-12.6,SL,7.2,T1
2026-04-23,SHORT,INITIAL,0.78378,0.7842680000000001,-4.9,SL,35.1,T3
2026-04-24,SHORT,INITIAL,0.78542,0.7851,3.2,TP,12.8,T1
2026-04-24,LONG,CASCADE,0.78599,0.78631,3.2,TP,12.8,T1
2026-04-28,LONG,INITIAL,0.79071,0.790182,-5.3,SL,38.3,T3
2026-04-29,SHORT,INITIAL,0.78826,0.7873275,9.3,TP,37.3,T3
2026-04-29,SHORT,CASCADE,0.78655,0.7856175,9.3,TP,37.3,T3
2026-05-01,SHORT,INITIAL,0.77986,0.7794475000000001,4.1,TP,16.5,T1
2026-05-01,SHORT,CASCADE,0.78068,0.7802675000000001,4.1,TP,16.5,T1
2026-05-01,SHORT,CASCADE,0.77873,0.7783175,4.1,TP,16.5,T1
2026-05-01,SHORT,CASCADE,0.77878,0.780124,-13.4,SL,16.5,T1
2026-05-03,LONG,INITIAL,0.78353,0.7842574999999999,7.3,TP,29.1,T2
2026-05-03,SHORT,CASCADE,0.78374,0.7830125,7.3,TP,29.1,T2
2026-05-07,SHORT,INITIAL,0.77774,0.778076,-3.4,SL,20.6,T2
2026-05-08,SHORT,INITIAL,0.77731,0.777822,-5.1,SL,12.6,T1
2026-05-18,SHORT,INITIAL,0.78468,0.78508,-4.0,SL,26.4,T2
2026-05-18,LONG,INITIAL,0.78786,0.7872439999999999,-6.2,SL,26.4,T2
2026-05-21,SHORT,INITIAL,0.78885,0.7883325000000001,5.2,TP,20.7,T2
2026-05-22,SHORT,INITIAL,0.78559,0.786214,-6.2,SL,9.1,T1
2026-05-29,SHORT,INITIAL,0.78184,0.782296,-4.6,SL,15.2,T1
2026-05-29,SHORT,CASCADE,0.77999,0.7796099999999999,3.8,TP,15.2,T1
