date,direction,entry_price,exit_price,pnl_pips,exit_reason,signal_type,tier,year
2024-08-02,1,1.0858,1.0862225,3.7249999999999233,tp1_ar25,signal1,T1,2024
2024-08-02,1,1.0858,1.08498,-8.70000000000043,opposite_p90_exit_tp1done,signal2,T1,2024
2024-08-02,1,1.08644,1.0868625,3.7249999999999233,tp1_ar25,signal1,T1,2024
2024-08-02,1,1.08644,1.087285,7.9499999999998465,tp2_ar50,signal2,T1,2024
2024-08-02,1,1.08923,1.0896525,3.7249999999999233,tp1_ar25,signal1,T1,2024
2024-08-02,1,1.08923,1.0900750000000001,7.950000000002067,tp2_ar50,signal2,T1,2024
2024-08-06,-1,1.09259,1.0921075,4.324999999999413,tp1_ar25,signal1,T1,2024
2024-08-06,-1,1.09259,1.09264,-1.0000000000010552,opposite_p90_exit_tp1done,signal2,T1,2024
2024-08-06,-1,1.09278,1.0922975000000001,4.324999999999413,tp1_ar25,signal1,T1,2024
2024-08-06,-1,1.09278,1.091815,9.150000000001047,tp2_ar50,signal2,T1,2024
2024-08-06,-1,1.09166,1.0911775000000001,4.324999999999413,tp1_ar25,signal1,T1,2024
2024-08-06,-1,1.09166,1.0906950000000002,9.149999999998826,tp2_ar50,signal2,T1,2024
2024-08-08,1,1.0942,1.093784,-4.6599999999997195,sl_signal1,signal1,T1,2024
2024-08-08,1,1.0942,1.09342,-8.30000000000003,sl_signal2,signal2,T1,2024
2024-08-08,-1,1.09127,1.0907974999999999,4.225000000000978,tp1_ar25,signal1,T1,2024
2024-08-08,-1,1.09127,1.090325,8.949999999999736,tp2_ar50,signal2,T1,2024
2024-08-08,-1,1.08965,1.0891775,4.225000000000978,tp1_ar25,signal1,T1,2024
2024-08-08,-1,1.08965,1.088705,8.949999999999736,tp2_ar50,signal2,T1,2024
2024-08-13,-1,1.09218,1.0918774999999998,2.5250000000009436,tp1_ar25,signal1,T1,2024
2024-08-13,-1,1.09218,1.0915749999999997,5.550000000001887,tp2_ar50,signal2,T1,2024
2024-08-13,1,1.09407,1.0943725000000002,2.5250000000009436,tp1_ar25,signal1,T1,2024
2024-08-13,1,1.09407,1.094675,5.549999999999667,tp2_ar50,signal2,T1,2024
2024-08-14,1,1.10168,1.1020975,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-08-14,1,1.10168,1.102515,7.849999999999191,tp2_ar50,signal2,T1,2024
2024-08-14,1,1.10275,1.1031674999999999,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-08-14,1,1.10275,1.10105,-17.499999999998128,opposite_p90_exit_tp1done,signal2,T1,2024
2024-08-15,-1,1.09742,1.0971025,2.674999999999706,tp1_ar25,signal1,T1,2024
2024-08-15,-1,1.09742,1.0967850000000001,5.849999999999412,tp2_ar50,signal2,T1,2024
2024-08-20,1,1.1093,1.109615,2.6500000000006523,tp1_ar25,signal1,T1,2024
2024-08-20,1,1.1093,1.1099299999999999,5.799999999999084,tp2_ar50,signal2,T1,2024
2024-08-21,-1,1.11159,1.1111900000000001,3.4999999999995595,tp1_ar25,signal1,T1,2024
2024-08-21,-1,1.11159,1.11197,-4.299999999998249,hard_exit_12pm,signal2,T1,2024
2024-08-22,-1,1.11283,1.11359,-8.10000000000094,opposite_p90_trim50,signal1,T1,2024
2024-08-22,-1,1.11283,1.11263,1.4999999999997797,sl_signal2,signal2,T1,2024
2024-08-26,-1,1.11719,1.1166399999999999,5.0000000000005045,tp1_ar25,signal1,T2,2024
2024-08-26,-1,1.11719,1.1160899999999998,10.500000000001009,tp2_ar50,signal2,T2,2024
2024-08-30,1,1.10849,1.108074,-4.6599999999997195,sl_signal1,signal1,T1,2024
2024-08-30,1,1.10849,1.10771,-8.30000000000003,sl_signal2,signal2,T1,2024
2024-08-30,1,1.10846,1.1079240000000001,-5.859999999998699,sl_signal1,signal1,T1,2024
2024-08-30,1,1.10846,1.107455,-10.549999999999226,sl_signal2,signal2,T1,2024
2024-08-30,1,1.10833,1.1077219999999999,-6.58000000000164,sl_signal1,signal1,T1,2024
2024-08-30,1,1.10833,1.10866,2.7999999999994145,tp1_ar25,signal2,T1,2024
2024-09-02,1,1.10719,1.1075599999999999,3.1999999999998145,tp1_ar25,signal1,T1,2024
2024-09-02,1,1.10719,1.10711,-1.2999999999985796,opposite_p90_exit_tp1done,signal2,T1,2024
2024-09-03,-1,1.10514,1.105524,-4.3399999999993994,sl_signal1,signal1,T1,2024
2024-09-03,-1,1.10514,1.10586,-7.700000000000539,sl_signal2,signal2,T1,2024
2024-09-03,-1,1.10386,1.1033875000000002,4.224999999998758,tp1_ar25,signal1,T1,2024
2024-09-03,-1,1.10386,1.10605,-22.399999999999142,hard_exit_12pm,signal2,T1,2024
2024-09-04,1,1.10573,1.105282,-4.9800000000000395,sl_signal1,signal1,T2,2024
2024-09-04,1,1.10573,1.10489,-8.90000000000174,sl_signal2,signal2,T2,2024
2024-09-05,1,1.10941,1.1097025,2.4250000000002885,tp1_ar25,signal1,T1,2024
2024-09-05,1,1.10941,1.109995,5.350000000000577,tp2_ar50,signal2,T1,2024
2024-09-05,1,1.11139,1.1116825000000001,2.4250000000002885,tp1_ar25,signal1,T1,2024
2024-09-05,1,1.11139,1.11078,-6.599999999999994,opposite_p90_exit_tp1done,signal2,T1,2024
2024-09-05,1,1.10925,1.1095425,2.4250000000002885,tp1_ar25,signal1,T1,2024
2024-09-05,1,1.10925,1.1098350000000001,5.350000000000577,tp2_ar50,signal2,T1,2024
2024-09-06,1,1.11386,1.1141175,2.075000000000216,tp1_ar25,signal1,T1,2024
2024-09-06,1,1.11386,1.1143750000000001,4.650000000000432,tp2_ar50,signal2,T1,2024
2024-09-06,1,1.11226,1.1125175,2.075000000000216,tp1_ar25,signal1,T1,2024
2024-09-06,1,1.11226,1.10799,-43.19999999999996,hard_exit_12pm,signal2,T1,2024
2024-09-09,-1,1.10641,1.1059999999999999,3.6000000000002146,tp1_ar25,signal1,T1,2024
2024-09-09,-1,1.10641,1.1055899999999999,7.700000000000429,tp2_ar50,signal2,T1,2024
2024-09-09,-1,1.10505,1.10464,3.6000000000002146,tp1_ar25,signal1,T1,2024
2024-09-09,-1,1.10505,1.1042300000000003,7.699999999998209,tp2_ar50,signal2,T1,2024
2024-09-11,-1,1.10123,1.1004725,7.074999999999665,tp1_ar25,signal1,T3,2024
2024-09-11,-1,1.10123,1.10069,4.899999999999849,hard_exit_12pm,signal2,T3,2024
2024-09-12,1,1.10211,1.1023825,2.2250000000011987,tp1_ar25,signal1,T1,2024
2024-09-12,1,1.10211,1.102655,4.950000000000177,tp2_ar50,signal2,T1,2024
2024-09-17,-1,1.1121,1.1118350000000001,2.149999999999597,tp1_ar25,signal1,T1,2024
2024-09-17,-1,1.1121,1.11157,4.800000000001415,tp2_ar50,signal2,T1,2024
2024-09-17,1,1.11358,1.113845,2.149999999999597,tp1_ar25,signal1,T1,2024
2024-09-17,1,1.11358,1.1141100000000002,4.800000000001415,tp2_ar50,signal2,T1,2024
2024-09-20,1,1.11773,1.11733,-4.4999999999995595,sl_signal1,signal1,T1,2024
2024-09-20,1,1.11773,1.1180325,2.5250000000009436,tp1_ar25,signal2,T1,2024
2024-09-23,-1,1.11418,1.113775,3.549999999999887,tp1_ar25,signal1,T1,2024
2024-09-23,-1,1.11418,1.1120416,20.883999999999848,kill_switch_132,signal2,T1,2024
2024-09-23,-1,1.1108,1.110395,3.549999999999887,tp1_ar25,signal1,T1,2024
2024-09-23,-1,1.1108,1.10999,7.599999999999774,tp2_ar50,signal2,T1,2024
2024-09-23,-1,1.10958,1.109175,3.549999999999887,tp1_ar25,signal1,T1,2024
2024-09-23,-1,1.10958,1.10877,7.599999999999774,tp2_ar50,signal2,T1,2024
2024-09-23,-1,1.10925,1.109674,-4.7399999999997995,sl_signal1,signal1,T1,2024
2024-09-23,-1,1.10925,1.110045,-8.449999999998791,sl_signal2,signal2,T1,2024
2024-09-23,-1,1.11121,1.110805,3.549999999999887,tp1_ar25,signal1,T1,2024
2024-09-23,-1,1.11121,1.11265,-14.899999999998858,hard_exit_12pm,signal2,T1,2024
2024-09-24,1,1.11194,1.1122925,3.0249999999997783,tp1_ar25,signal1,T1,2024
2024-09-24,1,1.11194,1.112645,6.550000000001777,tp2_ar50,signal2,T1,2024
2024-09-24,1,1.1135,1.1138525,3.0249999999997783,tp1_ar25,signal1,T1,2024
2024-09-24,1,1.1135,1.1142050000000001,6.550000000001777,tp2_ar50,signal2,T1,2024
2024-09-26,-1,1.11268,1.11324,-6.10000000000116,sl_signal1,signal1,T1,2024
2024-09-26,-1,1.11268,1.11373,-11.000000000002174,sl_signal2,signal2,T1,2024
2024-09-26,1,1.11543,1.1158375,3.575000000001161,tp1_ar25,signal1,T1,2024
2024-09-26,1,1.11543,1.116245,7.650000000000102,tp2_ar50,signal2,T1,2024
2024-09-26,1,1.11462,1.1150275,3.575000000001161,tp1_ar25,signal1,T1,2024
2024-09-26,1,1.11462,1.115435,7.650000000000102,tp2_ar50,signal2,T1,2024
2024-09-27,-1,1.11623,1.1158475,3.3249999999995232,tp1_ar25,signal1,T1,2024
2024-09-27,-1,1.11623,1.115465,7.150000000001267,tp2_ar50,signal2,T1,2024
2024-09-27,-1,1.11507,1.1146875,3.3249999999995232,tp1_ar25,signal1,T1,2024
2024-09-27,-1,1.11507,1.1143049999999999,7.150000000001267,tp2_ar50,signal2,T1,2024
2024-09-27,-1,1.11269,1.1132980000000001,-6.58000000000164,sl_signal1,signal1,T1,2024
2024-09-27,-1,1.11269,1.11337,-7.300000000000139,opposite_p90_trim50,signal2,T1,2024
2024-09-27,1,1.11831,1.1186924999999999,3.3249999999995232,tp1_ar25,signal1,T1,2024
2024-09-27,1,1.11831,1.119075,7.150000000001267,tp2_ar50,signal2,T1,2024
2024-10-01,-1,1.1113,1.112532,-12.820000000001219,sl_signal1,signal1,T1,2024
2024-10-01,-1,1.1113,1.11223,-9.800000000000974,opposite_p90_trim50,signal2,T1,2024
2024-10-01,-1,1.11174,1.110895,7.9499999999998465,tp1_ar25,cascade_1,T1,2024
2024-10-01,-1,1.11089,1.11049,3.4999999999995595,tp2_ar50,cascade_2,T1,2024
2024-10-01,-1,1.11087,1.110465,3.549999999999887,tp1_ar25,signal1,T1,2024
2024-10-01,-1,1.11087,1.1100599999999998,7.6000000000019945,tp2_ar50,signal2,T1,2024
2024-10-01,-1,1.10944,1.109035,3.549999999999887,tp1_ar25,signal1,T1,2024
2024-10-01,-1,1.10944,1.1086299999999998,7.6000000000019945,tp2_ar50,signal2,T1,2024
2024-10-02,1,1.10778,1.10812,2.9000000000000696,tp1_ar25,signal1,T1,2024
2024-10-02,1,1.10778,1.10773,-0.9999999999988347,opposite_p90_exit_tp1done,signal2,T1,2024
2024-10-03,-1,1.103,1.102565,3.849999999999632,tp1_ar25,signal1,T1,2024
2024-10-03,-1,1.103,1.1027,2.4999999999996696,hard_exit_12pm,signal2,T1,2024
2024-10-04,-1,1.09769,1.0973325,3.075000000000106,tp1_ar25,signal1,T1,2024
2024-10-04,-1,1.09769,1.096975,6.650000000000212,tp2_ar50,signal2,T1,2024
2024-10-04,-1,1.09681,1.0964525,3.075000000000106,tp1_ar25,signal1,T1,2024
2024-10-04,-1,1.09681,1.096095,6.650000000000212,tp2_ar50,signal2,T1,2024
2024-10-08,1,1.09929,1.098818,-5.2200000000002795,sl_signal1,signal1,T2,2024
2024-10-08,1,1.09929,1.098405,-9.350000000000247,sl_signal2,signal2,T2,2024
2024-10-09,-1,1.09595,1.096326,-4.259999999999319,sl_signal1,signal1,T1,2024
2024-10-09,-1,1.09595,1.096655,-7.549999999999557,sl_signal2,signal2,T1,2024
2024-10-10,-1,1.09324,1.0930325,1.5749999999991608,tp1_ar25,signal1,T1,2024
2024-10-10,-1,1.09324,1.092825,3.650000000000542,tp2_ar50,signal2,T1,2024
2024-10-10,-1,1.0927,1.0924925,1.5749999999991608,tp1_ar25,signal1,T1,2024
2024-10-10,-1,1.0927,1.09368,-10.299999999999809,hard_exit_12pm,signal2,T1,2024
2024-10-15,-1,1.08868,1.089072,-4.4199999999994795,sl_signal1,signal1,T1,2024
2024-10-15,-1,1.08868,1.0894149999999998,-7.849999999997081,sl_signal2,signal2,T1,2024
2024-10-15,1,1.09132,1.090784,-5.86000000000092,sl_signal1,signal1,T1,2024
2024-10-15,1,1.09132,1.090315,-10.550000000001447,sl_signal2,signal2,T1,2024
2024-10-16,-1,1.08807,1.087725,2.950000000000397,tp1_ar25,signal1,T1,2024
2024-10-16,-1,1.08807,1.0885,-4.799999999999304,hard_exit_12pm,signal2,T1,2024
2024-10-17,-1,1.08424,1.0837475,4.425000000000068,tp1_ar25,signal1,T1,2024
2024-10-17,-1,1.08424,1.08426,-0.6999999999990898,opposite_p90_exit_tp1done,signal2,T1,2024
2024-10-18,1,1.08579,1.0863200000000002,4.800000000001415,tp1_ar25,signal1,T2,2024
2024-10-18,1,1.08579,1.08571,-1.3000000000008,hard_exit_12pm,signal2,T2,2024
2024-10-22,1,1.08366,1.083124,-5.86000000000092,sl_signal1,signal1,T1,2024
2024-10-22,1,1.08366,1.082655,-10.550000000001447,sl_signal2,signal2,T1,2024
2024-10-23,-1,1.07868,1.0783500000000001,2.7999999999994145,tp1_ar25,signal1,T1,2024
2024-10-23,-1,1.07868,1.07802,6.1000000000010495,tp2_ar50,signal2,T1,2024
2024-10-23,-1,1.07701,1.07668,2.7999999999994145,tp1_ar25,signal1,T1,2024
2024-10-23,-1,1.07701,1.0763500000000001,6.099999999998829,tp2_ar50,signal2,T1,2024
2024-10-23,-1,1.07713,1.0768,2.7999999999994145,tp1_ar25,signal1,T1,2024
2024-10-23,-1,1.07713,1.07783,-7.5000000000014495,hard_exit_12pm,signal2,T1,2024
2024-10-24,-1,1.0777,1.0773300000000001,3.1999999999998145,tp1_ar25,signal1,T1,2024
2024-10-24,-1,1.0777,1.0794,-17.499999999998128,opposite_p90_exit_tp1done,signal2,T1,2024
2024-10-24,1,1.08005,1.079642,-4.5799999999996395,sl_signal1,signal1,T1,2024
2024-10-24,1,1.08005,1.08042,3.1999999999998145,tp1_ar25,signal2,T1,2024
2024-10-25,1,1.08348,1.0836999999999999,1.6999999999988695,tp1_ar25,signal1,T1,2024
2024-10-25,1,1.08348,1.08392,3.8999999999999595,tp2_ar50,signal2,T1,2024
2024-10-28,1,1.08034,1.0808275,4.374999999999741,tp1_ar25,signal1,T1,2024
2024-10-28,1,1.08034,1.081315,9.249999999999481,tp2_ar50,signal2,T1,2024
2024-10-29,-1,1.07882,1.07849,2.7999999999994145,tp1_ar25,signal1,T1,2024
2024-10-29,-1,1.07882,1.07816,6.099999999998829,tp2_ar50,signal2,T1,2024
2024-10-30,1,1.08326,1.08364,3.3000000000004697,tp1_ar25,signal1,T1,2024
2024-10-30,1,1.08326,1.0840199999999998,7.099999999998719,tp2_ar50,signal2,T1,2024
2024-10-30,1,1.08394,1.08432,3.3000000000004697,tp1_ar25,signal1,T1,2024
2024-10-30,1,1.08394,1.08346,-5.299999999998139,opposite_p90_exit_tp1done,signal2,T1,2024
2024-10-30,1,1.08584,1.08495,-9.399999999998354,opposite_p90_trim50,signal1,T1,2024
2024-10-30,1,1.08584,1.08604,1.4999999999997797,sl_signal2,signal2,T1,2024
2024-10-31,1,1.08805,1.08845,3.4999999999995595,tp1_ar25,signal1,T1,2024
2024-10-31,1,1.08805,1.08561,-24.899999999999977,hard_exit_12pm,signal2,T1,2024
2024-11-01,-1,1.08605,1.08665,-6.499999999999339,sl_signal1,signal1,T1,2024
2024-11-01,-1,1.08605,1.087175,-11.750000000000426,sl_signal2,signal2,T1,2024
2024-11-01,1,1.0904,1.089272,-11.780000000000179,sl_signal1,signal1,T1,2024
2024-11-01,1,1.0904,1.088285,-21.65000000000089,sl_signal2,signal2,T1,2024
2024-11-04,1,1.09052,1.08996,-6.099999999998939,sl_signal1,signal1,T3,2024
2024-11-04,1,1.09052,1.09053,-0.3999999999993449,hard_exit_12pm,signal2,T3,2024
2024-11-08,-1,1.07688,1.0761575,6.724999999999593,tp1_ar25,signal1,T2,2024
2024-11-08,-1,1.07688,1.07674,0.9000000000002899,opposite_p90_exit_tp1done,signal2,T2,2024
2024-11-08,-1,1.07762,1.0781239999999999,-5.539999999998379,sl_signal1,signal1,T2,2024
2024-11-08,-1,1.07762,1.0785649999999998,-9.949999999997516,sl_signal2,signal2,T2,2024
2024-11-08,-1,1.07756,1.0768375000000001,6.724999999999593,tp1_ar25,signal1,T2,2024
2024-11-08,-1,1.07756,1.0761150000000002,13.949999999999186,tp2_ar50,signal2,T2,2024
2024-11-08,-1,1.07534,1.0746175,6.724999999999593,tp1_ar25,signal1,T2,2024
2024-11-08,-1,1.07534,1.07582,-5.3000000000003595,opposite_p90_exit_tp1done,signal2,T2,2024
2024-11-13,-1,1.0607,1.061084,-4.3399999999993994,sl_signal1,signal1,T1,2024
2024-11-13,-1,1.0607,1.0602025,4.475000000000396,tp1_ar25,signal2,T1,2024
2024-11-13,-1,1.05937,1.0597050000000001,-3.8500000000019625,tp2_ar50,cascade_1,T1,2024
2024-11-13,-1,1.06011,1.0605020000000003,-4.4200000000017,sl_signal1,signal1,T1,2024
2024-11-13,-1,1.06011,1.0608450000000003,-7.850000000001522,sl_signal2,signal2,T1,2024
2024-11-13,1,1.06376,1.0642575,4.475000000000396,tp1_ar25,signal1,T1,2024
2024-11-13,1,1.06376,1.064755,9.449999999998571,tp2_ar50,signal2,T1,2024
2024-11-13,1,1.06315,1.0636475,4.475000000000396,tp1_ar25,signal1,T1,2024
2024-11-13,1,1.06315,1.05809,-51.10000000000065,hard_exit_12pm,signal2,T1,2024
2024-11-19,-1,1.0581,1.057645,4.050000000000942,tp1_ar25,signal1,T1,2024
2024-11-19,-1,1.0581,1.05719,8.599999999999664,tp2_ar50,signal2,T1,2024
2024-11-19,-1,1.05774,1.05719,4.999999999998284,tp2_ar50,cascade_1,T1,2024
2024-11-19,-1,1.05731,1.056855,4.049999999998722,tp1_ar25,signal1,T1,2024
2024-11-19,-1,1.05731,1.05772,-4.600000000000215,opposite_p90_exit_tp1done,signal2,T1,2024
2024-11-19,-1,1.05445,1.053995,4.050000000000942,tp1_ar25,signal1,T1,2024
2024-11-19,-1,1.05445,1.0535400000000001,8.599999999999664,tp2_ar50,signal2,T1,2024
2024-11-19,-1,1.05426,1.053805,4.049999999998722,tp1_ar25,signal1,T1,2024
2024-11-19,-1,1.05426,1.05471,-5.000000000000615,opposite_p90_exit_tp1done,signal2,T1,2024
2024-11-19,-1,1.05679,1.0563349999999998,4.050000000000942,tp1_ar25,signal1,T1,2024
2024-11-19,-1,1.05679,1.05588,8.599999999999664,tp2_ar50,signal2,T1,2024
2024-11-19,-1,1.05799,1.0575350000000001,4.049999999998722,tp1_ar25,signal1,T1,2024
2024-11-19,-1,1.05799,1.05708,8.599999999999664,tp2_ar50,signal2,T1,2024
2024-11-21,-1,1.05376,1.0534075,3.0249999999997783,tp1_ar25,signal1,T1,2024
2024-11-21,-1,1.05376,1.053055,6.549999999999557,tp2_ar50,signal2,T1,2024
2024-11-21,-1,1.05301,1.0526575,3.0249999999997783,tp1_ar25,signal1,T1,2024
2024-11-21,-1,1.05301,1.05365,-6.899999999999739,opposite_p90_exit_tp1done,signal2,T1,2024
2024-11-21,-1,1.05267,1.0523175,3.0249999999997783,tp1_ar25,signal1,T1,2024
2024-11-21,-1,1.05267,1.051965,6.549999999999557,tp2_ar50,signal2,T1,2024
2024-11-21,-1,1.05212,1.0517675,3.0249999999997783,tp1_ar25,signal1,T1,2024
2024-11-21,-1,1.05212,1.051415,6.549999999999557,tp2_ar50,signal2,T1,2024
2024-11-21,-1,1.05199,1.0516375,3.0249999999997783,tp1_ar25,signal1,T1,2024
2024-11-21,-1,1.05199,1.053,-10.599999999999554,opposite_p90_exit_tp1done,signal2,T1,2024
2024-11-21,-1,1.05372,1.0533675,3.0249999999997783,tp1_ar25,signal1,T1,2024
2024-11-21,-1,1.05372,1.0530149999999998,6.550000000001777,tp2_ar50,signal2,T1,2024
2024-11-22,1,1.04794,1.0483575,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-11-22,1,1.04794,1.048775,7.849999999999191,tp2_ar50,signal2,T1,2024
2024-11-22,1,1.04951,1.04911,-4.4999999999995595,sl_signal1,signal1,T1,2024
2024-11-22,1,1.04951,1.0487600000000001,-7.999999999998064,sl_signal2,signal2,T1,2024
2024-11-22,-1,1.04585,1.0454325,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-11-22,-1,1.04585,1.0450149999999998,7.850000000001412,tp2_ar50,signal2,T1,2024
2024-11-22,-1,1.04346,1.0430425,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-11-22,-1,1.04346,1.0426250000000001,7.849999999999191,tp2_ar50,signal2,T1,2024
2024-11-22,-1,1.034,1.03872,-47.70000000000057,opposite_p90_trim50,signal1,T1,2024
2024-11-22,-1,1.034,1.0338,1.4999999999997797,sl_signal2,signal2,T1,2024
2024-11-22,-1,1.04088,1.0404625,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-11-22,-1,1.04088,1.040045,7.849999999999191,tp2_ar50,signal2,T1,2024
2024-11-22,-1,1.04156,1.0411425,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-11-22,-1,1.04156,1.0407250000000001,7.849999999999191,tp2_ar50,signal2,T1,2024
2024-11-22,-1,1.04019,1.0397725,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-11-22,-1,1.04019,1.039355,7.849999999999191,tp2_ar50,signal2,T1,2024
2024-11-22,-1,1.03964,1.0401839999999998,-5.939999999998779,sl_signal1,signal1,T1,2024
2024-11-22,-1,1.03964,1.04046,-8.70000000000043,opposite_p90_trim50,signal2,T1,2024
2024-11-22,-1,1.0428,1.0423825,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-11-22,-1,1.0428,1.04336,-6.10000000000116,opposite_p90_exit_tp1done,signal2,T1,2024
2024-11-22,-1,1.04189,1.0414725,3.6749999999995957,tp1_ar25,signal1,T1,2024
2024-11-22,-1,1.04189,1.041055,7.849999999999191,tp2_ar50,signal2,T1,2024
2024-11-22,-1,1.04131,1.041055,2.049999999998942,tp2_ar50,cascade_1,T1,2024
2024-11-22,-1,1.04188,1.0424399999999998,-6.099999999998939,sl_signal1,signal1,T1,2024
2024-11-22,-1,1.04188,1.0429299999999997,-10.999999999997733,sl_signal2,signal2,T1,2024
2024-11-28,-1,1.05436,1.054864,-5.5400000000006,sl_signal1,signal1,T2,2024
2024-11-28,-1,1.05436,1.0553050000000002,-9.950000000001957,sl_signal2,signal2,T2,2024
2024-11-28,-1,1.054,1.05345,5.0000000000005045,tp1_ar25,signal1,T2,2024
2024-11-28,-1,1.054,1.05391,0.4000000000014552,opposite_p90_exit_tp1done,signal2,T2,2024
2024-11-28,-1,1.05303,1.053926,-9.460000000000079,sl_signal1,signal1,T2,2024
2024-11-28,-1,1.05303,1.05414,-11.600000000001664,opposite_p90_trim50,signal2,T2,2024
2024-11-28,-1,1.05405,1.0534999999999999,5.0000000000005045,tp1_ar25,signal1,T2,2024
2024-11-28,-1,1.05405,1.05537,-13.699999999999878,hard_exit_12pm,signal2,T2,2024
2024-12-05,1,1.05342,1.052868,-6.02000000000108,sl_signal1,signal1,T2,2024
2024-12-05,1,1.05342,1.0539775,5.074999999999886,tp1_ar25,signal2,T2,2024
2024-12-05,1,1.0533,1.054535,11.850000000000971,tp2_ar50,cascade_1,T2,2024
2024-12-05,1,1.05431,1.0538859999999999,-4.74000000000202,sl_signal1,signal1,T2,2024
2024-12-05,1,1.05431,1.053515,-8.450000000001012,sl_signal2,signal2,T2,2024
2024-12-05,1,1.05294,1.0534975,5.074999999999886,tp1_ar25,signal1,T2,2024
2024-12-05,1,1.05294,1.054055,10.649999999999771,tp2_ar50,signal2,T2,2024
2024-12-05,1,1.05548,1.0560375,5.074999999999886,tp1_ar25,signal1,T2,2024
2024-12-05,1,1.05548,1.056595,10.649999999999771,tp2_ar50,signal2,T2,2024
2024-12-06,1,1.05928,1.058688,-6.419999999999259,sl_signal1,signal1,T2,2024
2024-12-06,1,1.05928,1.05817,-11.599999999999444,sl_signal2,signal2,T2,2024
2024-12-06,1,1.06144,1.0619999999999998,5.099999999998939,tp1_ar25,signal1,T2,2024
2024-12-06,1,1.06144,1.05988,-16.10000000000006,opposite_p90_exit_tp1done,signal2,T2,2024
2024-12-06,1,1.06115,1.060142,-10.5800000000012,sl_signal1,signal1,T2,2024
2024-12-06,1,1.06115,1.06044,-7.599999999999884,opposite_p90_trim50,signal2,T2,2024
2024-12-10,-1,1.05422,1.05474,-5.70000000000076,sl_signal1,signal1,T1,2024
2024-12-10,-1,1.05422,1.053785,3.849999999999632,tp1_ar25,signal2,T1,2024
2024-12-10,-1,1.054,1.05335,6.000000000000394,tp2_ar50,cascade_1,T1,2024
2024-12-10,-1,1.05366,1.053225,3.849999999999632,tp1_ar25,signal1,T1,2024
2024-12-10,-1,1.05366,1.05279,8.200000000001484,tp2_ar50,signal2,T1,2024
2024-12-10,-1,1.05343,1.0529950000000001,3.849999999999632,tp1_ar25,signal1,T1,2024
2024-12-10,-1,1.05343,1.0525600000000002,8.199999999999264,tp2_ar50,signal2,T1,2024
2024-12-10,-1,1.05272,1.0532080000000001,-5.3800000000004395,sl_signal1,signal1,T1,2024
2024-12-10,-1,1.05272,1.0522850000000001,3.849999999999632,tp1_ar25,signal2,T1,2024
2024-12-11,-1,1.05134,1.0508674999999998,4.225000000000978,tp1_ar25,signal1,T1,2024
2024-12-11,-1,1.05134,1.050395,8.949999999999736,tp2_ar50,signal2,T1,2024
2024-12-11,-1,1.04902,1.049476,-5.0600000000001195,sl_signal1,signal1,T1,2024
2024-12-11,-1,1.04902,1.0498750000000001,-9.050000000000502,sl_signal2,signal2,T1,2024
2024-12-11,-1,1.05032,1.050768,-4.9800000000000395,sl_signal1,signal1,T1,2024
2024-12-11,-1,1.05032,1.05076,-4.8999999999999595,opposite_p90_trim50,signal2,T1,2024
2024-12-11,-1,1.05072,1.0502475,4.225000000000978,tp1_ar25,signal1,T1,2024
2024-12-11,-1,1.05072,1.049775,8.950000000001957,tp2_ar50,signal2,T1,2024
2024-12-12,1,1.05236,1.05283,4.199999999999704,tp1_ar25,signal1,T1,2024
2024-12-12,1,1.05236,1.05164,-7.700000000000539,opposite_p90_exit_tp1done,signal2,T1,2024
2024-12-12,1,1.05114,1.050684,-5.0600000000001195,sl_signal1,signal1,T1,2024
2024-12-12,1,1.05114,1.05161,4.199999999999704,tp1_ar25,signal2,T1,2024
2024-12-12,1,1.0516,1.04889,-27.599999999999902,opposite_p90_exit_tp1done,cascade_1,T1,2024
2024-12-12,-1,1.04831,1.04784,4.199999999999704,tp1_ar25,signal1,T1,2024
2024-12-12,-1,1.04831,1.0473700000000001,8.899999999999409,tp2_ar50,signal2,T1,2024
2024-12-12,-1,1.04888,1.04841,4.199999999999704,tp1_ar25,signal1,T1,2024
2024-12-12,-1,1.04888,1.04794,8.899999999999409,tp2_ar50,signal2,T1,2024
2024-12-20,-1,1.03556,1.03525,2.6000000000003247,tp1_ar25,signal1,T1,2024
2024-12-20,-1,1.03556,1.0349400000000002,5.699999999998429,tp2_ar50,signal2,T1,2024
2024-12-20,1,1.03705,1.03736,2.6000000000003247,tp1_ar25,signal1,T1,2024
2024-12-20,1,1.03705,1.0376699999999999,5.699999999998429,tp2_ar50,signal2,T1,2024
2024-12-20,1,1.03917,1.03948,2.6000000000003247,tp1_ar25,signal1,T1,2024
2024-12-20,1,1.03917,1.03979,5.700000000000649,tp2_ar50,signal2,T1,2024
2024-12-20,1,1.03922,1.038844,-4.259999999999319,sl_signal1,signal1,T1,2024
