date,direction,entry_price,exit_price,pnl_pips,exit_reason,signal_type,tier
2025-03-13,-1,1.08742,1.087035,3.3500000000007972,tp1,signal1,T1
2025-03-13,-1,1.08742,1.0866500000000001,7.199999999999374,tp2,signal2,T1
2025-03-13,-1,1.088,1.087615,3.3500000000007972,tp1,signal1,T1
2025-03-13,-1,1.088,1.08723,7.2000000000015945,tp2,signal2,T1
2025-03-17,-1,1.08714,1.08762,-5.3000000000003595,sl_signal1,signal1,T1
2025-03-17,-1,1.08714,1.08786,-7.700000000000539,sl_signal2,signal2,T1
2025-03-18,1,1.09242,1.09283,3.6000000000002146,tp1,signal1,T1
2025-03-18,1,1.09242,1.09238,-0.9000000000004,opposite_p90_exit,signal2,T1
2025-03-18,1,1.09352,1.09393,3.6000000000002146,tp1,signal1,T1
2025-03-18,1,1.09352,1.09434,7.700000000000429,tp2,signal2,T1
2025-03-19,-1,1.09207,1.091625,3.950000000000287,tp1,signal1,T1
2025-03-19,-1,1.09207,1.09118,8.400000000000574,tp2,signal2,T1
2025-03-19,-1,1.09099,1.0905449999999999,3.950000000000287,tp1,signal1,T1
2025-03-19,-1,1.09099,1.0886403999999998,22.996000000000627,kill_switch_132,signal2,T1
2025-03-19,-1,1.08896,1.08967,-7.599999999999884,sl_signal1,signal1,T1
2025-03-19,-1,1.08896,1.0900249999999998,-11.149999999998716,sl_signal2,signal2,T1
2025-03-19,-1,1.09052,1.090075,3.950000000000287,tp1,signal1,T1
2025-03-19,-1,1.09052,1.09068,-2.1000000000016,opposite_p90_exit,signal2,T1
2025-03-20,-1,1.08972,1.0892975,3.7249999999999233,tp1,signal1,T1
2025-03-20,-1,1.08972,1.0897,-0.29999999999868976,opposite_p90_exit,signal2,T1
2025-03-20,-1,1.08866,1.0882375,3.7249999999999233,tp1,signal1,T1
2025-03-20,-1,1.08866,1.087815,7.9499999999998465,tp2,signal2,T1
2025-03-20,-1,1.08758,1.0871575,3.7249999999999233,tp1,signal1,T1
2025-03-20,-1,1.08758,1.086735,7.9499999999998465,tp2,signal2,T1
2025-03-20,-1,1.08728,1.0868575,3.7249999999999233,tp1,signal1,T1
2025-03-20,-1,1.08728,1.0864349999999998,7.950000000002067,tp2,signal2,T1
2025-03-25,-1,1.0791,1.07873,3.1999999999998145,tp1,signal1,T1
2025-03-25,-1,1.0791,1.07836,6.899999999999629,tp2,signal2,T1
2025-03-25,-1,1.07785,1.07836,-5.6000000000001044,sl_signal1,signal1,T1
2025-03-25,-1,1.07785,1.078615,-8.150000000001267,sl_signal2,signal2,T1
2025-04-01,-1,1.08071,1.08031,3.4999999999995595,tp1,signal1,T1
2025-04-01,-1,1.08071,1.07991,7.500000000001339,tp2,signal2,T1
2025-04-01,-1,1.0807,1.0803,3.4999999999995595,tp1,signal1,T1
2025-04-01,-1,1.0807,1.08097,-3.1999999999999247,opposite_p90_exit,signal2,T1
2025-04-01,-1,1.08107,1.08067,3.4999999999995595,tp1,signal1,T1
2025-04-01,-1,1.08107,1.08027,7.499999999999119,tp2,signal2,T1
2025-04-01,-1,1.08097,1.08149,-5.70000000000076,sl_signal1,signal1,T1
2025-04-01,-1,1.08097,1.08175,-8.30000000000003,sl_signal2,signal2,T1
2025-05-14,1,1.12076,1.1212275,4.175000000000651,tp1,signal1,T1
2025-05-14,1,1.12076,1.1216949999999999,8.849999999999081,tp2,signal2,T1
2025-05-14,1,1.12409,1.1229,-12.400000000000244,sl_signal1,signal1,T1
2025-05-14,1,1.12409,1.12266,-14.800000000000423,opposite_p90_trim,signal2,T1
2025-05-14,1,1.12335,1.1238175000000001,4.175000000000651,tp1,signal1,T1
2025-05-14,1,1.12335,1.124285,8.849999999999081,tp2,signal2,T1
2025-07-22,1,1.16966,1.169995,2.849999999999742,tp1,signal1,T1
2025-07-22,1,1.16966,1.1703299999999999,6.199999999999484,tp2,signal2,T1
2025-07-24,-1,1.1757,1.17627,-6.199999999999594,sl_signal1,signal1,T1
2025-07-24,-1,1.1757,1.176555,-9.050000000000502,sl_signal2,signal2,T1
2025-07-24,-1,1.17607,1.17657,-5.499999999999449,sl_signal1,signal1,T1
2025-07-24,-1,1.17607,1.1768199999999998,-7.999999999998064,sl_signal2,signal2,T1
2025-08-14,-1,1.16851,1.16914,-6.800000000001305,sl_signal1,signal1,T1
2025-08-14,-1,1.16851,1.16906,-6.0000000000005045,opposite_p90_trim,signal2,T1
2025-08-21,-1,1.16361,1.1632625,2.9749999999994508,tp1,signal1,T1
2025-08-21,-1,1.16361,1.162915,6.450000000001122,tp2,signal2,T1
2025-08-21,-1,1.16325,1.1637199999999999,-5.199999999999704,sl_signal1,signal1,T1
2025-08-21,-1,1.16325,1.1639549999999999,-7.549999999999557,sl_signal2,signal2,T1
2025-09-08,1,1.17228,1.17169,-6.4000000000009045,sl_signal1,signal1,T1
2025-09-08,1,1.17228,1.171395,-9.350000000000247,sl_signal2,signal2,T1
2025-09-08,1,1.17252,1.1729075,3.374999999999851,tp1,signal1,T1
2025-09-08,1,1.17252,1.173295,7.249999999999702,tp2,signal2,T1
2025-09-08,1,1.17419,1.17329,-9.50000000000123,sl_signal1,signal1,T1
2025-09-08,1,1.17419,1.1728399999999999,-14.000000000001844,sl_signal2,signal2,T1
2025-09-08,1,1.17314,1.17265,-5.400000000001015,sl_signal1,signal1,T1
2025-09-08,1,1.17314,1.172405,-7.850000000001522,sl_signal2,signal2,T1
2025-09-11,-1,1.16867,1.1695,-8.799999999998864,sl_signal1,signal1,T1
2025-09-11,-1,1.16867,1.1681875000000002,4.324999999999413,tp1,signal2,T1
2025-09-12,1,1.17448,1.17395,-5.799999999999194,sl_signal1,signal1,T1
2025-09-12,1,1.17448,1.173685,-8.449999999998791,sl_signal2,signal2,T1
2025-09-15,1,1.17424,1.17369,-6.0000000000005045,sl_signal1,signal1,T1
2025-09-15,1,1.17424,1.17359,-7.000000000000394,opposite_p90_trim,signal2,T1
2025-09-25,-1,1.17343,1.17417,-7.899999999999629,sl_signal1,signal1,T1
2025-09-25,-1,1.17343,1.17454,-11.599999999999444,sl_signal2,signal2,T1
2025-10-02,1,1.17482,1.175305,4.350000000000687,tp1,signal1,T1
2025-10-02,1,1.17482,1.1757900000000001,9.200000000001374,tp2,signal2,T1
2025-10-24,1,1.16263,1.16074,-19.399999999999473,sl_signal1,signal1,T1
2025-10-24,1,1.16263,1.1630275,3.475000000000506,tp1,signal2,T1
2025-11-03,-1,1.15171,1.151295,3.650000000000542,tp1,signal1,T1
2025-11-03,-1,1.15171,1.15088,7.800000000001084,tp2,signal2,T1
2025-11-11,1,1.15663,1.15606,-6.199999999999594,sl_signal1,signal1,T1
2025-11-11,1,1.15663,1.1557750000000002,-9.049999999998281,sl_signal2,signal2,T1
2025-11-12,-1,1.15686,1.15737,-5.6000000000001044,sl_signal1,signal1,T1
2025-11-12,-1,1.15686,1.157625,-8.149999999999046,sl_signal2,signal2,T1
2025-11-13,1,1.16015,1.1605325,3.3249999999995232,tp1,signal1,T1
2025-11-13,1,1.16015,1.160915,7.1499999999990465,tp2,signal2,T1
2025-11-13,1,1.16103,1.1614125,3.3249999999995232,tp1,signal1,T1
2025-11-13,1,1.16103,1.161795,7.1499999999990465,tp2,signal2,T1
2025-11-13,1,1.16283,1.1632125,3.3249999999995232,tp1,signal1,T1
2025-11-13,1,1.16283,1.16232,-5.6000000000001044,opposite_p90_exit,signal2,T1
2025-11-13,1,1.16128,1.1616625,3.3249999999995232,tp1,signal1,T1
2025-11-13,1,1.16128,1.162045,7.1499999999990465,tp2,signal2,T1
2025-11-19,1,1.15942,1.15885,-6.199999999999594,sl_signal1,signal1,T1
2025-11-19,1,1.15942,1.1585649999999998,-9.050000000000502,sl_signal2,signal2,T1
2025-11-25,1,1.1532,1.15271,-5.400000000001015,sl_signal1,signal1,T1
2025-11-25,1,1.1532,1.1536675,4.175000000000651,tp1,signal2,T1
2025-12-04,1,1.16759,1.168085,4.450000000001342,tp1,signal1,T1
2025-12-04,1,1.16759,1.16638,-12.599999999999334,hard_exit_12pm,signal2,T1
2025-12-09,1,1.16544,1.16487,-6.199999999999594,sl_signal1,signal1,T1
2025-12-09,1,1.16544,1.1645850000000002,-9.049999999998281,sl_signal2,signal2,T1
2025-12-10,1,1.16446,1.164695,1.8499999999998522,tp1,signal1,T1
2025-12-10,1,1.16446,1.16493,4.199999999999704,tp2,signal2,T1
2025-12-10,1,1.16433,1.16375,-6.300000000000249,opposite_p90_trim,signal1,T1
2025-12-10,1,1.16433,1.16453,1.4999999999997797,sl_signal2,signal2,T1
2025-12-12,-1,1.17283,1.17333,-5.499999999999449,sl_signal1,signal1,T1
2025-12-12,-1,1.17283,1.1724475,3.3249999999995232,tp1,signal2,T1
2025-12-18,1,1.17494,1.17441,-5.800000000001415,sl_signal1,signal1,T1
2025-12-18,1,1.17494,1.1741449999999998,-8.450000000003232,sl_signal2,signal2,T1
2025-12-18,-1,1.17338,1.1730850000000002,2.449999999999342,tp1,signal1,T1
2025-12-18,-1,1.17338,1.17279,5.4000000000009045,tp2,signal2,T1
2025-12-19,-1,1.17124,1.17175,-5.6000000000001044,sl_signal1,signal1,T1
2025-12-19,-1,1.17124,1.172005,-8.149999999999046,sl_signal2,signal2,T1
2025-12-19,-1,1.17106,1.17158,-5.70000000000076,sl_signal1,signal1,T1
2025-12-19,-1,1.17106,1.1707225,2.8749999999987956,tp1,signal2,T1
2025-12-22,1,1.17337,1.1737725,3.5250000000008335,tp1,signal1,T1
2025-12-22,1,1.17337,1.174175,7.5499999999994465,tp2,signal2,T1
2025-12-26,-1,1.17756,1.1771175,3.924999999999013,tp1,signal1,T1
2025-12-26,-1,1.17756,1.17864,-11.299999999999699,hard_exit_12pm,signal2,T1
2025-12-31,-1,1.17291,1.172505,3.549999999999887,tp1,signal1,T1
2025-12-31,-1,1.17291,1.1721,7.599999999999774,tp2,signal2,T1
2025-12-31,-1,1.17321,1.1737100000000003,-5.50000000000167,sl_signal1,signal1,T1
2025-12-31,-1,1.17321,1.1739600000000003,-8.000000000002505,sl_signal2,signal2,T1
