scenario_id,event_id,translation_id,family,pos_t,target_notional_multiple,max_notional_multiple,truth_class,primary_state,survives,known_time,split,dev_or_oos,year,quarter,session,severity,episode_cluster_id
NS-0150279ccb84cd2d39cae5ad743d14b5d3acd7e1d79ba7487fe700877468304a,EUR_ORIGIN_202410150500,TR-cbfc4682307af381c875a30a5c3585c0,B,1.302579,1.595327453572,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-15T06:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,211
NS-e99532c1815797704e612c9a5f3763ab710318f0bb3ccf3759f64b7ad85320e1,EUR_ORIGIN_202410150500,TR-cbfc4682307af381c875a30a5c3585c0,B,1.302579,1.595327453572,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-15T06:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,211
NS-ceb733b6357e46f2f0ffe4bca564d7ac08959c7759dbe592014920614e2f17d2,EUR_ORIGIN_202410150500,TR-cbfc4682307af381c875a30a5c3585c0,B,1.302579,1.595327453572,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-15T06:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,211
NS-d4a1d4a3882202adb2374513c57b4535b949cb34ac4ffa7c25e6d4d8abc97ed6,EUR_ORIGIN_202410150500,TR-cbfc4682307af381c875a30a5c3585c0,B,1.302579,1.595327453572,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-15T06:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,211
NS-7c03020901ae622d90a29e6a79b5f6e60097a9ebdc33acf20884086cc5c09ae5,EUR_ORIGIN_202410150500,TR-cbfc4682307af381c875a30a5c3585c0,B,1.302579,1.595327453572,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-15T06:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,211
NS-f3e7da9bbfadae76b401e8130578d3318d2bd0ce2e75443842ef69da18ce23bc,EUR_ORIGIN_202410160500,TR-e5e6d4c5bad935828d378027fe5d8fc9,A,1.107283,3.164325683034,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-16T07:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,212
NS-6edc6460d3d16bd7efd35aa2c676fa8bef6d440c8e98016a4d223104ebd6ed60,EUR_ORIGIN_202410160500,TR-e5e6d4c5bad935828d378027fe5d8fc9,A,1.107283,3.164325683034,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-16T07:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,212
NS-a26aaa2afd6acb7f45d48c26151982d98396c3b698fd7e631acb8cb78941465f,EUR_ORIGIN_202410160500,TR-e5e6d4c5bad935828d378027fe5d8fc9,A,1.107283,3.164325683034,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-16T07:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,212
NS-8f476812eb5d4c1d86b51b1f035901ce2d8e5030b3923d5bc6b8b5b14ab77ecd,EUR_ORIGIN_202410160500,TR-e5e6d4c5bad935828d378027fe5d8fc9,A,1.107283,3.164325683034,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-16T07:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,212
NS-37cfe5d3f954b8738cd59fd958aa23b9499d6f0214856244577fa7ca47ebbd6d,EUR_ORIGIN_202410160500,TR-e5e6d4c5bad935828d378027fe5d8fc9,A,1.107283,3.164325683034,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-16T07:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,212
NS-e0e1e10a70f0b49db4bf198e086a57ef9119e34ab45525ba6c0e10f7991c460d,EUR_ORIGIN_202410160500,TR-e5e6d4c5bad935828d378027fe5d8fc9,A,1.107283,3.164325683034,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-16T07:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,212
NS-64e4621e9e2e58434f27f324ae76582cdf6d57447cab0e1c980d143a69539068,EUR_ORIGIN_202410160500,TR-e5e6d4c5bad935828d378027fe5d8fc9,A,1.107283,3.164325683034,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-16T07:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,212
NS-29ca5f6fea71069feb9d0611ab0c8dfbf86238733d48daf37236eb356fe1e719,EUR_ORIGIN_202410160500,TR-e5e6d4c5bad935828d378027fe5d8fc9,A,1.107283,3.164325683034,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-16T07:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,212
NS-f1bd112fac34982a4f8c95e9b075305258ed421a4c917ca24e35cbe7396fda41,EUR_ORIGIN_202410171500,TR-1d28cc2c7c07206caa93ab37664da686,B,2.675691,3.277038656102,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-17T16:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,213
NS-b2e9a4e5eeb212f80509874ff0c143bf873c085b6695227808caeff3d1e71203,EUR_ORIGIN_202410171500,TR-1d28cc2c7c07206caa93ab37664da686,B,2.675691,3.277038656102,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-17T16:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,213
NS-b03249b1ec266c5b397f71150d6563a9f8caff6246a33fbd7f440e1f37c39938,EUR_ORIGIN_202410171500,TR-1d28cc2c7c07206caa93ab37664da686,B,2.675691,3.277038656102,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-17T16:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,213
NS-3e0f6ee0dd3a7f3c50c64ba13b2c343b6e0fbad0e52788f788b995390920a1b5,EUR_ORIGIN_202410171500,TR-1d28cc2c7c07206caa93ab37664da686,B,2.675691,3.277038656102,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-17T16:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,213
NS-3d522b2a35cc817fb390ecb7629af46b8144adae8bb9bde6efbfe5b56ab49c44,EUR_ORIGIN_202410171500,TR-1d28cc2c7c07206caa93ab37664da686,B,2.675691,3.277038656102,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-17T16:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,213
NS-ceb193769c14eb6799426095a036f7953fe1e0d45850f107a1fa57b0409f8b39,EUR_ORIGIN_202410171500,TR-1d28cc2c7c07206caa93ab37664da686,B,2.675691,3.277038656102,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-17T16:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,213
NS-a00103602e4ea9f5471d8182cb418e9f71e09c8184ea98be68dbf0b7cfef7ea5,EUR_ORIGIN_202410171500,TR-1d28cc2c7c07206caa93ab37664da686,B,2.675691,3.277038656102,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-17T16:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,213
NS-f207b7b793961049d69e73362e13cad9a7d2f40dee6071e56a54075ef5456159,EUR_ORIGIN_202410171500,TR-1d28cc2c7c07206caa93ab37664da686,B,2.675691,3.277038656102,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-17T16:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,213
NS-fd7ead0968b54ebd6f2671037ff70b7c79c56fd73d49c3ffe21b4756fabed41f,EUR_ORIGIN_202410210000,TR-5d829e3dc88eab0c11e93b4fa0241969,B,1.212954,1.485559696524,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-21T01:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,214
NS-103bfacfe8df66149e23ad8166e05d7d5ce14d8f647856011843339e72eb6d24,EUR_ORIGIN_202410210000,TR-5d829e3dc88eab0c11e93b4fa0241969,B,1.212954,1.485559696524,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-21T01:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,214
NS-1409801193839ba9274b90763d02b0958adaaa2aa0e5d918d2b9a515e93fcf54,EUR_ORIGIN_202410210000,TR-5d829e3dc88eab0c11e93b4fa0241969,B,1.212954,1.485559696524,2.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T01:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,214
NS-2bfd972c946f9d0fbedda9335ae5a1b54cf140d4ffc7c125868acdb6a8c8b546,EUR_ORIGIN_202410210000,TR-5d829e3dc88eab0c11e93b4fa0241969,B,1.212954,1.485559696524,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T01:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,214
NS-b60059554333459b7bbf8bc2e3291bbe91d06b36e529d4d648b80db8b36b123f,EUR_ORIGIN_202410210000,TR-5d829e3dc88eab0c11e93b4fa0241969,B,1.212954,1.485559696524,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T01:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,214
NS-2c14bb897d1b71b662ab39909fef6db344a9c40b28922aa68dd948502ecabffa,EUR_ORIGIN_202410210000,TR-5d829e3dc88eab0c11e93b4fa0241969,B,1.212954,1.485559696524,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T01:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,214
NS-b988785b28dcfb6f472574045b5896d6ce19bcb68ab203cf9d2201305afcc114,EUR_ORIGIN_202410210000,TR-5d829e3dc88eab0c11e93b4fa0241969,B,1.212954,1.485559696524,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T01:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,214
NS-d73be6986ab0bea5a0c4b24f90d8cccbb0b384a28281caca20f89eb4b3d25d9b,EUR_ORIGIN_202410210000,TR-5d829e3dc88eab0c11e93b4fa0241969,B,1.212954,1.485559696524,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T01:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,214
NS-b3401849ee1d3eb7b3bbc762591673e299c57924e1253f38b09ab57b93d3177b,EUR_ORIGIN_202410210900,TR-7e7e0858470538f7bd886f5d648c36cd,B,1.328433,1.626991504442,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-21T10:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,214
NS-371e9ff0dbe2cf5eea8504470a64c35c8cd977d416baa12e24faaa5f2b503b57,EUR_ORIGIN_202410210900,TR-7e7e0858470538f7bd886f5d648c36cd,B,1.328433,1.626991504442,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-21T10:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,214
NS-b5a8869d0bf8e28abf99379e7990fa3cc294287f25dc2517ff08308884563035,EUR_ORIGIN_202410210900,TR-7e7e0858470538f7bd886f5d648c36cd,B,1.328433,1.626991504442,2.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T10:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,214
NS-83aa127e39979701d67048a6bdadb8f6abea4c0ac1cb12acfaa810a28ea189bb,EUR_ORIGIN_202410210900,TR-7e7e0858470538f7bd886f5d648c36cd,B,1.328433,1.626991504442,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T10:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,214
NS-b17d795dce4a6c0d0f75252734dc742bed14fa0be436405f76bbd9c7223e7991,EUR_ORIGIN_202410210900,TR-7e7e0858470538f7bd886f5d648c36cd,B,1.328433,1.626991504442,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T10:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,214
NS-c4ba7c547a8f030caa34c28ba8366a828e22f260f1de3f01114656b7f74d5379,EUR_ORIGIN_202410210900,TR-7e7e0858470538f7bd886f5d648c36cd,B,1.328433,1.626991504442,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T10:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,214
NS-c70e1d81cc3715d42b87ffc5b4dab9c34c3364d1007822efd6fd60f592e7d778,EUR_ORIGIN_202410210900,TR-7e7e0858470538f7bd886f5d648c36cd,B,1.328433,1.626991504442,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T10:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,214
NS-34a1c023b0b2371a5df2e26e65e516a6ad32f4731135739a172cb0395b2c6fe5,EUR_ORIGIN_202410210900,TR-7e7e0858470538f7bd886f5d648c36cd,B,1.328433,1.626991504442,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-21T10:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,214
NS-fbf1937357ef3e6bba035ec432d92f70dfc0fb4d7e4fd281ed7dda5a718a4e99,EUR_ORIGIN_202410220600,TR-b0638566a849418013d114598f178131,A,1.636737,4.677364675738,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T08:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,215
NS-700aac7c03ad120251f755731eff0d7d5cab10c614a05a610957ee0fb3d5aaf6,EUR_ORIGIN_202410220600,TR-b0638566a849418013d114598f178131,A,1.636737,4.677364675738,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T08:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,215
NS-fd6c0e5ae63aa47e0912c983bcfb527f6ae68636edea25c6df4e401a18497adc,EUR_ORIGIN_202410220600,TR-b0638566a849418013d114598f178131,A,1.636737,4.677364675738,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T08:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,215
NS-4e1e429a25d0b935b0a973c903aeacd3b3f2daeffcfbd182e16346b3f08b222a,EUR_ORIGIN_202410220600,TR-b0638566a849418013d114598f178131,A,1.636737,4.677364675738,4.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T08:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,215
NS-ee172ee3f6364bd19eb353e5d5d9fd9f054589544c10362baa641b46fbd28931,EUR_ORIGIN_202410220600,TR-b0638566a849418013d114598f178131,A,1.636737,4.677364675738,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T08:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,215
NS-05f14d41ff0fe4b48d35acdcf70be79e6f3b11a14042e9be9948405ceb1313b0,EUR_ORIGIN_202410220600,TR-b0638566a849418013d114598f178131,A,1.636737,4.677364675738,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T08:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,215
NS-418283b4e55c89877dca7f28b410d2c2d0cd22b5c9a047f00253bc7468cc8695,EUR_ORIGIN_202410220600,TR-b0638566a849418013d114598f178131,A,1.636737,4.677364675738,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T08:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,215
NS-3fa0f347d502ebc0059fff722b4feac78f5b09d5e732b9d2249b4e9a14e5d9f5,EUR_ORIGIN_202410220600,TR-b0638566a849418013d114598f178131,A,1.636737,4.677364675738,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T08:00:00+00:00,inner_sel,development,2024,2024Q4,Asia,LOW,215
NS-4e40a94c828d14052769aa0e8bb8ab821d8f928e86c8911fa9004a40d0eedd12,EUR_ORIGIN_202410221200,TR-53360f6b230a68946a2efec86314088a,B,2.555288,3.129575915382,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T13:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,215
NS-b5bc4967c0df3f7eadcbc785b0d973bf71456d352428895955b92039fb200263,EUR_ORIGIN_202410221200,TR-53360f6b230a68946a2efec86314088a,B,2.555288,3.129575915382,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T13:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,215
NS-c5e8c09f2dd6948c915ce8405f14ada36b461b031fd3c9d35966afab8e10385c,EUR_ORIGIN_202410221200,TR-53360f6b230a68946a2efec86314088a,B,2.555288,3.129575915382,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T13:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,215
NS-73fe5d124dbe053716db383d7b645ba6e13d9af861a917c45d086f8f9da0fe30,EUR_ORIGIN_202410221200,TR-53360f6b230a68946a2efec86314088a,B,2.555288,3.129575915382,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T13:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,215
NS-5ca06acd19dbea6282e6110bd4469f76c41245eec8c18bc4bfe14846d2b285b1,EUR_ORIGIN_202410221200,TR-53360f6b230a68946a2efec86314088a,B,2.555288,3.129575915382,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T13:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,215
NS-f7ba8fc5fb801192a74636ea03684170bfc8d589e56177b81408795ea7eb6451,EUR_ORIGIN_202410221200,TR-53360f6b230a68946a2efec86314088a,B,2.555288,3.129575915382,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T13:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,215
NS-302bbdd981f98344834da301366d08718da31e3c9c2643a4fa0579fb5d783d6a,EUR_ORIGIN_202410221200,TR-53360f6b230a68946a2efec86314088a,B,2.555288,3.129575915382,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T13:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,215
NS-e3e3ac78d5d9971740c5ddb363e2f2890ef7a83825613d7ad0200c75c7ca5e8a,EUR_ORIGIN_202410221200,TR-53360f6b230a68946a2efec86314088a,B,2.555288,3.129575915382,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T13:00:00+00:00,inner_sel,development,2024,2024Q4,London,LOW,215
NS-4fd2f23fc536aead176b58cf45b6e87788f5c6d27c14c4815e827f96af133e50,EUR_ORIGIN_202410221600,TR-48a78b5c98ad52dabd992439d2691d0e,B,2.370255,2.902958021009,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T17:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,215
NS-d4de7e2d5bc4e6b274c57633ea28ad5e1aa08a2cf6da3e908279e36302ad42e5,EUR_ORIGIN_202410221600,TR-48a78b5c98ad52dabd992439d2691d0e,B,2.370255,2.902958021009,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T17:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,215
NS-9b58ee2430417908883b452df03b62925c08b5694c4df7c420e7e7dffab5a194,EUR_ORIGIN_202410221600,TR-48a78b5c98ad52dabd992439d2691d0e,B,2.370255,2.902958021009,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-22T17:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,215
NS-aa38674f75a0fd69d10c29c0a1419dece7208b612db750dfd91c79a2da616541,EUR_ORIGIN_202410221600,TR-48a78b5c98ad52dabd992439d2691d0e,B,2.370255,2.902958021009,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T17:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,215
NS-5aad3c1328e335c6fd2c9f4a670fb90ad658d32259b5b621dd0c4b7f5d80b07f,EUR_ORIGIN_202410221600,TR-48a78b5c98ad52dabd992439d2691d0e,B,2.370255,2.902958021009,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T17:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,215
NS-973ad90a31f4ae2f24f855c012f8490eb87a4f91afe43a1bf0ec34b6181678ea,EUR_ORIGIN_202410221600,TR-48a78b5c98ad52dabd992439d2691d0e,B,2.370255,2.902958021009,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T17:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,215
NS-052bc8253acb9047c479657b20a972e1b10d847137268ea31bf28760a55e68b6,EUR_ORIGIN_202410221600,TR-48a78b5c98ad52dabd992439d2691d0e,B,2.370255,2.902958021009,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T17:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,215
NS-943935a76d8b14b01ef663d448486b5b684833c1426b619620c2af87acfee7de,EUR_ORIGIN_202410221600,TR-48a78b5c98ad52dabd992439d2691d0e,B,2.370255,2.902958021009,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-22T17:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Overlap,LOW,215
NS-db76819604490e0d6f28174b5c6a570b6c10e6968fa47a1ddcc0a9143aa9b981,EUR_ORIGIN_202410222300,TR-f6f2868bc3062f6e2be93e0c4714f79a,A,1.238156,3.538326525647,0.5,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-23T01:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Late,LOW,215
NS-bf94ec273fdd0cb11c927a5f8e6e00af931cd9d0a6c97c57893424d9c23440e4,EUR_ORIGIN_202410222300,TR-f6f2868bc3062f6e2be93e0c4714f79a,A,1.238156,3.538326525647,1.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-23T01:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Late,LOW,215
NS-ae372e370c95b85f14f9acf76cb7b0ac4c469df8ea763f7fa6eccd5112e28ceb,EUR_ORIGIN_202410222300,TR-f6f2868bc3062f6e2be93e0c4714f79a,A,1.238156,3.538326525647,2.0,HYPOTHETICAL_DIAGNOSTIC,NOTIONAL_LIMIT_BLOCKED,False,2024-10-23T01:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Late,LOW,215
NS-7e7d6239e2a8fed041d288d8b8ece2b01d587504f3106ac60ce44524c040358d,EUR_ORIGIN_202410222300,TR-f6f2868bc3062f6e2be93e0c4714f79a,A,1.238156,3.538326525647,4.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-23T01:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Late,LOW,215
NS-7130106a7b7888e2d6603a71d09a5a17764bea3892901affa42777bcccca8adb,EUR_ORIGIN_202410222300,TR-f6f2868bc3062f6e2be93e0c4714f79a,A,1.238156,3.538326525647,8.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-23T01:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Late,LOW,215
NS-6948c69ff4f40d7c1de99be99fbd69f6f7fc702919fec6a1d39902b5fe6ac5f7,EUR_ORIGIN_202410222300,TR-f6f2868bc3062f6e2be93e0c4714f79a,A,1.238156,3.538326525647,16.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-23T01:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Late,LOW,215
NS-72d04dc8d15cae4215e994855a9b6d2c34773544bc8a5c6999868c558d733f8a,EUR_ORIGIN_202410222300,TR-f6f2868bc3062f6e2be93e0c4714f79a,A,1.238156,3.538326525647,32.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-23T01:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Late,LOW,215
NS-26c3d81c233eb62e15b8caa1d13eb0fc3ab72ac7bf284347e1667f40862a9c00,EUR_ORIGIN_202410222300,TR-f6f2868bc3062f6e2be93e0c4714f79a,A,1.238156,3.538326525647,64.0,HYPOTHETICAL_DIAGNOSTIC,EXACTLY_REPRESENTABLE_NOTIONAL_ONLY,True,2024-10-23T01:00:00+00:00,inner_sel,development,2024,2024Q4,NY_Late,LOW,215
