entry_time,exit_time,direction,entry_basis,exit_basis,entry_zscore,exit_zscore,result,pnl_gross_pips,pnl_costs_pips,pnl_net_pips,size_gbp_aud,size_gbp_nzd,size_aud_nzd
2022-11-16 14:45:00,2022-11-16 17:00:00,LONG,-0.00250001967754053,-0.001236115663846099,-2.5899826586940864,-0.7229113762576722,TIMEOUT,12.5059131992632,10.2,2.3059131992632,0.7607068584178605,0.6451760529660076,1.594117088616132
2022-11-18 15:55:00,2022-11-18 17:00:00,SHORT,-0.00044533245589324644,-0.00010217409668603072,2.800989518122007,2.181896818593003,TIMEOUT,-5.07532111563109,10.2,-15.27532111563109,0.5217536460035292,0.464144711438537,2.0141016425579337
2022-11-24 08:00:00,2022-11-24 12:00:00,LONG,-0.002574534979309151,4.8086909240352416e-06,-2.6272351112700063,0.16622553286324665,TP_HIT,37.62434380400804,10.2,27.424343804008043,0.7458829185911987,0.6978247160784534,1.556292365330348
2022-11-28 11:40:00,2022-11-28 17:00:00,SHORT,0.002081949376556383,0.0006285141853644705,2.6120606378679287,0.40775906080021856,TIMEOUT,6.4262719114561655,10.2,-3.773728088543834,0.5999282081962014,0.5614029314986215,1.838668860305177
2022-11-29 11:45:00,2022-11-29 13:55:00,SHORT,0.0023956752357782995,-6.389275795759541e-05,2.8282481111354385,-0.4330140397898593,TP_HIT,38.98347632778464,10.2,28.783476327784644,0.5605795330566584,0.5637623834927357,1.8756580834506063
2022-11-30 08:00:00,2022-11-30 12:45:00,SHORT,0.002260968960285839,-0.00013037752127045832,2.5398807956706753,-0.03128003690593097,TP_HIT,38.60288556532216,10.2,28.402885565322162,0.9224890406673387,0.8171266933766657,1.2603842659559956
2022-12-01 08:00:00,2022-12-01 13:30:00,LONG,-0.005094871748883581,-0.0023417395030626426,-3.146521061608449,0.001183213830347157,TP_HIT,42.62089220752917,10.2,32.420892207529164,0.8507978561959173,0.8496219089171316,1.2995802348869512
2022-12-05 12:20:00,2022-12-05 15:35:00,SHORT,0.001853257493822827,-0.0006617106476265941,2.6685146384917893,-0.4455455787590594,TP_HIT,38.53140458261488,10.2,28.331404582614883,0.8195015588531874,0.7194219693405047,1.4610764718063076
2022-12-07 14:55:00,2022-12-07 17:00:00,SHORT,0.003606787563516331,0.003183560524626025,2.8682317009562976,1.9580473832307639,TIMEOUT,-7.203918946151578,10.2,-17.403918946151578,0.5755849105000285,0.5659112145252753,1.858503874974696
2022-12-13 11:10:00,2022-12-13 11:40:00,SHORT,0.0021156306809349407,0.00016286978969490967,2.5252187145843763,-0.3331940856155169,TP_HIT,27.5610005611614,10.200000000000001,17.361000561161397,0.9891104283210912,1.0145196172783895,0.9963699544005195
2022-12-15 12:05:00,2022-12-15 16:55:00,LONG,-0.004892280771284209,-0.0012452689893470356,-2.5844931284315096,0.2366706740977272,TP_HIT,46.23351729520446,10.200000000000003,36.033517295204454,0.7363094371796971,0.6582945768383113,1.6053959859819924
2022-12-16 11:05:00,2022-12-16 16:55:00,LONG,-0.0038266356012856342,-0.0017367547267105737,-2.56293297983703,0.5542719381196322,TP_HIT,8.48364922489488,10.2,-1.71635077510512,0.5346542174484582,0.5295545015246916,1.9357912810268505
2022-12-21 13:15:00,2022-12-21 14:05:00,SHORT,0.005638253358433959,0.0027446291647709176,2.512884988692064,-0.3818499309917726,TP_HIT,45.96894390288533,10.2,35.768943902885326,0.694882188925696,0.533597168936425,1.7715206421378793
2022-12-22 13:15:00,2022-12-22 17:00:00,LONG,-0.0025193032891928646,-0.0023515800911620144,-2.606394087789483,-1.1537022391376215,TIMEOUT,-4.413378473204915,10.2,-14.613378473204914,0.5958708114077899,0.5583830166706686,1.8457461719215416
2022-12-27 08:00:00,2022-12-27 10:35:00,LONG,-0.003665264915111044,0.0009564928880983203,-2.8681840408136483,0.262794206935878,TP_HIT,64.84213534935176,10.2,54.64213534935176,0.8961423760000912,0.8378622673848471,1.265995356615062
2022-12-30 11:10:00,2022-12-30 13:35:00,LONG,-0.002829078370232413,0.0008541525953120049,-2.57976776613944,0.030529300150576415,TP_HIT,70.44173840940076,10.2,60.24173840940075,0.5537069973738278,0.5121636992994433,1.9341293033267288
2023-01-06 11:40:00,2023-01-06 15:10:00,LONG,-0.0032080113492324036,8.573425979421789e-05,-3.4713955267527328,0.31301765517790037,TP_HIT,49.80425014486748,10.199999999999996,39.604250144867486,0.9178840189478623,0.7765650374350189,1.3055509436171182
2023-01-09 12:05:00,2023-01-09 16:40:00,SHORT,0.0020409508236450546,0.0001850466676386331,2.961619054783364,-0.19258165746134304,TP_HIT,23.36790790201078,10.2,13.167907902010782,0.7866219718774424,0.6416295634017529,1.5717484647208044
2023-01-10 12:10:00,2023-01-10 17:00:00,SHORT,0.0011652353093447726,0.001561957370599082,2.5372884564925227,1.5096183325563601,TIMEOUT,-6.7793135094288655,10.2,-16.979313509428863,0.809266724576588,0.6737106349279642,1.5170226404954477
2023-01-12 10:30:00,2023-01-12 15:15:00,SHORT,0.00288688361901758,0.0009316961318458078,2.595974981313294,-0.13623007752299285,TP_HIT,36.48251264488693,10.2,26.282512644886932,1.0284893534877657,0.8392171044062576,1.1322935421059765
2023-01-12 15:25:00,2023-01-12 15:30:00,SHORT,0.005080086017176133,-0.0006947750468674907,4.862423167175429,-2.0192892285190576,TP_HIT,51.05480767000504,10.2,40.854807670005044,0.6433091849959223,0.4182048229655336,1.938485992038544
2023-01-20 08:55:00,2023-01-20 10:10:00,LONG,-0.0020055470268582065,-0.00030240156546669505,-2.7213361978931907,0.16442481964823533,TP_HIT,26.382850164848342,10.2,16.182850164848343,0.7681865604117428,0.7424242062516448,1.4893892333366123
2023-01-20 12:50:00,2023-01-20 17:00:00,LONG,-0.002442421509285947,-0.0016563151685640431,-2.786341526311103,-0.8982137374682625,TIMEOUT,6.783183500085874,10.2,-3.416816499914125,0.7818089525921348,0.580115146738637,1.6380759006692285
2023-01-23 13:15:00,2023-01-23 16:30:00,SHORT,0.0040415108326168625,0.001631795052027027,2.686494916089181,-0.1140049919277333,TP_HIT,36.8760257692235,10.200000000000001,26.6760257692235,0.8213901548417801,0.7755961218667405,1.4030137232914797
2023-01-26 08:45:00,2023-01-26 09:20:00,SHORT,0.001961569757039025,0.0002267060570458751,2.688753593873475,-0.2559965098764624,TP_HIT,27.875651388220344,10.2,17.675651388220345,0.761336070162288,0.6676716983726134,1.5709922314650984
2023-01-26 10:30:00,2023-01-26 11:20:00,SHORT,0.0019988936850523914,0.0003452275118773912,2.926790053402373,-0.06128919752639066,TP_HIT,26.239087697273987,10.2,16.039087697273988,0.7442397283617651,0.6217546618663081,1.6340056097719267
2023-01-26 13:05:00,2023-01-26 16:40:00,LONG,-0.0018563487340769042,0.00011947466113178262,-3.2042285230322802,0.21218018867008745,TP_HIT,27.00199475540779,10.2,16.80199475540779,0.8514510805803199,0.6126516325851394,1.5358972868345406
2023-01-27 08:50:00,2023-01-27 12:50:00,SHORT,0.001500227537917162,-0.0002959964369895207,3.3032114234510686,-0.33081980301912906,TP_HIT,26.813386145529776,10.199999999999998,16.61338614552978,0.848604154594768,0.6831982600551065,1.468197585350125
2023-01-30 12:00:00,2023-01-30 17:00:00,SHORT,0.0008829598801993882,-0.0003565927156574389,2.5611630296345593,0.5199708076959615,TIMEOUT,17.5452004835966,10.200000000000001,7.345200483596598,0.6626566466105159,0.5322100797721079,1.8051332736173766
2023-01-31 13:25:00,2023-01-31 17:00:00,SHORT,0.0019638723671594333,0.002373327317834198,2.944599053335325,1.6809788188542274,TIMEOUT,-2.310566761857597,10.2,-12.510566761857596,0.9103031910832924,0.8195872342017864,1.2701095747149211
2023-02-03 12:10:00,2023-02-03 17:00:00,SHORT,0.002211443617029657,0.0027584475334092584,2.9469014410271184,1.1033150993384475,TIMEOUT,-16.22501229818294,10.2,-26.42501229818294,1.012255068747745,0.7778986962106972,1.209846235041558
2023-02-08 08:50:00,2023-02-08 17:00:00,LONG,-0.001928541792220198,-0.0029866406901202375,-2.6018832988679987,-2.201577747732483,TIMEOUT,-17.779703098187348,10.2,-27.979703098187347,0.8138385115548133,0.6699867495959003,1.516174738849286
2023-02-09 09:25:00,2023-02-09 14:00:00,SHORT,0.0014117594390744004,-0.00029699145719824793,2.566922954299732,-0.018852625490965207,TP_HIT,25.995578259602066,10.2,15.795578259602067,0.6801231883108544,0.6292541394796003,1.6906226722095452
2023-02-20 09:50:00,2023-02-20 17:00:00,LONG,-0.0016140019400073674,-0.0001485585996073846,-2.6162942740153428,-0.48877963626996623,TIMEOUT,9.326517390354983,10.2,-0.8734826096450163,0.9318357408345687,0.6402836277211408,1.4278806314442904
2023-02-21 08:40:00,2023-02-21 11:45:00,LONG,-0.0038774476541477143,-0.00048255324158907875,-3.322393703374477,0.20181395506959454,TP_HIT,53.72936900699209,10.2,43.529369006992084,0.8769898796315247,0.7437350863088681,1.3792750340596074
2023-02-23 15:25:00,2023-02-23 17:00:00,LONG,-0.002818490652270078,-0.0013870289452275475,-2.538920974909858,-0.8854412339538871,TIMEOUT,17.247845982622657,10.2,7.047845982622658,0.5886566311801579,0.4708656639480616,1.9404777048717803
2023-02-24 09:20:00,2023-02-24 10:20:00,SHORT,0.0011661064783929365,-0.0005900889752868677,3.2933165821893557,-0.1315114225066672,TP_HIT,32.91027989948095,10.2,22.71027989948095,0.8040504565472081,0.8867364964049019,1.30921304704789
2023-02-24 11:30:00,2023-02-24 14:20:00,SHORT,0.0010116345032301771,-0.0014539651295892297,2.6635255114487117,-1.7399769232187416,TP_HIT,32.31774522626115,10.2,22.117745226261153,0.7589850902432766,0.6373528642427185,1.6036620455140047
2023-02-27 15:25:00,2023-02-27 17:00:00,SHORT,0.0016534432701054286,0.0014665637541718124,3.2581886478541557,2.6627636663905316,TIMEOUT,0.32907084044203305,10.2,-9.870929159557967,0.6570283058305519,0.5511775516586837,1.7917941425107642
2023-02-28 11:40:00,2023-02-28 17:00:00,LONG,-0.0025757526353214627,-0.00213622984293195,-2.639925764392474,-0.5677796455941917,TIMEOUT,-13.243414684490538,10.2,-23.443414684490538,0.6748202128326567,0.5529532031174071,1.7722265840499365
2023-03-03 11:45:00,2023-03-03 15:55:00,SHORT,0.00208992270253687,0.0013303969518341369,2.5604449985067306,-0.059471228570743724,TP_HIT,2.4130746433264996,10.2,-7.7869253566735,0.6584979926980067,0.5880220823927872,1.7534799249092063
2023-03-10 12:20:00,2023-03-10 15:25:00,LONG,-0.004620932911209297,-0.0003158333059285201,-2.6603664825802804,0.5586364853395455,TP_HIT,59.73403979565003,10.200000000000001,49.534039795650024,0.7926995441653534,0.6927931966569112,1.5145072591777358
2023-03-14 13:15:00,2023-03-14 14:45:00,SHORT,0.002771228680718163,-0.00013656091404026793,2.8061926136098454,-0.07359469315973378,TP_HIT,40.49768074258391,10.2,30.29768074258391,0.6613518469986256,0.7122483702674123,1.626399782733962
2023-03-15 08:40:00,2023-03-15 13:20:00,LONG,-0.0027390146443771746,-0.00015685408251751853,-2.531342403720228,0.00022276029503345997,TP_HIT,46.1354476789958,10.2,35.9354476789958,0.8586378031309675,0.9097906935302932,1.2315715033387395
2023-03-17 13:50:00,2023-03-17 16:30:00,LONG,-0.004054005257301138,-0.0007224792275291048,-2.6113608416853307,0.2939236757025454,TP_HIT,48.941411551569956,10.2,38.74141155156995,0.743666187216985,0.6620099504211706,1.5943238623618445
2023-03-21 13:25:00,2023-03-21 17:00:00,LONG,-0.0016419753135211296,-0.0005603033010411762,-2.7713644557584436,-0.9780221607338245,TIMEOUT,16.047805163390194,10.2,5.847805163390195,0.7440902597059159,0.6851452122377558,1.5707645280563283
2023-03-24 09:20:00,2023-03-24 12:40:00,LONG,-0.0025277168254582566,0.00032755350006141715,-2.505880546299996,0.09515372734983425,TP_HIT,43.46482959192211,10.2,33.26482959192211,0.9468447580252841,0.8792660341192214,1.1738892078554946
2023-03-27 11:00:00,2023-03-27 12:55:00,SHORT,0.002121115233526802,0.00025517828521022523,2.588756055154609,-0.5394657533347497,TP_HIT,20.500489675153148,10.200000000000001,10.300489675153147,0.6020488522051084,0.6196048267792151,1.778346321015677
2023-03-27 13:50:00,2023-03-27 17:00:00,LONG,-0.0010622413537053205,-0.0011112178343103962,-2.541217932974055,-1.88609426369801,TIMEOUT,2.1568483944271564,10.2,-8.043151605572843,0.8385914045840825,0.659899084441161,1.5015095109747567
2023-03-28 09:10:00,2023-03-28 12:55:00,LONG,-0.002269880456590198,-0.00040627800563690364,-3.2350637725142137,0.06707646676649542,TP_HIT,27.148241409859125,10.2,16.948241409859126,0.8722383800097556,0.745756903352155,1.382004716638089
2023-03-28 13:25:00,2023-03-28 17:00:00,SHORT,0.0016071245621208374,0.00047679738829047025,2.531100017139591,0.5318510553959207,TIMEOUT,13.411791752573533,10.2,3.211791752573534,0.6859294790608161,0.6505888501630694,1.6634816707761146
2023-03-29 12:05:00,2023-03-29 16:50:00,SHORT,0.0028531036759165823,-0.0005107013971939328,2.571167813725057,-0.39692051130157957,TP_HIT,33.565456100233206,10.2,23.365456100233207,0.6230065290017248,0.5710389620820955,1.8059545089161797
2023-03-30 08:05:00,2023-03-30 16:40:00,LONG,-0.001236271983151696,-0.0004180407537158759,-2.699235628960623,0.12958249098309646,TP_HIT,19.71595898630126,10.2,9.51595898630126,0.8457505703500882,0.9252030343136961,1.2290463953362154
2023-03-31 10:45:00,2023-03-31 15:40:00,SHORT,0.0013802154901293717,-0.000374820858490707,2.5431208245335406,-0.002767379946532711,TP_HIT,19.50019579718516,10.2,9.300195797185161,0.549117069015777,0.4829000106933066,1.9679829202909167
2023-04-07 08:00:00,2023-04-07 11:05:00,LONG,-0.0019694577760503013,-0.00019052422594700857,-2.7158871944235963,0.1364284253783685,TP_HIT,22.545131124209806,10.199999999999996,12.34513112420981,0.8656908585756528,0.6282442230805277,1.5060649183438188
2023-04-07 11:35:00,2023-04-07 13:40:00,SHORT,0.002684219866050497,-0.0006875467975444027,3.25663415777547,-0.4069136542770546,TP_HIT,42.80203360288401,10.2,32.602033602884006,0.936918408731536,0.9004261156378504,1.1626554756306136
2023-04-12 10:00:00,2023-04-12 11:25:00,SHORT,0.002194210896934043,4.9112931850670005e-05,2.532683505200664,-0.5494015882743606,TP_HIT,33.45563970883848,10.199999999999996,23.255639708838487,0.7898256788091966,0.6734356656514346,1.536738655539368
2023-04-14 10:00:00,2023-04-14 16:35:00,SHORT,0.003468726496849331,0.0003992596325978759,2.6872033294995172,-0.13081143531339048,TP_HIT,24.091320793664273,10.2,13.891320793664274,0.6525570267265691,0.6385436331676718,1.7088993401057593
2023-04-19 12:25:00,2023-04-19 15:30:00,LONG,-0.0021636960916968373,-0.0002741605095987337,-2.6082622570543395,0.10484454274458917,TP_HIT,20.38934001278369,10.2,10.189340012783692,0.7202947652613585,0.5956214342055401,1.6840838005331011
2023-04-21 10:45:00,2023-04-21 12:30:00,SHORT,0.0022501571704306306,-0.000593528556360523,2.663348733580828,-0.4918701006208288,TP_HIT,50.7147976526705,10.2,40.514797652670495,0.6164952714755954,0.5711353695021719,1.812369359022233
2023-05-10 11:45:00,2023-05-10 12:45:00,SHORT,0.001081640654424884,-0.00030449310724611767,2.628552238275806,-0.09851124450890203,TP_HIT,21.741799865742635,10.2,11.541799865742636,0.7533415708386554,0.7551492290769719,1.4915092000843726
2023-05-10 13:30:00,2023-05-10 17:00:00,LONG,-0.002156115388549637,-0.0016787759669650848,-2.8671083921844613,-0.7818100994660352,TIMEOUT,7.310294878805435,10.200000000000001,-2.8897051211945657,1.0144484375057394,0.8969447574857827,1.0886068050084783
2023-05-11 13:15:00,2023-05-11 17:00:00,SHORT,0.0011594907221841103,0.0010339772043360812,3.4455447257094898,1.4829471254739548,TIMEOUT,0.24351164470239084,10.2,-9.956488355297608,0.8932290470795345,0.9034821826638775,1.2032887702565882
2023-05-17 13:10:00,2023-05-17 17:00:00,SHORT,0.0006220860972825648,0.0005130012465741352,2.68036959251718,1.175469139505743,TIMEOUT,0.7143989838122535,10.2,-9.485601016187745,0.7754917110979893,0.6304419938672412,1.5940662950347695
2023-05-19 08:35:00,2023-05-19 11:25:00,LONG,-0.0036291021059662587,-0.0009704852646418988,-2.8966364319800175,0.04004322783686884,TP_HIT,41.460066065005364,10.200000000000001,31.26006606500536,0.9175268427237511,0.8476459654836708,1.2348271917925786
2023-05-22 14:00:00,2023-05-22 17:00:00,SHORT,0.001741909634077582,0.00045055291661042635,2.5089606618600815,0.6901180178635489,TIMEOUT,21.036371899921114,10.2,10.836371899921115,0.8732844392420784,0.7791297827200199,1.347585778037902
2023-05-23 11:30:00,2023-05-23 12:55:00,SHORT,0.0019190933903413393,9.377190538966546e-05,2.5663299070504095,-0.12330239851154613,TP_HIT,29.124243266031023,10.2,18.924243266031024,0.5090932430030074,0.49578789260744655,1.9951188643895459
2023-05-23 15:30:00,2023-05-23 17:00:00,LONG,-0.002361597564713068,-0.0016521349735314494,-2.706894323243465,-1.4645291283096968,TIMEOUT,4.758090030692738,10.2,-5.441909969307261,0.5674246814956939,0.54694133327192,1.885633985232386
2023-05-26 12:45:00,2023-05-26 16:50:00,SHORT,0.0028847209721015454,0.0007261185066516213,2.626132096248104,-0.059509805165864745,TP_HIT,21.85112458273575,10.2,11.65112458273575,0.8413304445401166,0.6313895142451751,1.5272800412147083
2023-05-30 13:45:00,2023-05-30 17:00:00,LONG,-0.0034069225452616897,-0.0009287964726666931,-2.545571350955622,-0.2500468456122507,TIMEOUT,35.56755614257026,10.2,25.367556142570262,0.7178854844098276,0.6231576066969481,1.6589569088932243
2023-06-07 09:40:00,2023-06-07 13:35:00,SHORT,0.0027224052926251296,0.0007883204352080037,2.540695129592551,-0.05800796010015528,TP_HIT,24.293749472279757,10.2,14.093749472279757,0.7173602274921589,0.6727891211404828,1.6098506513673585
2023-06-07 13:55:00,2023-06-07 17:00:00,LONG,-0.0014787135448087046,-0.0006023219111428446,-2.5172344187116233,-1.2248561927501012,TIMEOUT,12.124293081986913,10.2,1.9242930819869137,0.9216116347540763,0.8457328037623328,1.2326555614835908
2023-06-08 10:55:00,2023-06-08 11:20:00,SHORT,0.0013924823651219886,-0.0001191453408965204,2.5378712053359975,-0.031036508741978833,TP_HIT,22.58786884036436,10.2,12.387868840364362,0.5735243818145059,0.4484486420276125,1.9780269761578817
2023-06-09 08:05:00,2023-06-09 09:10:00,SHORT,0.0016288332023254165,-0.0005257555584747414,2.525646018270456,-0.5948043378548333,TP_HIT,30.73399195216559,10.2,20.53399195216559,0.7892670452408984,0.878282125531234,1.3324508292278674
2023-06-09 11:55:00,2023-06-09 13:15:00,LONG,-0.002432270581932419,-0.00026633003633930175,-2.651933250016219,0.09059652805880786,TP_HIT,33.27242124498872,10.2,23.07242124498872,0.7622078608716945,0.7332108226863321,1.5045813164419732
