bar_index,event_type,timestamp,asian_high,asian_low,asian_range_pips,au_pips,au_used,bar_close,bar_high,bar_low,bar_open,bar_time,direction,engine_state,entry_price,event,impulse_direction,impulse_extreme,impulse_size_pips,loop_count,new_origin,reason,session_active,sl_price,swing_origin,tier_name,tp_price,trigger_pips
0,state_reset_keep_loop,2026-08-09T13:41:21.090252,,,,,,,,,,,,,,,,,,1,1.0583999999999998,,,,,,,
0,signal_emitted,2026-08-09T13:41:21.090252,,,,,10.0,,,,,,1,,1.0574,TP_HIT,,,,1,,TP = 1 AU reached (wick or close) – loop 1 complete,,1.0572300000000001,,,1.0583999999999998,
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05806,1.0581,1.05753,1.05761,2023-10-10T11:20:00,,SEARCH,,,0,0.0,0.0,2,,,True,,1.0583999999999998,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05885,1.05885,1.05798,1.05806,2023-10-10T11:25:00,,SEARCH,,,0,0.0,0.0,2,,,True,,1.0583999999999998,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05946,1.05973,1.05884,1.05885,2023-10-10T11:30:00,,SEARCH,,,0,0.0,0.0,2,,,True,,1.0583999999999998,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05976,1.05985,1.05922,1.05946,2023-10-10T11:35:00,,WAIT_RETRACE,,,1,1.05973,13.300000000002754,2,,,True,,1.0583999999999998,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05983,1.05992,1.05964,1.05976,2023-10-10T11:40:00,,WAIT_OCC,,,1,1.05973,13.300000000002754,2,,,True,,1.0583999999999998,T1,,12.0
0,signal_emitted,2026-08-09T13:41:21.090252,,,,,10.0,,,,,,1,,1.05983,ENTRY,,,,2,,Q8: OCC confirmed after DZ pullback — entry on close (loop 2),,1.05973,,,1.06083,
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06035,1.06051,1.05979,1.05983,2023-10-10T11:45:00,,IN_TRADE,,,1,1.05973,13.300000000002754,2,,,True,,1.0583999999999998,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06083,1.06088,1.0603,1.06035,2023-10-10T11:50:00,,IN_TRADE,,,1,1.05973,13.300000000002754,2,,,True,,1.0583999999999998,T1,,12.0
0,state_reset_keep_loop,2026-08-09T13:41:21.090252,,,,,,,,,,,,,,,,,,2,1.06083,,,,,,,
0,signal_emitted,2026-08-09T13:41:21.090252,,,,,10.0,,,,,,1,,1.05983,TP_HIT,,,,2,,TP = 1 AU reached (wick or close) – loop 2 complete,,1.05973,,,1.06083,
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06042,1.06094,1.06035,1.06083,2023-10-10T11:55:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06033,1.06052,1.0597,1.06042,2023-10-10T12:00:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06009,1.06051,1.05983,1.06033,2023-10-10T12:05:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06001,1.06024,1.0599,1.06009,2023-10-10T12:10:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06029,1.06047,1.05994,1.06,2023-10-10T12:15:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06066,1.06081,1.06014,1.06029,2023-10-10T12:20:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06109,1.06111,1.06043,1.06065,2023-10-10T12:25:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06091,1.06109,1.06076,1.06109,2023-10-10T12:30:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06054,1.06091,1.06003,1.06091,2023-10-10T12:35:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06034,1.06054,1.06005,1.06054,2023-10-10T12:40:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06053,1.06064,1.0603,1.06034,2023-10-10T12:45:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06068,1.06088,1.06043,1.06053,2023-10-10T12:50:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06018,1.06069,1.06013,1.06068,2023-10-10T12:55:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05985,1.06019,1.0598,1.06019,2023-10-10T13:00:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.0602,1.06031,1.05977,1.05985,2023-10-10T13:05:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.06008,1.06046,1.06005,1.06021,2023-10-10T13:10:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05963,1.06021,1.05962,1.06008,2023-10-10T13:15:00,,SEARCH,,,0,0.0,0.0,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05947,1.05979,1.05946,1.05962,2023-10-10T13:20:00,,WAIT_RETRACE,,,-1,1.05962,12.099999999999334,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05954,1.05973,1.05947,1.05947,2023-10-10T13:25:00,,WAIT_RETRACE,,,-1,1.05962,12.099999999999334,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05977,1.05994,1.05954,1.05954,2023-10-10T13:30:00,,WAIT_RETRACE,,,-1,1.05962,12.099999999999334,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05969,1.05977,1.05948,1.05976,2023-10-10T13:35:00,,WAIT_OCC,,,-1,1.05962,12.099999999999334,3,,,True,,1.06083,T1,,12.0
0,signal_emitted,2026-08-09T13:41:21.090252,,,,,10.0,,,,,,-1,,1.05969,ENTRY,,,,3,,Q8: OCC confirmed after DZ pullback — entry on close (loop 3),,1.05962,,,1.0586900000000001,
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05978,1.05994,1.05968,1.0597,2023-10-10T13:40:00,,IN_TRADE,,,-1,1.05962,12.099999999999334,3,,,True,,1.06083,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.0594999999999999,1.05979,1.05948,1.05978,2023-10-10T13:45:00,,IN_TRADE,,,-1,1.05962,12.099999999999334,3,,,True,,1.06083,T1,,12.0
0,state_reset_keep_loop,2026-08-09T13:41:21.090252,,,,,,,,,,,,,,,,,,3,1.05962,,,,,,,
0,signal_emitted,2026-08-09T13:41:21.090252,,,,,10.0,,,,,,-1,,1.05969,SL_HIT,,,,3,,Zero-Buffer SL hit (wick-based invalidation) – loop 3 complete,,1.05962,,,1.0586900000000001,
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05945,1.0597,1.05944,1.0594999999999999,2023-10-10T13:50:00,,SEARCH,,,0,0.0,0.0,4,,,True,,1.05962,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.0592,1.05954,1.0590600000000001,1.05945,2023-10-10T13:55:00,,SEARCH,,,0,0.0,0.0,4,,,True,,1.05962,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05884,1.0592,1.05876,1.0592,2023-10-10T14:00:00,,SEARCH,,,0,0.0,0.0,4,,,True,,1.05962,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.05843,1.05893,1.05843,1.05884,2023-10-10T14:05:00,,SEARCH,,,0,0.0,0.0,4,,,True,,1.05962,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,10.0,,1.0584500000000001,1.05847,1.058,1.05843,2023-10-10T14:10:00,,SEARCH,,,0,0.0,0.0,4,,,True,,1.05962,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05856,1.05871,1.0584500000000001,1.0584500000000001,2023-10-10T14:15:00,,WAIT_RETRACE,,,-1,1.058,16.199999999999548,4,,,True,,1.05962,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05824,1.05862,1.05804,1.05856,2023-10-10T14:20:00,,WAIT_OCC,,,-1,1.058,16.199999999999548,4,,,True,,1.05962,T2,,12.0
0,signal_emitted,2026-08-09T13:41:21.090252,,,,,12.0,,,,,,-1,,1.05824,ENTRY,,,,4,,Q8: OCC confirmed after DZ pullback — entry on close (loop 4),,1.058,,,1.05704,
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05793,1.05824,1.05791,1.05822,2023-10-10T14:25:00,,IN_TRADE,,,-1,1.058,16.199999999999548,4,,,True,,1.05962,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05769,1.05811,1.05762,1.05793,2023-10-10T14:30:00,,IN_TRADE,,,-1,1.058,16.199999999999548,4,,,True,,1.05962,T2,,12.0
0,state_reset_keep_loop,2026-08-09T13:41:21.090252,,,,,,,,,,,,,,,,,,4,1.058,,,,,,,
0,signal_emitted,2026-08-09T13:41:21.090252,,,,,12.0,,,,,,-1,,1.05824,SL_HIT,,,,4,,Zero-Buffer SL hit (wick-based invalidation) – loop 4 complete,,1.058,,,1.05704,
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05817,1.05826,1.05765,1.0576699999999999,2023-10-10T14:35:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05777,1.05836,1.05771,1.05817,2023-10-10T14:40:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05759,1.05779,1.05739,1.05777,2023-10-10T14:45:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.0574,1.05764,1.05717,1.05759,2023-10-10T14:50:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05756,1.0577,1.0572,1.0574,2023-10-10T14:55:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05789,1.058,1.05743,1.05755,2023-10-10T15:00:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05815,1.05821,1.0578,1.05789,2023-10-10T15:05:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05827,1.05833,1.05781,1.05815,2023-10-10T15:10:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05763,1.05836,1.05741,1.05827,2023-10-10T15:15:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.0576699999999999,1.05811,1.05741,1.05763,2023-10-10T15:20:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05789,1.05807,1.05764,1.05768,2023-10-10T15:25:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05842,1.05858,1.0578400000000001,1.05785,2023-10-10T15:30:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.090252,,,,12.0,,1.05895,1.05896,1.05832,1.05842,2023-10-10T15:35:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.05869,1.05897,1.05846,1.05895,2023-10-10T15:40:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.05884,1.05901,1.05864,1.05868,2023-10-10T15:45:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.05918,1.05926,1.05859,1.05885,2023-10-10T15:50:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.058,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05934,1.05952,1.05902,1.05918,2023-10-10T15:55:00,,WAIT_RETRACE,,,1,1.05926,12.600000000000389,5,,,True,,1.058,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05881,1.05933,1.05865,1.05933,2023-10-10T16:00:00,,WAIT_RETRACE,,,1,1.05926,12.600000000000389,5,,,True,,1.058,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05854,1.05903,1.0584500000000001,1.05882,2023-10-10T16:05:00,,WAIT_OCC,,,1,1.05926,12.600000000000389,5,,,True,,1.058,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05946,1.0594999999999999,1.05846,1.05855,2023-10-10T16:10:00,,WAIT_OCC,,,1,1.05926,12.600000000000389,5,,,True,,1.058,T1,,12.0
0,signal_emitted,2026-08-09T13:41:21.092266,,,,,10.0,,,,,,1,,1.05946,ENTRY,,,,5,,Q8: OCC confirmed after DZ pullback — entry on close (loop 5),,1.05926,,,1.06046,
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05936,1.0596700000000001,1.05936,1.05945,2023-10-10T16:15:00,,IN_TRADE,,,1,1.05926,12.600000000000389,5,,,True,,1.058,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05876,1.05956,1.05871,1.05935,2023-10-10T16:20:00,,IN_TRADE,,,1,1.05926,12.600000000000389,5,,,True,,1.058,T1,,12.0
0,state_reset_keep_loop,2026-08-09T13:41:21.092266,,,,,,,,,,,,,,,,,,5,1.05926,,,,,,,
0,signal_emitted,2026-08-09T13:41:21.092266,,,,,10.0,,,,,,1,,1.05946,SL_HIT,,,,5,,Zero-Buffer SL hit (wick-based invalidation) – loop 5 complete,,1.05926,,,1.06046,
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05919,1.05927,1.05876,1.05876,2023-10-10T16:25:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.0594,1.05959,1.05898,1.05919,2023-10-10T16:30:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.0591,1.05941,1.05885,1.05941,2023-10-10T16:35:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05891,1.05921,1.0589,1.0591,2023-10-10T16:40:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05877,1.05895,1.05853,1.05891,2023-10-10T16:45:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05898,1.05919,1.05871,1.05877,2023-10-10T16:50:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05941,1.05947,1.05894,1.05898,2023-10-10T16:55:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06024,1.06048,1.0594,1.05941,2023-10-10T17:00:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06036,1.06048,1.06004,1.06022,2023-10-10T17:05:00,,WAIT_RETRACE,,,1,1.06048,12.199999999999989,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06044,1.06063,1.06018,1.06036,2023-10-10T17:10:00,,WAIT_OCC,,,1,1.06048,12.199999999999989,5,,,True,,1.05926,T1,,12.0
0,signal_emitted,2026-08-09T13:41:21.092266,,,,,10.0,,,,,,1,,1.06044,ENTRY,,,,5,,Q8: OCC confirmed after DZ pullback — entry on close (loop 5),,1.06048,,,1.06144,
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06021,1.0605,1.06005,1.06044,2023-10-10T17:15:00,,IN_TRADE,,,1,1.06048,12.199999999999989,5,,,True,,1.05926,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05989,1.06022,1.0596700000000001,1.06021,2023-10-10T17:20:00,,IN_TRADE,,,1,1.06048,12.199999999999989,5,,,True,,1.05926,T1,,12.0
0,state_reset_keep_loop,2026-08-09T13:41:21.092266,,,,,,,,,,,,,,,,,,5,1.06048,,,,,,,
0,signal_emitted,2026-08-09T13:41:21.092266,,,,,10.0,,,,,,1,,1.06044,SL_HIT,,,,5,,Zero-Buffer SL hit (wick-based invalidation) – loop 5 complete,,1.06048,,,1.06144,
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06031,1.06065,1.05989,1.0599,2023-10-10T17:25:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06048,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06031,1.06046,1.05976,1.0603,2023-10-10T17:30:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06048,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05996,1.06052,1.05995,1.06031,2023-10-10T17:35:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06048,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.0594,1.05999,1.05934,1.05996,2023-10-10T17:40:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06048,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.05903,1.05946,1.05897,1.0594,2023-10-10T17:45:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06048,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.05943,1.05958,1.0589,1.05903,2023-10-10T17:50:00,,WAIT_RETRACE,,,-1,1.05897,15.100000000001224,5,,,True,,1.06048,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.05971,1.05978,1.05921,1.05943,2023-10-10T17:55:00,,WAIT_OCC,,,-1,1.05897,15.100000000001224,5,,,True,,1.06048,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.06014,1.06017,1.05959,1.05972,2023-10-10T18:00:00,,WAIT_OCC,,,-1,1.05897,15.100000000001224,5,,,True,,1.06048,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.06025,1.06045,1.05996,1.06014,2023-10-10T18:05:00,,WAIT_OCC,,,-1,1.05897,15.100000000001224,5,,,True,,1.06048,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.0601099999999999,1.0602800000000001,1.05978,1.06025,2023-10-10T18:10:00,,WAIT_OCC,,,-1,1.05897,15.100000000001224,5,,,True,,1.06048,T2,,12.0
0,signal_emitted,2026-08-09T13:41:21.092266,,,,,12.0,,,,,,-1,,1.0601099999999999,ENTRY,,,,5,,Q8: OCC confirmed after DZ pullback — entry on close (loop 5),,1.05897,,,1.0589099999999998,
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.06062,1.06068,1.06009,1.0601099999999999,2023-10-10T18:15:00,,IN_TRADE,,,-1,1.05897,15.100000000001224,5,,,True,,1.06048,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.06015,1.06062,1.05989,1.06061,2023-10-10T18:20:00,,IN_TRADE,,,-1,1.05897,15.100000000001224,5,,,True,,1.06048,T2,,12.0
0,state_reset_keep_loop,2026-08-09T13:41:21.092266,,,,,,,,,,,,,,,,,,5,1.05897,,,,,,,
0,signal_emitted,2026-08-09T13:41:21.092266,,,,,12.0,,,,,,-1,,1.0601099999999999,SL_HIT,,,,5,,Zero-Buffer SL hit (wick-based invalidation) – loop 5 complete,,1.05897,,,1.0589099999999998,
0,bar_processed,2026-08-09T13:41:21.092266,,,,12.0,,1.06013,1.06033,1.0599,1.06015,2023-10-10T18:25:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.05897,T2,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06065,1.06071,1.06,1.06013,2023-10-10T18:30:00,,WAIT_RETRACE,,,1,1.06033,13.600000000000279,5,,,True,,1.05897,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06078,1.06082,1.06045,1.06066,2023-10-10T18:35:00,,WAIT_OCC,,,1,1.06033,13.600000000000279,5,,,True,,1.05897,T1,,12.0
0,signal_emitted,2026-08-09T13:41:21.092266,,,,,10.0,,,,,,1,,1.06078,ENTRY,,,,5,,Q8: OCC confirmed after DZ pullback — entry on close (loop 5),,1.06033,,,1.06178,
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06086,1.06113,1.06076,1.06078,2023-10-10T18:40:00,,IN_TRADE,,,1,1.06033,13.600000000000279,5,,,True,,1.05897,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06093,1.06098,1.06063,1.06086,2023-10-10T18:45:00,,IN_TRADE,,,1,1.06033,13.600000000000279,5,,,True,,1.05897,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06145,1.06153,1.0608,1.06093,2023-10-10T18:50:00,,IN_TRADE,,,1,1.06033,13.600000000000279,5,,,True,,1.05897,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06171,1.06196,1.06141,1.06144,2023-10-10T18:55:00,,IN_TRADE,,,1,1.06033,13.600000000000279,5,,,True,,1.05897,T1,,12.0
0,state_reset_keep_loop,2026-08-09T13:41:21.092266,,,,,,,,,,,,,,,,,,5,1.06178,,,,,,,
0,signal_emitted,2026-08-09T13:41:21.092266,,,,,10.0,,,,,,1,,1.06078,TP_HIT,,,,5,,TP = 1 AU reached (wick or close) – loop 5 complete,,1.06033,,,1.06178,
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.0617,1.06197,1.0616,1.06171,2023-10-10T19:00:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06181,1.06193,1.06152,1.0617,2023-10-10T19:05:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06162,1.06196,1.06162,1.06181,2023-10-10T19:10:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06138,1.06162,1.06121,1.06162,2023-10-10T19:15:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.0612,1.06146,1.06094,1.06138,2023-10-10T19:20:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06138,1.06166,1.06106,1.06117,2023-10-10T19:25:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06181,1.06183,1.06134,1.06139,2023-10-10T19:30:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06144,1.06182,1.06122,1.06182,2023-10-10T19:35:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06163,1.06175,1.06143,1.06144,2023-10-10T19:40:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06154,1.06184,1.06152,1.06163,2023-10-10T19:45:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06166,1.06189,1.06152,1.06154,2023-10-10T19:50:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06171,1.06177,1.06142,1.06163,2023-10-10T19:55:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06096,1.06185,1.06096,1.06171,2023-10-10T20:00:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.0606,1.06106,1.06049,1.06096,2023-10-10T20:05:00,,SEARCH,,,0,0.0,0.0,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06024,1.0608,1.06022,1.06059,2023-10-10T20:10:00,,WAIT_RETRACE,,,-1,1.06049,12.900000000000134,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06052,1.06074,1.06002,1.06024,2023-10-10T20:15:00,,WAIT_OCC,,,-1,1.06049,12.900000000000134,5,,,True,,1.06178,T1,,12.0
0,bar_processed,2026-08-09T13:41:21.092266,,,,10.0,,1.06008,1.06064,1.05992,1.06052,2023-10-10T20:20:00,,WAIT_OCC,,,-1,1.06049,12.900000000000134,5,,,True,,1.06178,T1,,12.0
