date,year,tier,P_12,G_UP,G_DOWN,ATR20,mr_atr,mr_atr_bucket,E_UP_E0,E_DN_E0,E_UP_E1,E_DN_E1,E_UP_E2,E_DN_E2,E_UP_E3,E_DN_E3,RL_UP_E0,RL_DN_E0,RL_UP_E1,RL_DN_E1,RL_UP_E2,RL_DN_E2,RL_UP_E3,RL_DN_E3,G_UP_ATR,G_DN_ATR,VU_touch_H17,VD_touch_H17,VU_touch_H19,VD_touch_H19,VU_touch_H03,VD_touch_H03
2023-09-20,2023,T1,1.06979,6.999999999999229,25.200000000000777,68.32000000000004,4.7131147540983594e-05,<0.75,16.099999999998893,20.400000000000418,15.400000000000968,20.400000000000418,16.199999999999548,20.400000000000418,15.400000000000968,20.400000000000418,0.4347826086956342,1.2352941176470715,0.4545454545453759,1.2352941176470715,0.4320987654320632,1.2352941176470715,0.4545454545453759,1.2352941176470715,0.10245901639343129,0.3688524590164046,True,False,True,True,True,True
2023-09-21,2023,,1.0642,22.599999999999287,25.300000000001432,68.42999999999998,6.999853865263881e-05,<0.75,16.14999999999922,20.149999999999892,16.14999999999922,20.149999999999892,16.249999999999876,20.149999999999892,16.249999999999876,20.149999999999892,1.3993808049535839,1.2555831265509463,1.3993808049535839,1.2555831265509463,1.3907692307691975,1.2555831265509463,1.3907692307691975,1.2555831265509463,0.3302645038725602,0.36972088265382785,True,False,True,False,True,False
2023-09-22,2023,T2,1.06554,12.300000000000644,40.599999999999525,68.7350000000001,7.696224630828558e-05,<0.75,16.199999999999548,19.899999999999363,17.35000000000042,18.55000000000051,16.300000000000203,19.899999999999363,16.500000000000405,17.15000000000022,0.7592592592593201,2.040201005025167,0.7089337175792706,2.188679245282933,0.7546012269938951,2.040201005025167,0.7454545454545661,2.3673469387754524,0.17894813413836658,0.5906743289444892,True,False,True,False,True,False
2023-09-26,2023,T1,1.06056,3.4000000000000696,35.799999999999166,68.52000000000012,5.7209573847050736e-05,<0.75,16.200000000000657,19.499999999998963,15.600000000000058,19.50000000000007,16.250000000000988,19.249999999999545,15.600000000000058,19.50000000000007,0.20987654320987234,1.8358974358974909,0.2179487179487216,1.8358974358973865,0.2092307692307608,1.8597402597402604,0.2179487179487216,1.8358974358973865,0.049620548744892926,0.5224751897256145,False,True,False,True,False,True
2023-09-27,2023,T1,1.05463,29.000000000001247,11.999999999998678,68.1750000000001,6.0139347268059945e-05,<0.75,16.199999999999548,19.899999999999363,15.400000000000968,20.400000000000418,16.20000000000177,19.899999999999363,15.400000000000968,20.400000000000418,1.7901234567902504,0.6030150753768373,1.8831168831168457,0.5882352941175703,1.790123456790005,0.6030150753768373,1.8831168831168457,0.5882352941175703,0.42537587092044304,0.17601760176015638,False,True,False,True,False,True
2023-09-28,2023,T1,1.05181,39.29999999999989,27.199999999998337,67.55500000000015,9.843830952556892e-05,<0.75,16.14999999999922,20.149999999999892,15.300000000000313,20.449999999999633,16.200000000000657,20.149999999999892,15.300000000000313,20.449999999999633,2.4334365325078506,1.3498759305210164,2.5686274509803324,1.3300733496331942,2.425925925925821,1.3498759305210164,2.5686274509803324,1.3300733496331942,0.581748205166158,0.40263489008953113,True,False,True,False,True,False
2023-10-04,2023,T1,1.05252,7.300000000001194,73.79999999999941,68.50500000000015,0.00011838551930516084,<0.75,16.199999999999548,19.899999999999363,15.400000000000968,20.400000000000418,16.20000000000177,19.899999999999363,15.400000000000968,20.400000000000418,0.4506172839507036,3.7085427135679288,0.47402597402602176,3.6176470588234264,0.4506172839506418,3.7085427135679288,0.47402597402602176,3.6176470588234264,0.10656156484929827,1.07729362820231,False,False,False,False,False,False
2023-10-05,2023,T2,1.05146,14.999999999998348,14.800000000001479,69.4100000000002,4.293329491427711e-05,<0.75,16.14999999999922,20.149999999999892,16.700000000000603,18.100000000000893,16.200000000000657,20.149999999999892,16.300000000000203,16.199999999999548,0.9287925696593853,0.7344913151365537,0.8982035928142399,0.817679558011091,0.9259259259257864,0.7344913151365537,0.9202453987728934,0.913580246913697,0.21610718916580185,0.21322575997696927,True,False,True,False,True,False
2023-10-06,2023,T1,1.0496,72.59999999999822,13.600000000000279,67.61500000000032,0.00012748650447385652,<0.75,16.199999999999548,19.899999999999363,15.300000000000313,20.449999999999633,16.20000000000177,19.899999999999363,15.300000000000313,20.449999999999633,4.481481481481496,0.6834170854271716,4.745098039215472,0.6650366748166514,4.481481481480882,0.6834170854271716,4.745098039215472,0.6650366748166514,1.0737262441765565,0.20113880056200864,True,False,True,False,True,False
2023-10-10,2023,T2,1.05934,17.700000000000493,39.09999999999858,68.76500000000019,8.260015996509696e-05,<0.75,16.200000000000657,19.499999999998963,17.35000000000042,17.15000000000022,16.250000000000988,19.249999999999545,16.500000000000405,16.1,1.0925925925925788,2.005128205128239,1.020172910662828,2.2798833819240865,1.0892307692307335,2.0311688311688054,1.0727272727272763,2.42857142857134,0.25739838580673957,0.56860321384423,True,False,True,False,True,False
