date,checkpoint,model,actual_remaining,p50_prediction,absolute_error,cell_n
2023-03-09,03AM,B0,35.60000000000008,52.49999999999976,16.89999999999968,47
2023-03-09,06AM,B0,27.800000000000047,37.799999999998946,9.999999999998899,47
2023-03-09,09AM,B0,9.699999999999157,25.50000000000052,15.800000000001361,47
2023-03-09,12PM,B0,4.599999999999049,9.799999999999812,5.200000000000763,47
2023-03-10,03AM,B2,102.49999999999869,54.299999999998235,48.20000000000046,21
2023-03-10,06AM,B2,93.60000000000035,43.699999999999854,49.900000000000496,21
2023-03-10,09AM,B2,93.60000000000035,37.30000000000011,56.30000000000024,21
2023-03-10,12PM,B2,26.10000000000001,15.000000000000554,11.099999999999454,21
2023-03-14,03AM,B0,35.50000000000164,52.49999999999976,16.999999999998117,49
2023-03-14,06AM,B0,30.100000000001792,37.799999999998946,7.699999999997154,49
2023-03-14,09AM,B0,15.700000000000713,25.50000000000052,9.799999999999805,49
2023-03-14,12PM,B0,0.0,9.799999999999812,9.799999999999812,49
2023-03-15,03AM,B0,209.20000000000047,51.7500000000004,157.45000000000007,50
2023-03-15,06AM,B0,209.20000000000047,37.349999999999326,171.85000000000116,50
2023-03-15,09AM,B0,149.90000000000057,25.500000000000515,124.40000000000006,50
2023-03-15,12PM,B0,36.599999999999966,9.299999999999866,27.3000000000001,50
2023-03-16,03AM,B2,58.0999999999987,58.200000000000465,0.10000000000176357,22
2023-03-16,06AM,B2,41.70000000000007,47.09999999999992,5.3999999999998565,22
2023-03-16,09AM,B2,21.59999999999939,38.7000000000004,17.10000000000101,22
2023-03-16,12PM,B2,21.59999999999939,18.900000000000574,2.6999999999988162,22
2023-03-17,03AM,B0,30.900000000000375,52.899999999999054,21.99999999999868,52
2023-03-17,06AM,B0,13.000000000000789,37.8999999999996,24.899999999998812,52
2023-03-17,09AM,B0,5.800000000000253,25.500000000000515,19.700000000000262,52
2023-03-17,12PM,B0,5.800000000000253,10.100000000000662,4.300000000000409,52
2023-03-21,03AM,B0,73.09999999999927,52.49999999999976,20.59999999999951,53
2023-03-21,06AM,B0,62.80000000000062,37.799999999998946,25.000000000001677,53
2023-03-21,09AM,B0,38.89999999999949,25.50000000000051,13.399999999998975,53
2023-03-21,12PM,B0,3.9999999999995595,9.799999999999812,5.800000000000253,53
2023-03-22,03AM,B0,30.099999999999568,52.899999999999054,22.799999999999486,54
2023-03-22,06AM,B0,28.599999999998623,37.8999999999996,9.300000000000978,54
2023-03-22,09AM,B0,7.399999999999629,25.500000000000515,18.100000000000886,54
2023-03-22,12PM,B0,0.3999999999981796,9.299999999999866,8.900000000001686,54
2023-03-23,03AM,B0,24.100000000000236,52.49999999999976,28.399999999999523,55
2023-03-23,06AM,B0,0.0,37.799999999998946,37.799999999998946,55
2023-03-23,09AM,B0,0.0,25.50000000000051,25.50000000000051,55
2023-03-23,12PM,B0,0.0,8.799999999999919,8.799999999999919,55
2023-03-24,03AM,B2,104.00000000000188,58.0999999999987,45.900000000003175,23
2023-03-24,06AM,B2,104.00000000000188,43.699999999999854,60.30000000000202,23
2023-03-24,09AM,B2,8.20000000000043,37.30000000000011,29.09999999999968,23
2023-03-24,12PM,B2,0.0,21.59999999999939,21.59999999999939,23
2023-03-28,03AM,B4,27.300000000001212,63.950000000001495,36.65000000000028,20
2023-03-28,06AM,B4,27.300000000001212,50.80000000000084,23.49999999999963,20
2023-03-28,09AM,B4,12.799999999999478,38.7000000000004,25.900000000000922,20
2023-03-28,12PM,B4,0.0,22.199999999999992,22.199999999999992,20
2023-03-29,03AM,B0,38.60000000000196,51.7500000000004,13.149999999998435,58
2023-03-29,06AM,B0,26.70000000000172,37.349999999999326,10.649999999997608,58
2023-03-29,09AM,B0,8.600000000000826,20.599999999999504,11.999999999998678,58
2023-03-29,12PM,B0,0.0,6.500000000000398,6.500000000000398,58
2023-03-30,03AM,B4,80.89999999999931,62.100000000002694,18.799999999996615,21
2023-03-30,06AM,B4,78.89999999999952,50.49999999999999,28.39999999999953,21
2023-03-30,09AM,B4,47.09999999999992,37.30000000000011,9.799999999999812,21
2023-03-30,12PM,B4,15.500000000001634,21.59999999999939,6.099999999997756,21
2023-03-31,03AM,B4,53.099999999999255,63.950000000001495,10.85000000000224,22
2023-03-31,06AM,B4,39.49999999999898,50.80000000000084,11.300000000001866,22
2023-03-31,09AM,B4,24.800000000000374,38.7000000000004,13.900000000000027,22
2023-03-31,12PM,B4,16.000000000000455,18.550000000000512,2.5500000000000576,22
2023-04-04,03AM,B4,69.30000000000102,62.100000000002694,7.199999999998326,23
2023-04-04,06AM,B4,63.60000000000142,50.49999999999999,13.10000000000143,23
2023-04-04,09AM,B4,35.000000000000576,37.30000000000011,2.2999999999995353,23
2023-04-04,12PM,B4,35.000000000000576,16.000000000000455,19.00000000000012,23
2023-04-05,03AM,B4,55.0000000000006,63.950000000001495,8.950000000000898,24
2023-04-05,06AM,B4,55.0000000000006,50.80000000000084,4.199999999999754,24
2023-04-05,09AM,B4,49.90000000000049,36.15000000000035,13.750000000000142,24
2023-04-05,12PM,B4,43.90000000000115,18.799999999999923,25.100000000001227,24
2023-04-06,03AM,B4,27.30000000000121,62.100000000002694,34.80000000000149,25
2023-04-06,06AM,B4,27.30000000000121,51.10000000000169,23.800000000000484,25
2023-04-06,09AM,B4,20.500000000001073,37.30000000000011,16.799999999999038,25
2023-04-06,12PM,B4,18.800000000001035,21.59999999999939,2.799999999998356,25
2023-04-07,03AM,B0,38.000000000000256,52.79999999999951,14.799999999999251,64
2023-04-07,06AM,B0,35.099999999999014,37.8999999999996,2.800000000000587,64
2023-04-07,09AM,B0,35.099999999999014,23.199999999999882,11.899999999999132,64
2023-04-07,12PM,B0,0.0,9.299999999999866,9.299999999999866,64
2023-04-11,03AM,B2,40.19999999999912,47.550000000000644,7.350000000001522,20
2023-04-11,06AM,B2,30.49999999999997,31.350000000001096,0.8500000000011241,20
2023-04-11,09AM,B2,8.199999999998212,19.199999999999218,11.000000000001005,20
2023-04-11,12PM,B2,1.1999999999989797,4.700000000000816,3.5000000000018368,20
2023-04-12,03AM,B0,71.20000000000014,51.7500000000004,19.449999999999747,66
2023-04-12,06AM,B0,62.59999999999931,37.349999999999326,25.249999999999986,66
2023-04-12,09AM,B0,62.59999999999931,23.199999999999882,39.39999999999943,66
2023-04-12,12PM,B0,10.099999999999554,8.000000000000231,2.099999999999323,66
2023-04-13,03AM,B4,69.79999999999986,60.1000000000007,9.699999999999157,26
2023-04-13,06AM,B4,62.69999999999997,50.80000000000084,11.899999999999125,26
2023-04-13,09AM,B4,36.00000000000047,36.15000000000035,0.1499999999998778,26
2023-04-13,12PM,B4,14.000000000000668,20.200000000000212,6.1999999999995445,26
2023-04-14,03AM,B2,72.70000000000108,44.10000000000025,28.600000000000833,21
2023-04-14,06AM,B2,72.1000000000016,31.300000000000765,40.800000000000836,21
2023-04-14,09AM,B2,72.1000000000016,18.799999999998818,53.30000000000278,21
2023-04-14,12PM,B2,45.90000000000093,4.399999999999963,41.500000000000966,21
2023-04-18,03AM,B0,44.19999999999868,53.099999999999255,8.900000000000574,69
2023-04-18,06AM,B0,30.699999999999065,38.000000000000256,7.300000000001191,69
2023-04-18,09AM,B0,0.0,25.50000000000051,25.50000000000051,69
2023-04-18,12PM,B0,0.0,9.799999999999812,9.799999999999812,69
2023-04-19,03AM,B0,47.59999999999875,52.79999999999951,5.200000000000756,70
2023-04-19,06AM,B0,29.09999999999968,37.8999999999996,8.799999999999919,70
2023-04-19,09AM,B0,8.50000000000017,25.150000000000443,16.650000000000272,70
2023-04-19,12PM,B0,0.0,9.299999999999866,9.299999999999866,70
2023-04-20,03AM,B0,41.59999999999941,52.49999999999976,10.900000000000347,71
2023-04-20,06AM,B0,30.399999999999316,37.799999999998946,7.399999999999629,71
2023-04-20,09AM,B0,24.999999999999467,24.800000000000374,0.19999999999909335,71
2023-04-20,12PM,B0,4.599999999999049,8.799999999999919,4.20000000000087,71
2023-04-21,03AM,B0,44.10000000000025,51.7500000000004,7.650000000000148,72
2023-04-21,06AM,B0,20.20000000000133,37.349999999999326,17.149999999997995,72
2023-04-21,09AM,B0,20.20000000000133,24.89999999999992,4.699999999998589,72
2023-04-21,12PM,B0,3.60000000000138,8.000000000000231,4.399999999998851,72
2023-04-25,03AM,B4,76.09999999999894,62.100000000002694,13.999999999996248,27
2023-04-25,06AM,B4,76.09999999999894,51.10000000000169,24.99999999999725,27
2023-04-25,09AM,B4,60.49999999999889,36.00000000000047,24.499999999998423,27
2023-04-25,12PM,B4,45.50000000000054,18.800000000001035,26.699999999999505,27
2023-04-26,03AM,B0,115.09999999999908,51.7500000000004,63.34999999999869,74
2023-04-26,06AM,B0,83.69999999999987,37.349999999999326,46.35000000000055,74
2023-04-26,09AM,B0,41.099999999998346,24.89999999999992,16.199999999998425,74
2023-04-26,12PM,B0,32.799999999999486,8.000000000000231,24.799999999999255,74
2023-04-27,03AM,B4,50.09999999999958,63.950000000001495,13.850000000001913,28
2023-04-27,06AM,B4,40.59999999999952,53.05000000000115,12.45000000000163,28
2023-04-27,09AM,B4,40.59999999999952,36.65000000000029,3.9499999999992284,28
2023-04-27,12PM,B4,8.50000000000017,20.200000000000212,11.700000000000042,28
2023-04-28,03AM,B4,55.59999999999788,62.100000000002694,6.5000000000048175,29
2023-04-28,06AM,B4,48.69999999999708,51.10000000000169,2.40000000000461,29
2023-04-28,09AM,B4,19.899999999997142,37.30000000000011,17.40000000000297,29
2023-04-28,12PM,B4,5.599999999998943,18.800000000001035,13.200000000002092,29
2023-05-02,03AM,B4,37.19999999999945,60.1000000000007,22.90000000000125,30
2023-05-02,06AM,B4,36.99999999999814,50.80000000000084,13.800000000002704,30
2023-05-02,09AM,B4,7.099999999999881,36.65000000000029,29.55000000000041,30
2023-05-02,12PM,B4,5.899999999998677,17.400000000000745,11.500000000002068,30
2023-05-03,03AM,B2,29.500000000000078,47.550000000000644,18.050000000000566,22
2023-05-03,06AM,B2,27.70000000000161,31.350000000001096,3.649999999999487,22
2023-05-03,09AM,B2,12.49999999999973,19.199999999999218,6.699999999999488,22
2023-05-03,12PM,B2,12.49999999999973,4.700000000000816,7.799999999998914,22
2023-05-04,03AM,B2,69.19999999999814,44.10000000000025,25.09999999999789,23
2023-05-04,06AM,B2,65.29999999999924,31.300000000000765,33.99999999999848,23
2023-05-04,09AM,B2,50.39999999999933,18.799999999998818,31.600000000000513,23
2023-05-04,12PM,B2,15.099999999999,5.00000000000167,10.09999999999733,23
2023-05-05,03AM,B2,44.50000000000064,47.550000000000644,3.0500000000000043,24
2023-05-05,06AM,B2,42.199999999998894,31.350000000001096,10.849999999997799,24
2023-05-05,09AM,B2,41.19999999999901,19.199999999999218,21.99999999999979,24
2023-05-05,12PM,B2,0.0,5.20000000000076,5.20000000000076,24
2023-05-09,03AM,B4,43.69999999999985,58.0999999999987,14.399999999998855,31
2023-05-09,06AM,B4,43.50000000000075,50.49999999999999,6.99999999999924,31
2023-05-09,09AM,B4,31.499999999999858,36.00000000000047,4.500000000000611,31
2023-05-09,12PM,B4,8.600000000000826,16.000000000000455,7.399999999999629,31
2023-05-10,03AM,B2,31.60000000000052,44.50000000000064,12.90000000000012,25
2023-05-10,06AM,B2,31.60000000000052,31.400000000001427,0.19999999999909335,25
2023-05-10,09AM,B2,26.500000000000412,19.599999999999618,6.900000000000794,25
2023-05-10,12PM,B2,1.2000000000011966,5.00000000000167,3.800000000000473,25
2023-05-12,03AM,B0,72.99999999999862,50.09999999999958,22.89999999999904,83
2023-05-12,06AM,B0,63.99999999999961,38.000000000000256,25.999999999999353,83
2023-05-12,09AM,B0,50.299999999998676,25.50000000000051,24.799999999998164,83
2023-05-12,12PM,B0,32.69999999999884,8.50000000000017,24.199999999998667,83
2023-05-16,03AM,B0,33.30000000000055,50.55000000000031,17.24999999999976,84
2023-05-16,06AM,B0,28.09999999999979,38.749999999999616,10.649999999999828,84
2023-05-16,09AM,B0,7.999999999999119,25.500000000000515,17.500000000001396,84
2023-05-16,12PM,B0,7.999999999999119,8.550000000000498,0.5500000000013792,84
2023-05-17,03AM,B0,50.09999999999958,50.09999999999958,0.0,85
2023-05-17,06AM,B0,39.69999999999807,38.000000000000256,1.6999999999978144,85
2023-05-17,09AM,B0,10.29999999999864,25.50000000000051,15.200000000001872,85
2023-05-17,12PM,B0,3.4000000000000696,8.50000000000017,5.100000000000101,85
2023-05-18,03AM,B2,72.29999999999848,45.699999999999626,26.59999999999885,20
2023-05-18,06AM,B2,60.79999999999863,30.999999999998806,29.799999999999827,20
2023-05-18,09AM,B2,44.79999999999817,17.650000000000162,27.14999999999801,20
2023-05-18,12PM,B2,22.899999999999032,4.299999999999304,18.599999999999728,20
2023-05-19,03AM,B4,48.6999999999993,56.84999999999829,8.14999999999899,32
2023-05-19,06AM,B4,36.79999999999906,49.59999999999854,12.799999999999478,32
2023-05-19,09AM,B4,24.500000000000632,35.500000000000526,10.999999999999893,32
2023-05-19,12PM,B4,5.399999999999849,15.750000000001044,10.350000000001195,32
2023-05-24,03AM,B2,38.79999999999883,47.20000000000057,8.40000000000174,21
2023-05-24,06AM,B2,29.399999999999423,31.299999999998548,1.8999999999991246,21
2023-05-24,09AM,B2,23.799999999998263,18.70000000000038,5.099999999997884,21
2023-05-24,12PM,B2,0.0,4.599999999999049,4.599999999999049,21
