date,AFTERNOON,ASIA,LONDON,NEXT_ASIA,OVERLAP,REST_NY,RV_19_TO_17,RV_19_TO_NEXT_03,RV_24H_19_TO_19,share_17,share_next03,share_24h,range_share_17,range_share_next03
2023-07-14,6.352795886015736e-06,3.5156194140828912e-06,3.4183976340214586e-06,3.7529777614253554e-08,3.852925172687055e-06,3.812286372935213e-07,1.713973810680714e-05,1.7558496521714915e-05,1.752096674410066e-05,0.37064719696578613,0.36180750886951607,0.3625824978039373,0.21677802524127793,0.19531772575251324
2023-07-18,5.577168037064748e-06,2.8035687931795103e-06,7.984154393659707e-06,1.4420947416789986e-06,6.881152961041858e-06,5.53410244294719e-07,2.3246044184945823e-05,2.524154917091954e-05,2.379945442924054e-05,0.23991901558358608,0.2209518916331067,0.23434016328594973,0.23794212218649077,0.1954569466455321
2023-07-19,6.996141937738768e-06,1.4420947416789986e-06,6.73236280369654e-06,2.006054807265329e-06,3.381629211629712e-06,4.4472471541817533e-07,1.8552228694744018e-05,2.100300821742752e-05,1.8996953410162192e-05,0.3771052013670372,0.3331018997523235,0.3682770487817413,0.36037329504666366,0.273122959738847
2023-07-20,5.996159501825097e-06,2.006054807265329e-06,4.584218543715259e-06,1.349600280396674e-06,3.671243332886736e-06,4.6039483412489577e-07,1.625767618569242e-05,1.8067671300213993e-05,1.6718071019817317e-05,0.36882020734931487,0.33187229290329623,0.35866335863254506,0.4054209919261768,0.35220440881763304
2023-07-21,5.340543468667597e-06,1.349600280396674e-06,2.474049385704541e-06,5.58926193928645e-08,2.1620094343455195e-06,2.889127685377132e-07,1.1326202569114331e-05,1.167100795704491e-05,1.1615115337652045e-05,0.471521097744697,0.4575905944305275,0.45979254733316915,0.3475258918296884,0.29291949563530656
2023-07-25,6.761914159383378e-06,1.1539811878602786e-06,3.412311009197811e-06,1.346402289003519e-06,1.6085725861560353e-06,5.192240693094284e-07,1.2936778942597503e-05,1.480240530091045e-05,1.3456003011906931e-05,0.5226891631515883,0.4568118506366985,0.5025202620272828,0.28753180661577726,0.21828718609143563
2023-07-26,3.207052159663618e-06,1.346402289003519e-06,2.6826289521047834e-06,3.862814093638779e-06,2.9078620308690624e-06,1.1217688499086739e-05,1.0143945431640983e-05,2.5224448024366502e-05,2.1361633930727723e-05,0.31615431897535495,0.12714062787679817,0.15013140708541128,0.24288425047437356,0.1303462321792201
2023-07-27,1.3779866690207117e-05,3.862814093638779e-06,4.6330658377093895e-06,2.5344167735551907e-06,1.4527902505013389e-05,9.501824185480459e-07,3.680364912656867e-05,4.0288248318671904e-05,3.7753831545116716e-05,0.3744157717300752,0.34203191415052736,0.3649925352275795,0.29554509235784127,0.2460796139927652
2023-07-28,6.3653934790032075e-06,2.5344167735551907e-06,1.681353537025338e-05,2.031025309113605e-07,5.074198718935098e-06,8.96538279316974e-07,3.078754434174688e-05,3.188718515197521e-05,3.168408262106385e-05,0.2067522309784203,0.19962230747761414,0.20090193410780463,0.27132936507936195,0.24354407836152642
2023-08-01,6.220814743216268e-06,1.1061246606630919e-06,5.510432743265596e-06,6.295678132328486e-06,2.64923974161125e-06,6.454786211734201e-07,1.5486611888756206e-05,2.2427768642258112e-05,1.6132090509929627e-05,0.4016898459070177,0.27737109484423206,0.38561739654183264,0.27744680851064346,0.1811111111111132
2023-08-02,7.547571032882838e-06,6.295678132328486e-06,4.165915377502347e-06,1.216969532877242e-06,3.0667703349963913e-06,5.24660433284664e-07,2.107593487771006e-05,2.2817564843871967e-05,2.1600595310994724e-05,0.358113226135708,0.33077898910452147,0.3494149547369705,0.34594222833561683,0.28131991051453215
2023-08-03,9.07891541949907e-06,1.216969532877242e-06,4.125774538004502e-06,1.7841969568621046e-06,8.865555880145041e-06,4.0933690116648175e-07,2.3287215370525856e-05,2.548074922855444e-05,2.3696552271692338e-05,0.389866940939193,0.356304884839296,0.38313233568347627,0.3592085235920807,0.28297362110311464
2023-08-04,1.035900324105339e-05,1.7841969568621046e-06,2.4198697370892655e-06,9.491626643962108e-08,8.588056415986144e-06,6.376123524277336e-07,2.3151126350990904e-05,2.3883654969858258e-05,2.378873870341864e-05,0.44745137165259385,0.43372772107647256,0.4354582800795872,0.3453416149068328,0.2885313959522594
2023-08-08,3.419324829664674e-06,1.3759674033630604e-06,2.8254421192707203e-06,1.3126535532905117e-06,4.042540849222441e-06,5.453034221830615e-07,1.1663275201520896e-05,1.352123217699447e-05,1.2208578623703958e-05,0.2931702091037681,0.25288559392408344,0.2800755874255316,0.2124248496993972,0.17607973421926726
2023-08-09,5.2581499835569736e-06,1.3126535532905117e-06,3.2030664399182534e-06,1.25910342459916e-06,2.8157976283550246e-06,4.5382012928607094e-07,1.2589667605120763e-05,1.4302591159005995e-05,1.3043487734406834e-05,0.41765598175270774,0.36763618040260093,0.4031245392815247,0.24921135646687184,0.19983136593591422
2023-08-10,8.990371933075333e-06,1.25910342459916e-06,3.153442574290757e-06,1.3051905461226885e-06,6.8778789415335185e-06,1.0347306284445516e-06,2.028079687349877e-05,2.262071804806601e-05,2.1315527501943322e-05,0.4432948068634912,0.39743972379532744,0.42177571876913145,0.3735909822866312,0.31507469443187075
2023-08-11,5.672381005843612e-06,1.3051905461226885e-06,1.7025691009881319e-06,6.016133946317932e-08,8.829835117495495e-06,2.663444346277376e-07,1.7509975770449925e-05,1.7836481544540842e-05,1.7776320205077663e-05,0.32395139092176245,0.3180212976241237,0.3190975939004149,0.3420168067226963,0.3104500381388277
2023-08-16,4.383821419299054e-06,1.5541227643953402e-06,2.507346916352113e-06,1.4438838554134663e-06,2.4849867893325623e-06,1.8099781913617792e-06,1.0930277889379068e-05,1.4184139936154314e-05,1.2740256080740848e-05,0.401071360094038,0.30906501480044063,0.34409209607065716,0.3558558558558502,0.24248004910987833
2023-08-17,5.349871522919588e-06,1.4438838554134663e-06,2.0575908223559694e-06,2.8450800541541324e-06,3.1977029461374305e-06,9.388987561251651e-07,1.2049049146826455e-05,1.5833027957105752e-05,1.298794790295162e-05,0.44400777669071645,0.33789313941801025,0.41191045443782426,0.37361282367447535,0.2834424695977533
2023-08-18,3.714029700671717e-06,2.8450800541541324e-06,3.236371677786048e-06,1.3429014559247804e-07,2.2606189158407134e-06,4.6382548984983974e-07,1.2056100348452612e-05,1.265421598389493e-05,1.2519925838302452e-05,0.30806227497504274,0.29350136787601677,0.2966494968611806,0.2396274343776489,0.21471927162367385
2023-08-22,5.522464870093092e-06,1.3549372025687706e-06,2.348174636149798e-06,1.2283900278480192e-06,3.454822260676946e-06,2.1631381753235532e-07,1.2680398969488606e-05,1.4125102814868982e-05,1.2896712787020962e-05,0.4355119175178295,0.39096811842528995,0.42820716885707566,0.27883211678831094,0.2279236276849588
2023-08-23,6.918625694052924e-06,1.2283900278480192e-06,2.296422343479809e-05,2.2613394333681053e-06,2.525632103949594e-06,6.689439306931456e-07,3.363687126064863e-05,3.656715462470988e-05,3.4305815191341775e-05,0.20568576787184545,0.18920328270162245,0.20167501210695823,0.4090630740967623,0.34973821989529497
2023-08-24,2.7441460056560868e-06,2.2613394333681053e-06,1.6543651406664863e-06,2.275310977951367e-06,3.916528748262565e-06,1.0398934510239633e-06,1.0576379327953244e-05,1.3891583756928573e-05,1.1616272778977207e-05,0.2594598700146223,0.19754018358687253,0.23623291720751965,0.27879269261317996,0.19909245604083603
2023-08-25,2.4104846759150805e-05,2.275310977951367e-06,3.809513213301147e-06,2.5094965512835643e-07,2.140745929262715e-06,4.506113670834326e-07,3.233041687966603e-05,3.3031977901877824e-05,3.2781028246749466e-05,0.7455779753434408,0.7297427611133294,0.7353291842375633,0.44633431085043346,0.3876719307182779
2023-08-29,2.3388182803266157e-05,1.7223503277937748e-06,2.606981340478994e-06,1.567442095619613e-06,2.978374149782512e-06,1.6782888830374847e-06,3.069588862132144e-05,3.394161959997854e-05,3.237417750435893e-05,0.7619320975454891,0.6890709129060224,0.7224332664549431,0.5240730492529094,0.404700854700857
2023-08-30,5.317681120831388e-06,1.567442095619613e-06,4.5158628850157575e-06,1.5315989340246398e-06,7.508980685245008e-06,1.9888020026591573e-07,1.8909966786711768e-05,2.064044592100232e-05,1.9108846986977683e-05,0.28121049501621437,0.2576340230818597,0.2782837250439698,0.24020694752401814,0.19926425505824436
2023-08-31,7.413975616117311e-06,1.5315989340246398e-06,2.9511662839437594e-06,1.934702595153911e-06,4.915116039298921e-06,6.49995551789736e-07,1.681185687338463e-05,1.9396555020328276e-05,1.7461852425174366e-05,0.44099683169766957,0.3822315668090134,0.4245812778390422,0.2955223880597087,0.24146341463415155
2023-09-01,1.0623505099298338e-05,1.934702595153911e-06,2.4290036579511223e-06,6.346810776570568e-08,1.8567874292886647e-05,3.685270553174197e-07,3.355508564529001e-05,3.398708080837314e-05,3.3923612700607433e-05,0.3165989564621932,0.3125748033258892,0.3131596034023851,0.5065392354124786,0.46728538283063326
2023-09-05,5.193699506470087e-06,1.1796589830303853e-06,3.841656905050928e-06,1.7524322451263533e-06,3.928766325583899e-06,4.554495909347748e-07,1.4143781720135299e-05,1.6351663556196426e-05,1.4599231311070074e-05,0.3672072723715934,0.31762514490471805,0.3557515732031652,0.2787958115183208,0.2338090010976951
2023-09-06,1.0533259705946053e-05,1.7524322451263533e-06,3.517429115867108e-06,1.3633675069893538e-06,2.109169899653805e-06,5.089438502197566e-07,1.791229096659332e-05,1.9784602323802426e-05,1.8421234816813074e-05,0.5880464830317202,0.5323968373765955,0.5717998717617094,0.3502304147465525,0.296643247462927
2023-09-07,3.301061849026875e-06,1.3633675069893538e-06,2.609223871788201e-06,1.716039262862568e-06,4.02268889469455e-06,6.336307333299557e-07,1.129634212249898e-05,1.3646012118691502e-05,1.1929972855828935e-05,0.29222396181257065,0.2419067065392149,0.2767032154154475,0.2615384615384638,0.18293620292083437
2023-09-08,4.5482084435338435e-06,1.716039262862568e-06,1.5373206611642397e-06,6.881135121267926e-08,1.4570922015107483e-06,3.3160190992343386e-07,9.258660569071399e-06,9.659073830207512e-06,9.590262478994833e-06,0.4912382746514281,0.4708741773263919,0.47425275934789085,0.38962181178539085,0.3431448489542886
2023-09-12,2.895599233125225e-06,3.4870682534782064e-06,1.8394753339081897e-06,4.494564821171082e-06,2.4501337029186633e-06,3.339480916013853e-07,1.0672276523430283e-05,1.5500789436202753e-05,1.1006224615031669e-05,0.27131973452600544,0.18680333960039672,0.26308741956534143,0.2698145025295004,0.19312009656003815
2023-09-13,9.587668693655112e-06,4.494564821171082e-06,2.7335460798228943e-06,1.1740169200599954e-06,3.409077258911358e-06,3.1668564868362563e-07,2.0224856853560444e-05,2.1715559422304065e-05,2.054154250224407e-05,0.47405372325131045,0.44151147604365243,0.46674531343533243,0.208393632416781,0.1644774414620159
2023-09-15,7.886125596884642e-06,2.868276598145164e-06,1.9261560327802453e-06,1.0481316425743983e-07,2.0379370664964744e-06,3.2299519303725177e-07,1.4718495294306525e-05,1.5146303651601217e-05,1.5041490487343777e-05,0.5357969982118477,0.520663376245659,0.5242914991383462,0.3738959764475013,0.3182957393483717
2023-09-19,2.397191237197403e-06,2.130669338674756e-06,1.5011329761615356e-06,7.808797027462066e-07,3.6581862071327055e-06,3.276356325758384e-07,9.6871797591664e-06,1.0795695094488445e-05,1.0014815391742239e-05,0.24746017899885508,0.2220506615105541,0.2393644958422317,0.2398331595411858,0.19541206457094315
2023-09-20,4.0029731692161425e-06,7.808797027462066e-07,1.689612221157448e-06,3.521323572859094e-06,1.7944455436982604e-06,4.711732415719758e-06,8.267910636818057e-06,1.650096662539691e-05,1.2979643052537816e-05,0.4841577691213055,0.2425902227482298,0.3084039486304263,0.44469273743016374,0.19348565872629656
2023-09-21,7.630072834512538e-06,3.521323572859094e-06,3.434719462451122e-06,1.8109051938284804e-06,4.165691325050446e-06,7.597878537726584e-07,1.8751807194873202e-05,2.1322500242474343e-05,1.9511595048645862e-05,0.40689799949514316,0.35784137637449576,0.39105325912563355,0.23171521035598222,0.1893178212585891
2023-09-22,3.87881504144239e-06,1.8109051938284804e-06,2.0759789563036302e-05,1.5666016616497448e-07,3.5455870123513424e-06,6.476805332465312e-07,2.9995096810658516e-05,3.0799437510070024e-05,3.064277734390505e-05,0.12931496990748448,0.12593785325378729,0.12658170628302723,0.22534142640364918,0.19681908548708324
2023-09-26,4.0426282723936375e-06,1.5267304096115824e-06,3.3782327591549325e-06,1.7588681687149534e-06,2.4276070573770867e-06,5.67697804755935e-07,1.137519849853724e-05,1.3701764472008129e-05,1.1942896303293175e-05,0.35538969037889645,0.2950443558311399,0.33849647269221533,0.3649906890130368,0.2873900293255103
2023-09-27,8.813126173472986e-06,1.7588681687149534e-06,2.1577666561921004e-06,1.4931857298522995e-06,3.002440442068224e-06,1.8334020287032462e-06,1.5732201440448263e-05,1.905878919900381e-05,1.756560346915151e-05,0.5601966264437732,0.46241794698761046,0.5017263533786633,0.463607594936717,0.334665905197039
2023-09-28,8.003506965475504e-06,1.4931857298522995e-06,4.3452289109072565e-06,2.54872463641175e-06,1.0978560848157411e-05,1.167199943329269e-06,2.4820482454392473e-05,2.8536407034133492e-05,2.598768239772174e-05,0.32245573711880554,0.28046652670401717,0.30797309444481846,0.39534883720930336,0.31336405529953343
2023-10-04,7.462756664887909e-06,2.62943633528801e-06,3.986203341568415e-06,2.608414038065814e-06,6.785683396829632e-06,1.0738110950676708e-06,2.0864079738573968e-05,2.4546304871707454e-05,2.193789083364164e-05,0.35768443939996075,0.304027702087642,0.34017657948428714,0.29274965800273867,0.22016460905349972
2023-10-05,8.128357674643337e-06,2.608414038065814e-06,2.1249849479587055e-06,1.0056452525155798e-06,4.183419997760646e-06,5.629297775426949e-07,1.7045176658428503e-05,1.861375168848678e-05,1.76081064359712e-05,0.47687142454015136,0.4366856188197135,0.46162588261268683,0.2833333333333372,0.22826855123674844
2023-10-06,1.7535070096808316e-05,1.0056452525155798e-06,2.6693606791208348e-06,1.5442070177511546e-07,2.897877852437313e-05,1.3142514965709151e-06,5.018885455281786e-05,5.165752675116389e-05,5.150310604938878e-05,0.34938175523322057,0.33944850246654973,0.3404662639180073,0.47702876771146147,0.4386103434662424
2023-10-10,6.364622669793496e-06,2.6472029464053423e-06,4.197848908088746e-06,3.107785800875863e-06,3.7144864573240215e-06,5.620451332323278e-07,1.6924160981611606e-05,2.0593991915719796e-05,1.7486206114843934e-05,0.37606724946121517,0.3090524020714632,0.3639796207360616,0.22335025380711865,0.18458311484007361
2023-10-11,6.678619211568959e-06,3.107785800875863e-06,7.379946728705077e-06,2.9280822642991805e-06,3.6280630516155418e-06,7.294420437993009e-07,2.079441479276544e-05,2.445193910086392e-05,2.152385683656474e-05,0.3211737035221837,0.2731324981638366,0.3102891485611127,0.3605491329479785,0.2674169346195079
2023-10-12,7.327865192706732e-06,2.9280822642991805e-06,2.145637335236554e-06,9.087670608216435e-07,1.40282440510283e-05,7.738705635232395e-07,2.6429828843270765e-05,2.8112466467615647e-05,2.7203699406794003e-05,0.2772573835480006,0.2606624787315662,0.2693701721640341,0.35152696556204743,0.2900804289544182
2023-10-13,6.398640525278305e-06,9.087670608216435e-07,3.0330072778279116e-06,7.805284609254194e-08,4.7019206996509944e-06,5.403998975988625e-07,1.5042335563578854e-05,1.566078830727026e-05,1.5582735461177718e-05,0.4253754676747783,0.4085771673644195,0.41062370218756866,0.3392724573125578,0.2952196382429072
2023-10-17,6.729487704650118e-06,9.919314532575582e-07,2.524185153219575e-06,1.3458355045723945e-06,1.128661411732405e-05,9.114262998261781e-07,2.15322184284513e-05,2.3789480232849874e-05,2.2443644728277478e-05,0.312531090422072,0.2828766176806863,0.2998393436593397,0.40188953488371065,0.31946851530906495
2023-10-18,6.783237890315786e-06,1.3458355045723945e-06,3.357027682338804e-06,1.5535907138882086e-06,3.944660605871364e-06,7.97694468356009e-07,1.5430761683098348e-05,1.7782046865342567e-05,1.6228456151454358e-05,0.43959190282522576,0.38146552765735886,0.4179841771152019,0.3399503722084434,0.2736351531291724
2023-10-19,2.422184324896477e-05,1.5535907138882086e-06,2.771562003223667e-06,1.4343194479785764e-06,2.5706972333454266e-06,2.065839009865359e-06,3.111769319942207e-05,3.461785165726601e-05,3.3183532209287434e-05,0.7783945645885674,0.699692271166134,0.7299356529075449,0.45077720207255295,0.33553719008265087
2023-10-20,8.822431035763857e-06,1.4343194479785764e-06,2.2684298337926846e-06,6.042290962674931e-08,4.478692646153603e-06,5.770250589474141e-07,1.7003872963688722e-05,1.7641320932262884e-05,1.7580898022636136e-05,0.5188483267667257,0.5001003649125376,0.5018191348590163,0.273593073593074,0.24496124031007477
2023-10-24,9.35450901948446e-06,2.0829699604220055e-06,4.88997142645291e-06,1.0113844724252944e-06,3.860591387569364e-06,4.0093424954050087e-07,2.0188041793928738e-05,2.1600360515894535e-05,2.058897604346924e-05,0.46336881580548805,0.43307189306405247,0.4543455196477185,0.26543602800764077,0.220634920634922
2023-10-25,4.185848825922538e-06,1.0113844724252944e-06,2.7784150647664208e-06,1.613015919017745e-06,2.8830875616075713e-06,3.286087453494543e-07,1.0858735924721824e-05,1.2800360589089024e-05,1.1187344670071279e-05,0.3854821458907308,0.32701022731270074,0.3741592799156932,0.2977022977023004,0.21831501831501804
2023-10-26,7.628593468733878e-06,1.613015919017745e-06,2.1972940350244384e-06,2.391500640002535e-06,3.2595121822385196e-06,1.1529360496786886e-06,1.4698415605014581e-05,1.8242852294695806e-05,1.585135165469327e-05,0.5190078763408534,0.4181688995504243,0.481258231784619,0.29601990049751403,0.23626737260092856
2023-10-27,9.511976202038153e-06,2.391500640002535e-06,1.7689291475826205e-06,1.1410523576848132e-07,6.835593662620349e-06,9.764075035071177e-07,2.050799965224366e-05,2.1598512391519255e-05,2.1484407155750775e-05,0.46381784490607325,0.44039959926930294,0.4427385933007727,0.38575393154486703,0.3257812499999969
2023-10-31,9.06783984184554e-06,1.687753597696398e-06,2.8913061229210066e-06,1.5307807877821488e-06,1.305677934022514e-05,4.902433708648553e-07,2.6703678902688084e-05,2.872470306133509e-05,2.719392227355294e-05,0.3395726811608995,0.31568089050331427,0.333450973001579,0.3348082595870193,0.2895408163265313
2023-11-01,6.0550475547700825e-06,1.5307807877821488e-06,2.8231613276706967e-06,3.0373213898465723e-06,3.6973665145990025e-06,5.009652196957741e-06,1.410635618482193e-05,2.2153329771626242e-05,1.911600838177967e-05,0.4292424971719596,0.27332448969027334,0.3167527149936501,0.4378330373001847,0.23827936201063435
2023-11-02,6.328333449295432e-06,3.0373213898465723e-06,4.007070167498404e-06,1.7516251610902547e-06,3.4133477678094566e-06,6.12461916223191e-07,1.6786072774449866e-05,1.915015985176331e-05,1.7398534690673056e-05,0.3769990476228489,0.330458518272511,0.36372795535982133,0.3058568329717977,0.2625698324022341
2023-11-03,8.159602562880406e-06,1.7516251610902547e-06,1.7914158794534845e-06,1.5671785903508533e-07,1.682024504885854e-05,8.471299821499206e-07,2.8522888652282683e-05,2.952673649346769e-05,2.9370018634432605e-05,0.2860720967764741,0.2763462384231182,0.27782081667848557,0.2997737556561058,0.26185770750987974
2023-11-06,2.936211362055105e-06,1.6173184926379741e-06,4.050334829916053e-06,1.2958634076766142e-06,2.0095933455494958e-06,1.8065889399123878e-07,1.0613458030158628e-05,1.2089980331826482e-05,1.0794116924149867e-05,0.27664983021666695,0.2428632041960915,0.27201959944364396,0.264077669902913,0.21003861003861046
2023-11-07,4.288491502650482e-06,1.2958634076766142e-06,2.5874981752792634e-06,1.191770953622493e-06,3.708070983633457e-06,2.6259862844055256e-07,1.1879924069239817e-05,1.3334293651302864e-05,1.214252269768037e-05,0.3609864404566769,0.32161369884271773,0.35317961591866964,0.3088655862726499,0.24564063684610485
2023-11-08,4.2572823962826676e-06,1.191770953622493e-06,2.397988526091721e-06,1.2932825665842633e-06,3.0812490520015216e-06,3.4964514360884916e-07,1.0928290927998402e-05,1.2571218638191514e-05,1.1277936071607252e-05,0.3895652508092975,0.33865311858859826,0.37748772197783437,0.305253623188396,0.2494448556624645
2023-11-09,1.1987443304289628e-05,1.2932825665842633e-06,3.337287808060656e-06,1.1187501456399445e-06,3.6403505519556994e-06,5.533052740896544e-07,2.025836423089025e-05,2.1930419650619845e-05,2.0811669504979902e-05,0.5917280964872277,0.546612581759274,0.5759962362183977,0.43627781523938103,0.3699256718124675
2023-11-10,4.01316166438838e-06,1.1187501456399445e-06,4.11262930581744e-06,,4.769660773896904e-06,3.465716266325806e-07,1.4014201889742667e-05,1.4360773516375248e-05,1.4360773516375248e-05,0.28636391112116844,0.27945302944944206,0.27945302944944206,0.2665952890792366,0.2398843930635925
2023-11-13,3.640970798072142e-06,1.190459616554344e-06,2.374595636060797e-06,8.772223326073003e-07,2.7631467484646167e-06,1.762307356168605e-07,9.969172799151899e-06,1.1022625867376058e-05,1.0145403534768758e-05,0.36522295996132076,0.3303179153388862,0.3588788544087349,0.32142857142856174,0.27296360485267734
2023-11-14,6.649537792169488e-06,8.772223326073003e-07,3.3420180466540547e-06,2.432766866181491e-06,4.1353548338478405e-05,7.710526329872612e-07,5.2222326509909254e-05,5.5426146009078005e-05,5.2993379142896514e-05,0.12733132046324536,0.11997113764829309,0.12547865223387672,0.2505245488879505,0.22259507829977232
2023-11-15,3.469967344291957e-06,2.432766866181491e-06,4.06646809912174e-06,1.7945357871644182e-06,6.224356407162655e-06,1.95210201333821e-07,1.6193558716757842e-05,1.818330470525608e-05,1.6388768918091663e-05,0.2142807152513718,0.19083260169362531,0.21172837091268268,0.2496443812233223,0.2046647230320669
2023-11-16,6.72416265637723e-06,1.7945357871644182e-06,1.7558304282929671e-06,1.5124463184041942e-06,6.86069584476271e-06,3.5811209772997215e-07,1.7135224716597324e-05,1.900578313273149e-05,1.7493336814327297e-05,0.3924175356664071,0.35379561102099355,0.3843842217037772,0.34094052558783217,0.2849710982658966
2023-11-17,3.146932631577952e-06,1.5124463184041942e-06,3.822121775178169e-06,,7.37516881921128e-06,4.3387553506524903e-07,1.5856669544371597e-05,1.6290545079436846e-05,1.6290545079436846e-05,0.19846113477813954,0.19317540427485436,0.19317540427485436,0.28970470869912035,0.255813953488371
2023-11-20,4.343883232433671e-06,3.5020842586605372e-06,4.002227044309435e-06,2.5342278133699355e-06,2.6041125879927444e-06,2.3181441328864736e-07,1.4452307123396386e-05,1.7218349350054968e-05,1.4684121536685034e-05,0.3005667673226716,0.25228221033973874,0.29582179782300483,0.21573604060914256,0.16494178525226935
2023-11-21,4.5701846633609e-06,2.5342278133699355e-06,2.7225747646738273e-06,2.059927385560175e-06,3.0875599412014136e-06,3.273554288465709e-07,1.2914547182606077e-05,1.530182999701282e-05,1.3241902611452647e-05,0.3538788157835097,0.2986691568428795,0.34513051465944494,0.4519083969465723,0.38119768190599684
2023-11-22,4.6221272360655225e-06,2.059927385560175e-06,4.357597297540689e-06,1.0859794632502453e-06,6.889437709942327e-06,1.718063232358853e-07,1.7929089629108715e-05,1.9186875415594844e-05,1.81008959523446e-05,0.25780044228019716,0.2409004663838447,0.25535350560737413,0.25912408759123995,0.20124716553287791
2023-11-23,7.480099654753345e-07,1.0859794632502453e-06,4.546755134356142e-06,1.1099682937631206e-06,1.8387941400756837e-06,1.9528017110060274e-07,8.219538703157405e-06,9.524787168021128e-06,8.414818874258008e-06,0.09100388628719497,0.07853298475652357,0.08889198646492455,0.13327370304114716,0.11144353029169816
2023-11-24,2.2221957504557725e-06,1.1099682937631206e-06,2.5897430688845314e-06,,3.462449825642702e-06,1.2644764849070626e-06,9.384356938746127e-06,1.0648833423653189e-05,1.0648833423653189e-05,0.23679787170933067,0.20867973627231612,0.20867973627231612,0.23076923076923656,0.19190968955786056
2023-11-27,2.4495790518570704e-06,2.2100517868202837e-06,2.4807225051043824e-06,1.512784415002918e-06,3.301176569266828e-06,1.700786592805298e-07,1.0441529913048563e-05,1.2124392987332012e-05,1.0611608572329094e-05,0.23459962977225035,0.2020372528683684,0.23083955982362658,0.30018939393940147,0.24746291959407224
2023-11-28,8.074370291946109e-06,1.512784415002918e-06,2.443763157381797e-06,2.9751084690930595e-06,5.2004281801417175e-06,6.767618420000882e-07,1.723134604447254e-05,2.088321635556569e-05,1.790810788647263e-05,0.4685861610060463,0.3866439993949576,0.45087791201242994,0.34628378378378105,0.2474351237175618
2023-11-29,6.7553406761669876e-06,2.9751084690930595e-06,3.1417933249280005e-06,1.86266805747236e-06,3.559863615768542e-06,3.1906058041461557e-07,1.643210608595659e-05,1.8613834723843563e-05,1.6751166666371204e-05,0.4111061990976507,0.3629204178714272,0.4032758321083789,0.2660550458715669,0.2107813446396211
2023-11-30,8.186723956234746e-06,1.86266805747236e-06,6.489507306050051e-06,1.5403706488490264e-06,6.93366300836333e-06,7.040771478986914e-07,2.3472562328120488e-05,2.5717010124868207e-05,2.417663947601918e-05,0.34877845212607766,0.3183388705173868,0.3386212531462514,0.1911281489594745,0.1538800705467382
2023-12-01,6.6481312865642045e-06,1.5403706488490264e-06,5.037140969160146e-06,,5.6256157654885045e-06,5.742231156447745e-07,1.885125867006188e-05,1.9425481785706654e-05,1.9425481785706654e-05,0.35266246158524445,0.3422376525794035,0.3422376525794035,0.3528767123287695,0.33247289623128745
2023-12-04,3.954762298134794e-06,3.45449034086697e-06,3.994105222783595e-06,1.6965226529121818e-06,6.507472713640115e-06,1.9140484020228353e-07,1.7910830575425473e-05,1.979875806853994e-05,1.8102235415627758e-05,0.22080284225126443,0.1997479985584994,0.21846817298158805,0.2482627921667711,0.20815677966101628
2023-12-05,7.1154101039687495e-06,1.6965226529121818e-06,3.265303470978701e-06,1.6820384320114187e-06,3.1144276817896767e-06,4.7498902609669665e-07,1.5191663909649308e-05,1.734869136775742e-05,1.5666652935746003e-05,0.4683759558062133,0.4101410275355266,0.4541755110776591,0.3799126637554596,0.3180156657963446
2023-12-06,3.898118080116879e-06,1.6820384320114187e-06,3.853197256769642e-06,1.6785451129552612e-06,3.472155289781952e-06,3.9529717484611997e-07,1.2905509058679891e-05,1.4979351346481272e-05,1.330080623352601e-05,0.3020507027187054,0.2602327690933404,0.29307381911115155,0.314990512333965,0.2520880789673468
2023-12-07,5.993425461288651e-06,1.6785451129552612e-06,3.2277721114907243e-06,2.237266510086193e-06,5.66999585949388e-06,3.711889206455971e-07,1.6569738545228517e-05,1.9178193975960306e-05,1.6940927465874114e-05,0.3617091147774652,0.31251250606816033,0.35378378623967527,0.37723214285714923,0.3045045045045073
2023-12-08,6.175677188098443e-06,2.237266510086193e-06,3.1116155052853614e-06,,1.831834522085442e-05,1.972157150645405e-07,2.9842904424324417e-05,3.0040120139388957e-05,3.0040120139388957e-05,0.20693954919028454,0.20558097502415854,0.20558097502415854,0.3153089887640467,0.29578392621871197
2023-12-11,3.7697255469359034e-06,1.6940335213141884e-06,3.0664923000113488e-06,1.1593630136359873e-06,3.83803129666478e-06,8.563169822266682e-08,1.236828266492622e-05,1.3613277376784874e-05,1.2453914363148887e-05,0.3047897310453642,0.27691535569270986,0.30269403153200697,0.25809435707676703,0.2171206225680811
2023-12-12,4.446032058352369e-06,1.1593630136359873e-06,3.0623739268099996e-06,1.189541438868299e-06,8.867588321607234e-06,3.205395610611503e-07,1.753535732040559e-05,1.9045438320335043e-05,1.7855896881466743e-05,0.25354670435934595,0.2334434095751573,0.24899516881546627,0.2042936288088647,0.17363154796939362
2023-12-13,3.057660458677789e-05,1.189541438868299e-06,2.8815876391650946e-06,3.1228522357038148e-06,3.10595271402682e-06,4.258389649544537e-06,3.775368637883811e-05,4.513492826408646e-05,4.201207602838264e-05,0.8098971920240575,0.6774488353647717,0.7278051331269814,0.6107456140350827,0.42600382409177356
