date,checkpoint,model,quantile,prediction,actual,pinball_loss
2023-05-03,09AM,B2,0.9,68.85000000000147,12.49999999999973,5.635000000000173
2023-05-03,12PM,B2,0.1,0.0,12.49999999999973,1.2499999999999731
2023-05-03,12PM,B2,0.25,0.0,12.49999999999973,3.1249999999999325
2023-05-03,12PM,B2,0.5,4.700000000000816,12.49999999999973,3.899999999999457
2023-05-03,12PM,B2,0.75,10.874999999999636,12.49999999999973,1.2187500000000706
2023-05-03,12PM,B2,0.9,20.969999999999935,12.49999999999973,0.8470000000000203
2023-05-04,03AM,B2,0.1,28.05999999999953,69.19999999999814,4.113999999999861
2023-05-04,03AM,B2,0.25,32.55000000000119,69.19999999999814,9.162499999999238
2023-05-04,03AM,B2,0.5,44.10000000000025,69.19999999999814,12.549999999998946
2023-05-04,03AM,B2,0.75,66.75000000000097,69.19999999999814,1.8374999999978812
2023-05-04,03AM,B2,0.9,94.38000000000012,69.19999999999814,2.518000000000198
2023-05-04,06AM,B2,0.1,14.699999999999934,65.29999999999924,5.059999999999931
2023-05-04,06AM,B2,0.25,25.95000000000014,65.29999999999924,9.837499999999775
2023-05-04,06AM,B2,0.5,31.300000000000765,65.29999999999924,16.99999999999924
2023-05-04,06AM,B2,0.75,40.99999999999993,65.29999999999924,18.224999999999486
2023-05-04,06AM,B2,0.9,67.8800000000015,65.29999999999924,0.2580000000002257
2023-05-04,09AM,B2,0.1,6.279999999999845,50.39999999999933,4.411999999999948
2023-05-04,09AM,B2,0.25,13.199999999999875,50.39999999999933,9.299999999999864
2023-05-04,09AM,B2,0.5,18.799999999998818,50.39999999999933,15.800000000000257
2023-05-04,09AM,B2,0.75,34.30000000000044,50.39999999999933,12.07499999999917
2023-05-04,09AM,B2,0.9,65.60000000000123,50.39999999999933,1.5200000000001896
2023-05-04,12PM,B2,0.1,0.0,15.099999999999,1.5099999999999
2023-05-04,12PM,B2,0.25,0.0,15.099999999999,3.77499999999975
2023-05-04,12PM,B2,0.5,5.00000000000167,15.099999999999,5.049999999998665
2023-05-04,12PM,B2,0.75,12.299999999999532,15.099999999999,2.099999999999601
2023-05-04,12PM,B2,0.9,20.93999999999996,15.099999999999,0.5840000000000958
2023-05-05,03AM,B2,0.1,28.239999999999597,44.50000000000064,1.6260000000001043
2023-05-05,03AM,B2,0.25,33.3750000000016,44.50000000000064,2.78124999999976
2023-05-05,03AM,B2,0.5,47.550000000000644,44.50000000000064,1.5250000000000021
2023-05-05,03AM,B2,0.75,70.07499999999888,44.50000000000064,6.39374999999956
2023-05-05,03AM,B2,0.9,93.62000000000025,44.50000000000064,4.91199999999996
2023-05-05,06AM,B2,0.1,15.09999999999989,42.199999999998894,2.709999999999901
2023-05-05,06AM,B2,0.25,26.275000000000603,42.199999999998894,3.981249999999573
2023-05-05,06AM,B2,0.5,31.350000000001096,42.199999999998894,5.424999999998899
2023-05-05,06AM,B2,0.75,44.22500000000051,42.199999999998894,0.5062500000004047
2023-05-05,06AM,B2,0.9,70.06000000000088,42.199999999998894,2.786000000000198
2023-05-05,09AM,B2,0.1,6.519999999999642,41.19999999999901,3.467999999999937
2023-05-05,09AM,B2,0.25,13.549999999999947,41.19999999999901,6.912499999999765
2023-05-05,09AM,B2,0.5,19.199999999999218,41.19999999999901,10.999999999999895
2023-05-05,09AM,B2,0.75,36.600000000001074,41.19999999999901,3.4499999999984503
2023-05-05,09AM,B2,0.9,65.5900000000009,41.19999999999901,2.4390000000001884
2023-05-05,12PM,B2,0.1,0.0,0.0,0.0
2023-05-05,12PM,B2,0.25,0.0,0.0,0.0
2023-05-05,12PM,B2,0.5,5.20000000000076,0.0,2.60000000000038
2023-05-05,12PM,B2,0.75,13.149999999999547,0.0,3.287499999999887
2023-05-05,12PM,B2,0.9,20.909999999999986,0.0,2.090999999999998
2023-05-09,03AM,B4,0.1,27.300000000001212,43.69999999999985,1.6399999999998636
2023-05-09,03AM,B4,0.25,44.4000000000011,43.69999999999985,0.52500000000094
2023-05-09,03AM,B4,0.5,58.0999999999987,43.69999999999985,7.199999999999427
2023-05-09,03AM,B4,0.75,78.49999999999912,43.69999999999985,8.699999999999818
2023-05-09,03AM,B4,0.9,113.90000000000009,43.69999999999985,7.020000000000023
2023-05-09,06AM,B4,0.1,22.899999999999032,43.50000000000075,2.0600000000001724
2023-05-09,06AM,B4,0.25,38.24999999999856,43.50000000000075,1.312500000000549
2023-05-09,06AM,B4,0.5,50.49999999999999,43.50000000000075,3.49999999999962
2023-05-09,06AM,B4,0.75,77.49999999999923,43.50000000000075,8.49999999999962
2023-05-09,06AM,B4,0.9,108.8,43.50000000000075,6.529999999999923
2023-05-09,09AM,B4,0.1,12.499999999999737,31.499999999999858,1.9000000000000121
2023-05-09,09AM,B4,0.25,17.849999999998143,31.499999999999858,3.4125000000004286
2023-05-09,09AM,B4,0.5,36.00000000000047,31.499999999999858,2.2500000000003055
2023-05-09,09AM,B4,0.75,50.499999999999986,31.499999999999858,4.750000000000032
2023-05-09,09AM,B4,0.9,93.60000000000035,31.499999999999858,6.210000000000048
2023-05-09,12PM,B4,0.1,0.0,8.600000000000826,0.8600000000000826
2023-05-09,12PM,B4,0.25,9.149999999999991,8.600000000000826,0.41249999999937437
2023-05-09,12PM,B4,0.5,16.000000000000455,8.600000000000826,3.6999999999998145
2023-05-09,12PM,B4,0.75,27.19999999999944,8.600000000000826,4.649999999999654
2023-05-09,12PM,B4,0.9,45.50000000000054,8.600000000000826,3.6899999999999706
2023-05-10,03AM,B2,0.1,28.419999999999668,31.60000000000052,0.31800000000008527
2023-05-10,03AM,B2,0.25,34.20000000000201,31.60000000000052,1.9500000000011148
2023-05-10,03AM,B2,0.5,44.50000000000064,31.60000000000052,6.45000000000006
2023-05-10,03AM,B2,0.75,69.19999999999814,31.60000000000052,9.399999999999405
2023-05-10,03AM,B2,0.9,92.86000000000038,31.60000000000052,6.125999999999985
2023-05-10,06AM,B2,0.1,15.499999999999847,31.60000000000052,1.6100000000000674
2023-05-10,06AM,B2,0.25,26.600000000001067,31.60000000000052,1.2499999999998632
2023-05-10,06AM,B2,0.5,31.400000000001427,31.60000000000052,0.09999999999954667
2023-05-10,06AM,B2,0.75,42.40000000000022,31.60000000000052,2.6999999999999247
2023-05-10,06AM,B2,0.9,69.38000000000066,31.60000000000052,3.7780000000000133
2023-05-10,09AM,B2,0.1,6.759999999999438,26.500000000000412,1.9740000000000977
2023-05-10,09AM,B2,0.25,13.90000000000002,26.500000000000412,3.150000000000098
2023-05-10,09AM,B2,0.5,19.599999999999618,26.500000000000412,3.450000000000397
2023-05-10,09AM,B2,0.75,36.899999999999714,26.500000000000412,2.5999999999998256
2023-05-10,09AM,B2,0.9,63.42000000000073,26.500000000000412,3.692000000000031
2023-05-10,12PM,B2,0.1,0.0,1.2000000000011966,0.12000000000011966
2023-05-10,12PM,B2,0.25,0.0,1.2000000000011966,0.30000000000029914
2023-05-10,12PM,B2,0.5,5.00000000000167,1.2000000000011966,1.9000000000002366
2023-05-10,12PM,B2,0.75,12.49999999999973,1.2000000000011966,2.8249999999996334
2023-05-10,12PM,B2,0.9,20.880000000000013,1.2000000000011966,1.9679999999998812
2023-05-12,03AM,B0,0.1,27.30000000000121,72.99999999999862,4.569999999999742
2023-05-12,03AM,B0,0.25,35.550000000000864,72.99999999999862,9.36249999999944
2023-05-12,03AM,B0,0.5,50.09999999999958,72.99999999999862,11.44999999999952
2023-05-12,03AM,B0,0.75,71.95000000000061,72.99999999999862,0.7874999999985057
2023-05-12,03AM,B0,0.9,103.70000000000124,72.99999999999862,3.070000000000261
2023-05-12,06AM,B0,0.1,14.14000000000026,63.99999999999961,4.985999999999935
2023-05-12,06AM,B0,0.25,27.300000000001212,63.99999999999961,9.1749999999996
2023-05-12,06AM,B0,0.5,38.000000000000256,63.99999999999961,12.999999999999677
2023-05-12,06AM,B0,0.75,62.49999999999977,63.99999999999961,1.1249999999998774
2023-05-12,06AM,B0,0.9,91.62000000000023,63.99999999999961,2.7620000000000617
2023-05-12,09AM,B0,0.1,6.299999999999972,50.299999999998676,4.399999999999871
2023-05-12,09AM,B0,0.25,12.649999999999608,50.299999999998676,9.412499999999767
2023-05-12,09AM,B0,0.5,25.50000000000051,50.299999999998676,12.399999999999082
2023-05-12,09AM,B0,0.75,44.499999999999545,50.299999999998676,4.349999999999348
2023-05-12,09AM,B0,0.9,74.65999999999883,50.299999999998676,2.436000000000015
2023-05-12,12PM,B0,0.1,0.0,32.69999999999884,3.269999999999884
2023-05-12,12PM,B0,0.25,0.0,32.69999999999884,8.17499999999971
2023-05-12,12PM,B0,0.5,8.50000000000017,32.69999999999884,12.099999999999334
2023-05-12,12PM,B0,0.75,21.29999999999965,32.69999999999884,8.549999999999391
2023-05-12,12PM,B0,0.9,33.279999999999085,32.69999999999884,0.058000000000024685
2023-05-16,03AM,B0,0.1,27.30000000000121,33.30000000000055,0.5999999999999343
2023-05-16,03AM,B0,0.25,35.57500000000047,33.30000000000055,1.7062499999999403
2023-05-16,03AM,B0,0.5,50.55000000000031,33.30000000000055,8.62499999999988
2023-05-16,03AM,B0,0.75,72.77500000000046,33.30000000000055,9.868749999999977
2023-05-16,03AM,B0,0.9,103.55000000000092,33.30000000000055,7.025000000000035
2023-05-16,06AM,B0,0.1,14.26000000000038,28.09999999999979,1.3839999999999408
2023-05-16,06AM,B0,0.25,27.300000000001212,28.09999999999979,0.19999999999964402
2023-05-16,06AM,B0,0.5,38.749999999999616,28.09999999999979,5.324999999999914
2023-05-16,06AM,B0,0.75,62.624999999999474,28.09999999999979,8.631249999999921
2023-05-16,06AM,B0,0.9,90.63000000000024,28.09999999999979,6.253000000000044
2023-05-16,09AM,B0,0.1,6.399999999999961,7.999999999999119,0.15999999999991577
2023-05-16,09AM,B0,0.25,12.724999999999543,7.999999999999119,3.543750000000318
2023-05-16,09AM,B0,0.5,25.500000000000515,7.999999999999119,8.750000000000698
2023-05-16,09AM,B0,0.75,47.174999999999855,7.999999999999119,9.793750000000184
2023-05-16,09AM,B0,0.9,74.3399999999992,7.999999999999119,6.634000000000006
2023-05-16,12PM,B0,0.1,0.0,7.999999999999119,0.7999999999999119
2023-05-16,12PM,B0,0.25,0.0,7.999999999999119,1.9999999999997797
2023-05-16,12PM,B0,0.5,8.550000000000498,7.999999999999119,0.2750000000006896
2023-05-16,12PM,B0,0.75,21.67499999999933,7.999999999999119,3.4187500000000526
2023-05-16,12PM,B0,0.9,33.21999999999914,7.999999999999119,2.5220000000000016
2023-05-17,03AM,B0,0.1,27.30000000000121,50.09999999999958,2.2799999999998373
2023-05-17,03AM,B0,0.25,35.50000000000164,50.09999999999958,3.649999999999485
2023-05-17,03AM,B0,0.5,50.09999999999958,50.09999999999958,0.0
2023-05-17,03AM,B0,0.75,72.70000000000108,50.09999999999958,5.650000000000375
2023-05-17,03AM,B0,0.9,103.40000000000062,50.09999999999958,5.330000000000102
2023-05-17,06AM,B0,0.1,14.380000000000498,39.69999999999807,2.531999999999757
2023-05-17,06AM,B0,0.25,27.300000000001212,39.69999999999807,3.0999999999992145
2023-05-17,06AM,B0,0.5,38.000000000000256,39.69999999999807,0.8499999999989072
2023-05-17,06AM,B0,0.75,62.59999999999931,39.69999999999807,5.7250000000003105
2023-05-17,06AM,B0,0.9,89.64000000000024,39.69999999999807,4.9940000000002165
2023-05-17,09AM,B0,0.1,6.499999999999949,10.29999999999864,0.3799999999998691
2023-05-17,09AM,B0,0.25,12.499999999999737,10.29999999999864,1.6500000000008228
2023-05-17,09AM,B0,0.5,25.50000000000051,10.29999999999864,7.600000000000936
2023-05-17,09AM,B0,0.75,47.09999999999992,10.29999999999864,9.20000000000032
2023-05-17,09AM,B0,0.9,74.01999999999956,10.29999999999864,6.3720000000000905
2023-05-17,12PM,B0,0.1,0.0,3.4000000000000696,0.34000000000000696
2023-05-17,12PM,B0,0.25,0.0,3.4000000000000696,0.8500000000000174
2023-05-17,12PM,B0,0.5,8.50000000000017,3.4000000000000696,2.5500000000000504
2023-05-17,12PM,B0,0.75,21.59999999999939,3.4000000000000696,4.54999999999983
2023-05-17,12PM,B0,0.9,33.159999999999194,3.4000000000000696,2.9759999999999116
2023-05-18,03AM,B2,0.1,33.15000000000045,72.29999999999848,3.9149999999998024
2023-05-18,03AM,B2,0.25,37.92500000000088,72.29999999999848,8.5937499999994
2023-05-18,03AM,B2,0.5,45.699999999999626,72.29999999999848,13.299999999999425
2023-05-18,03AM,B2,0.75,63.54999999999888,72.29999999999848,6.562499999999696
2023-05-18,03AM,B2,0.9,73.00999999999868,72.29999999999848,0.07100000000002067
2023-05-18,06AM,B2,0.1,20.050000000001237,60.79999999999863,4.07499999999974
2023-05-18,06AM,B2,0.25,28.024999999999853,60.79999999999863,8.193749999999696
2023-05-18,06AM,B2,0.5,30.999999999998806,60.79999999999863,14.899999999999913
2023-05-18,06AM,B2,0.75,57.0499999999996,60.79999999999863,2.8124999999992752
2023-05-18,06AM,B2,0.9,64.13999999999965,60.79999999999863,0.33400000000010116
2023-05-18,09AM,B2,0.1,7.269999999999666,44.79999999999817,3.752999999999851
2023-05-18,09AM,B2,0.25,8.575000000000662,44.79999999999817,9.056249999999377
2023-05-18,09AM,B2,0.5,17.650000000000162,44.79999999999817,13.574999999999005
2023-05-18,09AM,B2,0.75,39.4499999999992,44.79999999999817,4.012499999999228
2023-05-18,09AM,B2,0.9,47.68999999999957,44.79999999999817,0.28900000000014
2023-05-18,12PM,B2,0.1,0.0,22.899999999999032,2.2899999999999032
2023-05-18,12PM,B2,0.25,0.2999999999986347,22.899999999999032,5.6500000000001
2023-05-18,12PM,B2,0.5,4.299999999999304,22.899999999999032,9.299999999999864
2023-05-18,12PM,B2,0.75,11.024999999999508,22.899999999999032,8.906249999999643
2023-05-18,12PM,B2,0.9,29.910000000000554,22.899999999999032,0.7010000000001521
2023-05-19,03AM,B4,0.1,28.000000000001137,48.6999999999993,2.0699999999998164
2023-05-19,03AM,B4,0.25,43.54999999999997,48.6999999999993,1.2874999999998327
2023-05-19,03AM,B4,0.5,56.84999999999829,48.6999999999993,4.074999999999495
2023-05-19,03AM,B4,0.75,77.29999999999903,48.6999999999993,7.149999999999933
2023-05-19,03AM,B4,0.9,113.58,48.6999999999993,6.488000000000069
2023-05-19,06AM,B4,0.1,23.33999999999925,36.79999999999906,1.345999999999981
2023-05-19,06AM,B4,0.25,38.874999999998764,36.79999999999906,1.5562499999997783
2023-05-19,06AM,B4,0.5,49.59999999999854,36.79999999999906,6.399999999999739
2023-05-19,06AM,B4,0.75,76.79999999999909,36.79999999999906,10.000000000000007
2023-05-19,06AM,B4,0.9,108.32000000000019,36.79999999999906,7.152000000000112
2023-05-19,09AM,B4,0.1,12.529999999999712,24.500000000000632,1.1970000000000922
2023-05-19,09AM,B4,0.25,18.87499999999764,24.500000000000632,1.4062500000007478
2023-05-19,09AM,B4,0.5,35.500000000000526,24.500000000000632,5.499999999999947
2023-05-19,09AM,B4,0.75,50.499999999999986,24.500000000000632,6.499999999999838
2023-05-19,09AM,B4,0.9,93.12000000000032,24.500000000000632,6.861999999999967
2023-05-19,12PM,B4,0.1,0.1700000000000033,5.399999999999849,0.5229999999999846
2023-05-19,12PM,B4,0.25,8.575000000000662,5.399999999999849,2.3812500000006094
2023-05-19,12PM,B4,0.5,15.750000000001044,5.399999999999849,5.175000000000598
2023-05-19,12PM,B4,0.75,26.649999999999725,5.399999999999849,5.312499999999969
2023-05-19,12PM,B4,0.9,45.34000000000061,5.399999999999849,3.994000000000075
2023-05-24,03AM,B2,0.1,33.30000000000055,38.79999999999883,0.5499999999998281
2023-05-24,03AM,B2,0.25,38.000000000000256,38.79999999999883,0.19999999999964402
2023-05-24,03AM,B2,0.5,47.20000000000057,38.79999999999883,4.20000000000087
2023-05-24,03AM,B2,0.75,70.9000000000004,38.79999999999883,8.025000000000393
2023-05-24,03AM,B2,0.9,72.99999999999862,38.79999999999883,3.419999999999978
2023-05-24,06AM,B2,0.1,20.20000000000133,29.399999999999423,0.9199999999998092
2023-05-24,06AM,B2,0.25,28.09999999999979,29.399999999999423,0.3249999999999087
2023-05-24,06AM,B2,0.5,31.299999999998548,29.399999999999423,0.9499999999995623
2023-05-24,06AM,B2,0.75,60.79999999999863,29.399999999999423,7.8499999999998025
2023-05-24,06AM,B2,0.9,63.99999999999961,29.399999999999423,3.4600000000000177
2023-05-24,09AM,B2,0.1,7.399999999999629,23.799999999998263,1.6399999999998636
2023-05-24,09AM,B2,0.25,8.600000000000826,23.799999999998263,3.7999999999993594
2023-05-24,09AM,B2,0.5,18.70000000000038,23.799999999998263,2.549999999998942
2023-05-24,09AM,B2,0.75,41.099999999998346,23.799999999998263,4.325000000000021
2023-05-24,09AM,B2,0.9,47.399999999999665,23.799999999998263,2.3600000000001398
2023-05-24,12PM,B2,0.1,0.0,0.0,0.0
2023-05-24,12PM,B2,0.25,0.3999999999981796,0.0,0.2999999999986347
2023-05-24,12PM,B2,0.5,4.599999999999049,0.0,2.2999999999995246
2023-05-24,12PM,B2,0.75,13.799999999999372,0.0,3.449999999999843
2023-05-24,12PM,B2,0.9,29.60000000000074,0.0,2.9600000000000732
2023-05-25,03AM,B4,0.1,28.700000000001058,28.50000000000019,0.18000000000078273
2023-05-25,03AM,B4,0.25,43.69999999999985,28.50000000000019,11.399999999999743
2023-05-25,03AM,B4,0.5,55.59999999999788,28.50000000000019,13.549999999998844
2023-05-25,03AM,B4,0.75,76.09999999999894,28.50000000000019,11.89999999999969
2023-05-25,03AM,B4,0.9,113.2599999999999,28.50000000000019,8.47599999999997
2023-05-25,06AM,B4,0.1,23.77999999999947,20.599999999999504,2.8619999999999677
2023-05-25,06AM,B4,0.25,36.99999999999814,20.599999999999504,12.299999999998976
2023-05-25,06AM,B4,0.5,48.69999999999708,20.599999999999504,14.04999999999879
2023-05-25,06AM,B4,0.75,76.09999999999894,20.599999999999504,13.87499999999986
2023-05-25,06AM,B4,0.9,107.84000000000037,20.599999999999504,8.724000000000084
2023-05-25,09AM,B4,0.1,12.559999999999686,6.699999999999484,5.274000000000182
2023-05-25,09AM,B4,0.25,19.899999999997142,6.699999999999484,9.899999999998244
2023-05-25,09AM,B4,0.5,35.000000000000576,6.699999999999484,14.150000000000546
2023-05-25,09AM,B4,0.75,50.499999999999986,6.699999999999484,10.950000000000125
2023-05-25,09AM,B4,0.9,92.64000000000028,6.699999999999484,8.594000000000078
2023-05-25,12PM,B4,0.1,0.3400000000000066,6.699999999999484,0.6359999999999477
2023-05-25,12PM,B4,0.25,8.50000000000017,6.699999999999484,1.3500000000005148
2023-05-25,12PM,B4,0.5,15.500000000001634,6.699999999999484,4.400000000001075
2023-05-25,12PM,B4,0.75,26.10000000000001,6.699999999999484,4.850000000000131
2023-05-25,12PM,B4,0.9,45.18000000000066,6.699999999999484,3.8480000000001167
2023-05-26,03AM,B4,0.1,27.660000000000906,33.39999999999898,0.5739999999998077
2023-05-26,03AM,B4,0.25,43.25000000000023,33.39999999999898,7.387500000000934
2023-05-26,03AM,B4,0.5,55.29999999999924,33.39999999999898,10.950000000000127
2023-05-26,03AM,B4,0.75,75.94999999999851,33.39999999999898,10.637499999999882
2023-05-26,03AM,B4,0.9,112.9399999999998,33.39999999999898,7.95400000000008
2023-05-26,06AM,B4,0.1,21.289999999999363,29.299999999998768,0.8009999999999405
2023-05-26,06AM,B4,0.25,36.84999999999883,29.299999999998768,5.662500000000046
2023-05-26,06AM,B4,0.5,46.19999999999847,29.299999999998768,8.44999999999985
2023-05-26,06AM,B4,0.75,73.22499999999899,29.299999999998768,10.981250000000054
2023-05-26,06AM,B4,0.9,107.36000000000055,29.299999999998768,7.806000000000178
2023-05-26,09AM,B4,0.1,11.029999999999433,27.599999999998733,1.65699999999993
2023-05-26,09AM,B4,0.25,16.824999999998646,27.599999999998733,2.693750000000022
2023-05-26,09AM,B4,0.5,33.25000000000021,27.599999999998733,2.82500000000074
2023-05-26,09AM,B4,0.75,50.35000000000011,27.599999999998733,5.687500000000344
2023-05-26,09AM,B4,0.9,92.16000000000024,27.599999999998733,6.45600000000015
2023-05-26,12PM,B4,0.1,0.5100000000000098,13.399999999998968,1.2889999999998958
2023-05-26,12PM,B4,0.25,7.149999999999656,13.399999999998968,1.5624999999998281
2023-05-26,12PM,B4,0.5,15.250000000001094,13.399999999998968,0.925000000001063
2023-05-26,12PM,B4,0.75,26.02500000000007,13.399999999998968,3.1562500000002753
2023-05-26,12PM,B4,0.9,45.02000000000072,13.399999999998968,3.1620000000001744
2023-05-30,03AM,B4,0.1,27.780000000000804,49.20000000000257,2.1420000000001767
2023-05-30,03AM,B4,0.25,42.69999999999995,49.20000000000257,1.6250000000006537
2023-05-30,03AM,B4,0.5,55.0000000000006,49.20000000000257,2.8999999999990145
2023-05-30,03AM,B4,0.75,75.7999999999981,49.20000000000257,6.649999999998881
2023-05-30,03AM,B4,0.9,112.6199999999997,49.20000000000257,6.341999999999713
2023-05-30,06AM,B4,0.1,21.519999999999317,29.000000000001243,0.7480000000001926
2023-05-30,06AM,B4,0.25,34.19999999999979,29.000000000001243,3.8999999999989097
2023-05-30,06AM,B4,0.5,43.699999999999854,29.000000000001243,7.349999999999305
2023-05-30,06AM,B4,0.75,70.34999999999903,29.000000000001243,10.337499999999446
2023-05-30,06AM,B4,0.9,106.88000000000075,29.000000000001243,7.78799999999995
2023-05-30,09AM,B4,0.1,11.239999999999476,20.200000000001324,0.8960000000001849
2023-05-30,09AM,B4,0.25,17.849999999998143,20.200000000001324,0.5875000000007953
2023-05-30,09AM,B4,0.5,31.499999999999858,20.200000000001324,5.649999999999267
2023-05-30,09AM,B4,0.75,50.20000000000024,20.200000000001324,7.499999999999728
2023-05-30,09AM,B4,0.9,91.6800000000002,20.200000000001324,7.147999999999887
2023-05-30,12PM,B4,0.1,0.6800000000000131,0.0,0.6120000000000119
2023-05-30,12PM,B4,0.25,7.599999999999827,0.0,5.6999999999998705
2023-05-30,12PM,B4,0.5,15.000000000000554,0.0,7.500000000000277
2023-05-30,12PM,B4,0.75,25.950000000000134,0.0,6.487500000000034
2023-05-30,12PM,B4,0.9,44.86000000000079,0.0,4.486000000000078
2023-05-31,03AM,B2,0.1,28.599999999999735,59.20000000000147,3.0600000000001732
2023-05-31,03AM,B2,0.25,32.250000000000895,59.20000000000147,6.737500000000143
2023-05-31,03AM,B2,0.5,44.300000000000445,59.20000000000147,7.450000000000511
2023-05-31,03AM,B2,0.75,67.09999999999881,59.20000000000147,1.974999999999337
2023-05-31,03AM,B2,0.9,92.1000000000005,59.20000000000147,3.2899999999999032
2023-05-31,06AM,B2,0.1,15.899999999999801,44.10000000000024,2.8200000000000447
2023-05-31,06AM,B2,0.25,26.875000000000647,44.10000000000024,4.306249999999899
2023-05-31,06AM,B2,0.5,31.500000000000973,44.10000000000024,6.299999999999635
2023-05-31,06AM,B2,0.75,42.34999999999989,44.10000000000024,1.3125000000002665
2023-05-31,06AM,B2,0.9,68.70000000000041,44.10000000000024,2.460000000000017
2023-05-31,09AM,B2,0.1,6.999999999999233,23.50000000000074,1.6500000000001507
2023-05-31,09AM,B2,0.25,14.350000000000193,23.50000000000074,2.2875000000001364
2023-05-31,09AM,B2,0.5,23.050000000000015,23.50000000000074,0.22500000000036202
2023-05-31,09AM,B2,0.75,36.80000000000017,23.50000000000074,3.324999999999857
2023-05-31,09AM,B2,0.9,61.25000000000047,23.50000000000074,3.7749999999999724
2023-05-31,12PM,B2,0.1,0.0,23.50000000000074,2.350000000000074
2023-05-31,12PM,B2,0.25,0.0,23.50000000000074,5.875000000000185
2023-05-31,12PM,B2,0.5,4.700000000000816,23.50000000000074,9.399999999999961
2023-05-31,12PM,B2,0.75,12.39999999999963,23.50000000000074,8.32500000000083
2023-05-31,12PM,B2,0.9,20.850000000000037,23.50000000000074,2.3850000000006317
2023-06-01,03AM,B2,0.1,33.530000000000506,85.50000000000057,5.197000000000006
2023-06-01,03AM,B2,0.25,38.15000000000068,85.50000000000057,11.837499999999972
2023-06-01,03AM,B2,0.5,45.699999999999626,85.50000000000057,19.90000000000047
2023-06-01,03AM,B2,0.75,68.4499999999999,85.50000000000057,12.787500000000499
2023-06-01,03AM,B2,0.9,72.92999999999861,85.50000000000057,11.31300000000176
2023-06-01,06AM,B2,0.1,20.85000000000137,78.50000000000135,5.764999999999998
2023-06-01,06AM,B2,0.25,28.224999999999497,78.50000000000135,12.568750000000463
2023-06-01,06AM,B2,0.5,30.999999999998806,78.50000000000135,23.750000000001272
2023-06-01,06AM,B2,0.75,59.3999999999989,78.50000000000135,14.32500000000184
2023-06-01,06AM,B2,0.9,63.87999999999971,78.50000000000135,13.158000000001476
2023-06-01,09AM,B2,0.1,7.459999999999578,54.799999999999294,4.7339999999999725
2023-06-01,09AM,B2,0.25,8.875000000000409,54.799999999999294,11.481249999999722
2023-06-01,09AM,B2,0.5,19.450000000000855,54.799999999999294,17.67499999999922
2023-06-01,09AM,B2,0.75,40.54999999999863,54.799999999999294,10.687500000000496
2023-06-01,09AM,B2,0.9,47.13999999999952,54.799999999999294,6.8939999999997985
2023-06-01,12PM,B2,0.1,0.0,48.99999999999905,4.899999999999905
2023-06-01,12PM,B2,0.25,0.0999999999995449,48.99999999999905,12.224999999999875
2023-06-01,12PM,B2,0.5,4.299999999999304,48.99999999999905,22.349999999999874
2023-06-01,12PM,B2,0.75,12.874999999999417,48.99999999999905,27.093749999999723
2023-06-01,12PM,B2,0.9,28.930000000000582,48.99999999999905,18.06299999999862
2023-06-02,03AM,B2,0.1,33.76000000000046,58.10000000000093,2.4340000000000472
2023-06-02,03AM,B2,0.25,38.300000000001106,58.10000000000093,4.949999999999957
2023-06-02,03AM,B2,0.5,47.20000000000057,58.10000000000093,5.4500000000001805
2023-06-02,03AM,B2,0.75,71.05000000000027,58.10000000000093,3.2374999999998337
2023-06-02,03AM,B2,0.9,73.07999999999915,58.10000000000093,1.497999999999821
2023-06-02,06AM,B2,0.1,21.50000000000141,48.09999999999981,2.6599999999998403
2023-06-02,06AM,B2,0.25,28.349999999999206,48.09999999999981,4.937500000000151
2023-06-02,06AM,B2,0.5,31.299999999998548,48.09999999999981,8.400000000000631
2023-06-02,06AM,B2,0.75,61.69999999999897,48.09999999999981,3.3999999999997907
2023-06-02,06AM,B2,0.9,65.11999999999985,48.09999999999981,1.7020000000000035
2023-06-02,09AM,B2,0.1,7.519999999999527,48.09999999999981,4.058000000000028
2023-06-02,09AM,B2,0.25,9.149999999999991,48.09999999999981,9.737499999999955
2023-06-02,09AM,B2,0.5,20.20000000000133,48.09999999999981,13.949999999999239
2023-06-02,09AM,B2,0.75,41.49999999999875,48.09999999999981,4.950000000000795
2023-06-02,09AM,B2,0.9,49.719999999998876,48.09999999999981,0.16199999999990664
2023-06-02,12PM,B2,0.1,0.0,27.39999999999965,2.739999999999965
2023-06-02,12PM,B2,0.25,0.1999999999990898,27.39999999999965,6.80000000000014
2023-06-02,12PM,B2,0.5,4.599999999999049,27.39999999999965,11.4000000000003
2023-06-02,12PM,B2,0.75,18.199999999999328,27.39999999999965,6.900000000000242
2023-06-02,12PM,B2,0.9,32.079999999999224,27.39999999999965,0.46799999999995723
2023-06-06,03AM,B2,0.1,33.99000000000041,48.70000000000151,1.4710000000001102
2023-06-06,03AM,B2,0.25,38.45000000000154,48.70000000000151,2.562499999999993
2023-06-06,03AM,B2,0.5,47.399999999999665,48.70000000000151,0.6500000000009223
2023-06-06,03AM,B2,0.75,70.97500000000034,48.70000000000151,5.5687499999997065
2023-06-06,03AM,B2,0.9,73.06999999999907,48.70000000000151,2.4369999999997556
2023-06-06,06AM,B2,0.1,22.150000000001448,40.50000000000108,1.8349999999999633
2023-06-06,06AM,B2,0.25,28.474999999998914,40.50000000000108,3.0062500000005414
