historical_date,cmc_id,symbol,historical_rank,venue,venue_instrument_id,listing_timestamp,listing_timestamp_authority,delisting_timestamp,delisting_timestamp_authority,contract_age_days_at_t,tradable_at_t,mature_30d_at_t,historical_price_data_available,historical_funding_data_available,historical_volume_data_available,liquidity_evidence_status,contract_existence_eligible,contract_maturity_eligible,historical_data_eligible,historical_liquidity_verified,eligibility_status,exclusion_reason
2026-08-20,29471,sUSDe,219,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,29471,sUSDe,219,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,29471,sUSDe,219,BINANCE_USDM,SUSDEUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,29471,sUSDe,219,BYBIT_LINEAR,SUSDEUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,9486,BTCT,220,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,9486,BTCT,220,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,9486,BTCT,220,BINANCE_USDM,BTCTUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,9486,BTCT,220,BYBIT_LINEAR,BTCTUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,37760,BFUSD,221,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,37760,BFUSD,221,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,37760,BFUSD,221,BINANCE_USDM,BFUSDUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,37760,BFUSD,221,BYBIT_LINEAR,BFUSDUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,35721,USDf,222,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,35721,USDf,222,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,35721,USDf,222,BINANCE_USDM,USDFUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,35721,USDf,222,BYBIT_LINEAR,USDFUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,39158,BTW,223,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,39158,BTW,223,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,39158,BTW,223,BINANCE_USDM,BTWUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,39158,BTW,223,BYBIT_LINEAR,BTWUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,39683,USDGO,224,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,39683,USDGO,224,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,39683,USDGO,224,BINANCE_USDM,USDGOUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,39683,USDGO,224,BYBIT_LINEAR,USDGOUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,18852,USDC.e,225,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,18852,USDC.e,225,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,18852,USDC.e,225,BINANCE_USDM,USDC.EUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,18852,USDC.e,225,BYBIT_LINEAR,USDC.EUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,29242,RSETH,226,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,29242,RSETH,226,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,29242,RSETH,226,BINANCE_USDM,RSETHUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,29242,RSETH,226,BYBIT_LINEAR,RSETHUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,7192,WBNB,227,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,7192,WBNB,227,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,7192,WBNB,227,BINANCE_USDM,WBNBUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,7192,WBNB,227,BYBIT_LINEAR,WBNBUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,39072,KHYPE,228,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,39072,KHYPE,228,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,39072,KHYPE,228,BINANCE_USDM,KHYPEUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,39072,KHYPE,228,BYBIT_LINEAR,KHYPEUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,37745,CTM,229,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,37745,CTM,229,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,37745,CTM,229,BINANCE_USDM,CTMUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,37745,CTM,229,BYBIT_LINEAR,CTMUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,22533,JITOSOL,230,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,22533,JITOSOL,230,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,22533,JITOSOL,230,BINANCE_USDM,JITOSOLUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,22533,JITOSOL,230,BYBIT_LINEAR,JITOSOLUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,32882,BNSOL,231,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,32882,BNSOL,231,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,32882,BNSOL,231,BINANCE_USDM,BNSOLUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,32882,BNSOL,231,BYBIT_LINEAR,BNSOLUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,15060,RETH,232,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,15060,RETH,232,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,15060,RETH,232,BINANCE_USDM,RETHUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,15060,RETH,232,BYBIT_LINEAR,RETHUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,33652,LBTC,233,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,33652,LBTC,233,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,33652,LBTC,233,BINANCE_USDM,LBTCUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,33652,LBTC,233,BYBIT_LINEAR,LBTCUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,28853,JLP,234,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,28853,JLP,234,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,28853,JLP,234,BINANCE_USDM,JLPUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,28853,JLP,234,BYBIT_LINEAR,JLPUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,23782,LSETH,235,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,23782,LSETH,235,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,23782,LSETH,235,BINANCE_USDM,LSETHUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,23782,LSETH,235,BYBIT_LINEAR,LSETHUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,23508,GHO,236,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,23508,GHO,236,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,23508,GHO,236,BINANCE_USDM,GHOUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,23508,GHO,236,BYBIT_LINEAR,GHOUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,3987,BDX,237,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,3987,BDX,237,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,3987,BDX,237,BINANCE_USDM,BDXUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,3987,BDX,237,BYBIT_LINEAR,BDXUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,27568,slisBNB,238,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,27568,slisBNB,238,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,27568,slisBNB,238,BINANCE_USDM,SLISBNBUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,27568,slisBNB,238,BYBIT_LINEAR,SLISBNBUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,32306,FBTC,239,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,32306,FBTC,239,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,32306,FBTC,239,BINANCE_USDM,FBTCUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,32306,FBTC,239,BYBIT_LINEAR,FBTCUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,28183,WFLR,240,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,28183,WFLR,240,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,28183,WFLR,240,BINANCE_USDM,WFLRUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,28183,WFLR,240,BYBIT_LINEAR,WFLRUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,38786,syrupUSDT,241,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,38786,syrupUSDT,241,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,38786,syrupUSDT,241,BINANCE_USDM,SYRUPUSDTUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,38786,syrupUSDT,241,BYBIT_LINEAR,SYRUPUSDTUSDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,32307,USD0,242,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
2026-08-20,32307,USD0,242,OKX,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no OKX SWAP (current list)
2026-08-20,32307,USD0,242,BINANCE_USDM,USD0USDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,YES_ARCHIVE_2020P,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (451) from this environment; listing unverifiable; archive data method documented (data.binance.vision 2020-01+)
2026-08-20,32307,USD0,242,BYBIT_LINEAR,USD0USDT,,GEO_BLOCKED_FROM_ENV,,GEO_BLOCKED_FROM_ENV,,,,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,BLOCKED_FROM_ENV,,,,FALSE,UNVERIFIABLE_FROM_ENV,live API geo-blocked (403 CloudFront) from this environment
2026-08-20,29035,METH,243,HYPERLIQUID,,,,,,,,,NO,NO,NO,N_A_NOT_LISTED,,,,FALSE,NOT_LISTED,no HL perp (current meta)
