episode_id,variant,direction,boundary,event_time,evidence_complete_time,acceptance_known_time,event_pos,terminal_pos,first_beyond_pos,acceptance_pos,rejection_pos,expiry_pos,resolution,accepted,x_known,abs_x_known,dist_boundary_known,sigma_state_known,level_known,persist_dur,cont_1,disp_1,norm_disp_1,mfd_1,mad_1,next_state_1,rej_within_1,cont_2,disp_2,norm_disp_2,mfd_2,mad_2,next_state_2,rej_within_2,cont_3,disp_3,norm_disp_3,mfd_3,mad_3,next_state_3,rej_within_3,cont_6,disp_6,norm_disp_6,mfd_6,mad_6,next_state_6,rej_within_6,cont_12,disp_12,norm_disp_12,mfd_12,mad_12,next_state_12,rej_within_12,cont_24,disp_24,norm_disp_24,mfd_24,mad_24,next_state_24,rej_within_24,time_to_rejection,time_to_next_state,next_state_first,vol_known,vol_tercile,hour,session,time_to_rekey,outcome_group
EP-d+1-b1-t185,A0_TOUCH,1,1.0,2023-07-12 17:00:00+00:00,2023-07-12 17:00:00+00:00,2023-07-12 17:00:00+00:00,185,185,185,185,-1,-1,ACCEPTED,True,1.5914275563852172,1.5914275563852172,0.5914275563852172,1.0,1.1111907349075525,184,1.0,0.0010092650924475866,0.0009082734950373342,0.0009082734950373342,-0.0009082734950373342,1.0,0.0,1.0,0.001999265092447411,0.0017992096492900865,0.0017992096492900865,-0.0009082734950373342,2.0,0.0,1.0,0.0017692650924474584,0.0015922244821404631,0.0017992096492900865,-0.0009082734950373342,2.0,0.0,1.0,0.001699265092447444,0.001529228996486204,0.0023661690201784197,-0.0009082734950373342,2.0,0.0,1.0,0.0033992650924474788,0.0030591193623750713,0.0030591193623750713,-0.0009082734950373342,3.0,0.0,1.0,0.008379265092447463,0.00754079819892,0.00754079819892,-0.0009082734950373342,6.0,0.0,,2.0,2.0,0.0012613662705454015,high,17,4,15,accepted
EP-d+1-b1-t203,A0_TOUCH,1,1.0,2023-07-13 11:00:00+00:00,2023-07-13 11:00:00+00:00,2023-07-13 11:00:00+00:00,203,203,-1,203,-1,-1,ACCEPTED,True,0.49270427849098947,0.49270427849098947,-0.5072957215090106,0.0,1.1166568781440955,125,1.0,0.0006031218559043872,0.0005401138592427666,0.0005401138592427666,-0.0005401138592427666,1.0,0.0,1.0,0.0004731218559044237,0.0004236949282851873,0.0005401138592427666,-0.0004236949282851873,1.0,0.0,1.0,0.0007731218559043906,0.0006923539997258008,0.0006923539997258008,-0.0004236949282851873,1.0,0.0,1.0,0.0029131218559044214,0.002608788709335749,0.002608788709335749,-0.0004236949282851873,3.0,0.0,1.0,0.005913121855904535,0.005295379423742281,0.005349111238030364,-0.0004236949282851873,6.0,0.0,1.0,0.00645312185590452,0.005778965752335425,0.006683451292852216,-0.0004236949282851873,6.0,0.0,,1.0,1.0,0.0010186273798723675,high,11,2,1,accepted
EP-d+1-b1-t204,A0_TOUCH,1,1.0,2023-07-13 12:00:00+00:00,2023-07-13 12:00:00+00:00,2023-07-13 12:00:00+00:00,204,204,204,204,-1,-1,ACCEPTED,True,1.460503008176719,1.460503008176719,0.46050300817671896,1.0,1.116887806215158,124,1.0,0.00024219378484202636,0.00021684701318636296,0.00021684701318636296,-0.00021684701318636296,1.0,0.0,1.0,0.0005421937848419933,0.00048545053659359655,0.00048545053659359655,-0.00021684701318636296,1.0,0.0,1.0,0.0010621937848420693,0.0009510299771662541,0.0009510299771662541,-0.00021684701318636296,2.0,0.0,1.0,0.0023721937848419916,0.0021239320293779005,0.002401489003565435,-0.00021684701318636296,3.0,0.0,1.0,0.00548219378484216,0.004908455222033346,0.005141244942319575,-0.00021684701318636296,7.0,0.0,1.0,0.005772193784842061,0.005168105294660279,0.006475309108575642,-0.00021684701318636296,8.0,0.0,,3.0,2.0,0.0007235270012848024,med,12,3,-1,accepted
EP-d+1-b1-t207,A0_TOUCH,1,1.0,2023-07-13 15:00:00+00:00,2023-07-13 15:00:00+00:00,2023-07-13 15:00:00+00:00,207,207,-1,207,-1,-1,ACCEPTED,True,0.7810871501487672,0.7810871501487672,-0.21891284985123283,0.0,1.118095782180826,121,1.0,0.0013142178191740683,0.0011754071879340336,0.0011754071879340336,-0.0011754071879340336,2.0,0.0,1.0,0.0014742178191740063,0.0013185076293719404,0.0013185076293719404,-0.0011754071879340336,3.0,0.0,1.0,0.0011642178191739738,0.0010412505240858594,0.0013185076293719404,-0.0010412505240858594,2.0,0.0,1.0,0.004134217819174113,0.00369755246827816,0.00369755246827816,-0.0010412505240858594,7.0,0.0,1.0,0.0041642178191740875,0.0037243838010477554,0.004055303571873027,-0.0010412505240858594,7.0,0.0,1.0,0.0044642178191740545,0.003992697128743905,0.005387926432764044,-0.0010412505240858594,7.0,0.0,,1.0,2.0,0.0005956381320377447,med,15,3,1,accepted
EP-d+1-b1-t208,A0_TOUCH,1,1.0,2023-07-13 16:00:00+00:00,2023-07-13 16:00:00+00:00,2023-07-13 16:00:00+00:00,208,208,208,208,-1,-1,ACCEPTED,True,2.0578527694894024,2.0578527694894024,1.0578527694894024,2.0,1.1186592393913934,118,1.0,0.000910760608606509,0.0008141537445326141,0.0008141537445326141,-0.0008141537445326141,2.0,0.0,1.0,0.0006007606086064765,0.0005370362908130275,0.0008141537445326141,-0.0005370362908130275,1.0,0.0,1.0,0.001910760608606621,0.0017080810145958033,0.0017080810145958033,-0.0005370362908130275,3.0,0.0,1.0,0.003970760608606572,0.0035495711909257228,0.0035495711909257228,-0.0005370362908130275,6.0,0.0,1.0,0.0046307606086064546,0.004139563189167257,0.004139563189167257,-0.0005370362908130275,7.0,0.0,1.0,0.0052907606086065595,0.004729555187408989,0.004881522823319718,-0.0005370362908130275,8.0,0.0,,3.0,3.0,0.0006342095013065191,med,16,4,-1,accepted
EP-d+1-b1-t211,A0_TOUCH,1,1.0,2023-07-13 19:00:00+00:00,2023-07-13 19:00:00+00:00,2023-07-13 19:00:00+00:00,211,211,211,211,-1,-1,ACCEPTED,True,1.4428490169450925,1.4428490169450925,0.4428490169450925,1.0,1.1202629782451612,93,1.0,0.0012970217548387009,0.001157783288411819,0.001157783288411819,-0.001157783288411819,2.0,0.0,1.0,0.0019670217548388713,0.0017558571451857827,0.0017558571451857827,-0.001157783288411819,3.0,0.0,1.0,0.0023670217548388273,0.002112916164155183,0.002112916164155183,-0.001157783288411819,4.0,0.0,1.0,0.0021870217548387583,0.0019522396056188736,0.002112916164155183,-0.001157783288411819,4.0,0.0,1.0,0.0030370217548387757,0.0027109900209289486,0.0034429610098163383,-0.001157783288411819,5.0,0.0,1.0,0.0036770217548387496,0.003282284451280029,0.0034786669117133177,-0.0006668271373289927,6.0,0.0,,1.0,2.0,0.0006187767338038123,med,19,4,-1,accepted
EP-d+1-b1-t212,A0_TOUCH,1,1.0,2023-07-13 20:00:00+00:00,2023-07-13 20:00:00+00:00,2023-07-13 20:00:00+00:00,212,212,212,212,-1,-1,ACCEPTED,True,1.4170325284363479,1.4170325284363479,0.41703252843634786,1.0,1.1212685523093684,12,1.0,0.0009614476906316671,0.0008574642432015652,0.0008574642432015652,-0.0008574642432015652,2.0,0.0,1.0,0.001361447690631623,0.001214203045138099,0.001214203045138099,-0.0008574642432015652,2.0,0.0,1.0,0.001301447690631674,0.0011606922248476586,0.001214203045138099,-0.0008574642432015652,2.0,0.0,1.0,0.0010514476906315906,0.0009377304736372259,0.001214203045138099,-0.0008574642432015652,2.0,0.0,1.0,0.0006414476906315691,0.0005720732016522191,0.0025430550823518265,-0.0005720732016522191,1.0,0.0,1.0,0.0021314476906315605,0.0019009252388659467,0.0025787289625455196,0.00023058910270498228,4.0,1.0,13.0,1.0,2.0,0.0006231959310871027,med,20,5,8,accepted
EP-d+1-b1-t220,A0_TOUCH,1,1.0,2023-07-14 04:00:00+00:00,2023-07-14 04:00:00+00:00,2023-07-14 04:00:00+00:00,220,220,220,220,-1,-1,ACCEPTED,True,1.0749735215414158,1.0749735215414158,0.07497352154141579,1.0,1.1232439560264176,3,1.0,0.00028604397358233946,0.00025465881391807996,0.00025465881391807996,-0.00025465881391807996,1.0,0.0,1.0,0.0008760439735824299,0.000779923158172619,0.000779923158172619,-0.00025465881391807996,2.0,0.0,1.0,5.6043973582387e-05,4.989474751384186e-05,0.000779923158172619,-4.989474751384186e-05,1.0,0.0,0.0,-0.0010939560264175974,-0.0009739255845075463,0.000779923158172619,0.001988843131033038,0.0,1.0,1.0,0.0007060439735824264,0.0006285758047433651,0.000779923158172619,0.001988843131033038,2.0,1.0,0.0,-0.0014539560264175133,-0.0012944258623576496,0.0008155343001560077,0.001988843131033038,1.0,1.0,4.0,2.0,2.0,0.0005467413165052827,low,4,1,-1,accepted
EP-d+1-b1-t221,A0_TOUCH,1,1.0,2023-07-14 05:00:00+00:00,2023-07-14 05:00:00+00:00,2023-07-14 05:00:00+00:00,221,221,-1,221,-1,-1,ACCEPTED,True,0.4437709535424752,0.4437709535424752,-0.5562290464575248,0.0,1.1238308919509665,1,1.0,0.00028910804903348186,0.00025725227087466094,0.00025725227087466094,-0.00025725227087466094,1.0,0.0,0.0,-0.0005308919509665611,-0.0004723948725461128,0.00025725227087466094,0.0004723948725461128,0.0,1.0,0.0,-0.0019208919509665634,-0.0017092357620032152,0.00025725227087466094,0.0017092357620032152,2.0,1.0,0.0,-0.0007208919509664735,-0.0006414594545581566,0.00025725227087466094,0.002510067992586861,0.0,1.0,1.0,0.00032910804903352187,0.00029284481445619585,0.00029284481445619585,0.002510067992586861,1.0,1.0,0.0,-0.001190891950966444,-0.001059671841640747,0.00029284481445619585,0.002510067992586861,1.0,1.0,2.0,1.0,1.0,0.0004814088670976891,low,5,1,1,accepted
EP-d+1-b1-t222,A0_TOUCH,1,1.0,2023-07-14 06:00:00+00:00,2023-07-14 06:00:00+00:00,2023-07-14 06:00:00+00:00,222,222,222,222,-1,-1,ACCEPTED,True,1.0943599113379499,1.0943599113379499,0.09435991133794985,1.0,1.1240691157325733,0,0.0,-0.0007691157325733222,-0.0006842245924282668,-0.0006842245924282668,0.0006842245924282668,0.0,1.0,0.0,-0.0021591157325733246,-0.0019208033584004265,-0.0006842245924282668,0.0019208033584004265,3.0,1.0,0.0,-0.0030591157325732254,-0.0027214658687420234,-0.0006842245924282668,0.0027214658687420234,4.0,1.0,0.0,-0.0014091157325732961,-0.0012535845997823307,-0.0006842245924282668,0.0027214658687420234,1.0,1.0,0.0,-0.0005091157325733953,-0.0004529220894407339,8.085291745386138e-05,0.0027214658687420234,0.0,1.0,0.0,-0.0014291157325732051,-0.0012713771000120648,8.085291745386138e-05,0.0027214658687420234,1.0,1.0,1.0,2.0,3.0,0.0004797258898518127,low,6,1,-1,accepted
EP-d+1-b1-t268,A0_TOUCH,1,1.0,2023-07-18 04:00:00+00:00,2023-07-18 04:00:00+00:00,2023-07-18 04:00:00+00:00,268,268,-1,268,-1,-1,ACCEPTED,True,0.07533262090863282,0.07533262090863282,-0.9246673790913672,0.0,1.1251339042475377,0,0.0,-0.000373904247537693,-0.0003323197764516314,-0.0003323197764516314,0.0003323197764516314,0.0,1.0,1.0,0.0002360957524623064,0.00020983791491040486,0.00020983791491040486,0.0003323197764516314,1.0,1.0,1.0,2.6095752462262922e-05,2.319346378573058e-05,0.00020983791491040486,0.0003323197764516314,1.0,1.0,1.0,0.0002460957524623719,0.0002187257459163981,0.00042314585905286155,0.0003323197764516314,1.0,1.0,0.0,-0.0024839042475377493,-0.002207652118703973,0.0005386876621299845,0.002207652118703973,2.0,1.0,0.0,-0.0026439042475376873,-0.002349857414798878,0.0005386876621299845,0.003274191839416059,2.0,1.0,1.0,2.0,1.0,0.0005902410335956729,med,4,1,7,accepted
EP-d+1-b1-t270,A0_TOUCH,1,1.0,2023-07-18 06:00:00+00:00,2023-07-18 06:00:00+00:00,2023-07-18 06:00:00+00:00,270,270,-1,270,-1,-1,ACCEPTED,True,0.9697290065767062,0.9697290065767062,-0.030270993423293757,0.0,1.125389047041474,0,0.0,-0.00022904704147408417,-0.0002035269865796402,-0.0002035269865796402,0.0002035269865796402,0.0,1.0,0.0,-0.00038904704147402214,-0.0003457000425735302,-0.0002035269865796402,0.0003457000425735302,0.0,1.0,1.0,0.0002209529585259773,0.000196334733403385,0.000196334733403385,0.0003457000425735302,1.0,1.0,0.0,-0.0005190470414739856,-0.00046121565056857813,0.000196334733403385,0.0015097419385238866,0.0,1.0,0.0,-0.003149047041474118,-0.0027981852584691683,0.0003118503413984329,0.0027981852584691683,4.0,1.0,0.0,-0.0027790470414739143,-0.0024694100664829893,0.0003118503413984329,0.0035001647224391355,3.0,1.0,1.0,3.0,1.0,0.0005591159027341299,low,6,1,5,accepted
EP-d+1-b1-t272,A0_TOUCH,1,1.0,2023-07-18 08:00:00+00:00,2023-07-18 08:00:00+00:00,2023-07-18 08:00:00+00:00,272,272,-1,272,-1,-1,ACCEPTED,True,-0.6188548294152516,0.6188548294152516,-1.6188548294152516,0.0,1.1259681357103393,0,0.0,-0.00035813571033926905,-0.0003180691344460934,-0.0003180691344460934,0.0003180691344460934,0.0,1.0,0.0,-0.0005881357103392215,-0.0005223377924173533,-0.0003180691344460934,0.0005223377924173533,0.0,1.0,0.0,-0.002278135710339191,-0.002023268366206459,-0.0003180691344460934,0.002023268366206459,2.0,1.0,0.0,-0.0006481357103391705,-0.0005756252684098217,-0.00020261293646234638,0.002023268366206459,0.0,1.0,0.0,-0.004108135710339189,-0.0036485363839781223,-0.00020261293646234638,0.004012667469926985,5.0,1.0,0.0,-0.002478135710339169,-0.002200893286181485,-0.00020261293646234638,0.004012667469926985,3.0,1.0,1.0,3.0,2.0,0.0005313601852383879,low,8,2,3,accepted
EP-d+1-b1-t274,A0_TOUCH,1,1.0,2023-07-18 10:00:00+00:00,2023-07-18 10:00:00+00:00,2023-07-18 10:00:00+00:00,274,274,-1,274,-1,-1,ACCEPTED,True,-0.42822576234271165,0.42822576234271165,-1.4282257623427117,0.0,1.1261472829370356,0,0.0,-0.00245728293703551,-0.0021820262538189686,-0.0021820262538189686,0.0021820262538189686,3.0,1.0,0.0,-0.001277282937035551,-0.0011342059394792018,-0.0011342059394792018,0.0021820262538189686,1.0,1.0,0.0,-0.00040728293703562457,-0.0003616604534829716,-0.0003616604534829716,0.0021820262538189686,0.0,1.0,0.0,-0.0034972829370356617,-0.0031055289037457095,-0.0003616604534829716,0.0031055289037457095,5.0,1.0,0.0,-0.0031472829370355893,-0.0027947347427126528,-0.0003616604534829716,0.004171108884430138,4.0,1.0,0.0,-0.0034572829370356217,-0.003070009571056189,-0.0003616604534829716,0.004286546715670932,5.0,1.0,1.0,1.0,3.0,0.00047721213232273965,low,10,2,1,accepted
EP-d+1-b1-t279,A0_TOUCH,1,1.0,2023-07-18 15:00:00+00:00,2023-07-18 15:00:00+00:00,2023-07-18 15:00:00+00:00,279,279,-1,279,-1,-1,ACCEPTED,True,-2.5289526268898017,2.5289526268898017,-3.5289526268898017,2.0,1.126444626165095,0,0.0,-0.003794626165095183,-0.0033686752787962,-0.0033686752787962,0.0033686752787962,4.0,1.0,0.0,-0.0027846261650950055,-0.00247204886988105,-0.00247204886988105,0.0033686752787962,2.0,1.0,0.0,-0.004204626165095204,-0.0037326523358805225,-0.00247204886988105,0.0037326523358805225,4.0,1.0,0.0,-0.003554626165095165,-0.0031556155380639086,-0.00247204886988105,0.004433973982457459,4.0,1.0,0.0,-0.0035046261650950594,-0.003111228092077924,-0.00247204886988105,0.004433973982457459,3.0,1.0,0.0,-0.004744626165095189,-0.004212036752528129,-0.00247204886988105,0.0045671363204152155,5.0,1.0,1.0,1.0,4.0,0.0006257268430832737,med,15,3,-1,accepted
EP-d+1-b1-t429,A0_TOUCH,1,1.0,2023-07-26 21:00:00+00:00,2023-07-26 21:00:00+00:00,2023-07-26 21:00:00+00:00,429,429,429,429,-1,-1,ACCEPTED,True,1.6311751504534806,1.6311751504534806,0.6311751504534806,1.0,1.1095398257135498,1,1.0,0.00010017428645014981,9.028453429846675e-05,9.028453429846675e-05,-9.028453429846675e-05,1.0,0.0,0.0,-0.00097982571354982,-0.0008830919727641953,9.028453429846675e-05,0.0008830919727641953,0.0,1.0,0.0,-0.0008598257135497001,-0.0007749390275348994,9.028453429846675e-05,0.0008830919727641953,0.0,1.0,0.0,-0.0008998257135497401,-0.000810990009277998,9.028453429846675e-05,0.001577073371318093,0.0,1.0,1.0,0.0004601742864502878,0.00041474336998615415,0.0004237561154217787,0.001577073371318093,1.0,1.0,0.0,-0.012219825713549737,-0.0110134178425647,0.003965765071677665,0.0110134178425647,8.0,1.0,2.0,13.0,3.0,0.0011992568841739158,high,21,5,2,accepted
