event_id,decision_id,family,direction,decision,split,pos,requested_f_pct,admitted_f_pct,model_heat_before,model_heat_after,one_R_budget_account_ccy,target_notional_account_ccy,one_R_price_move_bps,known_time,translation_status,translation_id,account_snapshot_id
EUR_ORIGIN_202411190500,DEC-EUR_ORIGIN_202411190500,B,SHORT,ACCEPT_FULL,inner_sel,0.47615,0.3,0.3,0.0,0.3,0.003,0.583162125679,51.443670085852,2024-11-19T06:00:00+00:00,ECONOMIC_TARGET,TR-72d4817580fd946ab41ddf1ecbe5342a,SNP-02c403f79071690cb2add2c47602a2ce
EUR_ORIGIN_202411191400,DEC-EUR_ORIGIN_202411191400,A,LONG,ACCEPT_FULL,inner_sel,0.747751,0.7,0.7,0.0,0.7,0.007,2.136877041157,32.758085117564,2024-11-19T16:00:00+00:00,ECONOMIC_TARGET,TR-9ae7f9ede18200d5ad371d17fdfbe34d,SNP-227c1f657474f6cf1bb82635f51d947f
EUR_ORIGIN_202411201100,DEC-EUR_ORIGIN_202411201100,B,SHORT,ACCEPT_FULL,inner_sel,2.117971,0.3,0.3,0.0,0.3,0.003,2.593973645403,11.565267848102,2024-11-20T12:00:00+00:00,ECONOMIC_TARGET,TR-724b78f4a8a6bb2014c8f859ccc08a60,SNP-023238452cc7fc105d4d0ce612446f62
EUR_ORIGIN_202411210600,DEC-EUR_ORIGIN_202411210600,B,SHORT,ACCEPT_FULL,inner_sel,0.701611,0.3,0.3,0.0,0.3,0.003,0.859294100597,34.91237747256,2024-11-21T07:00:00+00:00,ECONOMIC_TARGET,TR-eeb8dcb35d71f9eecf6adf5d0a992c4b,SNP-aa81625bff666397a09d2d552174889a
EUR_ORIGIN_202411220500,DEC-EUR_ORIGIN_202411220500,B,SHORT,ACCEPT_FULL,inner_sel,1.006095,0.3,0.3,0.0,0.3,0.003,1.232209944511,24.346500475531,2024-11-22T06:00:00+00:00,ECONOMIC_TARGET,TR-56832a221dbafe22231b7f5f6ab3c8c7,SNP-a6411845595cf6e66cfae0405f05ddad
EUR_ORIGIN_202411221100,DEC-EUR_ORIGIN_202411221100,B,SHORT,ACCEPT_FULL,inner_sel,0.518617,0.3,0.3,0.0,0.3,0.003,0.635173203184,47.231211659438,2024-11-22T12:00:00+00:00,ECONOMIC_TARGET,TR-19b711ca271170bd130dead35d12bfe4,SNP-73d70948d76f73a4de7dd1290ed3a875
EUR_ORIGIN_202411250000,DEC-EUR_ORIGIN_202411250000,A,LONG,ACCEPT_FULL,inner_sel,1.952593,0.7,0.7,0.0,0.7,0.007,5.579998411699,12.544806438159,2024-11-25T02:00:00+00:00,ECONOMIC_TARGET,TR-40c251708e1abe589ac434a3051ffa68,SNP-37449ceecd6cdfa40b08605b23b92d79
EUR_ORIGIN_202411251000,DEC-EUR_ORIGIN_202411251000,A,LONG,ACCEPT_FULL,inner_sel,0.452681,0.7,0.7,0.0,0.7,0.007,1.293644413248,54.110696326721,2024-11-25T12:00:00+00:00,ECONOMIC_TARGET,TR-44297a16cb07810144e069d227552f84,SNP-1e36cdd8a010866273d7b0b8afd4f400
EUR_ORIGIN_202411271000,DEC-EUR_ORIGIN_202411271000,A,LONG,ACCEPT_FULL,inner_sel,0.986378,0.7,0.7,0.0,0.7,0.007,2.818809342747,24.833180073039,2024-11-27T12:00:00+00:00,ECONOMIC_TARGET,TR-65807a510e2c497baffcb47294039707,SNP-8ba41f9e7345a1b4a217bc6909beb039
EUR_ORIGIN_202411282200,DEC-EUR_ORIGIN_202411282200,B,SHORT,ACCEPT_FULL,inner_sel,0.457898,0.3,0.3,0.0,0.3,0.003,0.560808467651,53.494199411164,2024-11-28T23:00:00+00:00,ECONOMIC_TARGET,TR-e691fccb3abba5cdd8933e9c359561a7,SNP-61a4a76dc3f9f62ece98697bc4941f8b
EUR_ORIGIN_202412020400,DEC-EUR_ORIGIN_202412020400,B,SHORT,ACCEPT_FULL,inner_sel,0.777013,0.3,0.3,0.0,0.3,0.003,0.951643113169,31.524422953143,2024-12-02T05:00:00+00:00,ECONOMIC_TARGET,TR-c8b23ba4f64aba8b06849271d9574e1f,SNP-2ddc7a8f8fa87b273573adef2b317939
EUR_ORIGIN_202412040500,DEC-EUR_ORIGIN_202412040500,B,SHORT,ACCEPT_FULL,inner_sel,0.939965,0.3,0.3,0.0,0.3,0.003,1.151217121339,26.059376154077,2024-12-04T06:00:00+00:00,ECONOMIC_TARGET,TR-8356ef6e8cb60ba9939eab84a8690482,SNP-d1afc5b9d1b73596a825ad6fceb2368b
EUR_ORIGIN_202412041000,DEC-EUR_ORIGIN_202412041000,B,SHORT,ACCEPT_FULL,inner_sel,0.620369,0.3,0.3,0.3,0.6,0.003,0.759794354595,39.484368130123,2024-12-04T11:00:00+00:00,ECONOMIC_TARGET,TR-5a58cd63100992aec12b7b24e1fbf29f,SNP-3f5827ad35a521c2a76eb308178743ae
EUR_ORIGIN_202412051000,DEC-EUR_ORIGIN_202412051000,A,LONG,ACCEPT_FULL,inner_sel,0.80773,0.7,0.7,0.0,0.7,0.007,2.308280030873,30.325610005609,2024-12-05T12:00:00+00:00,ECONOMIC_TARGET,TR-54919f5f65a820f0d20d1f111c5f6b83,SNP-f2aed5c543a8d1e177659ba9165e8bfd
EUR_ORIGIN_202412090000,DEC-EUR_ORIGIN_202412090000,B,SHORT,ACCEPT_FULL,inner_sel,2.521627,0.3,0.3,0.0,0.3,0.003,3.088349859219,9.713925354165,2024-12-09T01:00:00+00:00,ECONOMIC_TARGET,TR-af68d6bf44949eeffd20c22ff4e1649a,SNP-26fb21f7ab1de5db651b57dba220d1cf
EUR_ORIGIN_202412101000,DEC-EUR_ORIGIN_202412101000,B,SHORT,ACCEPT_FULL,inner_sel,1.185707,0.3,0.3,0.0,0.3,0.003,1.452188502259,20.658475090061,2024-12-10T11:00:00+00:00,ECONOMIC_TARGET,TR-ff5b40ea430a32cac11f084c1e594b8a,SNP-6b6f9dc7f238c1ae99620a291934f0ad
EUR_ORIGIN_202412110400,DEC-EUR_ORIGIN_202412110400,B,SHORT,ACCEPT_FULL,inner_sel,0.356799,0.3,0.3,0.0,0.3,0.003,0.436987787178,68.651804192899,2024-12-11T05:00:00+00:00,ECONOMIC_TARGET,TR-d536ace0c71888fa08e7f82048fbd5a4,SNP-ee84beeb4ff322d236ef2cb01d25c63a
EUR_ORIGIN_202412110600,DEC-EUR_ORIGIN_202412110600,A,LONG,ACCEPT_FULL,inner_sel,0.352653,0.7,0.7,0.3,1.0,0.007,1.007790110195,69.45890745692,2024-12-11T08:00:00+00:00,ECONOMIC_TARGET,TR-38497122089d18a2c0128e84f93f4ca8,SNP-766e9456f9c995bea585b07544bbc69e
EUR_ORIGIN_202412111100,DEC-EUR_ORIGIN_202412111100,B,SHORT,ACCEPT_FULL,inner_sel,0.650812,0.3,0.3,0.7,1.0,0.003,0.797078227691,37.637460110935,2024-12-11T12:00:00+00:00,ECONOMIC_TARGET,TR-bc35bef746817955bce8fe3928ca054e,SNP-37f3f86ed79b8e8f57e1e488b0b97d52
EUR_ORIGIN_202412121100,DEC-EUR_ORIGIN_202412121100,A,LONG,ACCEPT_FULL,inner_sel,0.787917,0.7,0.7,0.0,0.7,0.007,2.251660246271,31.088171546272,2024-12-12T13:00:00+00:00,ECONOMIC_TARGET,TR-ffe42e185f9fa82684632dfa6bb2d0ef,SNP-37c6bca42317d7b2604a5f172ffe3804
EUR_ORIGIN_202412121300,DEC-EUR_ORIGIN_202412121300,A,LONG,REJECT_HEAT_CAP,inner_sel,1.015069,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2024-12-12T15:00:00+00:00,NO_EXPOSURE,TR-7d8408f386c6f78792e1d7e06851b0ee,SNP-972c500ebff377d11d3a2701c0381604
EUR_ORIGIN_202412130500,DEC-EUR_ORIGIN_202412130500,A,LONG,ACCEPT_FULL,inner_sel,1.364041,0.7,0.7,0.0,0.7,0.007,3.898070839946,17.95760079131,2024-12-13T07:00:00+00:00,ECONOMIC_TARGET,TR-f69a5e257cceed542f6fc763d50fec01,SNP-8868ea5afa2a209c3e543d71a22729d6
EUR_ORIGIN_202412181600,DEC-EUR_ORIGIN_202412181600,B,SHORT,ACCEPT_FULL,inner_sel,0.382205,0.3,0.3,0.0,0.3,0.003,0.468103741182,64.088357688036,2024-12-18T17:00:00+00:00,ECONOMIC_TARGET,TR-6c8faa27d19a924cc4ffc7aad5aa7d0b,SNP-bc3595ab905a1a421e2e5215c2ab26c7
EUR_ORIGIN_202412182100,DEC-EUR_ORIGIN_202412182100,B,SHORT,ACCEPT_FULL,inner_sel,0.729859,0.3,0.3,0.3,0.6,0.003,0.893891258883,33.561129166312,2024-12-18T22:00:00+00:00,ECONOMIC_TARGET,TR-3621bef219ce08faba2ae4908c8846dc,SNP-866596fa9d947f1f2efbf3ec7f95f884
EUR_ORIGIN_202412190300,DEC-EUR_ORIGIN_202412190300,A,LONG,ACCEPT_FULL,inner_sel,0.490577,0.7,0.7,0.0,0.7,0.007,1.401939485305,49.930828494195,2024-12-19T05:00:00+00:00,ECONOMIC_TARGET,TR-aaa707f7d00093faa92b10b66646cc09,SNP-ae67d105792d145751636ba151a0b90c
EUR_ORIGIN_202412200600,DEC-EUR_ORIGIN_202412200600,B,SHORT,ACCEPT_FULL,inner_sel,1.626924,0.3,0.3,0.0,0.3,0.003,1.992566350702,15.055960364594,2024-12-20T07:00:00+00:00,ECONOMIC_TARGET,TR-94ff352c85be0f8e39b7401148bc1a69,SNP-156fdf5cc5c5a3a1d0812b2adff841e3
EUR_ORIGIN_202412260000,DEC-EUR_ORIGIN_202412260000,A,LONG,ACCEPT_FULL,inner_sel,3.087633,0.7,0.7,0.0,0.7,0.007,8.823645989666,7.933228518231,2024-12-26T02:00:00+00:00,ECONOMIC_TARGET,TR-62f7416478fe53ac38b2eb952f71b4cd,SNP-901c84c8244d88fac272dc027f5fa040
EUR_ORIGIN_202412271300,DEC-EUR_ORIGIN_202412271300,A,LONG,ACCEPT_FULL,inner_sel,0.78446,0.7,0.7,0.0,0.7,0.007,2.241781089085,31.225171958502,2024-12-27T15:00:00+00:00,ECONOMIC_TARGET,TR-8f69c4ab67a4de14dd1b039d42f05ff6,SNP-2151437091828bb28c4d158a91445382
EUR_ORIGIN_202412301000,DEC-EUR_ORIGIN_202412301000,B,SHORT,ACCEPT_FULL,inner_sel,1.063756,0.3,0.3,0.0,0.3,0.003,1.30283027537,23.026790647366,2024-12-30T11:00:00+00:00,ECONOMIC_TARGET,TR-9ceb2fabfbc1129e3b8ed60b1f3b0eaa,SNP-3a64afaf0e54301500fa750ce25d3964
EUR_ORIGIN_202412301500,DEC-EUR_ORIGIN_202412301500,B,SHORT,ACCEPT_FULL,inner_sel,1.068343,0.3,0.3,0.3,0.6,0.003,1.308448094824,22.927925164687,2024-12-30T16:00:00+00:00,ECONOMIC_TARGET,TR-22730ace980e93cc0cce2c0bacab22b7,SNP-3853e70c924ba6cc8bd48283d2d4c2f1
EUR_ORIGIN_202412310600,DEC-EUR_ORIGIN_202412310600,A,LONG,ACCEPT_FULL,inner_sel,0.792715,0.7,0.7,0.0,0.7,0.007,2.26537197813,30.90000259374,2024-12-31T08:00:00+00:00,ECONOMIC_TARGET,TR-c329156309c1a46e1c119669ef455c06,SNP-28cceca5548eec9c22e4582c9462f13c
EUR_ORIGIN_202412311100,DEC-EUR_ORIGIN_202412311100,B,SHORT,ACCEPT_FULL,inner_sel,0.773016,0.3,0.3,0.7,1.0,0.003,0.946747619144,31.687431152055,2024-12-31T12:00:00+00:00,ECONOMIC_TARGET,TR-6b78a77abc350b4e7862201d04d7ffad,SNP-5fcce66dd3c419ce1fbcf6889e4a7116
EUR_ORIGIN_202501020800,DEC-EUR_ORIGIN_202501020800,A,LONG,ACCEPT_FULL,inner_val,0.733306,0.7,0.7,0.0,0.7,0.007,2.095595132535,33.403398830831,2025-01-02T10:00:00+00:00,ECONOMIC_TARGET,TR-efc85e72f1091d73c9b6eafaa10a9542,SNP-224e9a3633da3283e95dc338f426b18b
EUR_ORIGIN_202501021200,DEC-EUR_ORIGIN_202501021200,B,SHORT,ACCEPT_FULL,inner_val,0.605277,0.3,0.3,0.7,1.0,0.003,0.741310401082,40.468877755164,2025-01-02T13:00:00+00:00,ECONOMIC_TARGET,TR-cfe70cdb4a35e4c536245240958c05a9,SNP-7432e211ec58124aa393e57b04cbd2a5
EUR_ORIGIN_202501060000,DEC-EUR_ORIGIN_202501060000,A,LONG,ACCEPT_FULL,inner_val,2.035907,0.7,0.7,0.0,0.7,0.007,5.818089747773,12.031440392749,2025-01-06T02:00:00+00:00,ECONOMIC_TARGET,TR-6f5c74efed36f3a35ca9efd8db57d359,SNP-9ce90c860f0de83288ec35a7ec43ad20
EUR_ORIGIN_202501060800,DEC-EUR_ORIGIN_202501060800,A,LONG,ACCEPT_FULL,inner_val,0.328222,0.7,0.7,0.0,0.7,0.007,0.937972775382,74.62903171311,2025-01-06T10:00:00+00:00,ECONOMIC_TARGET,TR-31d66523ae642634788d0d6adc3b0cab,SNP-e77cf56e9b3b2c6de1731ba65f145ee9
EUR_ORIGIN_202501061300,DEC-EUR_ORIGIN_202501061300,A,LONG,REJECT_HEAT_CAP,inner_val,1.613077,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-01-06T15:00:00+00:00,NO_EXPOSURE,TR-d395dc87a1368b9ea61c09a567c4a999,SNP-1d7d8f5ca3fc6ae9bb61915f87498054
EUR_ORIGIN_202501101100,DEC-EUR_ORIGIN_202501101100,B,SHORT,ACCEPT_FULL,inner_val,0.389325,0.3,0.3,0.0,0.3,0.003,0.476824284385,62.916258635404,2025-01-10T12:00:00+00:00,ECONOMIC_TARGET,TR-319de8f3b427235bb59a368e8cec9cb3,SNP-e77f75c33229d7b7fb5cd7fd7df61b3e
EUR_ORIGIN_202501130600,DEC-EUR_ORIGIN_202501130600,B,SHORT,ACCEPT_FULL,inner_val,0.575428,0.3,0.3,0.0,0.3,0.003,0.704752551576,42.568132506801,2025-01-13T07:00:00+00:00,ECONOMIC_TARGET,TR-6889444cf27f52417a5081d77f49c557,SNP-41418dd24a4bfef3d66e928dba0ffd8f
EUR_ORIGIN_202501132300,DEC-EUR_ORIGIN_202501132300,A,LONG,ACCEPT_FULL,inner_val,1.071351,0.7,0.7,0.0,0.7,0.007,3.061640360421,22.863560627471,2025-01-14T01:00:00+00:00,ECONOMIC_TARGET,TR-a31f7dc6fd4fdb3a4ad60833ad672361,SNP-a6dd24fffca91c08dbd1fb65d972bc82
EUR_ORIGIN_202501140500,DEC-EUR_ORIGIN_202501140500,A,LONG,ACCEPT_FULL,inner_val,1.314298,0.7,0.7,0.0,0.7,0.007,3.75591870899,18.63725107587,2025-01-14T07:00:00+00:00,ECONOMIC_TARGET,TR-0a4f437c4a7e3aabee2903e50c698406,SNP-70eeeeb38bbc52bc6d09b5cdcbba383b
EUR_ORIGIN_202501141200,DEC-EUR_ORIGIN_202501141200,A,LONG,ACCEPT_FULL,inner_val,1.384285,0.7,0.7,0.0,0.7,0.007,3.955923976295,17.694981101623,2025-01-14T14:00:00+00:00,ECONOMIC_TARGET,TR-b25fff0d2d722d6449dd3dcadee991e0,SNP-1b0567745cdd1d5e7f23ada190f21277
EUR_ORIGIN_202501141700,DEC-EUR_ORIGIN_202501141700,A,LONG,REJECT_HEAT_CAP,inner_val,2.303352,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-01-14T19:00:00+00:00,NO_EXPOSURE,TR-e659314e85e0e4d4fd343e8f66400457,SNP-5abbc8cc71a3400d9a752ef7e8db3c0c
EUR_ORIGIN_202501150200,DEC-EUR_ORIGIN_202501150200,B,SHORT,ACCEPT_FULL,inner_val,0.899338,0.3,0.3,0.0,0.3,0.003,1.101459482696,27.236589698761,2025-01-15T03:00:00+00:00,ECONOMIC_TARGET,TR-29bf25c7c0bf09a1fecf27a4473b9cc9,SNP-d4fd5f3c0c431d571d2712c4e8d9e27b
EUR_ORIGIN_202501150400,DEC-EUR_ORIGIN_202501150400,B,SHORT,ACCEPT_FULL,inner_val,0.646286,0.3,0.3,0.3,0.6,0.003,0.791535172927,37.901032103308,2025-01-15T05:00:00+00:00,ECONOMIC_TARGET,TR-bc2fe26e3a2ff92bd68feec7565320f8,SNP-91e1931c591f71ee58a31aa937219972
EUR_ORIGIN_202501151200,DEC-EUR_ORIGIN_202501151200,B,SHORT,ACCEPT_FULL,inner_val,0.545304,0.3,0.3,0.0,0.3,0.003,0.667857698853,44.919748700255,2025-01-15T13:00:00+00:00,ECONOMIC_TARGET,TR-6d0ec2301c31ef35ffd57c5cc052e2c5,SNP-e6b23fcbfa8d966b68af91ce45fb56a9
EUR_ORIGIN_202501151500,DEC-EUR_ORIGIN_202501151500,A,LONG,ACCEPT_FULL,inner_val,5.654664,0.7,0.7,0.3,1.0,0.007,16.159547393888,4.331804492648,2025-01-15T17:00:00+00:00,ECONOMIC_TARGET,TR-44473ddcb5b79f8fa383255252a9d7cf,SNP-c823ff6c182fa0f789188ca9e83a064d
EUR_ORIGIN_202501151800,DEC-EUR_ORIGIN_202501151800,B,SHORT,ACCEPT_FULL,inner_val,2.682261,0.3,0.3,0.7,1.0,0.003,3.285085041556,9.132183678811,2025-01-15T19:00:00+00:00,ECONOMIC_TARGET,TR-31c57d1716cd4088c053ad4218ac6c45,SNP-8e3555450cb67dd5803c2648574e398b
EUR_ORIGIN_202501152200,DEC-EUR_ORIGIN_202501152200,B,SHORT,ACCEPT_FULL,inner_val,0.560041,0.3,0.3,0.3,0.6,0.003,0.685907712808,43.737662428643,2025-01-15T23:00:00+00:00,ECONOMIC_TARGET,TR-4b603cf019bc7e59b7fef174a79ccf23,SNP-b1c04db8ab8a554c9489d8e36227c056
EUR_ORIGIN_202501201500,DEC-EUR_ORIGIN_202501201500,A,LONG,ACCEPT_FULL,inner_val,1.731364,0.7,0.7,0.0,0.7,0.007,4.94778380216,14.147748325107,2025-01-20T17:00:00+00:00,ECONOMIC_TARGET,TR-44657c154f83cdd1bca336df866b7f53,SNP-150b6688dcc7c9d29f33aef872acb350
EUR_ORIGIN_202501240000,DEC-EUR_ORIGIN_202501240000,B,SHORT,ACCEPT_FULL,inner_val,0.655807,0.3,0.3,0.0,0.3,0.003,0.803196514687,37.350759685112,2025-01-24T01:00:00+00:00,ECONOMIC_TARGET,TR-41d4b7dfe410bd6a2ddb906875c8fc2e,SNP-9ae82afe5b555a79c24c32ac5817101e
EUR_ORIGIN_202501240400,DEC-EUR_ORIGIN_202501240400,A,LONG,ACCEPT_FULL,inner_val,1.184354,0.7,0.7,0.3,1.0,0.007,3.384573072796,20.682076732997,2025-01-24T06:00:00+00:00,ECONOMIC_TARGET,TR-ff7e58b24da4eda71b5cc58f386a1b06,SNP-17a0b287b4b800d2ff9b873a830bdde4
EUR_ORIGIN_202501270000,DEC-EUR_ORIGIN_202501270000,B,SHORT,ACCEPT_FULL,inner_val,1.659863,0.3,0.3,0.0,0.3,0.003,2.032908144499,14.75718422457,2025-01-27T01:00:00+00:00,ECONOMIC_TARGET,TR-1a730a3772952ee8f392edb4c96e1629,SNP-77646f17613eb9e6c4750c33aad3fa26
EUR_ORIGIN_202501270600,DEC-EUR_ORIGIN_202501270600,B,SHORT,ACCEPT_FULL,inner_val,0.52951,0.3,0.3,0.0,0.3,0.003,0.648514346537,46.259578003452,2025-01-27T07:00:00+00:00,ECONOMIC_TARGET,TR-fea6e462240d59e9fad188354b7c05d2,SNP-f15488baeccd8c7532c389eede0915a3
EUR_ORIGIN_202501271000,DEC-EUR_ORIGIN_202501271000,A,LONG,ACCEPT_FULL,inner_val,1.45214,0.7,0.7,0.3,1.0,0.007,4.149835988619,16.868136522018,2025-01-27T12:00:00+00:00,ECONOMIC_TARGET,TR-bc65e479fdcfc9e4abebe957d40ad96a,SNP-321572e1230e6e5a3cb48039bf292fbb
EUR_ORIGIN_202501272000,DEC-EUR_ORIGIN_202501272000,B,SHORT,ACCEPT_FULL,inner_val,0.81573,0.3,0.3,0.0,0.3,0.003,0.999060584975,30.028208950665,2025-01-27T21:00:00+00:00,ECONOMIC_TARGET,TR-0ccb5c2ed849567e930b3a8e27541132,SNP-18aee66b85a2255f2adcba693d39cb75
EUR_ORIGIN_202501301000,DEC-EUR_ORIGIN_202501301000,A,LONG,ACCEPT_FULL,inner_val,0.578277,0.7,0.7,0.0,0.7,0.007,1.652563032336,42.358444809851,2025-01-30T12:00:00+00:00,ECONOMIC_TARGET,TR-497f71a02c6e87df38f622be2ad1fa93,SNP-b9cebf2ca900ce48dd7dd332d3176836
EUR_ORIGIN_202501301500,DEC-EUR_ORIGIN_202501301500,A,LONG,REJECT_HEAT_CAP,inner_val,1.022209,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-01-30T17:00:00+00:00,NO_EXPOSURE,TR-daad163470af8e46a3d79d4d1edb5845,SNP-7cc1768d71f224af938d97786ed4bcfb
EUR_ORIGIN_202502030000,DEC-EUR_ORIGIN_202502030000,B,SHORT,ACCEPT_FULL,inner_val,1.438286,0.3,0.3,0.0,0.3,0.003,1.761533788833,17.030612861459,2025-02-03T01:00:00+00:00,ECONOMIC_TARGET,TR-c61d3cf90be01236572a55346465181b,SNP-b9967e1e3353831dbec3f96d0232bd8a
EUR_ORIGIN_202502031100,DEC-EUR_ORIGIN_202502031100,B,SHORT,ACCEPT_FULL,inner_val,1.312612,0.3,0.3,0.0,0.3,0.003,1.607614749662,18.661187331292,2025-02-03T12:00:00+00:00,ECONOMIC_TARGET,TR-2708d3b3673878807f7cc0498bbb976d,SNP-57c6ab4bc6553832322a2b6a1b593b7b
EUR_ORIGIN_202502031300,DEC-EUR_ORIGIN_202502031300,B,SHORT,ACCEPT_FULL,inner_val,0.930615,0.3,0.3,0.3,0.6,0.003,1.139766174293,26.321188219699,2025-02-03T14:00:00+00:00,ECONOMIC_TARGET,TR-8f6d2f7cb8484953f19c7cb66bc33bab,SNP-fa0810c30a7dfb04935972ddbbbfa0d5
EUR_ORIGIN_202502031700,DEC-EUR_ORIGIN_202502031700,A,LONG,ACCEPT_FULL,inner_val,0.680922,0.7,0.7,0.3,1.0,0.007,1.945897900287,35.973110403008,2025-02-03T19:00:00+00:00,ECONOMIC_TARGET,TR-d3565e2657e077c0cdf97ace7a5d5017,SNP-51e952d8abcef4db803c1e08810e0d62
EUR_ORIGIN_202502071200,DEC-EUR_ORIGIN_202502071200,B,SHORT,ACCEPT_FULL,inner_val,1.102442,0.3,0.3,0.0,0.3,0.003,1.350210260667,22.218761680251,2025-02-07T13:00:00+00:00,ECONOMIC_TARGET,TR-c1dd2f9143563a7ba14a998f06ff1563,SNP-6d05d229c4ff4cc547665f10d0406660
EUR_ORIGIN_202502100500,DEC-EUR_ORIGIN_202502100500,A,LONG,ACCEPT_FULL,inner_val,0.836552,0.7,0.7,0.0,0.7,0.007,2.390647319883,29.280772373996,2025-02-10T07:00:00+00:00,ECONOMIC_TARGET,TR-6ba53488cb02000966d8d7efce19f93b,SNP-55cb695904b742703a18a13c95ae9caa
EUR_ORIGIN_202502121100,DEC-EUR_ORIGIN_202502121100,A,LONG,ACCEPT_FULL,inner_val,0.40632,0.7,0.7,0.0,0.7,0.007,1.161157467454,60.284674526926,2025-02-12T13:00:00+00:00,ECONOMIC_TARGET,TR-0296cacf0a0284804d6279024173c742,SNP-8e1d08d8d480c9ceba150845852d8e9a
EUR_ORIGIN_202502130100,DEC-EUR_ORIGIN_202502130100,A,LONG,ACCEPT_FULL,inner_val,1.015337,0.7,0.7,0.0,0.7,0.007,2.901568135005,24.124885835179,2025-02-13T03:00:00+00:00,ECONOMIC_TARGET,TR-2b2c185e787b18de44abaf53ecda0e50,SNP-2e637eb6e383a960a52aa11ba98f63a2
EUR_ORIGIN_202502130700,DEC-EUR_ORIGIN_202502130700,B,SHORT,ACCEPT_FULL,inner_val,1.319044,0.3,0.3,0.7,1.0,0.003,1.61549214365,18.570192444398,2025-02-13T08:00:00+00:00,ECONOMIC_TARGET,TR-ae1e931037710b4ad63055c3b1fa694a,SNP-0faeb4d75fe69a839b89f3b6cbb5e405
EUR_ORIGIN_202502131700,DEC-EUR_ORIGIN_202502131700,A,LONG,ACCEPT_FULL,inner_val,0.838513,0.7,0.7,0.0,0.7,0.007,2.396249191007,29.212320764765,2025-02-13T19:00:00+00:00,ECONOMIC_TARGET,TR-beac3ad346baa8c7fe801f83d610c42a,SNP-491f152d4af8b16c7d82504e77213724
EUR_ORIGIN_202502191100,DEC-EUR_ORIGIN_202502191100,B,SHORT,ACCEPT_FULL,inner_val,0.679007,0.3,0.3,0.0,0.3,0.003,0.831610667263,36.074573332182,2025-02-19T12:00:00+00:00,ECONOMIC_TARGET,TR-32a3c71d8ae2bb9bb7a5d0463fd9f3bc,SNP-24c3bbe1756a91a892fc8f05bc08e7e6
EUR_ORIGIN_202502192200,DEC-EUR_ORIGIN_202502192200,B,SHORT,ACCEPT_FULL,inner_val,1.049196,0.3,0.3,0.0,0.3,0.003,1.284996946428,23.346358980386,2025-02-19T23:00:00+00:00,ECONOMIC_TARGET,TR-0815a28b277175a7909d231e6cac04b9,SNP-3e7272ed0ea78b241ff2f5ca2e695ec3
EUR_ORIGIN_202502210500,DEC-EUR_ORIGIN_202502210500,B,SHORT,ACCEPT_FULL,inner_val,1.519758,0.3,0.3,0.0,0.3,0.003,1.861316104558,16.117627697167,2025-02-21T06:00:00+00:00,ECONOMIC_TARGET,TR-7242ba8eff5380dc6173364be0b19697,SNP-5aa51f84657e74bff7a52444d562d2cd
EUR_ORIGIN_202502211100,DEC-EUR_ORIGIN_202502211100,B,SHORT,ACCEPT_FULL,inner_val,0.537103,0.3,0.3,0.0,0.3,0.003,0.657814287778,45.605576767454,2025-02-21T12:00:00+00:00,ECONOMIC_TARGET,TR-59e401f99e0215d19c1780514cf7b459,SNP-73152e32277adac0356883615bfd516f
EUR_ORIGIN_202502240000,DEC-EUR_ORIGIN_202502240000,A,LONG,ACCEPT_FULL,inner_val,1.670928,0.7,0.7,0.0,0.7,0.007,4.775074206155,14.659458047744,2025-02-24T02:00:00+00:00,ECONOMIC_TARGET,TR-1b64ac3d5ebecdbe042907aac6410712,SNP-d78be766152ee48dde63451c624cc439
EUR_ORIGIN_202502240200,DEC-EUR_ORIGIN_202502240200,A,LONG,REJECT_HEAT_CAP,inner_val,1.826671,0.7,0.0,0.7,0.7,0.0,0.0,0.0,2025-02-24T04:00:00+00:00,NO_EXPOSURE,TR-e31bc54a7d0aad9655c7df9d4bb4276b,SNP-89a4adae1eb8f501a78522631b771c3b
EUR_ORIGIN_202502241100,DEC-EUR_ORIGIN_202502241100,B,SHORT,ACCEPT_FULL,inner_val,0.647745,0.3,0.3,0.0,0.3,0.003,0.793322133216,37.815659924147,2025-02-24T12:00:00+00:00,ECONOMIC_TARGET,TR-4a886f6e262f433bbdfa1a80c26a009d,SNP-6d9c9d045fe528892f7a45cd43a17f9c
EUR_ORIGIN_202502250400,DEC-EUR_ORIGIN_202502250400,B,SHORT,ACCEPT_FULL,inner_val,0.601457,0.3,0.3,0.0,0.3,0.003,0.736631307555,40.725936696283,2025-02-25T05:00:00+00:00,ECONOMIC_TARGET,TR-e2718c3c0657700ed0bf5870172bb159,SNP-f6ba4040736f0cc3d7c4361f60fb905e
EUR_ORIGIN_202502261400,DEC-EUR_ORIGIN_202502261400,B,SHORT,ACCEPT_FULL,inner_val,1.205602,0.3,0.3,0.0,0.3,0.003,1.476555033153,20.317563061595,2025-02-26T15:00:00+00:00,ECONOMIC_TARGET,TR-f39854f1e58dc4be7226711b148d0b21,SNP-2929b8200055a69b49ec3ea8ff317ad6
