origin_currency,direction,severity,session,horizon_h,destination,n_events,count,prob,ci_low,ci_high,se,group_by,regime_dispersion,regime_vol,network_state
EURUSD,,,,8,EUR,411,411,0.10948905109489052,0.0827250608272506,0.1411800486618005,0.014909926371626995,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,8,GBP,411,411,0.17518248175182483,0.14099756690997567,0.21654501216545013,0.019995216186305186,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,8,USD,411,411,0.2895377128953771,0.24574209245742093,0.3309002433090024,0.02179221682269437,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,8,CHF,411,411,0.18248175182481752,0.14592457420924573,0.21660583941605843,0.01904366372300253,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,8,JPY,411,411,0.24330900243309003,0.20669099756690998,0.2847323600973236,0.02138264912636065,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,8,EUR,192,192,0.08333333333333333,0.051953125,0.12513020833333335,0.01880219969560359,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,8,GBP,192,192,0.203125,0.15091145833333333,0.25546875,0.030656173954612388,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,8,USD,192,192,0.2760416666666667,0.22395833333333334,0.3333333333333333,0.030379403110192743,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,8,CHF,192,192,0.203125,0.15625,0.2604166666666667,0.028685884993539537,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,8,JPY,192,192,0.21875,0.16653645833333333,0.2760416666666667,0.02825406401582091,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,8,EUR,186,186,0.13978494623655913,0.09663978494623655,0.19368279569892477,0.025323495815704693,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,8,GBP,186,186,0.23118279569892472,0.16653225806451613,0.2956989247311828,0.031714911788647805,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,8,USD,186,186,0.24193548387096775,0.1774193548387097,0.2958333333333334,0.03198929839398046,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,8,CHF,186,186,0.1827956989247312,0.13440860215053763,0.24193548387096775,0.029814317650103412,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,8,JPY,186,186,0.1989247311827957,0.13978494623655913,0.26357526881720433,0.031118436274432098,regime_dispersion,LOW_DISPERSION,,
GBP,LIQUIDATION,,,8,EUR,240,240,0.125,0.08729166666666667,0.175,0.02202353951057779,regime_dispersion,HIGH_DISPERSION,,
GBP,LIQUIDATION,,,8,GBP,240,240,0.2375,0.17083333333333334,0.28760416666666666,0.029219554525943478,regime_dispersion,HIGH_DISPERSION,,
GBP,LIQUIDATION,,,8,USD,240,240,0.2625,0.2125,0.32093750000000004,0.028098648396968493,regime_dispersion,HIGH_DISPERSION,,
GBP,LIQUIDATION,,,8,CHF,240,240,0.13333333333333333,0.09166666666666666,0.17093750000000002,0.021376656815051742,regime_dispersion,HIGH_DISPERSION,,
GBP,LIQUIDATION,,,8,JPY,240,240,0.225,0.18333333333333332,0.2791666666666667,0.025640651924782674,regime_dispersion,HIGH_DISPERSION,,
GBP,LIQUIDATION,,,8,EUR,240,240,0.12083333333333333,0.08333333333333333,0.1584375,0.020154767849951218,regime_dispersion,LOW_DISPERSION,,
GBP,LIQUIDATION,,,8,GBP,240,240,0.22916666666666666,0.19145833333333334,0.2834375,0.024332626306242416,regime_dispersion,LOW_DISPERSION,,
GBP,LIQUIDATION,,,8,USD,240,240,0.2708333333333333,0.22083333333333333,0.3334375,0.02666803251056152,regime_dispersion,LOW_DISPERSION,,
GBP,LIQUIDATION,,,8,CHF,240,240,0.20416666666666666,0.14989583333333334,0.2459375,0.025332931099689572,regime_dispersion,LOW_DISPERSION,,
GBP,LIQUIDATION,,,8,JPY,240,240,0.17083333333333334,0.12916666666666668,0.225,0.02467183237084138,regime_dispersion,LOW_DISPERSION,,
GBPCHF,,,,8,EUR,150,150,0.19333333333333333,0.12666666666666668,0.2601666666666667,0.034874521824298586,regime_dispersion,LOW_DISPERSION,,
GBPCHF,,,,8,GBP,150,150,0.28,0.20633333333333334,0.34,0.036652563147202014,regime_dispersion,LOW_DISPERSION,,
GBPCHF,,,,8,USD,150,150,0.20666666666666667,0.15316666666666665,0.26,0.029720285424562738,regime_dispersion,LOW_DISPERSION,,
GBPCHF,,,,8,CHF,150,150,0.12,0.07316666666666667,0.17350000000000004,0.025537898398387545,regime_dispersion,LOW_DISPERSION,,
GBPCHF,,,,8,JPY,150,150,0.2,0.14,0.2735,0.03312942658180651,regime_dispersion,LOW_DISPERSION,,
GBPJPY,,,,8,EUR,152,152,0.17763157894736842,0.1118421052631579,0.24358552631578953,0.034089244843877195,regime_dispersion,LOW_DISPERSION,,
GBPJPY,,,,8,GBP,152,152,0.18421052631578946,0.12483552631578948,0.23700657894736846,0.03041912636585802,regime_dispersion,LOW_DISPERSION,,
GBPJPY,,,,8,USD,152,152,0.24342105263157895,0.17105263157894737,0.3159539473684211,0.036272373420652836,regime_dispersion,LOW_DISPERSION,,
GBPJPY,,,,8,CHF,152,152,0.09868421052631579,0.05921052631578947,0.15805921052631583,0.024653050383383397,regime_dispersion,LOW_DISPERSION,,
GBPJPY,,,,8,JPY,152,152,0.2894736842105263,0.21710526315789475,0.3684210526315789,0.03981596947895149,regime_dispersion,LOW_DISPERSION,,
GBPUSD,,,,8,EUR,478,478,0.1087866108786611,0.08368200836820083,0.1401673640167364,0.013946457783957431,regime_dispersion,LOW_DISPERSION,,
GBPUSD,,,,8,GBP,478,478,0.19665271966527198,0.16317991631799164,0.23226987447698746,0.018187969177590906,regime_dispersion,LOW_DISPERSION,,
GBPUSD,,,,8,USD,478,478,0.29707112970711297,0.2594142259414226,0.3348326359832636,0.021653825514082615,regime_dispersion,LOW_DISPERSION,,
GBPUSD,,,,8,CHF,478,478,0.1799163179916318,0.14435146443514643,0.20925732217573223,0.01715688851178242,regime_dispersion,LOW_DISPERSION,,
GBPUSD,,,,8,JPY,478,478,0.20920502092050208,0.17567991631799162,0.24691422594142262,0.018941522285649378,regime_dispersion,LOW_DISPERSION,,
JPY,ACCUMULATION,,,8,EUR,269,269,0.13011152416356878,0.09293680297397769,0.16728624535315986,0.019888471471766166,regime_dispersion,HIGH_DISPERSION,,
JPY,ACCUMULATION,,,8,GBP,269,269,0.1895910780669145,0.14117100371747213,0.2342007434944238,0.02366262457719174,regime_dispersion,HIGH_DISPERSION,,
JPY,ACCUMULATION,,,8,USD,269,269,0.21933085501858737,0.15985130111524162,0.2788104089219331,0.028173504832119087,regime_dispersion,HIGH_DISPERSION,,
JPY,ACCUMULATION,,,8,CHF,269,269,0.17843866171003717,0.13382899628252787,0.21942379182156138,0.023761906233651004,regime_dispersion,HIGH_DISPERSION,,
JPY,ACCUMULATION,,,8,JPY,269,269,0.275092936802974,0.2266728624535316,0.3271375464684015,0.026318912879536627,regime_dispersion,HIGH_DISPERSION,,
JPY,ACCUMULATION,,,8,EUR,206,206,0.11650485436893204,0.07766990291262135,0.1554611650485437,0.02230238495861926,regime_dispersion,LOW_DISPERSION,,
JPY,ACCUMULATION,,,8,GBP,206,206,0.21844660194174756,0.1650485436893204,0.27682038834951456,0.030002106556847277,regime_dispersion,LOW_DISPERSION,,
JPY,ACCUMULATION,,,8,USD,206,206,0.2621359223300971,0.20861650485436892,0.3205097087378641,0.029844842917088044,regime_dispersion,LOW_DISPERSION,,
JPY,ACCUMULATION,,,8,CHF,206,206,0.13592233009708737,0.09223300970873786,0.1796116504854369,0.02272861467036425,regime_dispersion,LOW_DISPERSION,,
JPY,ACCUMULATION,,,8,JPY,206,206,0.2621359223300971,0.19902912621359223,0.3205097087378641,0.032115399179092355,regime_dispersion,LOW_DISPERSION,,
JPY,LIQUIDATION,,,8,EUR,207,207,0.09178743961352658,0.05785024154589372,0.12572463768115946,0.018549146000325513,regime_dispersion,HIGH_DISPERSION,,
JPY,LIQUIDATION,,,8,GBP,207,207,0.2560386473429952,0.20277777777777778,0.3188405797101449,0.030028560706023565,regime_dispersion,HIGH_DISPERSION,,
JPY,LIQUIDATION,,,8,USD,207,207,0.2898550724637681,0.2222222222222222,0.3526570048309179,0.0319269809927742,regime_dispersion,HIGH_DISPERSION,,
JPY,LIQUIDATION,,,8,CHF,207,207,0.19806763285024154,0.14492753623188406,0.2560386473429952,0.02964162445607717,regime_dispersion,HIGH_DISPERSION,,
JPY,LIQUIDATION,,,8,JPY,207,207,0.15458937198067632,0.10615942028985507,0.20785024154589377,0.025923435383371357,regime_dispersion,HIGH_DISPERSION,,
JPY,LIQUIDATION,,,8,EUR,201,201,0.12437810945273632,0.08445273631840797,0.1791044776119403,0.023978821946891656,regime_dispersion,LOW_DISPERSION,,
JPY,LIQUIDATION,,,8,GBP,201,201,0.20398009950248755,0.15422885572139303,0.2638059701492538,0.027866399201365924,regime_dispersion,LOW_DISPERSION,,
JPY,LIQUIDATION,,,8,USD,201,201,0.27860696517412936,0.2287313432835821,0.33843283582089556,0.02900729906022015,regime_dispersion,LOW_DISPERSION,,
JPY,LIQUIDATION,,,8,CHF,201,201,0.21890547263681592,0.16902985074626867,0.2736318407960199,0.02769662674049316,regime_dispersion,LOW_DISPERSION,,
JPY,LIQUIDATION,,,8,JPY,201,201,0.1691542288557214,0.10945273631840796,0.22400497512437814,0.027166666690131222,regime_dispersion,LOW_DISPERSION,,
USD,ACCUMULATION,,,8,EUR,226,226,0.11061946902654868,0.0706858407079646,0.14601769911504425,0.02089460693405227,regime_dispersion,HIGH_DISPERSION,,
USD,ACCUMULATION,,,8,GBP,226,226,0.18141592920353983,0.12831858407079647,0.23904867256637172,0.026255918014554944,regime_dispersion,HIGH_DISPERSION,,
USD,ACCUMULATION,,,8,USD,226,226,0.30973451327433627,0.24734513274336284,0.37179203539823014,0.03187051054037895,regime_dispersion,HIGH_DISPERSION,,
USD,ACCUMULATION,,,8,CHF,226,226,0.21238938053097345,0.15918141592920354,0.2655973451327434,0.026559009861003322,regime_dispersion,HIGH_DISPERSION,,
USD,ACCUMULATION,,,8,JPY,226,226,0.17256637168141592,0.12831858407079647,0.2168141592920354,0.024959121938274025,regime_dispersion,HIGH_DISPERSION,,
USD,ACCUMULATION,,,8,EUR,153,153,0.1437908496732026,0.09787581699346405,0.21568627450980393,0.03062602951752091,regime_dispersion,LOW_DISPERSION,,
USD,ACCUMULATION,,,8,GBP,153,153,0.1830065359477124,0.11748366013071895,0.24183006535947713,0.03171836141716061,regime_dispersion,LOW_DISPERSION,,
USD,ACCUMULATION,,,8,USD,153,153,0.28104575163398693,0.20261437908496732,0.35294117647058826,0.03578025111714975,regime_dispersion,LOW_DISPERSION,,
USD,ACCUMULATION,,,8,CHF,153,153,0.1568627450980392,0.10457516339869281,0.2027777777777778,0.025366562980089775,regime_dispersion,LOW_DISPERSION,,
USD,ACCUMULATION,,,8,JPY,153,153,0.2222222222222222,0.16339869281045752,0.27467320261437916,0.030304171916442205,regime_dispersion,LOW_DISPERSION,,
USD,LIQUIDATION,,,8,EUR,301,301,0.08970099667774087,0.059800664451827246,0.12624584717607973,0.015920249169565904,regime_dispersion,HIGH_DISPERSION,,
USD,LIQUIDATION,,,8,GBP,301,301,0.1760797342192691,0.1362126245847176,0.21279069767441866,0.02071132037307074,regime_dispersion,HIGH_DISPERSION,,
USD,LIQUIDATION,,,8,USD,301,301,0.292358803986711,0.23911960132890367,0.3488372093023256,0.02616572205548568,regime_dispersion,HIGH_DISPERSION,,
USD,LIQUIDATION,,,8,CHF,301,301,0.2159468438538206,0.16943521594684385,0.262624584717608,0.024365529720553957,regime_dispersion,HIGH_DISPERSION,,
USD,LIQUIDATION,,,8,JPY,301,301,0.2159468438538206,0.17275747508305647,0.26245847176079734,0.02385529401704847,regime_dispersion,HIGH_DISPERSION,,
USD,LIQUIDATION,,,8,EUR,162,162,0.12962962962962962,0.08641975308641975,0.18533950617283954,0.02544419642433908,regime_dispersion,LOW_DISPERSION,,
USD,LIQUIDATION,,,8,GBP,162,162,0.19753086419753085,0.1419753086419753,0.25925925925925924,0.03057797365457401,regime_dispersion,LOW_DISPERSION,,
USD,LIQUIDATION,,,8,USD,162,162,0.3271604938271605,0.2716049382716049,0.4013888888888889,0.03561656598381184,regime_dispersion,LOW_DISPERSION,,
USD,LIQUIDATION,,,8,CHF,162,162,0.12962962962962962,0.08009259259259259,0.1791666666666667,0.026167196898037315,regime_dispersion,LOW_DISPERSION,,
USD,LIQUIDATION,,,8,JPY,162,162,0.20987654320987653,0.14799382716049383,0.2654320987654321,0.03126203058537142,regime_dispersion,LOW_DISPERSION,,
USDCHF,,,,8,EUR,252,252,0.15873015873015872,0.11904761904761904,0.20238095238095238,0.021186649343654163,regime_dispersion,LOW_DISPERSION,,
USDCHF,,,,8,GBP,252,252,0.2261904761904762,0.18253968253968253,0.2818452380952381,0.025796910170122967,regime_dispersion,LOW_DISPERSION,,
USDCHF,,,,8,USD,252,252,0.2777777777777778,0.22212301587301586,0.32936507936507936,0.027175701396934957,regime_dispersion,LOW_DISPERSION,,
USDCHF,,,,8,CHF,252,252,0.0992063492063492,0.06746031746031746,0.14285714285714285,0.020068137457294036,regime_dispersion,LOW_DISPERSION,,
USDCHF,,,,8,JPY,252,252,0.23015873015873015,0.17857142857142858,0.28591269841269845,0.02795013132514029,regime_dispersion,LOW_DISPERSION,,
USDJPY,,,,8,EUR,257,257,0.1245136186770428,0.08560311284046693,0.17120622568093385,0.021363141105595198,regime_dispersion,LOW_DISPERSION,,
USDJPY,,,,8,GBP,257,257,0.1828793774319066,0.13618677042801555,0.22966926070038912,0.025114826161906578,regime_dispersion,LOW_DISPERSION,,
USDJPY,,,,8,USD,257,257,0.22957198443579765,0.17898832684824903,0.28025291828793775,0.02668211528936485,regime_dispersion,LOW_DISPERSION,,
USDJPY,,,,8,CHF,257,257,0.15953307392996108,0.10875486381322957,0.19854085603112842,0.02384587447429002,regime_dispersion,LOW_DISPERSION,,
USDJPY,,,,8,JPY,257,257,0.2840466926070039,0.241147859922179,0.3424124513618677,0.026910470292807114,regime_dispersion,LOW_DISPERSION,,
,,,,8,EUR,438,438,0.11187214611872145,0.0867579908675799,0.14160958904109588,0.015341811340871514,regime_dispersion,HIGH_DISPERSION,,
,,,,8,GBP,438,438,0.2146118721461187,0.1780821917808219,0.2534246575342466,0.021051042347295105,regime_dispersion,HIGH_DISPERSION,,
,,,,8,USD,438,438,0.24429223744292236,0.20542237442922373,0.2853881278538813,0.019911460543012783,regime_dispersion,HIGH_DISPERSION,,
,,,,8,CHF,438,438,0.2100456621004566,0.1735159817351598,0.2534246575342466,0.01978940134960309,regime_dispersion,HIGH_DISPERSION,,
,,,,8,JPY,438,438,0.21689497716894976,0.1780821917808219,0.25804794520547947,0.02112508175557191,regime_dispersion,HIGH_DISPERSION,,
,,,,8,EUR,409,409,0.09290953545232274,0.06595354523227384,0.1198044009779951,0.014471381712700996,regime_dispersion,LOW_DISPERSION,,
,,,,8,GBP,409,409,0.2176039119804401,0.1808679706601467,0.2567237163814181,0.020619454368832755,regime_dispersion,LOW_DISPERSION,,
,,,,8,USD,409,409,0.2469437652811736,0.20293398533007334,0.27878973105134475,0.01985164336605869,regime_dispersion,LOW_DISPERSION,,
,,,,8,CHF,409,409,0.1393643031784841,0.1100244498777506,0.17610024449877754,0.018027003455352603,regime_dispersion,LOW_DISPERSION,,
,,,,8,JPY,409,409,0.30073349633251834,0.2664425427872861,0.3472493887530562,0.022164033901216153,regime_dispersion,LOW_DISPERSION,,
CHF,ACCUMULATION,,,12,EUR,220,220,0.08636363636363636,0.05443181818181818,0.12727272727272726,0.019880608382100057,regime_dispersion,HIGH_DISPERSION,,
CHF,ACCUMULATION,,,12,GBP,220,220,0.16818181818181818,0.12272727272727273,0.21818181818181817,0.02443986051194032,regime_dispersion,HIGH_DISPERSION,,
CHF,ACCUMULATION,,,12,USD,220,220,0.3,0.24545454545454545,0.35909090909090907,0.03251369800811213,regime_dispersion,HIGH_DISPERSION,,
CHF,ACCUMULATION,,,12,CHF,220,220,0.20909090909090908,0.15443181818181817,0.2590909090909091,0.027422451433870145,regime_dispersion,HIGH_DISPERSION,,
CHF,ACCUMULATION,,,12,JPY,220,220,0.23636363636363636,0.1815909090909091,0.30454545454545456,0.03134033933242146,regime_dispersion,HIGH_DISPERSION,,
CHF,ACCUMULATION,,,12,EUR,246,246,0.10975609756097561,0.07317073170731707,0.14227642276422764,0.01903795431263769,regime_dispersion,LOW_DISPERSION,,
CHF,ACCUMULATION,,,12,GBP,246,246,0.13414634146341464,0.09745934959349593,0.17093495934959355,0.02002017096068742,regime_dispersion,LOW_DISPERSION,,
CHF,ACCUMULATION,,,12,USD,246,246,0.34146341463414637,0.2845528455284553,0.4026422764227643,0.03152772222002453,regime_dispersion,LOW_DISPERSION,,
CHF,ACCUMULATION,,,12,CHF,246,246,0.21951219512195122,0.17479674796747968,0.27662601626016264,0.02669577935228404,regime_dispersion,LOW_DISPERSION,,
CHF,ACCUMULATION,,,12,JPY,246,246,0.1910569105691057,0.14623983739837398,0.23170731707317074,0.02374852022824959,regime_dispersion,LOW_DISPERSION,,
CHF,LIQUIDATION,,,12,EUR,185,185,0.10270270270270271,0.05945945945945946,0.15135135135135136,0.02248963872221072,regime_dispersion,HIGH_DISPERSION,,
CHF,LIQUIDATION,,,12,GBP,185,185,0.25405405405405407,0.18364864864864866,0.3136486486486487,0.034429856556765726,regime_dispersion,HIGH_DISPERSION,,
CHF,LIQUIDATION,,,12,USD,185,185,0.2594594594594595,0.20527027027027028,0.31891891891891894,0.0319745738299359,regime_dispersion,HIGH_DISPERSION,,
CHF,LIQUIDATION,,,12,CHF,185,185,0.16756756756756758,0.11351351351351352,0.22162162162162163,0.029822937365647284,regime_dispersion,HIGH_DISPERSION,,
CHF,LIQUIDATION,,,12,JPY,185,185,0.1945945945945946,0.14054054054054055,0.2594594594594595,0.02957525335476855,regime_dispersion,HIGH_DISPERSION,,
CHF,LIQUIDATION,,,12,EUR,223,223,0.09865470852017937,0.05829596412556054,0.1346412556053812,0.018865160311962805,regime_dispersion,LOW_DISPERSION,,
CHF,LIQUIDATION,,,12,GBP,223,223,0.23318385650224216,0.17937219730941703,0.2871076233183857,0.027471463877436434,regime_dispersion,LOW_DISPERSION,,
CHF,LIQUIDATION,,,12,USD,223,223,0.3004484304932735,0.25112107623318386,0.3542600896860987,0.02715740264769509,regime_dispersion,LOW_DISPERSION,,
CHF,LIQUIDATION,,,12,CHF,223,223,0.13901345291479822,0.08968609865470852,0.17948430493273546,0.02268769608318626,regime_dispersion,LOW_DISPERSION,,
CHF,LIQUIDATION,,,12,JPY,223,223,0.2242152466367713,0.17488789237668162,0.2736547085201794,0.0261210774420999,regime_dispersion,LOW_DISPERSION,,
CHFJPY,,,,12,EUR,258,258,0.1434108527131783,0.10465116279069768,0.19389534883720932,0.02262388380018216,regime_dispersion,LOW_DISPERSION,,
CHFJPY,,,,12,GBP,258,258,0.1821705426356589,0.13953488372093023,0.23265503875968993,0.0249514825481196,regime_dispersion,LOW_DISPERSION,,
CHFJPY,,,,12,USD,258,258,0.2713178294573643,0.21695736434108526,0.32170542635658916,0.027047335983987356,regime_dispersion,LOW_DISPERSION,,
CHFJPY,,,,12,CHF,258,258,0.1937984496124031,0.14728682170542637,0.2442829457364341,0.025593720581628825,regime_dispersion,LOW_DISPERSION,,
CHFJPY,,,,12,JPY,258,258,0.20930232558139536,0.15503875968992248,0.26356589147286824,0.02699940437489345,regime_dispersion,LOW_DISPERSION,,
EUR,ACCUMULATION,,,12,EUR,180,180,0.08888888888888889,0.044444444444444446,0.12791666666666668,0.020964384020456125,regime_dispersion,HIGH_DISPERSION,,
EUR,ACCUMULATION,,,12,GBP,180,180,0.28888888888888886,0.22777777777777777,0.35,0.032450384945243486,regime_dispersion,HIGH_DISPERSION,,
EUR,ACCUMULATION,,,12,USD,180,180,0.29444444444444445,0.23875000000000002,0.36125,0.03324451922034963,regime_dispersion,HIGH_DISPERSION,,
EUR,ACCUMULATION,,,12,CHF,180,180,0.16111111111111112,0.11097222222222222,0.2111111111111111,0.026356124418683034,regime_dispersion,HIGH_DISPERSION,,
EUR,ACCUMULATION,,,12,JPY,180,180,0.16111111111111112,0.11666666666666667,0.2111111111111111,0.024470571286963585,regime_dispersion,HIGH_DISPERSION,,
EUR,ACCUMULATION,,,12,EUR,260,260,0.09615384615384616,0.06538461538461539,0.1346153846153846,0.018430548335583614,regime_dispersion,LOW_DISPERSION,,
EUR,ACCUMULATION,,,12,GBP,260,260,0.2153846153846154,0.16538461538461538,0.25769230769230766,0.02602228786961088,regime_dispersion,LOW_DISPERSION,,
EUR,ACCUMULATION,,,12,USD,260,260,0.28076923076923077,0.23451923076923076,0.3346153846153846,0.024810654917292986,regime_dispersion,LOW_DISPERSION,,
EUR,ACCUMULATION,,,12,CHF,260,260,0.26153846153846155,0.20375,0.31932692307692306,0.029397197766755218,regime_dispersion,LOW_DISPERSION,,
EUR,ACCUMULATION,,,12,JPY,260,260,0.14615384615384616,0.1076923076923077,0.19230769230769232,0.022504488631460342,regime_dispersion,LOW_DISPERSION,,
EUR,LIQUIDATION,,,12,EUR,145,145,0.1310344827586207,0.07586206896551724,0.19310344827586207,0.028300216466398367,regime_dispersion,HIGH_DISPERSION,,
EUR,LIQUIDATION,,,12,GBP,145,145,0.15862068965517243,0.0896551724137931,0.21379310344827587,0.031995479457704715,regime_dispersion,HIGH_DISPERSION,,
EUR,LIQUIDATION,,,12,USD,145,145,0.2620689655172414,0.18620689655172415,0.3448275862068966,0.04040366292637262,regime_dispersion,HIGH_DISPERSION,,
EUR,LIQUIDATION,,,12,CHF,145,145,0.11724137931034483,0.06896551724137931,0.1724137931034483,0.026962628049297364,regime_dispersion,HIGH_DISPERSION,,
EUR,LIQUIDATION,,,12,JPY,145,145,0.3310344827586207,0.25517241379310346,0.41379310344827586,0.040633902989305776,regime_dispersion,HIGH_DISPERSION,,
EUR,LIQUIDATION,,,12,EUR,315,315,0.12380952380952381,0.09515873015873015,0.15873015873015872,0.01709499106236257,regime_dispersion,LOW_DISPERSION,,
EUR,LIQUIDATION,,,12,GBP,315,315,0.13015873015873017,0.09523809523809523,0.17150793650793653,0.01924962017021825,regime_dispersion,LOW_DISPERSION,,
EUR,LIQUIDATION,,,12,USD,315,315,0.24444444444444444,0.2,0.288968253968254,0.024244914405606492,regime_dispersion,LOW_DISPERSION,,
EUR,LIQUIDATION,,,12,CHF,315,315,0.18095238095238095,0.13960317460317462,0.2223809523809524,0.022579899343974922,regime_dispersion,LOW_DISPERSION,,
EUR,LIQUIDATION,,,12,JPY,315,315,0.31746031746031744,0.2634920634920635,0.3746031746031746,0.02688847066665788,regime_dispersion,LOW_DISPERSION,,
EURCHF,,,,12,EUR,422,422,0.0971563981042654,0.07109004739336493,0.1256516587677725,0.014229595095525568,regime_dispersion,LOW_DISPERSION,,
EURCHF,,,,12,GBP,422,422,0.19194312796208532,0.15876777251184834,0.2275473933649289,0.018639566511704654,regime_dispersion,LOW_DISPERSION,,
EURCHF,,,,12,USD,422,422,0.3009478672985782,0.26048578199052136,0.3484004739336493,0.022575140629288303,regime_dispersion,LOW_DISPERSION,,
EURCHF,,,,12,CHF,422,422,0.2037914691943128,0.17298578199052134,0.2465047393364929,0.019467981497380018,regime_dispersion,LOW_DISPERSION,,
EURCHF,,,,12,JPY,422,422,0.2037914691943128,0.1634478672985782,0.25355450236966826,0.022052305084786658,regime_dispersion,LOW_DISPERSION,,
EURGBP,,,,12,EUR,247,247,0.07692307692307693,0.048582995951417005,0.11336032388663968,0.016567812516247064,regime_dispersion,LOW_DISPERSION,,
EURGBP,,,,12,GBP,247,247,0.21862348178137653,0.17398785425101215,0.27540485829959516,0.026413957048933664,regime_dispersion,LOW_DISPERSION,,
EURGBP,,,,12,USD,247,247,0.2793522267206478,0.230668016194332,0.33613360323886643,0.02732588937969958,regime_dispersion,LOW_DISPERSION,,
EURGBP,,,,12,CHF,247,247,0.21862348178137653,0.16993927125506073,0.26720647773279355,0.025971005370014764,regime_dispersion,LOW_DISPERSION,,
EURGBP,,,,12,JPY,247,247,0.20242914979757085,0.15374493927125507,0.2592105263157895,0.026518067203032552,regime_dispersion,LOW_DISPERSION,,
EURJPY,,,,12,EUR,245,245,0.11020408163265306,0.07336734693877552,0.1469387755102041,0.018921814747159236,regime_dispersion,LOW_DISPERSION,,
EURJPY,,,,12,GBP,245,245,0.18775510204081633,0.13877551020408163,0.2368367346938776,0.02541377323313702,regime_dispersion,LOW_DISPERSION,,
EURJPY,,,,12,USD,245,245,0.2653061224489796,0.2,0.3224489795918367,0.029797842940950222,regime_dispersion,LOW_DISPERSION,,
EURJPY,,,,12,CHF,245,245,0.15918367346938775,0.12653061224489795,0.20816326530612245,0.022815268131059305,regime_dispersion,LOW_DISPERSION,,
EURJPY,,,,12,JPY,245,245,0.27755102040816326,0.22040816326530613,0.33479591836734696,0.02977237090781868,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,12,EUR,411,411,0.11192214111922141,0.08509732360097323,0.1436131386861314,0.015300971495636117,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,12,GBP,411,411,0.17761557177615572,0.14349148418491484,0.2141119221411192,0.01922085789267645,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,12,USD,411,411,0.2944038929440389,0.2504866180048662,0.3309610705596107,0.021531449592930508,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,12,CHF,411,411,0.16058394160583941,0.12645985401459856,0.19708029197080293,0.018956411121620706,regime_dispersion,LOW_DISPERSION,,
EURUSD,,,,12,JPY,411,411,0.25547445255474455,0.21161800486618004,0.2944647201946472,0.021717322045012817,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,12,EUR,192,192,0.11979166666666667,0.07799479166666667,0.166796875,0.02303400879342125,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,12,GBP,192,192,0.19791666666666666,0.140625,0.265625,0.029310622530587496,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,12,USD,192,192,0.22395833333333334,0.16145833333333334,0.28125,0.030391571917226395,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,12,CHF,192,192,0.21354166666666666,0.16666666666666666,0.2657552083333334,0.027573508028971027,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,12,JPY,192,192,0.22916666666666666,0.17708333333333334,0.28671875,0.029103175915590616,regime_dispersion,HIGH_DISPERSION,,
GBP,ACCUMULATION,,,12,EUR,186,186,0.11290322580645161,0.06989247311827956,0.16142473118279574,0.02357269091268598,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,12,GBP,186,186,0.20967741935483872,0.13978494623655913,0.27419354838709675,0.030991777095136046,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,12,USD,186,186,0.26344086021505375,0.1989247311827957,0.3279569892473118,0.033206636476898366,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,12,CHF,186,186,0.1774193548387097,0.12903225806451613,0.2313172043010753,0.028208774293420114,regime_dispersion,LOW_DISPERSION,,
GBP,ACCUMULATION,,,12,JPY,186,186,0.23118279569892472,0.16666666666666666,0.2903225806451613,0.03083295699189697,regime_dispersion,LOW_DISPERSION,,
GBP,LIQUIDATION,,,12,EUR,240,240,0.14583333333333334,0.10416666666666667,0.18760416666666668,0.0215348392625969,regime_dispersion,HIGH_DISPERSION,,
