origin_currency,direction,horizon_h,currency,n,mean_mfe,median_mfe,mean_mae,median_mae
GBPCHF,,8,EUR,150,0.0007426880522717101,0.00055625350756326,-0.000379986240649956,-0.00024025905665378888
GBPCHF,,8,GBP,150,0.0008708918524695307,0.0008636618072895396,-0.00047852595819965075,-0.00015320752918057307
GBPCHF,,8,USD,150,0.000764541690784815,0.0005301195911173879,-0.0010667365440897314,-0.0007403567187740413
GBPCHF,,8,CHF,150,0.0005926165709497437,0.0003361263428481217,-0.0007980997329149276,-0.0005593401582117824
GBPCHF,,8,JPY,150,0.0008081095751722366,0.00038976007233171734,-0.001021860266635247,-0.0007527099019456174
GBPCHF,,12,EUR,150,0.000972435259264366,0.0007474456400345297,-0.0005920536855788548,-0.0003196794730439236
GBPCHF,,12,GBP,150,0.0012271948715477023,0.001065197547290472,-0.0007305202594044852,-0.00029306334284474964
GBPCHF,,12,USD,150,0.0011249546797294822,0.0008167657932889156,-0.0014376113252891481,-0.0009262485708318269
GBPCHF,,12,CHF,150,0.0008801290712611352,0.0004510784491559282,-0.0010607735990888036,-0.0006321381144890345
GBPCHF,,12,JPY,150,0.0011384824106590583,0.0005392577999925217,-0.0014196941675955414,-0.0010026665166468361
GBPCHF,,24,EUR,150,0.0014207212201522378,0.0010650060382639266,-0.0009936138664248465,-0.0007068133590088062
GBPCHF,,24,GBP,150,0.0016494140209175497,0.0015530011856599874,-0.0012971105074759506,-0.0007063913003620889
GBPCHF,,24,USD,150,0.0017506299794056253,0.0011623400839140987,-0.002246804367391128,-0.0013525967655677118
GBPCHF,,24,CHF,150,0.001414660880938251,0.0006286692039274054,-0.0014429376826649402,-0.0009326758587508927
GBPCHF,,24,JPY,150,0.0019263926122177122,0.001007586752889108,-0.002037650999731135,-0.0014838769732568294
GBPCHF,,48,EUR,150,0.0018455390861581496,0.0013273996452652418,-0.001278192354071003,-0.0007643369805847432
GBPCHF,,48,GBP,150,0.0021875164122052934,0.0018129780667221226,-0.0018496006298606756,-0.0012182290285904724
GBPCHF,,48,USD,150,0.00244485762545377,0.0016154745736143643,-0.0031774711170313016,-0.0019301510032724203
GBPCHF,,48,CHF,150,0.002004384715252122,0.0009307055525108457,-0.0018705967586045847,-0.0013852179552504731
GBPCHF,,48,JPY,150,0.0024474682213672196,0.0013848782528035185,-0.002951658498989719,-0.001928583250767596
GBPJPY,,1,EUR,151,-3.385194512150777e-05,-3.207060310157094e-05,-3.385194512150777e-05,-3.207060310157094e-05
GBPJPY,,1,GBP,151,1.9590743638158024e-05,5.060997731187837e-05,1.9590743638158024e-05,5.060997731187837e-05
GBPJPY,,1,USD,151,-4.777397837231283e-05,-4.49676006445407e-05,-4.777397837231283e-05,-4.49676006445407e-05
GBPJPY,,1,CHF,151,2.5208711959903518e-05,5.266166049524692e-05,2.5208711959903518e-05,5.266166049524692e-05
GBPJPY,,1,JPY,151,3.6826467895759046e-05,-1.5225325406436013e-05,3.6826467895759046e-05,-1.5225325406436013e-05
GBPJPY,,2,EUR,151,0.00011304149175398975,9.88462585081599e-05,-0.00018382187801140582,-0.00013333641351245644
GBPJPY,,2,GBP,151,0.00020185872422643063,0.00018216048134412466,-0.00019863962555698874,-9.904032433814152e-05
GBPJPY,,2,USD,151,0.00021042505715985693,0.00020012959662357184,-0.0002553206150017682,-0.00017456060403585208
GBPJPY,,2,CHF,151,0.0002104155181427466,0.00016128966355417426,-0.000155581302024861,-9.939900212092026e-05
GBPJPY,,2,JPY,151,0.0002314425792247246,0.00016094295422456345,-0.00017381994991272476,-0.00021548247387198977
GBPJPY,,4,EUR,151,0.00025520241008245877,0.0002092666976412294,-0.0003381388531684389,-0.0002509493068585756
GBPJPY,,4,GBP,151,0.000445028679818948,0.00034233329566201826,-0.00040824727192581496,-0.00024077862503271697
GBPJPY,,4,USD,151,0.0005515919278434495,0.0003823420780088117,-0.0005929553429895315,-0.0003799249523707668
GBPJPY,,4,CHF,151,0.000376586401084484,0.00025797968383853656,-0.0003655421290835686,-0.0002469647862481133
GBPJPY,,4,JPY,151,0.0005955600217321174,0.00032768933680016733,-0.0005076068356556264,-0.00040266924946931584
GBPJPY,,6,EUR,151,0.00039248060166882664,0.00029804016030481794,-0.00044893319673778334,-0.00028296398006235203
GBPJPY,,6,GBP,151,0.000662374690072316,0.0004863983353670795,-0.0006201236505502338,-0.0003088467708008102
GBPJPY,,6,USD,151,0.0007174939028101683,0.0005203341873430526,-0.000895080538236324,-0.0005478930403845799
GBPJPY,,6,CHF,151,0.0005468510835790635,0.0003287777194088522,-0.0005382562961571349,-0.000392332891188338
GBPJPY,,6,JPY,151,0.0009159043210857799,0.0005059057884267058,-0.0007301713714679336,-0.0005377958982949701
GBPJPY,,8,EUR,151,0.0005020309555418842,0.0003663233000847906,-0.000531909151152567,-0.0003404539843239215
GBPJPY,,8,GBP,151,0.0007573225027991734,0.0005752173904413306,-0.0007158224468172671,-0.0003106558453082012
GBPJPY,,8,USD,151,0.0008515275834949329,0.000676190337173274,-0.0010732713532517776,-0.0006452167906649896
GBPJPY,,8,CHF,151,0.000664601684673888,0.00036438174137689986,-0.0006347648920888056,-0.0004726213368826253
GBPJPY,,8,JPY,151,0.0010535354113613297,0.0005232314886280335,-0.0009006915264021031,-0.0006718972702212905
GBPJPY,,12,EUR,151,0.0006670063720915836,0.0004965028691752798,-0.0006683771135773641,-0.00044729044560455573
GBPJPY,,12,GBP,151,0.0009840471144315,0.0007057217031677296,-0.0008612283282085171,-0.0005531212558913369
GBPJPY,,12,USD,151,0.00106443860941642,0.0007780881189999293,-0.0014122278360325813,-0.0008471294374323729
GBPJPY,,12,CHF,151,0.000856785946664559,0.000546431955907942,-0.0008289366656461654,-0.0006790239679371404
GBPJPY,,12,JPY,151,0.001336626605321819,0.0006073100379192139,-0.0012156432967418763,-0.0008919116406251955
GBPJPY,,24,EUR,151,0.0010402467440755719,0.000646872093263694,-0.0010479741343625013,-0.0008373582882435834
GBPJPY,,24,GBP,151,0.001447000747991375,0.000961536099173951,-0.0012315747719793926,-0.0010067597268219699
GBPJPY,,24,USD,151,0.0015201291541489053,0.00118953646521067,-0.002014868579061099,-0.001467463825036533
GBPJPY,,24,CHF,151,0.0013229734166916494,0.0009360769461882276,-0.0011484731555408757,-0.0008959590403513342
GBPJPY,,24,JPY,151,0.0018533550052169305,0.001047871559631557,-0.001851018161027087,-0.0012988937566414298
GBPJPY,,48,EUR,151,0.001533574077259649,0.0011358041687859334,-0.001380527800250845,-0.0010241136524837473
GBPJPY,,48,GBP,151,0.001926203892867524,0.0013478159694410342,-0.0018586504431414058,-0.0012472708240702972
GBPJPY,,48,USD,151,0.002088178389944067,0.0016783197812786045,-0.002799785789248749,-0.0021739137815642564
GBPJPY,,48,CHF,151,0.0019615660580029545,0.0013931059119865927,-0.0015614247094647613,-0.0011776833659757466
GBPJPY,,48,JPY,151,0.002562029344453305,0.001280202107380226,-0.0026446238082977343,-0.0018656136381332042
GBPUSD,,1,EUR,473,2.7430587698203257e-05,-8.265469237510636e-07,2.7430587698203257e-05,-8.265469237510636e-07
GBPUSD,,1,GBP,473,1.950932758363223e-05,3.908899574325863e-05,1.950932758363223e-05,3.908899574325863e-05
GBPUSD,,1,USD,473,9.96152589239272e-06,7.979434825195692e-06,9.96152589239272e-06,7.979434825195692e-06
GBPUSD,,1,CHF,473,-1.3586710322369219e-05,-2.4523306848042237e-05,-1.3586710322369219e-05,-2.4523306848042237e-05
GBPUSD,,1,JPY,473,-4.3314730851859e-05,-4.8816339423962435e-05,-4.3314730851859e-05,-4.8816339423962435e-05
GBPUSD,,2,EUR,474,0.00017768297976627153,0.00011518242845086376,-0.0001366072922276681,-0.00010666378000991902
GBPUSD,,2,GBP,474,0.00020213755208075177,0.00016866541218328753,-0.00020280177627843532,-0.00013649510430251317
GBPUSD,,2,USD,474,0.0002638533587663422,0.00022191130068387635,-0.0002675583276680019,-0.00015110458133198065
GBPUSD,,2,CHF,474,0.0001985827301017335,0.00013990318346820193,-0.00018351222657547218,-0.00016432247755812909
GBPUSD,,2,JPY,474,0.00020129155109229832,0.00011658561032065504,-0.0002530685490578199,-0.00025767202842232604
GBPUSD,,4,EUR,474,0.0003659592752204099,0.0002468237380035156,-0.00033336751986327395,-0.00024402396219096672
GBPUSD,,4,GBP,474,0.0004718530640286918,0.0003792818339760448,-0.0005583077541968718,-0.0003904917428559037
GBPUSD,,4,USD,474,0.0006674424840916254,0.00041118553394134253,-0.0006352466145951837,-0.0003836726313642804
GBPUSD,,4,CHF,474,0.0004364363618667032,0.0002955660941011901,-0.0004155892509555062,-0.0003267508289721406
GBPUSD,,4,JPY,474,0.0005204135936336239,0.0003243425801872877,-0.0005057290953706564,-0.00043623716564328665
GBPUSD,,6,EUR,474,0.0004699241742856396,0.00032070505728994754,-0.00046190061138221586,-0.0003290191511848002
GBPUSD,,6,GBP,474,0.0006762429313952435,0.0005068356664822368,-0.0008074604607112827,-0.0005103280106367818
GBPUSD,,6,USD,474,0.0009430769857896448,0.0006623420174965362,-0.000878625921031774,-0.0005432384690163484
GBPUSD,,6,CHF,474,0.0006040898575937889,0.0004072037075567988,-0.000570742745118619,-0.0004444543872544889
GBPUSD,,6,JPY,474,0.0007238918823987861,0.0004278450841330793,-0.0007151022279004224,-0.0005576148096557974
GBPUSD,,8,EUR,474,0.0005791950246793673,0.00038664300070301305,-0.0005575062677582164,-0.0003951933625318193
GBPUSD,,8,GBP,474,0.0007956057296299927,0.0006023710153907416,-0.0009452771581637438,-0.0006440105273695686
GBPUSD,,8,USD,474,0.0011033090168600277,0.0008263627618758295,-0.001052378747494876,-0.0006448893990688668
GBPUSD,,8,CHF,474,0.0007504330094252493,0.0005065907426944805,-0.00069455413246509,-0.0005291883373623066
GBPUSD,,8,JPY,474,0.0008630110680591207,0.000513094883690379,-0.0008385377968286108,-0.0006633934396490129
GBPUSD,,12,EUR,474,0.0007339418561852662,0.0005241436583554822,-0.000682305372252727,-0.00048741739641374664
GBPUSD,,12,GBP,474,0.0009424130181921759,0.0007247820014054929,-0.0011460452020321907,-0.0007730873018010733
GBPUSD,,12,USD,474,0.0013634580577525023,0.0010423998406507672,-0.0013576058369599074,-0.0009294100277623769
GBPUSD,,12,CHF,474,0.0009299497808839721,0.0006258358269026117,-0.000850130561770729,-0.000639506985817221
GBPUSD,,12,JPY,474,0.0011290615701803244,0.0006853609031602947,-0.0010834013673853087,-0.0008608546891364082
GBPUSD,,24,EUR,474,0.0011681269583244298,0.0008578984954761429,-0.0010967390248685135,-0.000761364774223239
GBPUSD,,24,GBP,474,0.0013563808770256794,0.001052172030840291,-0.0016908874142551116,-0.0010591344059011473
GBPUSD,,24,USD,474,0.0018815331694385796,0.0014400545477432018,-0.001998575946055698,-0.0012975866629726237
GBPUSD,,24,CHF,474,0.0014254391519935182,0.0009545898109430287,-0.0011944979403825196,-0.0008404136884913887
GBPUSD,,24,JPY,474,0.0018864069723467064,0.0011633039637260756,-0.0018301715547725968,-0.0012396870930283359
GBPUSD,,48,EUR,476,0.0016169240069278893,0.0011389540858479498,-0.0015421646663598318,-0.001061855258152182
GBPUSD,,48,GBP,476,0.001891001589610938,0.0014173987724380808,-0.002476882801773186,-0.001549868288526424
GBPUSD,,48,USD,476,0.002687133857058311,0.001887108395882193,-0.0029577561487639376,-0.0017119633573979165
GBPUSD,,48,CHF,476,0.0020883164794406233,0.0013008036192671054,-0.0017372380102591476,-0.0012046250534798637
GBPUSD,,48,JPY,476,0.0029381180811796576,0.0017725872313344615,-0.0026753306433128137,-0.0017370213567365718
JPY,ACCUMULATION,1,EUR,472,4.01893709467432e-05,8.444117196713406e-06,4.01893709467432e-05,8.444117196713406e-06
JPY,ACCUMULATION,1,GBP,472,1.5190461930190966e-05,3.509627806512521e-05,1.5190461930190966e-05,3.509627806512521e-05
JPY,ACCUMULATION,1,USD,472,-1.832932616752945e-05,3.175757543722383e-05,-1.832932616752945e-05,3.175757543722383e-05
JPY,ACCUMULATION,1,CHF,472,-1.9801087058987043e-05,-4.8701677766299356e-05,-1.9801087058987043e-05,-4.8701677766299356e-05
JPY,ACCUMULATION,1,JPY,472,-1.7249419650417667e-05,-8.134183721448026e-05,-1.7249419650417667e-05,-8.134183721448026e-05
JPY,ACCUMULATION,2,EUR,472,0.00019865189567636383,0.0001340612834049149,-0.00012503768409269093,-6.987997091019216e-05
JPY,ACCUMULATION,2,GBP,472,0.00022810704493848616,0.000189010861983447,-0.0001908909032895503,-0.00010798763166586955
JPY,ACCUMULATION,2,USD,472,0.0002476366755581753,0.00022349749848487937,-0.00027969245533787825,-0.00016520577581638013
JPY,ACCUMULATION,2,CHF,472,0.00016989960021485104,0.00013299501377041234,-0.0002149629066521227,-0.00017515086265437686
JPY,ACCUMULATION,2,JPY,472,0.00027202111475311635,9.59049495873525e-05,-0.00030573238176875064,-0.00033475785248134217
JPY,ACCUMULATION,4,EUR,472,0.00038865644345133774,0.00030004451033111354,-0.0003357012908344473,-0.0002414503368038522
JPY,ACCUMULATION,4,GBP,472,0.00045449950648891204,0.0003581446633175466,-0.0005120038352726066,-0.0003225793953466466
JPY,ACCUMULATION,4,USD,472,0.0005648333832001193,0.00041992577140054286,-0.0007072235712204005,-0.00041951337193964883
JPY,ACCUMULATION,4,CHF,472,0.0003792632173845588,0.0002654347285087399,-0.0004375799724493065,-0.0003534646290376382
JPY,ACCUMULATION,4,JPY,472,0.0007984057471369507,0.000417007116807405,-0.0005829209863695752,-0.0005552450381054536
JPY,ACCUMULATION,6,EUR,472,0.000507102528545863,0.0003862756953260828,-0.0004628673408169846,-0.00032105437651794446
JPY,ACCUMULATION,6,GBP,472,0.0005887261622657484,0.0004106449026440846,-0.0007274705638376998,-0.0004521587778575977
JPY,ACCUMULATION,6,USD,472,0.0007904232846696015,0.0005575309155641611,-0.0009859742610391748,-0.00066011990398293
JPY,ACCUMULATION,6,CHF,472,0.0005193060223208894,0.0003623847913774689,-0.0006234815134442801,-0.0005078903619403119
JPY,ACCUMULATION,6,JPY,472,0.001121401198593141,0.0005584282800875524,-0.000738406219291686,-0.0006252668797236661
JPY,ACCUMULATION,8,EUR,472,0.0006176035129283632,0.0004489057184089551,-0.0005534963813444615,-0.000355324530966801
JPY,ACCUMULATION,8,GBP,472,0.0007069645084307225,0.0005219687367082524,-0.0009010154928004396,-0.0005359835041334053
JPY,ACCUMULATION,8,USD,472,0.0009396253254196737,0.0006461346141408241,-0.0011871392303622354,-0.0008340919038610606
JPY,ACCUMULATION,8,CHF,472,0.0006676250551530713,0.00044785877294702917,-0.0007563242813594368,-0.0006212342820954035
JPY,ACCUMULATION,8,JPY,472,0.0013403178196852317,0.0006382631565805236,-0.0008997933052096428,-0.0006995344595766039
JPY,ACCUMULATION,12,EUR,472,0.0007936301767224872,0.0005994571945110055,-0.0007193398899236801,-0.0004926997212468409
JPY,ACCUMULATION,12,GBP,472,0.0009131725775174803,0.0007275230987747298,-0.0010939361213924603,-0.0007219555481904219
JPY,ACCUMULATION,12,USD,472,0.0011955064913152227,0.0008237219377379215,-0.0015297525644530734,-0.0010782331607203837
JPY,ACCUMULATION,12,CHF,472,0.0008708270814404098,0.0005597813646740239,-0.0009645729055092638,-0.0007273316526207182
JPY,ACCUMULATION,12,JPY,472,0.0016258686528651727,0.0008984514720487899,-0.0011681656336070734,-0.0008499314595590975
JPY,ACCUMULATION,24,EUR,473,0.0011800472693494466,0.0008755745367269342,-0.0010553573500158538,-0.0007627561952251634
JPY,ACCUMULATION,24,GBP,473,0.0013064411794522493,0.0009792341851325346,-0.0015837383885448015,-0.0010789840562618613
JPY,ACCUMULATION,24,USD,473,0.0017372623145626455,0.0012959786890787935,-0.002128300735393982,-0.001467463825036533
JPY,ACCUMULATION,24,CHF,473,0.0013301794425999312,0.000858215607117917,-0.0013379937677310747,-0.0010182401657019894
JPY,ACCUMULATION,24,JPY,473,0.0023632014613582217,0.0014557766358587881,-0.0018204532789297,-0.0013243395544952404
JPY,ACCUMULATION,48,EUR,473,0.0015826183290235522,0.0011095101355358312,-0.00147915378367259,-0.0010401784865837552
JPY,ACCUMULATION,48,GBP,473,0.0017012995186932152,0.001339854094807354,-0.002213340218558153,-0.0014622093882308955
JPY,ACCUMULATION,48,USD,473,0.0023653594084984512,0.001763901279283575,-0.0029848614490359353,-0.0018747037199359593
JPY,ACCUMULATION,48,CHF,473,0.0020014698355396506,0.001273444762515015,-0.0018231161259262428,-0.0014178363980217644
JPY,ACCUMULATION,48,JPY,473,0.003189582893219699,0.0019047525703554985,-0.0025697108510103826,-0.0019225794701578794
JPY,LIQUIDATION,1,EUR,405,-3.2484933012191225e-05,-7.485865868069699e-06,-3.2484933012191225e-05,-7.485865868069699e-06
JPY,LIQUIDATION,1,GBP,405,6.248922080609226e-05,5.47988061416852e-05,6.248922080609226e-05,5.47988061416852e-05
JPY,LIQUIDATION,1,USD,405,1.1858163198776576e-05,2.753742103996917e-05,1.1858163198776576e-05,2.753742103996917e-05
JPY,LIQUIDATION,1,CHF,405,1.1247123471861911e-05,2.192834248131929e-05,1.1247123471861911e-05,2.192834248131929e-05
JPY,LIQUIDATION,1,JPY,405,-5.310957446453955e-05,-4.555073430486788e-06,-5.310957446453955e-05,-4.555073430486788e-06
JPY,LIQUIDATION,2,EUR,405,0.00012481610234938882,0.00010539077996374033,-0.0001870419975771706,-0.0001271123195399269
JPY,LIQUIDATION,2,GBP,405,0.00021597838663217926,0.00017670274797386258,-0.00013605781360538695,-6.503972928963324e-05
JPY,LIQUIDATION,2,USD,405,0.0002356918515901207,0.00020546170793940712,-0.00024840572005980436,-0.00017103508623150592
JPY,LIQUIDATION,2,CHF,405,0.00019265906979196553,0.00016474203317192699,-0.00012959039337381,-7.255488941700888e-05
JPY,LIQUIDATION,2,JPY,405,0.00021561698154084612,0.0001669579779481028,-0.0002836664672883285,-0.00017415495535734693
JPY,LIQUIDATION,4,EUR,405,0.00032229591104875256,0.0002457282609347615,-0.00032445437348394164,-0.00021975370913395226
JPY,LIQUIDATION,4,GBP,405,0.0004904597415810693,0.00037413300560345977,-0.0003205480578171176,-0.00020108534778017075
JPY,LIQUIDATION,4,USD,405,0.0006303390411417721,0.0004761003231263123,-0.0005338758260413771,-0.0003378154854281222
JPY,LIQUIDATION,4,CHF,405,0.00042034863475760116,0.0003302275886566903,-0.0003380867041365254,-0.00019694671010255568
JPY,LIQUIDATION,4,JPY,405,0.0004167213569184608,0.0002664725344078483,-0.0007324265070005036,-0.0004772762541452804
JPY,LIQUIDATION,6,EUR,405,0.0004450151277108702,0.0003404622340579031,-0.00042664402435756084,-0.00027521290700225265
JPY,LIQUIDATION,6,GBP,405,0.0006975830665080831,0.0005144045423396442,-0.0004911427041119002,-0.0002729003326266498
JPY,LIQUIDATION,6,USD,405,0.0008421577448859764,0.0005980662825826569,-0.0007379439179898026,-0.0005049316965330202
JPY,LIQUIDATION,6,CHF,405,0.000632243350335542,0.00045317796234046147,-0.00045381411302612506,-0.0002662039905092785
JPY,LIQUIDATION,6,JPY,405,0.000575304325078584,0.00034028376960434844,-0.0010572067123564193,-0.0007277514514319421
JPY,LIQUIDATION,8,EUR,405,0.000537771104652161,0.0003919030649240559,-0.0005168977174026901,-0.00035427465964451866
JPY,LIQUIDATION,8,GBP,405,0.0008439293211621592,0.0006394418508867374,-0.0006199242762452295,-0.0003518337095497024
JPY,LIQUIDATION,8,USD,405,0.0010508295074266724,0.0007577437327626853,-0.0009101834103710289,-0.0006020888066860153
JPY,LIQUIDATION,8,CHF,405,0.0007828225827092037,0.0005754545032053905,-0.0005522463564904133,-0.00034600667883802723
JPY,LIQUIDATION,8,JPY,405,0.0006905050727482376,0.00038832896890845863,-0.0013027046764132303,-0.0009175550314454951
JPY,LIQUIDATION,12,EUR,405,0.0007154625328804195,0.000529419247638138,-0.0006807624217146207,-0.000478281370647977
JPY,LIQUIDATION,12,GBP,405,0.0010389948708984598,0.000778020631692521,-0.0008208596650097137,-0.0004712475551131744
JPY,LIQUIDATION,12,USD,405,0.001373807126468835,0.0010373538190483192,-0.0011636867802260406,-0.0008165519918768836
JPY,LIQUIDATION,12,CHF,405,0.0009944708361403183,0.0007176794469265372,-0.0007134662590971493,-0.0004735431730241583
JPY,LIQUIDATION,12,JPY,405,0.000904282820434227,0.0005046116989156182,-0.0016504913719013886,-0.0011759048241166852
JPY,LIQUIDATION,24,EUR,405,0.0011225702266883285,0.0007783088060842944,-0.0009995000010516353,-0.0006791822911323957
JPY,LIQUIDATION,24,GBP,405,0.001519304823113426,0.0012944338516504752,-0.0012559276332368583,-0.0007505654622110838
JPY,LIQUIDATION,24,USD,405,0.0018897203826676728,0.0015168249473607072,-0.0018388586498043222,-0.0011499606514517328
JPY,LIQUIDATION,24,CHF,405,0.0015270410421417441,0.001083801442263149,-0.001110717667612232,-0.0006164171407359038
JPY,LIQUIDATION,24,JPY,405,0.0014618795380339838,0.0008210523147327347,-0.0023149927941505362,-0.001736203621657276
JPY,LIQUIDATION,48,EUR,405,0.001537547547287927,0.0009840593248102208,-0.0013818866087002887,-0.0008771862449458939
JPY,LIQUIDATION,48,GBP,405,0.0020465310020617486,0.00170260698027604,-0.001824182137546242,-0.0011467894170949034
JPY,LIQUIDATION,48,USD,405,0.002584969426422625,0.002246009214164115,-0.002661725372604109,-0.001668723113431631
JPY,LIQUIDATION,48,CHF,405,0.0021217171637373474,0.0014315549253814315,-0.0014964000319829384,-0.0008027417776865938
JPY,LIQUIDATION,48,JPY,405,0.0022066043089600832,0.0012619739955599873,-0.003172507764407622,-0.0023935676621643634
USD,ACCUMULATION,1,EUR,374,-3.358800448616512e-06,-2.515033361329174e-06,-3.358800448616512e-06,-2.515033361329174e-06
USD,ACCUMULATION,1,GBP,374,4.9830588773287e-06,4.2162635307011555e-05,4.9830588773287e-06,4.2162635307011555e-05
USD,ACCUMULATION,1,USD,374,-1.2843268588793747e-05,9.464006230079359e-06,-1.2843268588793747e-05,9.464006230079359e-06
USD,ACCUMULATION,1,CHF,374,3.1561930689358986e-05,2.3933507669576563e-05,3.1561930689358986e-05,2.3933507669576563e-05
USD,ACCUMULATION,1,JPY,374,-2.0342920529277437e-05,-3.674017018615178e-05,-2.0342920529277437e-05,-3.674017018615178e-05
USD,ACCUMULATION,2,EUR,374,0.00014032727147255948,0.00012785731866459942,-0.00015115249493049857,-9.444111811675966e-05
USD,ACCUMULATION,2,GBP,374,0.0002178031864327659,0.00019024909490932205,-0.00019138158053531282,-8.131863865033038e-05
USD,ACCUMULATION,2,USD,374,0.0002724368332863104,0.000282506917970032,-0.0003096579006949764,-0.00022166631016982144
USD,ACCUMULATION,2,CHF,374,0.00025182252506939217,0.00020677837838275158,-0.00014945348845107477,-9.619494877448586e-05
USD,ACCUMULATION,2,JPY,374,0.00020487844134060412,0.00013238866156366983,-0.00028562279298976963,-0.0002288723604969109
USD,ACCUMULATION,4,EUR,374,0.00029877253330855687,0.00023667383415412505,-0.00030735846886253043,-0.00021575529405073074
USD,ACCUMULATION,4,GBP,374,0.0004184089150027018,0.00039250390920034494,-0.00040484963000089047,-0.00022645268033111315
USD,ACCUMULATION,4,USD,374,0.0005643011571222289,0.00046844617261095983,-0.0006166740749502149,-0.0003818790719720026
USD,ACCUMULATION,4,CHF,374,0.00043435785999234103,0.0003579421173249891,-0.0003271174793751812,-0.00022936695939350862
USD,ACCUMULATION,4,JPY,374,0.0004602059301984568,0.00030672046002934526,-0.0005202173189942542,-0.00042715905933910176
USD,ACCUMULATION,6,EUR,374,0.00039061718343341175,0.000348761807501777,-0.00041411644393372357,-0.0002869327118626076
USD,ACCUMULATION,6,GBP,374,0.0005560981486689776,0.0004761194990679777,-0.0005626582766393468,-0.00033846376285776784
USD,ACCUMULATION,6,USD,374,0.0007928523379510128,0.0006279257479940637,-0.0007794731394485013,-0.0005475286875163796
USD,ACCUMULATION,6,CHF,374,0.0005447390785752062,0.00042133113514019043,-0.0004605850686236924,-0.0003558246235611909
USD,ACCUMULATION,6,JPY,374,0.0006320231634845032,0.0003576701287530718,-0.0006913946592040816,-0.000521136908154512
USD,ACCUMULATION,8,EUR,374,0.0004709918937351966,0.000385128670323471,-0.0004912869269520643,-0.0003681765762795936
USD,ACCUMULATION,8,GBP,374,0.0006522572910776148,0.0005369998462673208,-0.0006526342178769132,-0.0003931297216535974
USD,ACCUMULATION,8,USD,374,0.000934957226037085,0.0007499967045107182,-0.0009271167612876854,-0.0008085923918193226
USD,ACCUMULATION,8,CHF,374,0.0006414046831872309,0.0005037123522397006,-0.0005657340210542274,-0.00042155889647650646
USD,ACCUMULATION,8,JPY,374,0.0007668878008909485,0.00043982596565494216,-0.0008507970053748844,-0.00067683240116112
USD,ACCUMULATION,12,EUR,374,0.0006263408464218772,0.0004827489696139389,-0.0006613470815827854,-0.0004894575823537366
USD,ACCUMULATION,12,GBP,374,0.0008321652087358118,0.0006317832410529588,-0.0008297650972213977,-0.0005212466831925944
USD,ACCUMULATION,12,USD,374,0.0012158376995954178,0.000944226885007582,-0.001163543341095122,-0.0008823856413691769
USD,ACCUMULATION,12,CHF,374,0.0008151736147339195,0.0006050204401466888,-0.0007371755689364086,-0.0005336564396908621
USD,ACCUMULATION,12,JPY,374,0.0010271292131690775,0.0006476553563906332,-0.0011494090333007813,-0.0008530319247343249
USD,ACCUMULATION,24,EUR,374,0.0010555825751339155,0.0008201981560161686,-0.001090326967726808,-0.0007463835374749197
USD,ACCUMULATION,24,GBP,374,0.0013625662139507796,0.0010754450138837292,-0.0014975622453907548,-0.0009596995324100244
USD,ACCUMULATION,24,USD,374,0.0018421693100383642,0.0014374214951711937,-0.0018451455409217526,-0.0012404151420348996
USD,ACCUMULATION,24,CHF,374,0.0014598995633536018,0.001060032438846041,-0.0011945913266354947,-0.0007634322405930615
USD,ACCUMULATION,24,JPY,374,0.0018005608903392154,0.0012780833918742923,-0.001854375906719267,-0.0012749629967592458
USD,ACCUMULATION,48,EUR,374,0.0014828299263342968,0.0010689943129711223,-0.0014739936453041166,-0.0010021458974166506
USD,ACCUMULATION,48,GBP,374,0.0018934531565600586,0.0014242479471893617,-0.001991663867373284,-0.0012543097000155415
USD,ACCUMULATION,48,USD,374,0.002568776163295145,0.001922942148881591,-0.002728929825459333,-0.0017544813107214056
USD,ACCUMULATION,48,CHF,374,0.0019325211028705363,0.0013345039857663263,-0.001596010638378551,-0.0010628354749920824
USD,ACCUMULATION,48,JPY,374,0.0025319628206826733,0.0016956496487800566,-0.002665327478966856,-0.0017645348073146287
USD,LIQUIDATION,1,EUR,458,1.4067996273176818e-05,-2.0131566191655207e-05,1.4067996273176818e-05,-2.0131566191655207e-05
USD,LIQUIDATION,1,GBP,458,-1.7020468045123244e-05,8.012802043250872e-06,-1.7020468045123244e-05,8.012802043250872e-06
USD,LIQUIDATION,1,USD,458,-9.118119022096733e-06,2.1731142743485905e-05,-9.118119022096733e-06,2.1731142743485905e-05
USD,LIQUIDATION,1,CHF,458,1.6601622749441573e-05,-2.390280933346137e-05,1.6601622749441573e-05,-2.390280933346137e-05
USD,LIQUIDATION,1,JPY,458,-4.531031955398432e-06,-6.115445937812078e-05,-4.531031955398432e-06,-6.115445937812078e-05
USD,LIQUIDATION,2,EUR,459,0.00015267730426193047,0.00010421964088954819,-0.00015491601925574094,-0.00012260472773353704
USD,LIQUIDATION,2,GBP,459,0.00017037101901091914,0.00016851259815365085,-0.00024647731712777607,-0.00016248695354235837
USD,LIQUIDATION,2,USD,459,0.00026808672033412276,0.00020046939252826786,-0.00029154453754262144,-0.00022678015337364342
USD,LIQUIDATION,2,CHF,459,0.00020572556608660018,8.446421288838518e-05,-0.00018285155934999404,-0.00015697877640324177
