origin_currency,direction,from_h,to_h,dest_from,dest_to,count,n,prob
GBPCHF,,6,8,USD,GBP,3,150,0.02
GBPCHF,,6,8,USD,JPY,3,150,0.02
GBPCHF,,6,8,GBP,CHF,3,150,0.02
GBPCHF,,6,8,EUR,GBP,2,150,0.013333333333333334
GBPCHF,,6,8,EUR,CHF,2,150,0.013333333333333334
GBPCHF,,6,8,CHF,USD,2,150,0.013333333333333334
GBPCHF,,6,8,CHF,JPY,2,150,0.013333333333333334
GBPCHF,,6,8,USD,CHF,2,150,0.013333333333333334
GBPCHF,,6,8,JPY,GBP,2,150,0.013333333333333334
GBPCHF,,6,8,JPY,EUR,2,150,0.013333333333333334
GBPCHF,,6,8,EUR,JPY,1,150,0.006666666666666667
GBPCHF,,6,8,JPY,CHF,1,150,0.006666666666666667
GBPCHF,,6,8,GBP,JPY,1,150,0.006666666666666667
GBPCHF,,6,8,EUR,USD,1,150,0.006666666666666667
GBPCHF,,6,8,USD,EUR,1,150,0.006666666666666667
GBPJPY,,6,8,JPY,JPY,34,151,0.2251655629139073
GBPJPY,,6,8,USD,USD,29,151,0.19205298013245034
GBPJPY,,6,8,GBP,GBP,22,151,0.1456953642384106
GBPJPY,,6,8,EUR,EUR,17,151,0.11258278145695365
GBPJPY,,6,8,CHF,CHF,12,151,0.07947019867549669
GBPJPY,,6,8,GBP,EUR,5,151,0.033112582781456956
GBPJPY,,6,8,CHF,JPY,5,151,0.033112582781456956
GBPJPY,,6,8,CHF,GBP,3,151,0.019867549668874173
GBPJPY,,6,8,USD,GBP,3,151,0.019867549668874173
GBPJPY,,6,8,GBP,USD,3,151,0.019867549668874173
GBPJPY,,6,8,USD,JPY,3,151,0.019867549668874173
GBPJPY,,6,8,CHF,USD,2,151,0.013245033112582781
GBPJPY,,6,8,CHF,EUR,2,151,0.013245033112582781
GBPJPY,,6,8,EUR,USD,2,151,0.013245033112582781
GBPJPY,,6,8,USD,EUR,2,151,0.013245033112582781
GBPJPY,,6,8,GBP,CHF,2,151,0.013245033112582781
GBPJPY,,6,8,EUR,CHF,1,151,0.006622516556291391
GBPJPY,,6,8,GBP,JPY,1,151,0.006622516556291391
GBPJPY,,6,8,EUR,JPY,1,151,0.006622516556291391
GBPJPY,,6,8,JPY,USD,1,151,0.006622516556291391
GBPJPY,,6,8,JPY,EUR,1,151,0.006622516556291391
GBPUSD,,6,8,USD,USD,111,474,0.23417721518987342
GBPUSD,,6,8,GBP,GBP,73,474,0.1540084388185654
GBPUSD,,6,8,JPY,JPY,73,474,0.1540084388185654
GBPUSD,,6,8,CHF,CHF,65,474,0.1371308016877637
GBPUSD,,6,8,EUR,EUR,34,474,0.07172995780590717
GBPUSD,,6,8,JPY,USD,12,474,0.02531645569620253
GBPUSD,,6,8,USD,JPY,11,474,0.023206751054852322
GBPUSD,,6,8,GBP,JPY,10,474,0.02109704641350211
GBPUSD,,6,8,JPY,CHF,8,474,0.016877637130801686
GBPUSD,,6,8,USD,GBP,8,474,0.016877637130801686
GBPUSD,,6,8,GBP,USD,7,474,0.014767932489451477
GBPUSD,,6,8,CHF,USD,7,474,0.014767932489451477
GBPUSD,,6,8,USD,CHF,7,474,0.014767932489451477
GBPUSD,,6,8,EUR,GBP,7,474,0.014767932489451477
GBPUSD,,6,8,GBP,EUR,6,474,0.012658227848101266
GBPUSD,,6,8,JPY,EUR,5,474,0.010548523206751054
GBPUSD,,6,8,EUR,USD,5,474,0.010548523206751054
GBPUSD,,6,8,CHF,JPY,4,474,0.008438818565400843
GBPUSD,,6,8,USD,EUR,4,474,0.008438818565400843
GBPUSD,,6,8,CHF,GBP,3,474,0.006329113924050633
GBPUSD,,6,8,CHF,EUR,3,474,0.006329113924050633
GBPUSD,,6,8,GBP,CHF,3,474,0.006329113924050633
GBPUSD,,6,8,EUR,CHF,3,474,0.006329113924050633
GBPUSD,,6,8,JPY,GBP,3,474,0.006329113924050633
GBPUSD,,6,8,EUR,JPY,2,474,0.004219409282700422
JPY,ACCUMULATION,6,8,JPY,JPY,108,472,0.2288135593220339
JPY,ACCUMULATION,6,8,USD,USD,91,472,0.19279661016949154
JPY,ACCUMULATION,6,8,GBP,GBP,69,472,0.1461864406779661
JPY,ACCUMULATION,6,8,CHF,CHF,48,472,0.1016949152542373
JPY,ACCUMULATION,6,8,EUR,EUR,34,472,0.07203389830508475
JPY,ACCUMULATION,6,8,JPY,CHF,13,472,0.02754237288135593
JPY,ACCUMULATION,6,8,JPY,GBP,10,472,0.0211864406779661
JPY,ACCUMULATION,6,8,GBP,JPY,9,472,0.019067796610169493
JPY,ACCUMULATION,6,8,JPY,EUR,9,472,0.019067796610169493
JPY,ACCUMULATION,6,8,USD,JPY,8,472,0.01694915254237288
JPY,ACCUMULATION,6,8,USD,GBP,8,472,0.01694915254237288
JPY,ACCUMULATION,6,8,EUR,USD,8,472,0.01694915254237288
JPY,ACCUMULATION,6,8,GBP,CHF,7,472,0.014830508474576272
JPY,ACCUMULATION,6,8,GBP,USD,7,472,0.014830508474576272
JPY,ACCUMULATION,6,8,CHF,EUR,6,472,0.012711864406779662
JPY,ACCUMULATION,6,8,GBP,EUR,5,472,0.01059322033898305
JPY,ACCUMULATION,6,8,CHF,GBP,5,472,0.01059322033898305
JPY,ACCUMULATION,6,8,USD,EUR,5,472,0.01059322033898305
JPY,ACCUMULATION,6,8,USD,CHF,5,472,0.01059322033898305
JPY,ACCUMULATION,6,8,EUR,GBP,4,472,0.00847457627118644
JPY,ACCUMULATION,6,8,JPY,USD,4,472,0.00847457627118644
JPY,ACCUMULATION,6,8,CHF,USD,3,472,0.006355932203389831
JPY,ACCUMULATION,6,8,EUR,CHF,3,472,0.006355932203389831
JPY,ACCUMULATION,6,8,CHF,JPY,2,472,0.00423728813559322
JPY,ACCUMULATION,6,8,EUR,JPY,1,472,0.00211864406779661
JPY,LIQUIDATION,6,8,USD,USD,88,405,0.21728395061728395
JPY,LIQUIDATION,6,8,GBP,GBP,66,405,0.16296296296296298
JPY,LIQUIDATION,6,8,CHF,CHF,64,405,0.1580246913580247
JPY,LIQUIDATION,6,8,JPY,JPY,53,405,0.1308641975308642
JPY,LIQUIDATION,6,8,EUR,EUR,28,405,0.0691358024691358
JPY,LIQUIDATION,6,8,GBP,USD,15,405,0.037037037037037035
JPY,LIQUIDATION,6,8,EUR,GBP,9,405,0.022222222222222223
JPY,LIQUIDATION,6,8,USD,GBP,9,405,0.022222222222222223
JPY,LIQUIDATION,6,8,GBP,CHF,9,405,0.022222222222222223
JPY,LIQUIDATION,6,8,CHF,USD,7,405,0.01728395061728395
JPY,LIQUIDATION,6,8,GBP,JPY,6,405,0.014814814814814815
JPY,LIQUIDATION,6,8,USD,CHF,5,405,0.012345679012345678
JPY,LIQUIDATION,6,8,JPY,CHF,5,405,0.012345679012345678
JPY,LIQUIDATION,6,8,CHF,GBP,5,405,0.012345679012345678
JPY,LIQUIDATION,6,8,JPY,GBP,5,405,0.012345679012345678
JPY,LIQUIDATION,6,8,GBP,EUR,4,405,0.009876543209876543
JPY,LIQUIDATION,6,8,CHF,EUR,4,405,0.009876543209876543
JPY,LIQUIDATION,6,8,USD,EUR,4,405,0.009876543209876543
JPY,LIQUIDATION,6,8,JPY,USD,4,405,0.009876543209876543
JPY,LIQUIDATION,6,8,JPY,EUR,4,405,0.009876543209876543
JPY,LIQUIDATION,6,8,CHF,JPY,3,405,0.007407407407407408
JPY,LIQUIDATION,6,8,EUR,JPY,3,405,0.007407407407407408
JPY,LIQUIDATION,6,8,EUR,CHF,2,405,0.0049382716049382715
JPY,LIQUIDATION,6,8,EUR,USD,2,405,0.0049382716049382715
JPY,LIQUIDATION,6,8,USD,JPY,1,405,0.0024691358024691358
USD,ACCUMULATION,6,8,USD,USD,92,374,0.24598930481283424
USD,ACCUMULATION,6,8,JPY,JPY,59,374,0.15775401069518716
USD,ACCUMULATION,6,8,GBP,GBP,49,374,0.13101604278074866
USD,ACCUMULATION,6,8,CHF,CHF,49,374,0.13101604278074866
USD,ACCUMULATION,6,8,EUR,EUR,26,374,0.06951871657754011
USD,ACCUMULATION,6,8,USD,CHF,8,374,0.0213903743315508
USD,ACCUMULATION,6,8,CHF,USD,7,374,0.01871657754010695
USD,ACCUMULATION,6,8,GBP,CHF,7,374,0.01871657754010695
USD,ACCUMULATION,6,8,GBP,EUR,7,374,0.01871657754010695
USD,ACCUMULATION,6,8,GBP,USD,7,374,0.01871657754010695
USD,ACCUMULATION,6,8,EUR,GBP,6,374,0.016042780748663103
USD,ACCUMULATION,6,8,CHF,GBP,6,374,0.016042780748663103
USD,ACCUMULATION,6,8,CHF,EUR,5,374,0.013368983957219251
USD,ACCUMULATION,6,8,GBP,JPY,5,374,0.013368983957219251
USD,ACCUMULATION,6,8,USD,JPY,5,374,0.013368983957219251
USD,ACCUMULATION,6,8,JPY,EUR,5,374,0.013368983957219251
USD,ACCUMULATION,6,8,EUR,CHF,4,374,0.0106951871657754
USD,ACCUMULATION,6,8,USD,GBP,4,374,0.0106951871657754
USD,ACCUMULATION,6,8,JPY,GBP,4,374,0.0106951871657754
USD,ACCUMULATION,6,8,JPY,USD,4,374,0.0106951871657754
USD,ACCUMULATION,6,8,JPY,CHF,4,374,0.0106951871657754
USD,ACCUMULATION,6,8,USD,EUR,4,374,0.0106951871657754
USD,ACCUMULATION,6,8,CHF,JPY,3,374,0.008021390374331552
USD,ACCUMULATION,6,8,EUR,USD,3,374,0.008021390374331552
USD,ACCUMULATION,6,8,EUR,JPY,1,374,0.00267379679144385
USD,LIQUIDATION,6,8,USD,USD,123,459,0.2679738562091503
USD,LIQUIDATION,6,8,JPY,JPY,79,459,0.1721132897603486
USD,LIQUIDATION,6,8,GBP,GBP,67,459,0.14596949891067537
USD,LIQUIDATION,6,8,CHF,CHF,66,459,0.1437908496732026
USD,LIQUIDATION,6,8,EUR,EUR,25,459,0.054466230936819175
USD,LIQUIDATION,6,8,JPY,CHF,11,459,0.023965141612200435
USD,LIQUIDATION,6,8,GBP,EUR,9,459,0.0196078431372549
USD,LIQUIDATION,6,8,USD,JPY,9,459,0.0196078431372549
USD,LIQUIDATION,6,8,JPY,EUR,8,459,0.017429193899782137
USD,LIQUIDATION,6,8,EUR,GBP,7,459,0.015250544662309368
USD,LIQUIDATION,6,8,EUR,USD,7,459,0.015250544662309368
USD,LIQUIDATION,6,8,USD,EUR,5,459,0.010893246187363835
USD,LIQUIDATION,6,8,GBP,JPY,5,459,0.010893246187363835
USD,LIQUIDATION,6,8,EUR,JPY,5,459,0.010893246187363835
USD,LIQUIDATION,6,8,CHF,GBP,5,459,0.010893246187363835
USD,LIQUIDATION,6,8,GBP,USD,5,459,0.010893246187363835
USD,LIQUIDATION,6,8,JPY,USD,5,459,0.010893246187363835
USD,LIQUIDATION,6,8,USD,GBP,4,459,0.008714596949891068
USD,LIQUIDATION,6,8,USD,CHF,4,459,0.008714596949891068
USD,LIQUIDATION,6,8,GBP,CHF,3,459,0.006535947712418301
USD,LIQUIDATION,6,8,EUR,CHF,2,459,0.004357298474945534
USD,LIQUIDATION,6,8,JPY,GBP,2,459,0.004357298474945534
USD,LIQUIDATION,6,8,CHF,JPY,1,459,0.002178649237472767
USD,LIQUIDATION,6,8,CHF,USD,1,459,0.002178649237472767
USD,LIQUIDATION,6,8,CHF,EUR,1,459,0.002178649237472767
USDCHF,,6,8,USD,USD,53,250,0.212
USDCHF,,6,8,GBP,GBP,39,250,0.156
USDCHF,,6,8,JPY,JPY,39,250,0.156
USDCHF,,6,8,EUR,EUR,27,250,0.108
USDCHF,,6,8,CHF,CHF,16,250,0.064
USDCHF,,6,8,GBP,USD,8,250,0.032
USDCHF,,6,8,USD,GBP,8,250,0.032
USDCHF,,6,8,USD,JPY,7,250,0.028
USDCHF,,6,8,GBP,JPY,5,250,0.02
USDCHF,,6,8,EUR,GBP,5,250,0.02
USDCHF,,6,8,USD,CHF,4,250,0.016
USDCHF,,6,8,EUR,JPY,4,250,0.016
USDCHF,,6,8,CHF,EUR,4,250,0.016
USDCHF,,6,8,USD,EUR,4,250,0.016
USDCHF,,6,8,JPY,CHF,4,250,0.016
USDCHF,,6,8,CHF,JPY,3,250,0.012
USDCHF,,6,8,JPY,USD,3,250,0.012
USDCHF,,6,8,CHF,USD,3,250,0.012
USDCHF,,6,8,GBP,EUR,3,250,0.012
USDCHF,,6,8,EUR,USD,3,250,0.012
USDCHF,,6,8,JPY,GBP,3,250,0.012
USDCHF,,6,8,CHF,GBP,2,250,0.008
USDCHF,,6,8,JPY,EUR,2,250,0.008
USDCHF,,6,8,GBP,CHF,1,250,0.004
USDJPY,,6,8,JPY,JPY,62,252,0.24603174603174602
USDJPY,,6,8,USD,USD,38,252,0.15079365079365079
USDJPY,,6,8,GBP,GBP,36,252,0.14285714285714285
USDJPY,,6,8,CHF,CHF,26,252,0.10317460317460317
USDJPY,,6,8,EUR,EUR,23,252,0.09126984126984126
USDJPY,,6,8,JPY,USD,9,252,0.03571428571428571
USDJPY,,6,8,EUR,GBP,7,252,0.027777777777777776
USDJPY,,6,8,JPY,CHF,5,252,0.01984126984126984
USDJPY,,6,8,EUR,USD,5,252,0.01984126984126984
USDJPY,,6,8,CHF,USD,4,252,0.015873015873015872
USDJPY,,6,8,USD,EUR,4,252,0.015873015873015872
USDJPY,,6,8,GBP,CHF,4,252,0.015873015873015872
USDJPY,,6,8,USD,JPY,3,252,0.011904761904761904
USDJPY,,6,8,GBP,USD,3,252,0.011904761904761904
USDJPY,,6,8,EUR,JPY,3,252,0.011904761904761904
USDJPY,,6,8,EUR,CHF,3,252,0.011904761904761904
USDJPY,,6,8,USD,CHF,3,252,0.011904761904761904
USDJPY,,6,8,GBP,JPY,3,252,0.011904761904761904
USDJPY,,6,8,CHF,JPY,2,252,0.007936507936507936
USDJPY,,6,8,CHF,EUR,2,252,0.007936507936507936
USDJPY,,6,8,CHF,GBP,2,252,0.007936507936507936
USDJPY,,6,8,GBP,EUR,2,252,0.007936507936507936
USDJPY,,6,8,USD,GBP,2,252,0.007936507936507936
USDJPY,,6,8,JPY,EUR,1,252,0.003968253968253968
,,6,8,JPY,JPY,182,845,0.2153846153846154
,,6,8,USD,USD,162,845,0.19171597633136095
,,6,8,GBP,GBP,141,845,0.1668639053254438
,,6,8,CHF,CHF,106,845,0.12544378698224853
,,6,8,EUR,EUR,52,845,0.06153846153846154
,,6,8,JPY,CHF,17,845,0.020118343195266272
,,6,8,GBP,USD,16,845,0.01893491124260355
,,6,8,GBP,JPY,13,845,0.015384615384615385
,,6,8,CHF,GBP,12,845,0.014201183431952662
,,6,8,GBP,EUR,12,845,0.014201183431952662
,,6,8,CHF,USD,12,845,0.014201183431952662
,,6,8,CHF,JPY,11,845,0.01301775147928994
,,6,8,EUR,GBP,11,845,0.01301775147928994
,,6,8,GBP,CHF,11,845,0.01301775147928994
,,6,8,USD,GBP,10,845,0.011834319526627219
,,6,8,CHF,EUR,10,845,0.011834319526627219
,,6,8,USD,CHF,10,845,0.011834319526627219
,,6,8,JPY,GBP,9,845,0.010650887573964497
,,6,8,EUR,USD,9,845,0.010650887573964497
,,6,8,JPY,USD,9,845,0.010650887573964497
,,6,8,USD,JPY,8,845,0.009467455621301775
,,6,8,USD,EUR,7,845,0.008284023668639054
,,6,8,JPY,EUR,6,845,0.007100591715976331
,,6,8,EUR,CHF,5,845,0.005917159763313609
,,6,8,EUR,JPY,4,845,0.004733727810650888
CHF,ACCUMULATION,8,12,USD,USD,111,465,0.23870967741935484
CHF,ACCUMULATION,8,12,CHF,CHF,77,465,0.16559139784946236
CHF,ACCUMULATION,8,12,JPY,JPY,76,465,0.16344086021505377
CHF,ACCUMULATION,8,12,GBP,GBP,54,465,0.11612903225806452
CHF,ACCUMULATION,8,12,EUR,EUR,23,465,0.04946236559139785
CHF,ACCUMULATION,8,12,GBP,USD,12,465,0.025806451612903226
CHF,ACCUMULATION,8,12,USD,JPY,12,465,0.025806451612903226
CHF,ACCUMULATION,8,12,JPY,USD,9,465,0.01935483870967742
CHF,ACCUMULATION,8,12,CHF,USD,9,465,0.01935483870967742
CHF,ACCUMULATION,8,12,EUR,USD,9,465,0.01935483870967742
CHF,ACCUMULATION,8,12,GBP,EUR,8,465,0.017204301075268817
CHF,ACCUMULATION,8,12,USD,CHF,7,465,0.015053763440860216
CHF,ACCUMULATION,8,12,JPY,GBP,7,465,0.015053763440860216
CHF,ACCUMULATION,8,12,CHF,JPY,7,465,0.015053763440860216
CHF,ACCUMULATION,8,12,JPY,EUR,6,465,0.012903225806451613
CHF,ACCUMULATION,8,12,JPY,CHF,6,465,0.012903225806451613
CHF,ACCUMULATION,8,12,GBP,CHF,6,465,0.012903225806451613
CHF,ACCUMULATION,8,12,CHF,EUR,5,465,0.010752688172043012
CHF,ACCUMULATION,8,12,EUR,GBP,5,465,0.010752688172043012
CHF,ACCUMULATION,8,12,EUR,CHF,4,465,0.008602150537634409
CHF,ACCUMULATION,8,12,USD,EUR,4,465,0.008602150537634409
CHF,ACCUMULATION,8,12,GBP,JPY,3,465,0.0064516129032258064
CHF,ACCUMULATION,8,12,USD,GBP,3,465,0.0064516129032258064
CHF,ACCUMULATION,8,12,EUR,JPY,1,465,0.002150537634408602
CHF,ACCUMULATION,8,12,CHF,GBP,1,465,0.002150537634408602
CHF,LIQUIDATION,8,12,USD,USD,95,403,0.23573200992555832
CHF,LIQUIDATION,8,12,GBP,GBP,71,403,0.1761786600496278
CHF,LIQUIDATION,8,12,JPY,JPY,68,403,0.1687344913151365
CHF,LIQUIDATION,8,12,CHF,CHF,49,403,0.12158808933002481
CHF,LIQUIDATION,8,12,EUR,EUR,26,403,0.06451612903225806
CHF,LIQUIDATION,8,12,USD,GBP,11,403,0.02729528535980149
CHF,LIQUIDATION,8,12,EUR,GBP,10,403,0.02481389578163772
CHF,LIQUIDATION,8,12,GBP,JPY,7,403,0.017369727047146403
CHF,LIQUIDATION,8,12,JPY,USD,7,403,0.017369727047146403
CHF,LIQUIDATION,8,12,GBP,USD,7,403,0.017369727047146403
CHF,LIQUIDATION,8,12,EUR,CHF,5,403,0.01240694789081886
CHF,LIQUIDATION,8,12,CHF,GBP,5,403,0.01240694789081886
CHF,LIQUIDATION,8,12,CHF,USD,5,403,0.01240694789081886
CHF,LIQUIDATION,8,12,CHF,JPY,5,403,0.01240694789081886
CHF,LIQUIDATION,8,12,CHF,EUR,5,403,0.01240694789081886
CHF,LIQUIDATION,8,12,GBP,EUR,5,403,0.01240694789081886
CHF,LIQUIDATION,8,12,USD,EUR,4,403,0.009925558312655087
CHF,LIQUIDATION,8,12,GBP,CHF,4,403,0.009925558312655087
CHF,LIQUIDATION,8,12,EUR,JPY,3,403,0.007444168734491315
CHF,LIQUIDATION,8,12,JPY,CHF,3,403,0.007444168734491315
CHF,LIQUIDATION,8,12,USD,JPY,3,403,0.007444168734491315
CHF,LIQUIDATION,8,12,JPY,GBP,2,403,0.004962779156327543
CHF,LIQUIDATION,8,12,EUR,USD,1,403,0.0024813895781637717
CHF,LIQUIDATION,8,12,JPY,EUR,1,403,0.0024813895781637717
CHF,LIQUIDATION,8,12,USD,CHF,1,403,0.0024813895781637717
CHFJPY,,8,12,USD,USD,49,258,0.18992248062015504
CHFJPY,,8,12,JPY,JPY,38,258,0.14728682170542637
CHFJPY,,8,12,GBP,GBP,28,258,0.10852713178294573
CHFJPY,,8,12,CHF,CHF,27,258,0.10465116279069768
CHFJPY,,8,12,EUR,EUR,21,258,0.08139534883720931
CHFJPY,,8,12,GBP,USD,8,258,0.031007751937984496
CHFJPY,,8,12,JPY,CHF,8,258,0.031007751937984496
CHFJPY,,8,12,USD,CHF,8,258,0.031007751937984496
CHFJPY,,8,12,GBP,EUR,7,258,0.027131782945736434
CHFJPY,,8,12,EUR,USD,7,258,0.027131782945736434
CHFJPY,,8,12,USD,GBP,6,258,0.023255813953488372
CHFJPY,,8,12,JPY,GBP,6,258,0.023255813953488372
CHFJPY,,8,12,GBP,JPY,5,258,0.01937984496124031
CHFJPY,,8,12,USD,JPY,5,258,0.01937984496124031
CHFJPY,,8,12,USD,EUR,5,258,0.01937984496124031
CHFJPY,,8,12,EUR,GBP,5,258,0.01937984496124031
CHFJPY,,8,12,EUR,JPY,4,258,0.015503875968992248
CHFJPY,,8,12,EUR,CHF,4,258,0.015503875968992248
CHFJPY,,8,12,GBP,CHF,3,258,0.011627906976744186
CHFJPY,,8,12,JPY,USD,3,258,0.011627906976744186
CHFJPY,,8,12,CHF,USD,3,258,0.011627906976744186
CHFJPY,,8,12,CHF,GBP,2,258,0.007751937984496124
CHFJPY,,8,12,CHF,EUR,2,258,0.007751937984496124
CHFJPY,,8,12,CHF,JPY,2,258,0.007751937984496124
CHFJPY,,8,12,JPY,EUR,2,258,0.007751937984496124
EUR,ACCUMULATION,8,12,USD,USD,91,439,0.2072892938496583
EUR,ACCUMULATION,8,12,GBP,GBP,82,439,0.1867881548974943
EUR,ACCUMULATION,8,12,CHF,CHF,65,439,0.1480637813211845
EUR,ACCUMULATION,8,12,JPY,JPY,41,439,0.09339407744874716
EUR,ACCUMULATION,8,12,EUR,EUR,27,439,0.06150341685649203
EUR,ACCUMULATION,8,12,GBP,USD,20,439,0.04555808656036447
EUR,ACCUMULATION,8,12,CHF,JPY,11,439,0.025056947608200455
EUR,ACCUMULATION,8,12,USD,CHF,11,439,0.025056947608200455
EUR,ACCUMULATION,8,12,GBP,JPY,10,439,0.022779043280182234
EUR,ACCUMULATION,8,12,GBP,CHF,9,439,0.02050113895216401
EUR,ACCUMULATION,8,12,EUR,GBP,8,439,0.018223234624145785
EUR,ACCUMULATION,8,12,USD,GBP,8,439,0.018223234624145785
EUR,ACCUMULATION,8,12,JPY,CHF,7,439,0.015945330296127564
EUR,ACCUMULATION,8,12,CHF,USD,7,439,0.015945330296127564
EUR,ACCUMULATION,8,12,JPY,USD,6,439,0.01366742596810934
EUR,ACCUMULATION,8,12,GBP,EUR,6,439,0.01366742596810934
EUR,ACCUMULATION,8,12,JPY,GBP,6,439,0.01366742596810934
EUR,ACCUMULATION,8,12,EUR,CHF,5,439,0.011389521640091117
EUR,ACCUMULATION,8,12,JPY,EUR,4,439,0.009111617312072893
EUR,ACCUMULATION,8,12,CHF,GBP,4,439,0.009111617312072893
EUR,ACCUMULATION,8,12,USD,JPY,3,439,0.00683371298405467
EUR,ACCUMULATION,8,12,EUR,JPY,2,439,0.004555808656036446
EUR,ACCUMULATION,8,12,CHF,EUR,2,439,0.004555808656036446
EUR,ACCUMULATION,8,12,EUR,USD,2,439,0.004555808656036446
EUR,ACCUMULATION,8,12,USD,EUR,2,439,0.004555808656036446
EUR,LIQUIDATION,8,12,JPY,JPY,127,459,0.2766884531590414
EUR,LIQUIDATION,8,12,USD,USD,92,459,0.20043572984749455
EUR,LIQUIDATION,8,12,CHF,CHF,60,459,0.13071895424836602
EUR,LIQUIDATION,8,12,GBP,GBP,38,459,0.08278867102396514
EUR,LIQUIDATION,8,12,EUR,EUR,34,459,0.07407407407407407
EUR,LIQUIDATION,8,12,JPY,USD,12,459,0.026143790849673203
EUR,LIQUIDATION,8,12,USD,JPY,11,459,0.023965141612200435
EUR,LIQUIDATION,8,12,EUR,GBP,9,459,0.0196078431372549
EUR,LIQUIDATION,8,12,JPY,EUR,7,459,0.015250544662309368
EUR,LIQUIDATION,8,12,CHF,GBP,6,459,0.013071895424836602
EUR,LIQUIDATION,8,12,CHF,EUR,6,459,0.013071895424836602
EUR,LIQUIDATION,8,12,GBP,EUR,6,459,0.013071895424836602
EUR,LIQUIDATION,8,12,USD,GBP,6,459,0.013071895424836602
EUR,LIQUIDATION,8,12,EUR,USD,5,459,0.010893246187363835
EUR,LIQUIDATION,8,12,JPY,GBP,5,459,0.010893246187363835
EUR,LIQUIDATION,8,12,USD,CHF,5,459,0.010893246187363835
EUR,LIQUIDATION,8,12,CHF,JPY,5,459,0.010893246187363835
EUR,LIQUIDATION,8,12,USD,EUR,5,459,0.010893246187363835
EUR,LIQUIDATION,8,12,JPY,CHF,5,459,0.010893246187363835
EUR,LIQUIDATION,8,12,CHF,USD,3,459,0.006535947712418301
EUR,LIQUIDATION,8,12,EUR,CHF,3,459,0.006535947712418301
EUR,LIQUIDATION,8,12,GBP,JPY,3,459,0.006535947712418301
EUR,LIQUIDATION,8,12,GBP,USD,3,459,0.006535947712418301
EUR,LIQUIDATION,8,12,EUR,JPY,2,459,0.004357298474945534
EUR,LIQUIDATION,8,12,GBP,CHF,1,459,0.002178649237472767
EURCHF,,8,12,USD,USD,97,421,0.23040380047505937
EURCHF,,8,12,CHF,CHF,67,421,0.15914489311163896
EURCHF,,8,12,JPY,JPY,64,421,0.15201900237529692
EURCHF,,8,12,GBP,GBP,59,421,0.14014251781472684
EURCHF,,8,12,EUR,EUR,26,421,0.06175771971496437
EURCHF,,8,12,EUR,USD,10,421,0.023752969121140142
EURCHF,,8,12,USD,JPY,9,421,0.021377672209026127
EURCHF,,8,12,CHF,JPY,8,421,0.019002375296912115
EURCHF,,8,12,CHF,USD,7,421,0.0166270783847981
EURCHF,,8,12,USD,GBP,7,421,0.0166270783847981
EURCHF,,8,12,JPY,USD,7,421,0.0166270783847981
EURCHF,,8,12,USD,CHF,6,421,0.014251781472684086
EURCHF,,8,12,EUR,CHF,6,421,0.014251781472684086
EURCHF,,8,12,CHF,GBP,6,421,0.014251781472684086
EURCHF,,8,12,GBP,USD,6,421,0.014251781472684086
EURCHF,,8,12,EUR,GBP,5,421,0.011876484560570071
EURCHF,,8,12,JPY,CHF,5,421,0.011876484560570071
EURCHF,,8,12,USD,EUR,5,421,0.011876484560570071
EURCHF,,8,12,CHF,EUR,4,421,0.009501187648456057
EURCHF,,8,12,GBP,EUR,4,421,0.009501187648456057
EURCHF,,8,12,GBP,JPY,4,421,0.009501187648456057
EURCHF,,8,12,JPY,GBP,4,421,0.009501187648456057
EURCHF,,8,12,JPY,EUR,2,421,0.004750593824228029
EURCHF,,8,12,GBP,CHF,2,421,0.004750593824228029
EURCHF,,8,12,EUR,JPY,1,421,0.0023752969121140144
EURGBP,,8,12,USD,USD,48,246,0.1951219512195122
EURGBP,,8,12,CHF,CHF,44,246,0.17886178861788618
EURGBP,,8,12,GBP,GBP,43,246,0.17479674796747968
EURGBP,,8,12,JPY,JPY,42,246,0.17073170731707318
EURGBP,,8,12,EUR,EUR,16,246,0.06504065040650407
EURGBP,,8,12,CHF,USD,7,246,0.028455284552845527
EURGBP,,8,12,GBP,USD,6,246,0.024390243902439025
EURGBP,,8,12,USD,GBP,6,246,0.024390243902439025
EURGBP,,8,12,JPY,USD,4,246,0.016260162601626018
EURGBP,,8,12,EUR,USD,4,246,0.016260162601626018
EURGBP,,8,12,USD,CHF,4,246,0.016260162601626018
EURGBP,,8,12,GBP,JPY,3,246,0.012195121951219513
EURGBP,,8,12,CHF,JPY,3,246,0.012195121951219513
EURGBP,,8,12,CHF,GBP,2,246,0.008130081300813009
EURGBP,,8,12,USD,EUR,2,246,0.008130081300813009
EURGBP,,8,12,EUR,CHF,2,246,0.008130081300813009
EURGBP,,8,12,GBP,CHF,2,246,0.008130081300813009
EURGBP,,8,12,JPY,CHF,2,246,0.008130081300813009
EURGBP,,8,12,USD,JPY,2,246,0.008130081300813009
EURGBP,,8,12,JPY,GBP,2,246,0.008130081300813009
EURGBP,,8,12,CHF,EUR,1,246,0.0040650406504065045
EURGBP,,8,12,EUR,GBP,1,246,0.0040650406504065045
EURJPY,,8,12,JPY,JPY,57,245,0.23265306122448978
EURJPY,,8,12,USD,USD,43,245,0.17551020408163265
EURJPY,,8,12,GBP,GBP,33,245,0.1346938775510204
EURJPY,,8,12,CHF,CHF,26,245,0.10612244897959183
