origin_currency,direction,currency,horizon_h,split,n,dest_prob,dest_prob_ci_low,dest_prob_ci_high,mean_forward,median_forward,std_forward,effect,ci_low,ci_high,t,p,q
EUR,LIQUIDATION,JPY,48,development,323,0.29411764705882354,0.24760061919504645,0.3375386996904025,0.0008089345136818406,0.0005621538479375768,0.005052789757706921,0.16009661048097018,0.0003167301802253207,0.001349431496625905,2.877288423856921,0.004011219384321141,0.01337073128107047
EUR,LIQUIDATION,USD,1,development,323,0.21362229102167182,0.17027863777089783,0.2631578947368421,1.3772293161098898e-05,1.5942467575533485e-05,0.000742722560532109,0.018542984814184194,-6.488456152359131e-05,0.00010414234935981487,0.33325824568877244,0.738939481730658,0.8915545119416399
EUR,LIQUIDATION,USD,2,development,323,0.20743034055727555,0.1578173374613003,0.25386996904024767,-6.027758878806701e-06,-2.688284481981143e-05,0.0010518381233735568,-0.005730690630868075,-0.0001390369962682513,0.00011023166013446637,-0.10299312248626255,0.9179683152410589,0.9877460287583798
EUR,LIQUIDATION,USD,4,development,323,0.19814241486068113,0.15479876160990713,0.24458204334365324,-0.0002378488403463422,-0.00021801028414005635,0.001806142267205927,-0.13168887338774843,-0.0004118860752490307,-6.238407146954037e-05,-2.36673886980491,0.01794556071799347,0.051273030622838486
EUR,LIQUIDATION,USD,6,development,323,0.21981424148606812,0.17020123839009288,0.26013931888544894,-6.140077536793899e-05,-4.169318140621344e-05,0.002282985288385426,-0.026894950081506164,-0.00028713540660460317,0.00015433525603951226,-0.48336144217697674,0.6288391257344288,0.8114053235282952
EUR,LIQUIDATION,USD,8,development,323,0.23529411764705882,0.19187306501547988,0.2880030959752322,-0.0001328297603677004,-0.00021109357605293602,0.002506468320308317,-0.05299478923849362,-0.00036247748052393156,0.00013682452249805458,-0.9524329911955235,0.340877407933295,0.5755885930097963
EUR,LIQUIDATION,USD,12,development,323,0.24458204334365324,0.19806501547987618,0.29411764705882354,-0.00016887284296981486,-0.00022043251027456707,0.0027718738484404843,-0.06092371161293157,-0.0004716862295444259,0.0001172030019217922,-1.0949331758845817,0.27354599114759437,0.5611168813412666
EUR,LIQUIDATION,USD,24,development,323,0.21981424148606812,0.17639318885448918,0.26323529411764707,-0.00019097959552965356,-2.1159937254918836e-05,0.0034203013264880733,-0.0558370673515334,-0.0006305264991725536,0.0001572562319389666,-1.0035149840463546,0.3156124649619996,0.5738408453854538
EUR,LIQUIDATION,USD,48,development,323,0.22910216718266255,0.18258513931888545,0.29109907120743034,-0.00043667856516809957,-0.0003706678903075474,0.004311763414084776,-0.10127609593366103,-0.0009033619016081236,3.689322061600639e-05,-1.8201543278643184,0.06873539186278821,0.1617303337947958
EURCHF,,CHF,1,development,271,0.18081180811808117,0.13653136531365315,0.22536900369003696,2.1650183994806673e-05,-3.2721603047124485e-06,0.0005822694006881987,0.037182417570316734,-5.196636220071443e-05,9.033489368981352e-05,0.6120998446309157,0.5404715857172961,0.6509941157222787
EURCHF,,CHF,2,development,271,0.16605166051660517,0.12527675276752767,0.21033210332103322,2.9267487090002802e-05,6.334423084934421e-06,0.0008444654399597575,0.03465800458500413,-6.45231334463158e-05,0.00012655428019262599,0.5705427620885566,0.5683095444055652,0.6509941157222787
EURCHF,,CHF,4,development,271,0.23985239852398524,0.19178966789667898,0.2879151291512915,7.25231920516199e-05,7.846811822431881e-05,0.0012334569166363657,0.058796696563500964,-7.942953547079451e-05,0.00022690494068057794,0.9679157834013712,0.3330864168711489,0.5074073455112645
EURCHF,,CHF,6,development,271,0.2177121771217712,0.16974169741697417,0.26217712177121777,9.019385261700857e-05,0.00010557814325253977,0.0016077205069517683,0.05610045541312137,-9.260963538848748e-05,0.00025928089342529205,0.9235300522661171,0.3557309971193001,0.5074073455112645
EURCHF,,CHF,8,development,271,0.2177121771217712,0.16605166051660517,0.26199261992619927,9.992378482243316e-05,0.0001419571505936221,0.0017715267165589784,0.056405463089219204,-0.00010361546550473238,0.00026856289289052673,0.9285511123087477,0.35312172192627655,0.5074073455112645
EURCHF,,CHF,12,development,271,0.1992619926199262,0.14750922509225092,0.2436346863468635,6.240944938620921e-05,6.627226478007398e-05,0.0020090966062276255,0.031063438757876424,-0.0002160221213408727,0.0002967448949973714,0.5113687403848968,0.6090928542271477,0.6509941157222787
EURCHF,,CHF,24,development,271,0.17343173431734318,0.1327490774907749,0.22158671586715872,0.00014112236239752825,0.00012329794544790667,0.0025799508046235346,0.054699633087818035,-0.00020027356911041548,0.0004205311490404152,0.9004696063967178,0.3678703254956668,0.5074073455112645
EURCHF,,CHF,48,development,271,0.2177121771217712,0.17702952029520294,0.25830258302583026,0.0003436338528586166,0.00018510003474196603,0.0034286011042499037,0.10022567292318349,-6.15517722229732e-05,0.0007202552737096526,1.6499228084965805,0.09895869078511477,0.32986230261704924
EURCHF,,EUR,1,development,271,0.13653136531365315,0.0996309963099631,0.17712177121771217,-3.473229605246837e-05,-2.614823327732288e-06,0.00048233916193306145,-0.07200803665469005,-8.604579995328804e-05,2.6658937964155735e-05,-1.18540188962053,0.23585870370082884,0.4639529483973737
EURCHF,,EUR,2,development,271,0.16236162361623616,0.11439114391143912,0.2140221402214022,-8.694235675171916e-05,-0.00011459032925241586,0.0006915530311587344,-0.12572044779565575,-0.00016528701512297177,-2.6273810215006428e-06,-2.069619771687011,0.03848783275384071,0.2616424750269924
EURCHF,,EUR,4,development,271,0.16236162361623616,0.11808118081180811,0.20673431734317346,-7.03577447287943e-05,-4.957478211261112e-05,0.0009695132494117532,-0.07257017350869983,-0.00018976305892009728,4.8435482208253606e-05,-1.1946558301516963,0.23222164781262222,0.4639529483973737
EURCHF,,EUR,6,development,271,0.12546125461254612,0.08846863468634686,0.16605166051660517,-0.00013708883165671555,-7.080409032079667e-05,0.0012737890811578918,-0.1076228660494561,-0.0002947126614722525,5.873707783422683e-06,-1.7716959760087156,0.07644494184735917,0.32986230261704924
EURCHF,,EUR,8,development,271,0.1070110701107011,0.07001845018450184,0.14031365313653138,-8.388867891020504e-05,-5.305877261223385e-05,0.0014068196282131101,-0.059630017400849965,-0.00026834751591282895,6.505600564235741e-05,-0.9816339757191357,0.326280199783032,0.5074073455112645
EURCHF,,EUR,12,development,271,0.08487084870848709,0.05166051660516605,0.11817343173431737,-0.00011910111139740058,-7.28029122032546e-05,0.0015674065979044104,-0.07598609802755472,-0.0003210519380325796,8.725062886898783e-05,-1.250889044770081,0.21097509198910802,0.4639529483973737
EURCHF,,EUR,24,development,271,0.08487084870848709,0.05525830258302583,0.12177121771217712,-6.872018474396346e-05,-8.602853053334155e-05,0.002029432381607314,-0.033861776015191476,-0.00032319936791948435,0.0002162007785333351,-0.5574351855585653,0.5772300597802869,0.6509941157222787
EURCHF,,EUR,48,development,271,0.1070110701107011,0.07739852398523986,0.14031365313653138,-4.504072241988972e-05,5.486732091624589e-05,0.002660360093026542,-0.016930310501180847,-0.0003908567023087466,0.00033284443662758744,-0.2787080858238471,0.7804689783595724,0.8004810034457153
EURCHF,,GBP,1,development,271,0.2029520295202952,0.15129151291512916,0.24750922509225098,-5.586979866126861e-05,5.122762573679595e-07,0.0006327903704574543,-0.08829116445131655,-0.00012232137142012035,2.7385651272705815e-05,-1.4534560035191688,0.14609726661530664,0.3878672140103112
EURCHF,,GBP,2,development,271,0.1992619926199262,0.15488929889298894,0.25830258302583026,-2.8795535096272235e-05,6.216605746703984e-05,0.0009498490148433007,-0.030315907735107474,-0.00014173510573911127,9.09677405455491e-05,-0.49906282665488305,0.6177351124524173,0.6509941157222787
EURCHF,,GBP,4,development,271,0.18450184501845018,0.14022140221402213,0.22878228782287824,-7.932850725292091e-05,-8.583477324932472e-05,0.001268357395307822,-0.06254428566143094,-0.00020251107613145048,7.320243348464562e-05,-1.0296088860686574,0.30319367605090486,0.5074073455112645
EURCHF,,GBP,6,development,271,0.16605166051660517,0.12177121771217712,0.21042435424354247,-8.568941014555468e-05,-4.957520214300467e-05,0.0015428970787840282,-0.05553799493423587,-0.00026671990579262646,0.00010349759179410714,-0.9142707841971227,0.3605745214121132,0.5074073455112645
EURCHF,,GBP,8,development,271,0.19557195571955718,0.15498154981549817,0.23985239852398524,-1.6103068153873785e-05,-2.9440226946374605e-05,0.0017676361082477204,-0.00910994524197458,-0.00024206379818468508,0.00020066383351397335,-0.14996862580717046,0.8807893286593029,0.8807893286593028
EURCHF,,GBP,12,development,271,0.2029520295202952,0.15867158671586715,0.2547047970479705,-6.782556001691456e-05,-0.00012572443675291296,0.002090281149325408,-0.03244805610900895,-0.0002870979731297908,0.0001816067112589217,-0.534162418711453,0.5932291188673897,0.6509941157222787
EURCHF,,GBP,24,development,271,0.1992619926199262,0.15488929889298894,0.2473247232472325,-8.250956380004543e-05,6.669826050016909e-05,0.0027271597165380505,-0.030254760401340147,-0.00042642210232276,0.00021619648622358428,-0.498056214499345,0.6184444099361648,0.6509941157222787
EURCHF,,GBP,48,development,271,0.17343173431734318,0.1327490774907749,0.2177121771217712,-0.00020357016159069626,-3.6153155036313395e-05,0.0034499391275750815,-0.05900688506750064,-0.0006168325770152057,0.00020006331608221606,-0.9713759228718105,0.3313611023428358,0.5074073455112645
EURCHF,,JPY,1,development,271,0.2140221402214022,0.16964944649446495,0.2658671586715868,-2.4194665473122177e-05,-2.0609130080577595e-05,0.000733295450381306,-0.03299443009027426,-0.00011860467282487492,5.1605624360443024e-05,-0.543156869607778,0.5870217419838915,0.6509941157222787
EURCHF,,JPY,2,development,271,0.2177121771217712,0.16974169741697417,0.26946494464944654,-5.3497927815385007e-05,-5.6500062558269225e-05,0.0010688808094531403,-0.050050414734974576,-0.00017830118346634226,5.626542720419383e-05,-0.8239338129387229,0.4099770485471397,0.5466360647295195
EURCHF,,JPY,4,development,271,0.18081180811808117,0.13643911439114392,0.2288745387453875,-0.00012839528029526183,-4.518062289038437e-05,0.0014433805585123737,-0.0889545584759663,-0.00029375685134577485,2.0904514087531885e-06,-1.4643768474543235,0.14309108475262344,0.3878672140103112
EURCHF,,JPY,6,development,271,0.22140221402214022,0.17712177121771217,0.2693726937269373,-0.0001383343235628028,-0.00018117797478009066,0.001952899426046506,-0.07083535471299203,-0.000363573772321298,4.154568369257976e-05,-1.1660971084572993,0.2435752979086212,0.4639529483973737
EURCHF,,JPY,8,development,271,0.18450184501845018,0.14022140221402213,0.23616236162361623,-0.00023589120433287187,-0.00025439896504047464,0.002342307656141807,-0.10070889010431114,-0.0005351610600543919,8.008235170349159e-06,-1.6578775672459778,0.09734214203849034,0.32986230261704924
EURCHF,,JPY,12,development,271,0.1992619926199262,0.15857933579335792,0.25092250922509224,-0.00025390810118160976,-0.0001962045724236752,0.0029402780459536924,-0.08635513281848606,-0.0006224614451553733,3.2813384130318224e-05,-1.4215849004792707,0.15514688560412448,0.3878672140103112
EURCHF,,JPY,24,development,271,0.22509225092250923,0.17712177121771217,0.2730627306273063,-0.00043126498422921467,-0.00056484915421288,0.0040009700034413145,-0.10779010686365433,-0.0009050615317602168,1.5870887302053754e-06,-1.7744491072754789,0.07598879586244123,0.32986230261704924
EURCHF,,JPY,48,development,271,0.1918819188191882,0.14391143911439114,0.2399446494464945,-0.00046634273654072865,-0.000588236507364991,0.004527015304838789,-0.10301328914047829,-0.001000850656454794,2.6293946430266454e-05,-1.6958127630771274,0.08992128480770667,0.32986230261704924
EURCHF,,USD,1,development,271,0.2656826568265683,0.217619926199262,0.3175276752767528,9.314657619205249e-05,5.738044022661079e-05,0.0007555446451439858,0.12328401344741362,1.0771630999287217e-05,0.00018565388246076617,2.0295110002981653,0.042406131949749515,0.2616424750269924
EURCHF,,USD,2,development,271,0.25461254612546125,0.1992619926199262,0.30267527675276756,0.00013996833257337357,5.32799103374745e-05,0.0010910902153102374,0.12828300594151637,2.3541345090781177e-05,0.00026736872908101483,2.1118048028236407,0.03470307158513575,0.2616424750269924
EURCHF,,USD,4,development,271,0.23247232472324722,0.19178966789667898,0.28044280442804426,0.0002055583402253571,7.085454753732047e-05,0.0016942066052308394,0.12133014922188273,5.5750590541607585e-06,0.0003717175435462566,1.9973463357328327,0.045787433129723665,0.2616424750269924
EURCHF,,USD,6,development,271,0.2693726937269373,0.22509225092250923,0.3173431734317343,0.0002709187127480645,0.0001496743698193772,0.0022285963691816525,0.12156472858633736,5.4790258455305825e-05,0.0004849571830597496,2.0012079994416214,0.04536983944583661,0.2616424750269924
EURCHF,,USD,8,development,271,0.2952029520295203,0.23985239852398524,0.3469557195571956,0.00023595916657451752,0.00011518221432329649,0.0024632368299579675,0.09579231834502243,-3.981353562812555e-05,0.0005375946870471862,1.576940581255593,0.11480920713492515,0.35325909887669277
EURCHF,,USD,12,development,271,0.31365313653136534,0.25830258302583026,0.3726937269372694,0.00037842532320971555,0.00016327130837983771,0.0028681594399286177,0.131940127853957,8.894859742694127e-05,0.000697453040663175,2.1720086276601482,0.029854905509600016,0.2616424750269924
EURCHF,,USD,24,development,271,0.3173431734317343,0.2693726937269373,0.3726937269372694,0.00044137237037569527,0.00016327130837983771,0.003568307974910546,0.12369234199488065,5.938911334817495e-05,0.0008253024794335043,2.036232936546401,0.04172683334540528,0.2616424750269924
EURCHF,,USD,48,development,271,0.30996309963099633,0.2692804428044281,0.3617158671586716,0.00037131976769269793,0.00034511529504019074,0.004651016266367743,0.07983626511430883,-0.00010955548733811706,0.0009252260614841668,1.3142707942528427,0.18875521975886222,0.4441299288443817
EURGBP,,CHF,1,development,176,0.19318181818181818,0.14204545454545456,0.23863636363636365,4.4302286825482545e-05,5.784544124908424e-06,0.0005773972493256049,0.07672756819889122,-3.4599353076884636e-05,0.0001346519640595432,1.0179062191685089,0.3087225508684508,0.8157454043010359
EURGBP,,CHF,2,development,176,0.21022727272727273,0.1534090909090909,0.26704545454545453,7.326423710738204e-05,6.166383371018644e-05,0.0007273917413848276,0.10072184345659417,-2.583217428583642e-05,0.000169115972836063,1.336226251753744,0.18147545667970322,0.8065575852431254
EURGBP,,CHF,4,development,176,0.23295454545454544,0.17045454545454544,0.29559659090909096,0.00019581154431762353,3.578875420145979e-05,0.0012384402431557429,0.15811141910138882,4.52149006772141e-05,0.0003910004088088352,2.0975850089197534,0.035941693653916085,0.40588569565898663
EURGBP,,CHF,6,development,176,0.2215909090909091,0.15894886363636362,0.2842329545454546,0.00022718701666193697,8.820879287475438e-05,0.0016080163841134234,0.14128401856253228,-1.5775205171769487e-06,0.00047940215985295973,1.8743443137821083,0.06088285434884799,0.40588569565898663
EURGBP,,CHF,8,development,176,0.25,0.18167613636363636,0.3069602272727273,0.00026005351405955865,0.00011352868693603903,0.001824736057419691,0.14251568768104092,-1.690019145500862e-05,0.0005673112405093977,1.8906842511099522,0.05866637365512517,0.40588569565898663
EURGBP,,CHF,12,development,176,0.2215909090909091,0.1590909090909091,0.2784090909090909,0.0002857472028307853,0.00012536654589548704,0.001986043084929545,0.14387764545446516,1.1105081594559183e-05,0.00059664347344732,1.9087526627689761,0.056293870744660746,0.40588569565898663
EURGBP,,CHF,24,development,176,0.1875,0.125,0.24431818181818182,0.0003647870596580916,0.00013322732029816947,0.0023804068583928757,0.1532456766253717,2.343109386855273e-05,0.0007572991321997859,2.033033640441979,0.0420489870227414,0.40588569565898663
EURGBP,,CHF,48,development,176,0.20454545454545456,0.14772727272727273,0.26136363636363635,0.0007684482611004056,0.00032551323320380385,0.0032251473910890867,0.23826764110799648,0.00026872412487482524,0.0012225146834473472,3.160977460953138,0.00157253850064909,0.0629015400259636
EURGBP,,EUR,1,development,176,0.11931818181818182,0.0794034090909091,0.16491477272727276,1.86179397932504e-05,5.890319384908736e-06,0.0005048279627151834,0.03687977126527433,-3.9006094325360015e-05,9.262015695157277e-05,0.4892654545641823,0.6246537734683333,0.8157454043010359
EURGBP,,EUR,2,development,176,0.125,0.07954545454545454,0.18196022727272732,-3.140909443309142e-05,-6.348715744846395e-05,0.0007406062548390006,-0.042409977269121775,-0.0001377001009654033,8.54078658335615e-05,-0.5626319278767131,0.5736854702296035,0.8157454043010359
EURGBP,,EUR,4,development,176,0.056818181818181816,0.03394886363636364,0.10227272727272728,-9.281613678044243e-05,-0.00011536002886516625,0.0009682909754973396,-0.09585562514694473,-0.00021193878255019777,7.187607896134983e-05,-1.2716685706294855,0.20349103328308726,0.813964133132349
EURGBP,,EUR,6,development,176,0.09659090909090909,0.056818181818181816,0.14218750000000005,-3.008663560182422e-05,-6.687452034941687e-05,0.0011234600043725765,-0.026780335289841344,-0.0001775966394863409,0.0001731857686985296,-0.35528129566526945,0.7223789856070497,0.8629091442115948
EURGBP,,EUR,8,development,176,0.09659090909090909,0.05113636363636364,0.14204545454545456,-7.119443034862758e-05,-0.00012883998428812928,0.001286375848128208,-0.05534496815392006,-0.00023846450958989155,0.00016363565416886234,-0.7342339736028856,0.4628060027981178,0.8157454043010359
EURGBP,,EUR,12,development,176,0.07954545454545454,0.03977272727272727,0.125,-7.754323107780596e-05,-0.00010120682210747435,0.0013757219711041707,-0.056365481330191196,-0.00027638142528203314,0.00019264785342988162,-0.7477726108001064,0.4545971790168237,0.8157454043010359
EURGBP,,EUR,24,development,176,0.08522727272727272,0.05113636363636364,0.13068181818181818,8.256667844381147e-05,-3.911120193345002e-05,0.0020836723758776558,0.03962555697319444,-0.00016022941965654382,0.0004309974095920946,0.5256924183557479,0.5991018922041982,0.8157454043010359
EURGBP,,EUR,48,development,176,0.09090909090909091,0.05113636363636364,0.13636363636363635,0.0001612484924085545,-7.110604651141162e-05,0.0030259214676447077,0.05328905397338874,-0.00021992568228491614,0.0006151402559229351,0.7069591898509121,0.4795916905080009,0.8157454043010359
EURGBP,,GBP,1,development,176,0.24431818181818182,0.1875,0.29545454545454547,-1.3813929625020168e-05,-7.960485034344765e-06,0.0006739196127019778,-0.02049788931002516,-0.00012168353897335148,8.036351535043898e-05,-0.2719352313423615,0.7856719391520766,0.865900826605885
EURGBP,,GBP,2,development,176,0.21022727272727273,0.15894886363636362,0.26136363636363635,-1.660169799308459e-05,7.331056413981967e-06,0.0009226683770469224,-0.0179931364356712,-0.00015907797636087397,9.335717857273016e-05,-0.23870592943517638,0.8113337106862124,0.865900826605885
EURGBP,,GBP,4,development,176,0.2556818181818182,0.18735795454545454,0.31846590909090916,-0.00010205862982076483,-2.1054113648509093e-05,0.0013866457224783995,-0.07360108509789504,-0.00031435769003942114,8.755384319415166e-05,-0.9764287337309443,0.32885204077831576,0.8157454043010359
EURGBP,,GBP,6,development,176,0.2215909090909091,0.16477272727272727,0.2897727272727273,-4.598422946366523e-05,8.709747202846984e-05,0.0017915776590389052,-0.02566689154202422,-0.00029896325434556703,0.00018737795054508326,-0.34050979511856344,0.7334727725798555,0.8629091442115948
EURGBP,,GBP,8,development,176,0.23295454545454544,0.17045454545454544,0.29545454545454547,-0.0001105141130841791,0.00016934665509201472,0.0022270466202509516,-0.049623619047420735,-0.00041942911602211046,0.00018946924943659906,-0.6583317004793121,0.5103248740940889,0.8157454043010359
EURGBP,,GBP,12,development,176,0.2159090909090909,0.16477272727272727,0.2784090909090909,-0.00017276493016454573,0.0002502816806765313,0.0023542088261589004,-0.07338555876813484,-0.0005062645743406298,0.00015733718415657537,-0.9735694538579164,0.33027034961814894,0.8157454043010359
EURGBP,,GBP,24,development,176,0.19886363636363635,0.14758522727272727,0.25582386363636367,-0.00020324044768514488,0.0002469612082639279,0.002818516431660774,-0.07210901643223279,-0.0005812658792389472,0.00019024513497890307,-0.9566342060291526,0.3387518941968217,0.8157454043010359
EURGBP,,GBP,48,development,176,0.17613636363636365,0.12485795454545455,0.24446022727272732,-0.000424495557886289,0.00024345682467765957,0.0032745966659832168,-0.129632929238579,-0.0008670210753907044,0.00010459859117481664,-1.7197751470362337,0.08547324968385217,0.4884185696220124
EURGBP,,JPY,1,development,176,0.23295454545454544,0.17613636363636365,0.2899147727272728,-1.9139988609790334e-07,-5.856731910083558e-06,0.0008134162938727617,-0.00023530372767261408,-9.895398064244337e-05,0.00012429348650284616,-0.003121656705848111,0.9975092658755842,0.9975092658755841
EURGBP,,JPY,2,development,176,0.2556818181818182,0.19318181818181818,0.3296875,2.0487661590020678e-05,2.0765326157167716e-05,0.001212336387369787,0.016899320851425974,-0.0001651500641814548,0.00021044596262899802,0.22419482590403725,0.8226057852755908,0.865900826605885
EURGBP,,JPY,4,development,176,0.2159090909090909,0.15894886363636362,0.2842329545454546,0.00010810673388472033,-0.00011452294063971728,0.0018681393314286367,0.05786866753779389,-0.00012304561393456056,0.0003874193003333049,0.7677146293627279,0.4426566012313764,0.8157454043010359
EURGBP,,JPY,6,development,176,0.21022727272727273,0.15326704545454545,0.2728693181818182,-7.773234890636008e-05,-6.779637589431378e-05,0.002290829871794549,-0.03393196058049806,-0.0003804119320416153,0.0002816661468761218,-0.4501583265865684,0.6525963234408287,0.8157454043010359
EURGBP,,JPY,8,development,176,0.2159090909090909,0.1646306818181818,0.2728693181818182,-6.78434736519902e-05,-4.5495675382895874e-05,0.003015924846183747,-0.0224950809824844,-0.00046605238202423354,0.00036518565150496344,-0.2984309729902403,0.7653743804792279,0.865900826605885
EURGBP,,JPY,12,development,176,0.22727272727272727,0.17613636363636365,0.29545454545454547,-0.000127188976520797,-0.0002173807856301401,0.0031696829777409885,-0.040126718480673965,-0.0005449781553302503,0.0003527136388089361,-0.5323410770744618,0.5944897401545717,0.8157454043010359
EURGBP,,JPY,24,development,176,0.25,0.18735795454545454,0.3126420454545455,-0.00044308071345556345,-0.0002173807856301401,0.0037630605527365323,-0.11774477376755234,-0.0008853610263935517,4.2469964089004155e-05,-1.562060942449009,0.11827365121870925,0.5913682560935463
EURGBP,,JPY,48,development,176,0.26136363636363635,0.19886363636363635,0.32954545454545453,-0.0002451420188005411,-0.00020061783659831056,0.004539651786744868,-0.05400018114083566,-0.000894134226343906,0.0004517569865303067,-0.7163933578215107,0.4737483461145866,0.8157454043010359
EURGBP,,USD,1,development,176,0.21022727272727273,0.16477272727272727,0.2840909090909091,-4.891489710761489e-05,3.2500971564626186e-05,0.0008030046412275493,-0.0609148373449485,-0.00016517645798016234,5.42214499160096e-05,-0.8081266385548923,0.4190175579541644,0.8157454043010359
EURGBP,,USD,2,development,176,0.19886363636363635,0.1419034090909091,0.2556818181818182,-4.5741106271226704e-05,-5.318020933854005e-05,0.0012427045324772937,-0.036807708570953064,-0.00023424618079484962,0.00015356834248605737,-0.48830943489039946,0.6253306792299269,0.8157454043010359
EURGBP,,USD,4,development,176,0.23863636363636365,0.17599431818181818,0.3069602272727273,-0.00010904351160113665,-7.07465579118631e-05,0.0017708150033647673,-0.06157814983154113,-0.000394046014882751,0.00015841715035908672,-0.8169264731020339,0.41397032631333186,0.8157454043010359
EURGBP,,USD,6,development,176,0.25,0.18735795454545454,0.32386363636363635,-7.338380269008752e-05,-0.00015735376319000777,0.00210124612574912,-0.03492394431610209,-0.0004285925391633962,0.00019543710850295854,-0.463318477983103,0.6431361296763065,0.8157454043010359
EURGBP,,USD,8,development,176,0.20454545454545456,0.1419034090909091,0.26136363636363635,-1.0501496974761833e-05,2.5091638350719134e-05,0.002359657991192622,-0.004450431805777985,-0.0004309331330211298,0.0003026919667609895,-0.05904164981931764,0.9529187931086427,0.9773526083165566
EURGBP,,USD,12,development,176,0.2556818181818182,0.19886363636363635,0.3181818181818182,9.174993493236341e-05,8.75099964611419e-05,0.002546878343981534,0.036024467030070534,-0.0003265841392465309,0.0004200900781884414,0.4779185616450908,0.6327081805917742,0.8157454043010359
EURGBP,,USD,24,development,176,0.2784090909090909,0.215625,0.3410511363636364,0.00019896742303880508,0.0001983719805529144,0.003239106766561129,0.06142663313628385,-0.00038868333664413186,0.0005670317036874864,0.8149163769914618,0.4151200554134993,0.8157454043010359
EURGBP,,USD,48,development,176,0.26704545454545453,0.19886363636363635,0.3296875,-0.00026005917682213,0.00032063720339677406,0.004909501071697338,-0.0529705917208856,-0.001041051434674091,0.00039952424523109683,-0.7027343106451347,0.48222119282529796,0.8157454043010359
EURJPY,,CHF,1,development,153,0.1568627450980392,0.10457516339869281,0.22875816993464052,3.5058273204569863e-05,5.005668634476493e-05,0.000449921465159789,0.07792087268412269,-3.29909750410725e-05,0.0001120894892610842,0.9638279655508314,0.33513216602113727,0.7339508870364662
EURJPY,,CHF,2,development,153,0.17647058823529413,0.11764705882352941,0.2549019607843137,8.364496295729181e-05,8.775053850765289e-05,0.0006191234712018947,0.13510223218466125,-1.060563829005523e-06,0.00018791794816657898,1.6711223206622403,0.09469747308605436,0.502454620676002
EURJPY,,CHF,4,development,153,0.13725490196078433,0.09787581699346405,0.1897058823529412,0.00012232296130150502,7.08948852295773e-05,0.000944098619211123,0.12956587247603069,-2.629493085905542e-05,0.00026917426876724756,1.6026413330819473,0.1090138565594736,0.502454620676002
EURJPY,,CHF,6,development,153,0.13725490196078433,0.08480392156862746,0.19607843137254902,0.00010460940924290434,3.900936189767644e-05,0.0011942419462127487,0.0875948207770192,-0.00011135139902935864,0.0003079816703827139,1.0834880949620957,0.2785919031123014,0.7210719588640344
EURJPY,,CHF,8,development,153,0.1437908496732026,0.0915032679738562,0.20261437908496732,0.00010280070470044068,3.6645492555835175e-05,0.001385653405618607,0.07418933499791504,-0.00013867110428899987,0.00034479587555419713,0.9176713934722099,0.3587908743375061,0.7339508870364662
EURJPY,,CHF,12,development,153,0.11764705882352941,0.07826797385620915,0.16993464052287582,0.00022939101386461623,1.2361710962954076e-05,0.0017905913628509021,0.12810908095713686,-7.842289930284034e-05,0.0005264775093866374,1.5846218171612376,0.11305228965210046,0.502454620676002
EURJPY,,CHF,24,development,153,0.21568627450980393,0.1503267973856209,0.29411764705882354,0.0005343549759431463,9.294107545672998e-05,0.002727278452458116,0.19592974654330886,0.0001435226223414582,0.0009210973318808123,2.423517120595677,0.01537102497345555,0.1537102497345555
EURJPY,,CHF,48,development,153,0.24183006535947713,0.16339869281045752,0.31388888888888894,0.0009293542576611994,0.00015757549681085845,0.0038392186204696845,0.24206859507977266,0.0003085305392702185,0.001491214774985385,2.994223158476322,0.0027515845341778977,0.055031690683557954
EURJPY,,EUR,1,development,153,0.1895424836601307,0.11764705882352941,0.24852941176470592,2.5812186956349547e-05,1.4595785290329995e-05,0.00046676848176432017,0.05529976415456129,-5.187768861511761e-05,9.412195601578442e-05,0.6840203060430045,0.4939621977977571,0.7493699709158231
EURJPY,,EUR,2,development,153,0.1437908496732026,0.0915032679738562,0.1895424836601307,-1.5564732308480643e-06,5.4413151467405264e-05,0.0006605897294261337,-0.002356187451173667,-0.0001240532856024637,9.658494597885251e-05,-0.029144429204831648,0.9767492957106159,0.984298646272916
EURJPY,,EUR,4,development,153,0.10457516339869281,0.05228758169934641,0.1568627450980392,6.151208444944333e-05,0.00016149041054803836,0.0008805992642928442,0.06985252764075377,-8.06943745711621e-05,0.00018587182689556094,0.8640280490376149,0.3875723888266067,0.7381271784454947
EURJPY,,EUR,6,development,153,0.08496732026143791,0.045588235294117645,0.13071895424836602,9.054320440604505e-06,0.00010578499498684201,0.001091978367168763,0.008291666495262336,-0.00016982606076626041,0.00017955654577164783,0.10256225031708481,0.918310289979076,0.984298646272916
EURJPY,,EUR,8,development,153,0.1111111111111111,0.06535947712418301,0.1503267973856209,-2.1585982865975976e-05,0.0001450250794925618,0.0011967525431671076,-0.018037131392969877,-0.00020507999360630378,0.00017794641033219314,-0.22310699374907703,0.8234523099292659,0.9525315380570849
EURJPY,,EUR,12,development,153,0.11764705882352941,0.06535947712418301,0.17647058823529413,-9.434774743398857e-05,8.797957237821564e-05,0.0015208508019256813,-0.06203616246546124,-0.00032557339152013457,0.00015789980874381478,-0.7673449513592231,0.44287630706729675,0.7381271784454947
