date,time,open,high,low,close,tickvol,spread
2024-06-24,1.07302,1.07125,17.700000000000493,1.07352,1.07458,1.07214,0
2024-06-25,1.07347,1.07207,13.999999999998458,1.07154,1.07239,1.069,0
2024-06-26,1.0699,1.06814,17.599999999999838,1.06804,1.06954,1.06655,0
2024-06-27,1.07038,1.06867,17.100000000001003,1.07023,1.0726,1.0692,0
2024-06-28,1.07098,1.06928,17.000000000000348,1.07105,1.07242,1.06915,0
2024-07-01,1.07682,1.07466,21.600000000001618,1.07378,1.07691,1.07189,0
2024-07-02,1.07221,1.07095,12.600000000000389,1.07456,1.07466,1.07144,0
2024-07-03,1.07623,1.0752,10.300000000000864,1.07844,1.08163,1.07543,0
2024-07-04,1.08025,1.07934,9.099999999999664,1.08124,1.08134,1.07942,0
2024-07-05,1.08313,1.08216,9.699999999999154,1.08407,1.08421,1.07967,0
2024-07-08,1.08413,1.0823,18.299999999999983,1.08244,1.08446,1.08218,0
2024-07-09,1.08279,1.08183,9.599999999998499,1.08137,1.08278,1.08049,0
2024-07-10,1.08247,1.08128,11.900000000000244,1.08284,1.083,1.08168,0
2024-07-11,1.08521,1.08427,9.399999999999409,1.08641,1.08994,1.08435,0
2024-07-12,1.08914,1.08808,10.600000000000609,1.09059,1.09107,1.08701,0
2024-07-15,1.09201,1.09042,15.899999999999803,1.08981,1.09218,1.08926,0
2024-07-16,1.09036,1.08932,10.399999999999299,1.09011,1.09049,1.08709,0
2024-07-17,1.09444,1.09297,14.700000000000824,1.09356,1.09476,1.09231,0
2024-07-18,1.09357,1.09266,9.099999999999664,1.08966,1.09364,1.08932,0
2024-07-19,1.08859,1.08768,9.099999999999664,1.08788,1.08936,1.08751,0
2024-07-22,1.08949,1.08847,10.200000000000209,1.08866,1.08912,1.08726,0
2024-07-23,1.08779,1.08559,21.999999999999797,1.08503,1.08679,1.08432,0
2024-07-24,1.08458,1.08318,14.000000000000679,1.08383,1.0866,1.08353,0
2024-07-25,1.08584,1.08434,14.999999999998348,1.08454,1.08695,1.08296,0
2024-07-26,1.08582,1.08495,8.699999999999264,1.08571,1.08678,1.08465,0
2024-07-29,1.08415,1.08261,15.399999999998748,1.08231,1.08354,1.08022,0
2024-07-30,1.08353,1.08272,8.100000000001994,1.08102,1.0833,1.07976,0
2024-07-31,1.08348,1.08214,13.399999999998968,1.08223,1.08489,1.08011,0
2024-08-01,1.07891,1.07769,12.199999999999989,1.07892,1.08179,1.07797,0
2024-08-02,1.08244,1.08139,10.499999999999954,1.09121,1.09261,1.08224,0
2024-08-05,1.09604,1.09324,27.999999999999137,1.09585,1.10086,1.09429,0
2024-08-06,1.09273,1.09036,23.699999999999832,1.09293,1.09344,1.09031,0
2024-08-07,1.09227,1.09078,14.899999999999913,1.09229,1.09361,1.09118,0
2024-08-08,1.0939,1.09202,18.800000000001038,1.09153,1.0933,1.08809,0
2024-08-09,1.09253,1.09162,9.099999999999664,1.09182,1.09307,1.09085,0
2024-08-12,1.09294,1.09171,12.300000000000644,1.0931,1.09389,1.09145,0
2024-08-13,1.09264,1.0913,13.400000000001189,1.09954,1.09991,1.0922,0
2024-08-14,1.10281,1.10147,13.400000000001189,1.10124,1.10469,1.10035,0
2024-08-15,1.10136,1.10026,10.999999999998789,1.09736,1.10137,1.0949,0
2024-08-16,1.09944,1.09782,16.199999999999548,1.10238,1.10289,1.09821,0
2024-08-19,1.10406,1.10301,10.499999999999954,1.1083,1.10858,1.10295,0
2024-08-20,1.10822,1.10744,7.800000000000029,1.11239,1.11299,1.10761,0
2024-08-21,1.11254,1.11128,12.600000000000389,1.11511,1.11736,1.10982,0
2024-08-22,1.11456,1.11319,13.700000000000934,1.11078,1.11446,1.10975,0
2024-08-23,1.11266,1.11145,12.099999999999334,1.11906,1.12005,1.11049,0
2024-08-26,1.11822,1.11686,13.600000000000279,1.11589,1.11783,1.11495,0
2024-08-27,1.11782,1.11612,17.000000000000348,1.11836,1.119,1.11493,0
2024-08-28,1.11451,1.11214,23.699999999999832,1.11125,1.11371,1.11044,0
2024-08-29,1.10994,1.10827,16.699999999998383,1.10752,1.10992,1.10551,0
2024-08-30,1.1085,1.1074,11.000000000001009,1.10522,1.10877,1.10432,0
2024-09-02,1.10723,1.10608,11.499999999999844,1.10717,1.10723,1.10578,0
2024-09-03,1.10501,1.10327,17.400000000000748,1.10412,1.10683,1.10257,0
2024-09-04,1.1058,1.10495,8.499999999997954,1.10777,1.10947,1.10394,0
2024-09-05,1.11,1.10917,8.300000000001084,1.11032,1.11191,1.10758,0
2024-09-06,1.11169,1.11063,10.600000000000609,1.1088,1.11549,1.1065,0
2024-09-09,1.10588,1.10363,22.499999999998632,1.10376,1.10531,1.10332,0
2024-09-10,1.10417,1.10318,9.900000000000464,1.10263,1.10424,1.10146,0
2024-09-11,1.10484,1.10381,10.300000000000864,1.1017,1.10544,1.10015,0
2024-09-12,1.10229,1.10122,10.699999999999044,1.10698,1.10745,1.10089,0
2024-09-13,1.11004,1.10862,14.199999999999768,1.10773,1.11014,1.10722,0
2024-09-16,1.11289,1.11176,11.299999999998533,1.11284,1.11371,1.11154,0
2024-09-17,1.11441,1.11311,12.999999999998568,1.11153,1.11431,1.11099,0
2024-09-18,1.11394,1.11264,12.999999999998568,1.11049,1.11885,1.10962,0
2024-09-19,1.11784,1.11617,16.699999999998383,1.11615,1.11757,1.1116,0
2024-09-20,1.11656,1.11545,11.099999999999444,1.11614,1.11764,1.11355,0
2024-09-23,1.11189,1.10917,27.200000000000557,1.11142,1.11428,1.11079,0
2024-09-24,1.11455,1.11265,19.000000000000128,1.1176,1.11804,1.11214,0
2024-09-25,1.11885,1.11777,10.799999999999699,1.11255,1.12134,1.1121,0
2024-09-26,1.11545,1.11391,15.400000000000968,1.11772,1.11887,1.11252,0
2024-09-27,1.11705,1.11367,33.8000000000016,1.11634,1.12026,1.11459,0
2024-09-30,1.12053,1.11826,22.699999999999942,1.11321,1.12024,1.11131,0
2024-10-01,1.11141,1.10832,30.90000000000037,1.10671,1.10995,1.10452,0
2024-10-02,1.1076,1.10608,15.199999999999658,1.10484,1.10767,1.10321,0
2024-10-03,1.10461,1.10338,12.300000000000644,1.10279,1.10465,1.10076,0
2024-10-04,1.1033,1.10195,13.499999999999623,1.09757,1.10364,1.09508,0
2024-10-07,1.09696,1.09537,15.899999999999803,1.09718,1.09863,1.09616,0
2024-10-08,1.09942,1.09817,12.499999999999734,1.09772,1.09893,1.09604,0
2024-10-09,1.09703,1.09564,13.900000000000023,1.09379,1.09665,1.09356,0
2024-10-10,1.09392,1.09273,11.900000000000244,1.09338,1.09545,1.08994,0
2024-10-11,1.09506,1.09305,20.099999999998452,1.09326,1.09519,1.09256,0
2024-10-14,1.09361,1.09216,14.499999999999513,1.09034,1.09269,1.08875,0
2024-10-15,1.09144,1.09022,12.199999999999989,1.08864,1.09162,1.08813,0
2024-10-16,1.08967,1.08821,14.600000000000168,1.08572,1.0901,1.08528,0
2024-10-17,1.08644,1.08497,14.700000000000824,1.08275,1.08733,1.08105,0
2024-10-18,1.08484,1.08336,14.799999999999258,1.08633,1.0869,1.08413,0
2024-10-21,1.08578,1.08441,13.699999999998713,1.08149,1.08586,1.08106,0
2024-10-22,1.08302,1.08138,16.40000000000086,1.07943,1.08285,1.07921,0
2024-10-23,1.07889,1.07769,11.999999999998678,1.07853,1.0786,1.07607,0
2024-10-24,1.08048,1.0795,9.80000000000203,1.08284,1.08294,1.0788,0
2024-10-25,1.08273,1.08217,5.599999999998939,1.07953,1.08389,1.07925,0
2024-10-28,1.08195,1.08079,11.600000000000499,1.08148,1.08272,1.08094,0
2024-10-29,1.08259,1.08029,22.999999999999687,1.08134,1.08183,1.07683,0
2024-10-30,1.0859,1.08307,28.300000000001102,1.086,1.08707,1.08068,0
2024-10-31,1.0875,1.08538,21.199999999998997,1.08766,1.08876,1.08457,0
2024-11-01,1.08679,1.08519,15.999999999998238,1.08354,1.09053,1.08311,0
2024-11-04,1.09136,1.08932,20.400000000000418,1.08751,1.09143,1.08722,0
