date,time,open,high,low,close,tickvol,spread
2022.01.04,03:00:00,3736.94,3753.14,3723.14,3727.24,3375.0,903.0
2022.01.04,04:00:00,3727.24,3734.54,3708.64,3721.14,3211.0,903.0
2022.01.04,05:00:00,3721.14,3743.94,3714.04,3738.74,1897.0,943.0
2022.01.04,06:00:00,3738.24,3748.04,3724.74,3725.84,4147.0,903.0
2022.01.04,07:00:00,3725.44,3742.64,3721.94,3737.44,4010.0,903.0
2022.01.04,08:00:00,3737.54,3751.34,3729.84,3748.34,4838.0,903.0
2022.01.04,09:00:00,3748.24,3759.14,3741.84,3758.74,4463.0,933.0
2022.01.04,10:00:00,3758.94,3775.94,3752.44,3765.24,4803.0,903.0
2022.01.04,11:00:00,3765.84,3773.64,3757.94,3761.54,2941.0,963.0
2022.01.04,12:00:00,3762.04,3809.84,3759.24,3801.34,4299.0,903.0
2022.01.04,13:00:00,3802.74,3835.14,3802.44,3831.64,4476.0,903.0
2022.01.04,14:00:00,3832.54,3835.54,3813.44,3826.84,822.0,913.0
2022.01.04,15:00:00,3827.84,3871.24,3811.24,3861.24,3236.0,803.0
2022.01.04,16:00:00,3862.54,3888.14,3848.84,3871.84,2318.0,903.0
2022.01.04,17:00:00,3871.14,3880.54,3838.84,3843.94,1962.0,903.0
2022.01.04,18:00:00,3843.84,3854.24,3831.44,3845.64,3286.0,903.0
2022.01.04,19:00:00,3846.34,3859.04,3831.74,3833.44,2134.0,923.0
2022.01.04,20:00:00,3833.54,3850.54,3758.14,3765.54,6437.0,903.0
2022.01.04,21:00:00,3765.54,3836.04,3752.54,3805.54,7429.0,903.0
2022.01.04,22:00:00,3805.74,3823.74,3791.74,3810.74,4586.0,903.0
2022.01.04,23:00:00,3811.44,3826.64,3802.54,3820.14,3777.0,903.0
2022.01.05,00:00:00,3816.64,3842.44,3546.04,3810.14,126788.0,0
2022.01.05,01:00:00,3809.54,3810.54,3778.14,3779.34,3882.0,903.0
2022.01.05,02:00:00,3779.34,3805.94,3760.74,3804.34,3029.0,913.0
2022.01.05,03:00:00,3804.04,3804.94,3786.24,3787.04,1826.0,687.0
2022.01.05,04:00:00,3787.14,3802.04,3786.84,3797.14,1479.0,963.0
2022.01.05,05:00:00,3796.94,3820.94,3796.74,3804.04,2658.0,933.0
2022.01.05,06:00:00,3803.84,3804.84,3797.54,3800.14,495.0,993.0
2022.01.05,07:00:00,3799.94,3801.84,3791.64,3798.14,597.0,983.0
2022.01.05,08:00:00,3798.44,3816.24,3794.64,3813.84,2025.0,953.0
2022.01.05,09:00:00,3813.74,3817.34,3805.24,3810.44,1724.0,963.0
2022.01.05,10:00:00,3810.74,3821.84,3797.24,3815.64,4002.0,903.0
2022.01.05,11:00:00,3815.54,3835.44,3811.74,3831.54,5110.0,943.0
2022.01.05,12:00:00,3831.84,3842.64,3816.04,3820.74,4028.0,903.0
2022.01.05,13:00:00,3821.34,3822.04,3775.74,3786.44,2923.0,923.0
2022.01.05,14:00:00,3786.34,3791.34,3758.84,3784.44,3055.0,913.0
2022.01.05,15:00:00,3783.44,3810.94,3774.74,3809.24,3919.0,923.0
2022.01.05,16:00:00,3809.14,3827.94,3782.74,3815.44,5782.0,903.0
2022.01.05,17:00:00,3815.44,3822.24,3800.34,3816.74,4087.0,903.0
2022.01.05,18:00:00,3816.74,3818.84,3784.94,3787.34,2770.0,903.0
2022.01.05,19:00:00,3787.14,3798.74,3765.64,3766.14,4220.0,903.0
2022.01.05,20:00:00,3766.24,3767.14,3719.94,3742.34,6220.0,903.0
2022.01.05,21:00:00,3742.44,3755.04,3639.44,3648.34,8176.0,903.0
2022.01.05,22:00:00,3648.34,3658.34,3578.44,3588.74,10651.0,903.0
2022.01.05,23:00:00,3586.64,3628.04,3546.24,3548.74,9102.0,903.0
2022.01.06,00:00:00,3554.94,3559.04,3293.89,3529.29,193577.0,0
2022.01.06,01:00:00,3529.34,3559.24,3497.64,3534.74,6935.0,903.0
2022.01.06,02:00:00,3534.54,3544.39,3510.44,3532.29,7168.0,903.0
2022.01.06,03:00:00,3532.49,3533.79,3498.39,3518.79,4969.0,1013.0
2022.01.06,04:00:00,3518.79,3521.59,3490.29,3502.39,5143.0,1013.0
2022.01.06,05:00:00,3502.69,3505.09,3439.89,3442.19,7035.0,1013.0
2022.01.06,06:00:00,3442.79,3464.09,3400.39,3445.69,8110.0,1013.0
2022.01.06,07:00:00,3445.49,3474.39,3432.19,3451.19,4583.0,1013.0
2022.01.06,08:00:00,3451.69,3461.79,3415.19,3432.09,4942.0,1013.0
2022.01.06,09:00:00,3432.49,3457.99,3420.19,3446.09,5574.0,1013.0
2022.01.06,10:00:00,3446.09,3448.69,3379.69,3398.79,6549.0,1013.0
2022.01.06,11:00:00,3398.89,3401.59,3294.09,3301.49,7919.0,1013.0
2022.01.06,12:00:00,3301.49,3359.19,3300.89,3349.89,7158.0,1013.0
2022.01.06,13:00:00,3349.79,3361.49,3323.89,3342.49,6267.0,1013.0
2022.01.06,14:00:00,3342.29,3354.79,3310.39,3354.49,4469.0,1013.0
2022.01.06,15:00:00,3354.49,3402.89,3354.49,3399.49,5659.0,1013.0
2022.01.06,16:00:00,3399.09,3420.29,3377.39,3387.59,6576.0,1013.0
2022.01.06,17:00:00,3387.89,3399.09,3351.99,3390.19,5501.0,1013.0
2022.01.06,18:00:00,3390.89,3413.89,3376.59,3395.29,6178.0,1013.0
2022.01.06,19:00:00,3395.39,3429.29,3390.29,3416.89,5871.0,1013.0
2022.01.06,20:00:00,3416.79,3453.09,3411.09,3451.19,4464.0,1013.0
2022.01.06,21:00:00,3451.19,3455.29,3429.19,3441.59,3284.0,1013.0
2022.01.06,22:00:00,3441.59,3452.49,3413.09,3417.59,2412.0,1013.0
2022.01.06,23:00:00,3418.29,3426.69,3407.19,3421.89,2817.0,1023.0
2022.01.07,00:00:00,3422.59,3430.09,3057.18,3422.89,209916.0,0
2022.01.07,01:00:00,3422.99,3425.49,3398.99,3400.09,2794.0,1013.0
2022.01.07,02:00:00,3400.39,3410.19,3357.59,3359.59,4487.0,1013.0
2022.01.07,03:00:00,3359.89,3387.59,3359.29,3384.99,4472.0,1013.0
2022.01.07,04:00:00,3384.89,3385.69,3351.79,3354.69,4209.0,1013.0
2022.01.07,05:00:00,3354.59,3357.39,3221.69,3231.99,8222.0,1013.0
2022.01.07,06:00:00,3232.09,3244.89,3135.39,3210.39,10020.0,1013.0
2022.01.07,07:00:00,3210.59,3242.19,3204.79,3229.39,4366.0,1013.0
2022.01.07,08:00:00,3229.49,3229.49,3145.79,3163.09,7057.0,1013.0
2022.01.07,09:00:00,3163.29,3197.49,3107.89,3194.59,7756.0,1013.0
2022.01.07,10:00:00,3195.29,3278.29,3181.59,3224.59,8403.0,1013.0
2022.01.07,11:00:00,3224.39,3268.89,3221.49,3243.99,4706.0,1013.0
2022.01.07,12:00:00,3243.09,3259.69,3210.29,3210.49,4503.0,1013.0
2022.01.07,13:00:00,3210.79,3230.49,3208.89,3219.19,5645.0,1013.0
2022.01.07,14:00:00,3219.89,3258.19,3219.79,3234.69,5473.0,1013.0
2022.01.07,15:00:00,3235.29,3261.69,3108.49,3159.89,8634.0,1013.0
2022.01.07,16:00:00,3160.19,3218.98,3150.79,3201.38,8482.0,1013.0
2022.01.07,17:00:00,3201.28,3203.08,3057.38,3126.88,8903.0,1135.0
2022.01.07,18:00:00,3126.08,3216.98,3084.58,3208.08,8642.0,1135.0
2022.01.07,19:00:00,3207.38,3209.78,3167.18,3196.88,7666.0,1135.0
2022.01.07,20:00:00,3196.88,3202.88,3150.68,3165.08,6064.0,1135.0
2022.01.07,21:00:00,3165.48,3196.18,3137.48,3191.18,3029.0,1135.0
2022.01.07,22:00:00,3191.18,3217.58,3176.88,3208.78,2086.0,1135.0
2022.01.07,23:00:00,3207.88,3217.18,3199.28,3210.5,2675.0,905.0
2022.01.08,00:00:00,3200.9,3243.68,2994.97,3073.96,185160.0,0
2022.01.09,00:00:00,3082.88,3207.64,3053.51,3185.49,165344.0,0
2022.01.10,00:00:00,3182.08,3194.28,2922.28,3173.58,189124.0,0
2022.01.10,01:00:00,3173.58,3179.48,3138.18,3145.98,4453.0,1135.0
2022.01.10,02:00:00,3145.98,3164.88,3129.68,3131.08,4850.0,1135.0
2022.01.10,03:00:00,3130.98,3148.08,3122.78,3145.58,4919.0,1135.0
2022.01.10,04:00:00,3145.58,3154.48,3136.38,3148.48,4517.0,1135.0
2022.01.10,05:00:00,3148.28,3152.28,3142.58,3149.68,3629.0,1145.0
2022.01.10,06:00:00,3149.38,3175.18,3146.18,3169.38,4542.0,1135.0
2022.01.10,07:00:00,3169.58,3175.13,3161.48,3167.58,3990.0,1135.0
2022.01.10,08:00:00,3168.08,3168.58,3149.28,3155.68,3890.0,1135.0
2022.01.10,09:00:00,3155.88,3168.78,3149.38,3157.18,4180.0,1135.0
2022.01.10,10:00:00,3157.48,3163.48,3132.58,3139.08,3986.0,1145.0
2022.01.10,11:00:00,3138.98,3153.28,3134.68,3140.58,4318.0,1135.0
2022.01.10,12:00:00,3140.28,3162.28,3132.18,3133.08,5077.0,1135.0
2022.01.10,13:00:00,3132.98,3134.28,3088.78,3097.98,5344.0,1135.0
2022.01.10,14:00:00,3097.98,3104.18,3024.88,3026.08,5684.0,1135.0
2022.01.10,15:00:00,3025.48,3041.18,3005.78,3015.28,5489.0,1135.0
2022.01.10,16:00:00,3015.18,3034.08,2922.48,3013.48,9472.0,1135.0
2022.01.10,17:00:00,3013.28,3027.18,2975.68,3000.48,7306.0,1135.0
2022.01.10,18:00:00,3000.38,3088.08,2990.68,3069.98,8234.0,1135.0
2022.01.10,19:00:00,3069.68,3078.28,2964.78,3006.38,7768.0,1135.0
2022.01.10,20:00:00,3006.48,3052.78,2997.28,3037.28,6879.0,1135.0
2022.01.10,21:00:00,3037.18,3051.08,3013.78,3023.38,6334.0,1135.0
2022.01.10,22:00:00,3023.38,3082.18,3013.18,3073.98,6212.0,1135.0
2022.01.10,23:00:00,3078.98,3090.08,3063.58,3068.98,5384.0,1135.0
2022.01.11,00:00:00,3076.78,3259.68,3046.78,3057.08,165302.0,0
2022.01.11,01:00:00,3057.08,3082.08,3048.58,3077.48,3569.0,1135.0
2022.01.11,02:00:00,3077.68,3081.48,3049.38,3049.68,5391.0,1135.0
2022.01.11,03:00:00,3049.78,3085.48,3046.98,3085.48,4382.0,1135.0
2022.01.11,04:00:00,3085.88,3123.58,3080.48,3110.28,5069.0,1135.0
2022.01.11,05:00:00,3110.68,3118.18,3101.78,3114.68,4660.0,1135.0
2022.01.11,06:00:00,3114.68,3119.68,3100.98,3112.28,4124.0,1135.0
2022.01.11,07:00:00,3112.68,3114.08,3095.28,3105.18,2489.0,1145.0
2022.01.11,08:00:00,3105.18,3116.88,3091.38,3101.88,3794.0,1135.0
2022.01.11,09:00:00,3102.08,3130.68,3100.98,3123.48,4388.0,1135.0
2022.01.11,10:00:00,3123.68,3139.48,3098.58,3101.08,5454.0,1135.0
2022.01.11,11:00:00,3101.18,3127.58,3091.88,3116.88,4372.0,1145.0
2022.01.11,12:00:00,3116.88,3126.78,3083.08,3088.28,4926.0,1135.0
2022.01.11,13:00:00,3088.28,3114.98,3086.18,3106.48,5101.0,1135.0
2022.01.11,14:00:00,3105.98,3129.88,3098.88,3116.58,5145.0,1135.0
2022.01.11,15:00:00,3116.68,3125.78,3101.48,3108.08,4622.0,1135.0
2022.01.11,16:00:00,3107.98,3116.68,3069.38,3109.48,5244.0,1135.0
2022.01.11,17:00:00,3109.58,3151.48,3104.98,3127.68,7811.0,1135.0
2022.01.11,18:00:00,3128.08,3232.28,3124.08,3213.68,8670.0,1135.0
2022.01.11,19:00:00,3213.68,3259.88,3197.38,3226.78,6183.0,1135.0
2022.01.11,20:00:00,3226.68,3245.68,3215.98,3228.38,6039.0,1135.0
2022.01.11,21:00:00,3228.68,3241.38,3211.78,3233.38,4973.0,1135.0
2022.01.11,22:00:00,3233.48,3244.68,3227.78,3233.88,4733.0,1135.0
2022.01.11,23:00:00,3234.48,3237.68,3221.38,3226.28,3921.0,1175.0
2022.01.12,00:00:00,3227.18,3408.3,3200.58,3226.98,142822.0,0
2022.01.12,01:00:00,3226.88,3243.38,3223.78,3234.58,4480.0,1135.0
2022.01.12,02:00:00,3234.58,3254.58,3219.28,3228.68,4775.0,1135.0
2022.01.12,03:00:00,3228.58,3235.68,3220.38,3225.68,4338.0,1135.0
2022.01.12,04:00:00,3225.78,3232.08,3211.98,3222.78,2299.0,1135.0
2022.01.12,05:00:00,3223.48,3234.58,3219.38,3229.38,1632.0,1135.0
2022.01.12,06:00:00,3229.38,3237.88,3214.68,3221.98,2998.0,1135.0
2022.01.12,07:00:00,3221.88,3227.38,3216.18,3224.98,2227.0,1185.0
2022.01.12,08:00:00,3224.88,3256.08,3220.78,3229.88,3888.0,1135.0
2022.01.12,09:00:00,3229.48,3234.08,3200.78,3212.08,4026.0,1135.0
2022.01.12,10:00:00,3212.08,3234.98,3209.58,3226.48,3132.0,1135.0
2022.01.12,11:00:00,3226.38,3271.18,3223.48,3256.18,5105.0,1135.0
2022.01.12,12:00:00,3256.18,3265.48,3239.58,3242.28,3726.0,1135.0
2022.01.12,13:00:00,3242.28,3290.68,3235.28,3267.48,5945.0,1135.0
2022.01.12,14:00:00,3268.08,3321.28,3264.08,3312.18,7266.0,1135.0
2022.01.12,15:00:00,3312.98,3373.28,3295.88,3366.48,6801.0,1135.0
2022.01.12,16:00:00,3366.38,3378.58,3344.58,3371.28,3537.0,1135.0
2022.01.12,17:00:00,3371.28,3383.28,3345.68,3356.78,2601.0,1135.0
2022.01.12,18:00:00,3356.78,3367.68,3331.08,3365.08,3059.0,1135.0
2022.01.12,19:00:00,3364.78,3383.48,3354.48,3376.18,3930.0,1135.0
2022.01.12,20:00:00,3376.08,3387.98,3361.48,3367.68,4644.0,1135.0
2022.01.12,21:00:00,3367.58,3379.28,3357.58,3377.38,4555.0,1135.0
2022.01.12,22:00:00,3377.58,3390.78,3363.82,3380.6,5336.0,887.0
2022.01.12,23:00:00,3380.64,3408.5,3363.32,3364.32,6447.0,885.0
2022.01.13,00:00:00,3360.88,3409.4,3230.14,3359.88,134894.0,0
2022.01.13,01:00:00,3359.74,3377.38,3353.28,3369.46,5406.0,885.0
2022.01.13,02:00:00,3369.36,3381.86,3346.26,3351.62,5728.0,887.0
2022.01.13,03:00:00,3351.6,3359.98,3328.48,3330.52,5427.0,885.0
2022.01.13,04:00:00,3330.86,3344.7,3328.0,3332.06,4036.0,883.0
2022.01.13,05:00:00,3331.96,3338.44,3312.72,3335.84,4690.0,883.0
2022.01.13,06:00:00,3335.8,3349.86,3331.84,3334.78,4342.0,885.0
2022.01.13,07:00:00,3334.7,3341.18,3321.48,3335.08,4540.0,885.0
2022.01.13,08:00:00,3335.04,3342.64,3332.92,3337.82,4708.0,885.0
2022.01.13,09:00:00,3337.9,3346.06,3329.22,3338.22,4488.0,887.0
2022.01.13,10:00:00,3338.1,3355.62,3334.56,3355.6,4930.0,887.0
2022.01.13,11:00:00,3355.5,3372.68,3345.62,3358.94,4754.0,885.0
2022.01.13,12:00:00,3359.68,3377.02,3353.32,3355.54,4743.0,887.0
2022.01.13,13:00:00,3355.74,3358.4,3327.4,3331.92,4925.0,885.0
2022.01.13,14:00:00,3331.68,3365.88,3330.82,3365.02,4314.0,887.0
2022.01.13,15:00:00,3364.92,3375.72,3349.76,3370.2,4999.0,885.0
2022.01.13,16:00:00,3369.3,3409.6,3361.7,3384.2,6732.0,885.0
2022.01.13,17:00:00,3384.34,3389.48,3269.54,3298.44,7227.0,867.0
2022.01.13,18:00:00,3298.54,3316.24,3280.6,3299.26,6590.0,881.0
2022.01.13,19:00:00,3299.36,3302.7,3244.66,3278.84,7365.0,869.0
2022.01.13,20:00:00,3279.0,3293.92,3262.12,3267.42,5859.0,881.0
2022.01.13,21:00:00,3267.34,3288.54,3246.22,3268.94,6908.0,879.0
2022.01.13,22:00:00,3267.94,3269.44,3230.34,3266.72,6690.0,879.0
2022.01.13,23:00:00,3270.52,3274.7,3260.44,3267.72,4789.0,879.0
2022.01.14,00:00:00,3266.18,3340.56,3185.84,3244.2,142940.0,0
2022.01.14,01:00:00,3244.28,3261.18,3230.5,3238.18,5158.0,879.0
2022.01.14,02:00:00,3237.56,3267.08,3221.06,3265.8,6606.0,879.0
2022.01.14,03:00:00,3265.98,3266.96,3249.88,3256.16,5189.0,879.0
2022.01.14,04:00:00,3256.06,3273.22,3244.1,3270.46,4785.0,879.0
2022.01.14,05:00:00,3270.14,3272.14,3259.7,3264.64,4580.0,881.0
2022.01.14,06:00:00,3264.54,3282.46,3264.54,3269.64,5302.0,879.0
2022.01.14,07:00:00,3269.6,3304.44,3267.56,3302.88,5429.0,881.0
2022.01.14,08:00:00,3303.8,3309.84,3288.6,3288.8,5061.0,883.0
2022.01.14,09:00:00,3288.8,3292.04,3260.32,3264.64,4854.0,879.0
2022.01.14,10:00:00,3264.98,3266.62,3235.02,3253.48,6012.0,877.0
2022.01.14,11:00:00,3253.18,3271.46,3248.04,3259.44,4531.0,879.0
2022.01.14,12:00:00,3259.88,3265.34,3215.52,3221.1,5107.0,879.0
2022.01.14,13:00:00,3221.06,3221.06,3193.02,3199.02,6942.0,869.0
2022.01.14,14:00:00,3198.92,3227.04,3186.04,3209.1,6239.0,877.0
2022.01.14,15:00:00,3209.3,3228.32,3200.5,3206.46,6308.0,875.0
2022.01.14,16:00:00,3206.58,3282.5,3201.02,3274.38,7224.0,877.0
2022.01.14,17:00:00,3275.78,3296.48,3256.7,3274.48,7453.0,879.0
2022.01.14,18:00:00,3274.84,3293.8,3255.4,3292.3,6450.0,881.0
2022.01.14,19:00:00,3292.44,3305.04,3271.0,3275.88,5840.0,883.0
2022.01.14,20:00:00,3275.74,3291.96,3267.66,3288.8,5183.0,879.0
2022.01.14,21:00:00,3288.72,3324.76,3288.6,3305.06,5510.0,881.0
2022.01.14,22:00:00,3304.8,3314.68,3295.8,3300.14,5252.0,883.0
2022.01.14,23:00:00,3301.16,3340.76,3299.72,3328.8,4868.0,877.0
2022.01.15,00:00:00,3323.03,3368.4,3257.46,3331.34,110966.0,0
2022.01.16,00:00:00,3333.91,3390.66,3270.04,3326.86,120333.0,0
2022.01.17,00:00:00,3333.08,3361.86,3148.12,3345.56,123419.0,0
2022.01.17,01:00:00,3345.36,3362.06,3342.82,3345.72,5011.0,885.0
2022.01.17,02:00:00,3345.5,3356.62,3322.12,3323.42,5314.0,883.0
2022.01.17,03:00:00,3322.98,3328.98,3311.26,3317.48,4836.0,883.0
2022.01.17,04:00:00,3317.36,3324.3,3307.22,3323.34,4852.0,881.0
2022.01.17,05:00:00,3323.22,3327.3,3252.64,3253.4,5555.0,881.0
2022.01.17,06:00:00,3253.94,3271.88,3247.64,3250.18,5391.0,881.0
2022.01.17,07:00:00,3250.42,3265.0,3233.86,3262.8,5654.0,877.0
2022.01.17,08:00:00,3262.64,3280.5,3259.88,3271.3,4750.0,879.0
2022.01.17,09:00:00,3270.96,3296.22,3267.74,3267.86,4521.0,881.0
2022.01.17,10:00:00,3268.2,3275.14,3248.44,3268.94,4858.0,881.0
2022.01.17,11:00:00,3268.84,3279.38,3260.06,3271.74,4181.0,881.0
2022.01.17,12:00:00,3271.6,3276.84,3251.72,3270.26,4674.0,879.0
2022.01.17,13:00:00,3270.12,3276.36,3251.28,3252.7,4412.0,879.0
2022.01.17,14:00:00,3252.54,3277.2,3230.94,3256.88,5503.0,879.0
2022.01.17,15:00:00,3256.44,3271.74,3252.92,3264.48,4516.0,879.0
2022.01.17,16:00:00,3264.44,3272.22,3246.84,3253.0,4516.0,881.0
2022.01.17,17:00:00,3254.06,3255.22,3218.18,3233.22,5175.0,879.0
2022.01.17,18:00:00,3233.6,3243.5,3204.52,3224.94,5965.0,877.0
2022.01.17,19:00:00,3225.02,3228.74,3189.22,3204.08,5649.0,847.0
2022.01.17,20:00:00,3204.1,3215.38,3177.46,3214.78,5231.0,877.0
2022.01.17,21:00:00,3214.66,3223.56,3210.66,3216.0,4026.0,877.0
2022.01.17,22:00:00,3216.52,3221.56,3204.9,3205.66,3702.0,875.0
2022.01.17,23:00:00,3205.9,3207.22,3148.32,3162.3,5171.0,873.0
2022.01.18,00:00:00,3152.68,3241.18,3078.6,3190.22,127138.0,0
2022.01.18,01:00:00,3190.06,3218.74,3188.78,3206.96,4499.0,875.0
2022.01.18,02:00:00,3206.98,3232.3,3202.74,3225.68,5068.0,877.0
2022.01.18,03:00:00,3225.68,3241.38,3215.12,3220.68,4197.0,879.0
2022.01.18,04:00:00,3220.94,3221.84,3204.96,3215.64,3918.0,879.0
2022.01.18,05:00:00,3215.9,3216.7,3172.22,3178.7,4610.0,861.0
2022.01.18,06:00:00,3178.38,3184.96,3160.28,3172.58,4671.0,873.0
2022.01.18,07:00:00,3172.66,3180.22,3163.04,3171.7,3922.0,875.0
2022.01.18,08:00:00,3172.18,3204.18,3171.82,3197.52,4204.0,875.0
2022.01.18,09:00:00,3197.76,3202.0,3177.94,3183.8,4701.0,875.0
2022.01.18,10:00:00,3183.88,3184.74,3146.22,3153.8,5816.0,875.0
2022.01.18,11:00:00,3154.02,3172.46,3125.16,3163.3,6124.0,871.0
2022.01.18,12:00:00,3162.98,3189.5,3153.86,3172.78,4544.0,873.0
2022.01.18,13:00:00,3173.64,3173.64,3151.5,3168.82,4476.0,875.0
2022.01.18,14:00:00,3168.42,3178.5,3145.3,3158.62,5057.0,873.0
2022.01.18,15:00:00,3158.7,3161.78,3106.18,3137.56,5505.0,871.0
2022.01.18,16:00:00,3137.24,3141.52,3095.86,3115.98,5940.0,869.0
2022.01.18,17:00:00,3116.16,3141.66,3109.22,3112.68,5719.0,871.0
2022.01.18,18:00:00,3112.64,3135.88,3098.26,3127.86,5558.0,871.0
2022.01.18,19:00:00,3127.78,3130.08,3099.76,3101.12,4866.0,869.0
2022.01.18,20:00:00,3101.02,3109.5,3078.8,3104.72,5552.0,869.0
2022.01.18,21:00:00,3104.92,3129.98,3101.98,3124.72,4503.0,871.0
2022.01.18,22:00:00,3124.6,3129.04,3096.92,3120.3,4904.0,871.0
2022.01.18,23:00:00,3119.24,3166.72,3114.9,3160.26,5555.0,873.0
2022.01.19,00:00:00,3152.98,3189.56,3042.06,3176.4,125805.0,0
2022.01.19,01:00:00,3176.26,3178.9,3153.56,3156.7,4441.0,873.0
2022.01.19,02:00:00,3156.72,3167.12,3140.28,3149.86,4417.0,873.0
2022.01.19,03:00:00,3149.64,3170.78,3149.64,3167.58,4132.0,873.0
2022.01.19,04:00:00,3168.04,3171.86,3147.8,3154.52,4016.0,875.0
2022.01.19,05:00:00,3154.7,3155.22,3082.58,3095.5,5154.0,869.0
2022.01.19,06:00:00,3095.8,3110.44,3091.96,3097.94,4742.0,871.0
2022.01.19,07:00:00,3097.96,3109.84,3095.06,3103.14,3795.0,871.0
2022.01.19,08:00:00,3103.26,3107.96,3086.42,3097.12,3950.0,871.0
2022.01.19,09:00:00,3096.86,3096.86,3044.62,3057.06,6080.0,865.0
2022.01.19,10:00:00,3057.22,3066.74,3042.26,3060.56,5442.0,867.0
2022.01.19,11:00:00,3060.32,3089.36,3056.74,3083.14,4481.0,867.0
2022.01.19,12:00:00,3083.22,3085.74,3047.84,3074.7,4312.0,867.0
2022.01.19,13:00:00,3074.24,3126.6,3072.26,3114.46,5281.0,867.0
2022.01.19,14:00:00,3114.58,3129.52,3109.2,3117.04,4821.0,869.0
2022.01.19,15:00:00,3117.08,3139.78,3110.22,3120.2,4945.0,871.0
2022.01.19,16:00:00,3120.18,3158.38,3106.36,3154.96,5891.0,871.0
2022.01.19,17:00:00,3155.82,3157.6,3110.24,3119.88,5939.0,871.0
2022.01.19,18:00:00,3119.06,3127.96,3078.32,3097.52,6201.0,857.0
2022.01.19,19:00:00,3096.94,3155.58,3096.38,3148.56,6180.0,871.0
2022.01.19,20:00:00,3149.3,3154.28,3122.34,3132.34,5315.0,871.0
2022.01.19,21:00:00,3132.34,3137.2,3112.3,3124.86,5133.0,871.0
2022.01.19,22:00:00,3124.82,3135.22,3099.52,3105.08,5466.0,869.0
2022.01.19,23:00:00,3104.58,3122.9,3104.56,3110.0,4287.0,871.0
2022.01.20,00:00:00,3104.18,3268.32,3071.4,3124.28,117902.0,0
2022.01.20,01:00:00,3124.28,3124.58,3078.92,3080.82,4312.0,869.0
2022.01.20,02:00:00,3080.6,3118.98,3080.6,3108.54,4699.0,871.0
2022.01.20,03:00:00,3108.64,3116.64,3090.8,3109.92,4845.0,871.0
2022.01.20,04:00:00,3110.3,3126.8,3110.02,3120.3,4428.0,871.0
2022.01.20,05:00:00,3120.22,3127.66,3113.12,3122.44,4091.0,869.0
2022.01.20,06:00:00,3123.04,3134.12,3118.04,3121.8,4104.0,873.0
2022.01.20,07:00:00,3121.88,3129.26,3110.1,3125.42,4426.0,871.0
2022.01.20,08:00:00,3125.2,3144.46,3124.54,3142.52,4071.0,873.0
2022.01.20,09:00:00,3142.92,3148.94,3132.48,3135.5,4072.0,873.0
2022.01.20,10:00:00,3135.7,3139.38,3119.06,3126.8,4245.0,873.0
2022.01.20,11:00:00,3126.74,3145.24,3114.14,3140.66,4747.0,871.0
2022.01.20,12:00:00,3141.34,3145.22,3131.86,3136.86,4089.0,873.0
2022.01.20,13:00:00,3136.78,3151.46,3136.78,3149.14,4011.0,871.0
2022.01.20,14:00:00,3149.44,3150.16,3124.4,3132.98,4768.0,871.0
2022.01.20,15:00:00,3132.22,3180.22,3126.32,3180.06,5097.0,871.0
2022.01.20,16:00:00,3179.86,3220.5,3178.84,3212.46,6033.0,875.0
2022.01.20,17:00:00,3212.56,3266.6,3212.56,3257.74,6033.0,877.0
2022.01.20,18:00:00,3258.48,3268.52,3235.16,3242.36,5403.0,879.0
2022.01.20,19:00:00,3242.62,3247.24,3221.42,3228.38,4808.0,869.0
2022.01.20,20:00:00,3228.26,3231.32,3201.62,3201.62,4563.0,877.0
2022.01.20,21:00:00,3202.08,3242.6,3199.06,3211.46,4590.0,877.0
2022.01.20,22:00:00,3210.72,3215.78,3179.22,3190.58,4933.0,875.0
2022.01.20,23:00:00,3192.7,3192.82,3071.6,3072.04,5743.0,869.0
2022.01.21,00:00:00,3088.68,3095.56,2554.42,3056.22,169295.0,0
2022.01.21,01:00:00,3056.22,3056.9,2982.86,2996.56,7279.0,859.0
2022.01.21,02:00:00,2996.24,3031.16,2967.18,3012.94,6788.0,857.0
2022.01.21,03:00:00,3012.62,3015.98,2877.22,2894.98,6496.0,857.0
2022.01.21,04:00:00,2894.92,2950.62,2874.22,2902.98,7443.0,857.0
2022.01.21,05:00:00,2902.86,2913.14,2805.4,2833.24,7455.0,853.0
2022.01.21,06:00:00,2832.02,2877.12,2831.52,2859.76,6444.0,853.0
2022.01.21,07:00:00,2859.06,2873.86,2845.68,2855.26,5783.0,853.0
2022.01.21,08:00:00,2855.18,2862.9,2830.28,2842.1,6017.0,853.0
2022.01.21,09:00:00,2841.22,2892.96,2832.38,2878.36,6402.0,855.0
2022.01.21,10:00:00,2877.9,2895.04,2874.08,2889.02,5754.0,855.0
2022.01.21,11:00:00,2889.52,2890.62,2865.3,2865.92,5050.0,857.0
2022.01.21,12:00:00,2865.88,2883.96,2859.42,2869.08,4968.0,855.0
2022.01.21,13:00:00,2868.36,2874.02,2829.48,2843.38,6083.0,853.0
2022.01.21,14:00:00,2843.72,2850.06,2724.2,2770.3,7450.0,847.0
2022.01.21,15:00:00,2773.94,2810.24,2752.32,2792.66,7085.0,847.0
2022.01.21,16:00:00,2792.8,2830.4,2760.34,2779.08,6994.0,843.0
2022.01.21,17:00:00,2778.62,2851.64,2761.64,2828.14,7153.0,847.0
