w_A_pct,w_B_pct,f_total_pct,total_heat_pct,cagr,total_return,max_dd,calmar,worst_day_pct,worst_24h_pct,worst_48h_pct,sortino,ulcer_index,recovery_factor,worst_cluster_pct,worst_weighted_cae_pct,max_gross_R_weighted,mc_max_dd_p95,mc_max_dd_p99,mc_P_dd_ge_10,mc_P_dd_ge_15,mc_P_dd_ge_20,mc_P_dd_ge_30,mc_P_dd_ge_40,mc_P_dd_ge_50,mc_P_technical_ruin,mc_exp_cagr,mc_median_terminal,mc_cagr_p5,mc_cagr_p95,mc_terminal_p5,mc_terminal_p95
70,30,5.0,5.0,13.497850696064264,2120.579366753791,0.3138644641948306,43.00534860067977,-0.1828385715778046,-0.1828385715778046,-0.2021776659547103,13.840686264331374,0.07974065572527446,6756.353804479906,-0.18208088516457732,-0.10705658778112039,2.0999999999999996,0.41272864248198754,0.4733141578718652,0.13809393258426966,0.0702252808988764,0.03853404494382023,0.005529550561797753,0.0007507865168539326,4.651685393258427e-05,0.0,13.765590248831652,1899.1330524916766,6.8541615959259525,23.381911009322728,366.5173342668245,9405.482300197857
80,20,0.25,0.25,0.15350487377877675,0.5054290029258175,0.020592395021916673,7.454444886833228,-0.011039687291272207,-0.011039687291272207,-0.011680777798547752,2.907240122466201,0.004796156821665748,24.544449656675916,-0.010961864009973121,-0.006117519301778308,2.4000000000000004,0.027605044980043167,0.032950976793840424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538288565722615,1.5059175286055582,0.1184584613373618,0.18926498230898514,1.3780849364465186,1.64301848462082
80,20,0.5,0.5,0.3294646983707439,1.260910704724031,0.04086626997902512,8.062020305250364,-0.02200063955756741,-0.02200063955756741,-0.023283072026190517,3.119878106997532,0.009576650071981762,30.854558181385325,-0.021855481190718562,-0.012235038603556616,2.4000000000000004,0.0547031366949869,0.06505746119132405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3302936305520547,2.2606392562589286,0.24958957828990708,0.4127967469626623,1.893210722130544,2.6910194574638293
80,20,1.0,1.0,0.7616018565178702,4.063199294708548,0.08046755217852149,9.464707647974882,-0.043687180533225116,-0.043687180533225116,-0.04625304832914486,3.6060084284431717,0.019089857129808804,50.49487880150905,-0.04343851881495997,-0.024470077207113233,2.4000000000000004,0.1071489210651532,0.1269466697743318,0.0008492134831460675,1.5168539325842696e-05,0.0,0.0,0.0,0.0,0.0,0.764257106495309,5.045993519968425,0.5547793088437083,0.9862842912675741,3.5404012092429764,7.1411240330533134
80,20,1.5,1.5,1.3264702071543724,10.231509995507896,0.11882254623953542,11.16345549842308,-0.06506132053610451,-0.06506132053610451,-0.06891162060219923,4.187019509070914,0.028538018660693252,86.10747976130813,-0.06475020037359203,-0.036705115810669854,2.4000000000000004,0.15754994127023628,0.1856667510240334,0.00876191011235955,0.0007544943820224719,4.4269662921348315e-05,0.0,0.0,0.0,0.0,1.3326979094947804,11.12369157617971,0.9254627468223638,1.7812131992086029,6.532457495760213,18.73049652007126
80,20,2.0,2.0,2.0623196097501246,23.67946103160809,0.15595072963968815,13.224174163948776,-0.08612478030708832,-0.08612478030708832,-0.09126050366955114,4.882302893078681,0.037919505226970886,151.83937315533962,-0.08579161336748198,-0.048940154414226465,2.4000000000000004,0.20591582685758963,0.24182292959156446,0.03164078651685393,0.004282921348314607,0.000665056179775281,5.842696629213483e-06,0.0,0.0,0.0,2.0750484419908366,24.21725248591961,1.3747320615623015,2.8745499518034086,11.9119276486115,48.41868910041297
80,20,3.0,3.0,4.253680573152763,114.83327637194627,0.22660807893072551,18.771089685876206,-0.1273266561729574,-0.1273266561729574,-0.13503617553572228,6.713397500029132,0.0564759040500222,506.7483777003864,-0.12706798366450622,-0.07341023162133971,2.4000000000000004,0.2962535711709921,0.34507502559717823,0.07635921348314607,0.030713370786516855,0.007268202247191011,0.0004825842696629214,1.4382022471910113e-05,0.0,0.0,4.296436759596091,110.79977260838976,2.5706324656440778,6.430363701714456,38.31673401054974,312.6706715216378
80,20,5.0,5.0,13.867267868109288,2279.1437079632356,0.35412962454710545,39.158734279415526,-0.2060804623901414,-0.2060804623901414,-0.21894920564178197,13.131660429640228,0.0927806422710634,6435.902420979382,-0.206425351519823,-0.12235038603556621,2.4000000000000004,0.45439383414771456,0.5186806187509576,0.1709908988764045,0.09565988764044944,0.05196786516853932,0.011364157303370787,0.001868876404494382,0.0001942696629213483,0.0,14.176362560275948,2011.189622561183,6.6557616746003045,24.882540964583285,340.6157824194309,11160.563738347015
90,10,0.25,0.25,0.15631475835041897,0.5159577752324498,0.023541817143778947,6.639876497032685,-0.012362815437001927,-0.012362815437001927,-0.012683329212671858,2.68778372402094,0.005621479219047185,21.916650362259503,-0.012327295618256628,-0.006882209214500598,2.700000000000001,0.03104697455109179,0.03725584603980852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15665128475772525,1.516866885187402,0.11740606870284791,0.195752223540178,1.374373727217307,1.6688228317884533
90,10,0.5,0.5,0.33570634911522235,1.2914506266989383,0.04665552959513925,7.1954246801690465,-0.024627284710572402,-0.024627284710572402,-0.025268375217848388,2.886183207281175,0.011221133556466902,27.680548005899958,-0.02456823784902651,-0.013764418429001196,2.700000000000001,0.06139132799628524,0.07339218122326283,2.1348314606741574e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.33659595683527593,2.291729045197398,0.24695485498914826,0.4278657733989021,1.8817983717423281,2.7740609794063382
90,10,1.0,1.0,0.776890798719007,4.1901005345788835,0.09161555061282248,8.479900994125266,-0.04886232433643466,-0.04886232433643466,-0.0501447568050576,3.3395990023180415,0.022354222246323437,45.735691228738176,-0.04879183635526618,-0.027528836858002392,2.700000000000001,0.12014522172372534,0.14311298639572156,0.0019689887640449437,6.348314606741573e-05,8.98876404494382e-07,0.0,0.0,0.0,0.0,0.7798856814523671,5.170395101964726,0.5469701493154702,1.0271295299808967,3.4897003961448063,7.569894361685475
90,10,1.5,1.5,1.3542673758457764,10.620224906455771,0.13491445962126514,10.037970575188945,-0.07270742189027934,-0.07270742189027934,-0.0746314470349325,3.881034490049992,0.033396728339838505,78.7182110521667,-0.07267234393304023,-0.04129325528700359,2.700000000000001,0.17638183393789342,0.20876789621274924,0.01570988764044944,0.0018129213483146066,0.0001689887640449438,1.1235955056179776e-07,0.0,0.0,0.0,1.3615475995465551,11.489572676482457,0.9092446018687048,1.8623845688069185,6.376074536948758,20.339422672830857
90,10,2.0,2.0,2.1067222548007654,24.718452997427548,0.17658749702198442,11.930189228167649,-0.09616491826369515,-0.09616491826369515,-0.0987307860596149,4.528054362269873,0.044347617641399065,139.9785002578648,-0.09621130899666974,-0.055057673716004785,2.700000000000001,0.22963835739766192,0.2702518358897046,0.04503820224719101,0.00853191011235955,0.001651123595505618,3.191011235955056e-05,0.0,0.0,0.0,2.1220042614499177,25.144002447799814,1.344270138941524,3.0189127244881426,11.479432240425577,53.767972868433986
90,10,3.0,3.0,4.345330161436119,120.7163473220172,0.2552004874414605,17.027123282563785,-0.14192665765093593,-0.14192665765093593,-0.14577695771703109,6.226383551717701,0.06597682187461418,473.0255358532882,-0.1422708052387801,-0.08258651057400718,2.700000000000001,0.32948950134683863,0.38241547197872167,0.10121595505617978,0.045088651685393256,0.01446876404494382,0.0013173033707865169,6.853932584269663e-05,2.1348314606741574e-06,0.0,4.39853784635308,115.347979306849,2.478879346462654,6.8037758085304665,35.56330045131823,359.82205147757116
90,10,5.0,5.0,14.086530386383206,2376.80302114703,0.39453549135011895,35.70408922700069,-0.228906016703878,-0.228906016703878,-0.2353281484713568,12.110675760880826,0.1081297208251234,6024.307250568253,-0.23035941778339808,-0.13764418429001196,2.700000000000001,0.5014280658331639,0.5685084619066796,0.2148079775280899,0.12489685393258428,0.07312157303370787,0.02135808988764045,0.004231797752808989,0.0006841573033707865,0.0,14.484133568083548,2044.5399852705536,6.206072461580095,26.63467643117427,286.38833463454296,13464.073735311727
100,0,0.25,0.25,0.15910048723276304,0.5264432342392207,0.026581490680357374,5.98538619018578,-0.013684855330171577,-0.013684855330171577,-0.013684855330171577,1.7550654130872827,0.006582255451376943,19.804880041142333,-0.013691661135336708,-0.007646899127222886,3.0,0.03514871589218979,0.041915550259605264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15945805429184434,1.5273022426649934,0.1158365011227215,0.2031550826940936,1.3688508229585084,1.6985898248699767
100,0,0.5,0.5,0.34183389281174303,1.3216922005827971,0.052610775580036497,6.497412156407254,-0.027249586904816346,-0.027249586904816346,-0.027249586904816346,1.8854148492240803,0.01313564572891448,25.122081665040533,-0.02727673970063349,-0.015293798254445773,3.0,0.0694477058298218,0.08264934459675367,1.1123595505617977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.34282397823192995,2.321457806136879,0.24320057345205892,0.44497401148393545,1.8656141412137583,2.870341268411584
100,0,1.0,1.0,0.7915479295275887,4.3136843161532505,0.10303906622383466,7.682017690339768,-0.054020178271931646,-0.054020178271931646,-0.054020178271931646,2.1829260520778617,0.02615341315912118,41.86455171073186,-0.05412821113367283,-0.030587596508891545,3.0,0.13552382907483967,0.15989872507552647,0.004396404494382023,0.00023730337078651685,7.97752808988764e-06,0.0,0.0,0.0,0.0,0.7950993963776902,5.290936333462826,0.5362766206045005,1.0742611264622217,3.421042947951111,8.085073184006417
100,0,1.5,1.5,1.3801152000869856,10.98944213182945,0.1513382797991666,9.119405889365645,-0.08031481009852344,-0.08031481009852344,-0.08031481009852344,2.537382187276659,0.039048497070031156,72.61508553165126,-0.08055653832425025,-0.045881394763337316,3.0,0.19830379576446605,0.23223250228559505,0.02966247191011236,0.004116516853932584,0.0005449438202247191,5.056179775280899e-06,0.0,0.0,0.0,1.3891074970780468,11.848688264321666,0.8861262814391435,1.9563243630443516,6.157400325850409,22.310634744402662
100,0,2.0,2.0,2.14641485787514,25.670976748985744,0.19756286027891348,10.864465390128965,-0.10613657710190773,-0.10613657710190773,-0.10613657710190773,2.959684901594668,0.05182917801945868,129.938272369332,-0.10656384529749752,-0.06117519301778309,3.0,0.25778748817565783,0.2999594330546673,0.06438337078651686,0.01683932584269663,0.003820561797752809,0.00014235955056179775,2.4719101123595505e-06,0.0,0.0,2.1658208539742927,26.04241776885094,1.302602166860327,3.1846795276805118,10.904577540147418,60.368115927621375
100,0,3.0,3.0,4.41788676730324,125.50922703775308,0.2840099686659018,15.5553933126209,-0.15637418454544344,-0.15637418454544344,-0.15637418454544344,4.061207060125838,0.07702219960466594,441.91838627114254,-0.15732389469252916,-0.09176278952667463,3.0,0.3678686359402693,0.4233863808094773,0.14116988764044944,0.06506258426966292,0.02790887640449438,0.003237752808988764,0.0002731460674157303,1.0786516853932584e-05,0.0,4.487727467649639,119.39841727623876,2.365953054345265,7.244125521248451,32.35554438527753,421.09401843635135
100,0,5.0,5.0,14.148782710318757,2405.0176347994943,0.4344771600422962,32.565078240111355,-0.25131752719974826,-0.25131752719974826,-0.25329379232706495,7.803885331865346,0.12585605217454424,5535.429375770563,-0.25388520798043446,-0.15293798254445773,3.0,0.5499188991496928,0.6251534024080004,0.2803116853932584,0.17306460674157303,0.10459674157303371,0.03856067415730337,0.009387640449438203,0.001938314606741573,0.0,14.682119971106193,2023.6669706475095,5.668473286781888,28.545107353872517,229.34971917019843,16305.682494282297
