event_id,event_start,peak_timestamp,event_end,duration_hours,event_family,origin_currency,direction,severity,severity_score,origin_strength,origin_velocity,origin_acceleration,origin_breadth,origin_rank,origin_volatility,destination_rank_1,destination_rank_2,destination_rank_3,gbp_bridge_score_components,chf_parking_score_components,jpy_destination_score_components,network_dispersion,network_rmse,max_pair_residual,broad_vs_localized,peak_severity,utc_hour,session,weekday,month,quarter,year,_session,_est_hour,ar_pips,ar_high,ar_low,midpoint,daily_tier,family,baseline_return_bps,baseline_net_bps,baseline_mfe_bps,baseline_mae_bps,baseline_time_to_mfe_h,baseline_time_to_mae_h,baseline_rv_bps_per_h,split,baseline_position,baseline_vol_bps,baseline_vol_mfe_bps,baseline_vol_mae_bps,baseline_win,baseline_entry_time,baseline_exit_time,trade,aligned_dir,p90_total,p90_aligned,p90_opposed,p90_first_min,p90_last_min,p90_0_15,p90_15_30,p90_30_45,p90_45_60,p90_60_90,p90_90_120,p90_cum15m,p90_cum30m,p90_cum60m,p90_cum90m,p90_cum120m,tier_impulse_total,tier_impulse_aligned,tier_impulse_opposed,tier_impulse_first_min,tier_impulse_last_min,tier_impulse_0_15,tier_impulse_15_30,tier_impulse_30_45,tier_impulse_45_60,tier_impulse_60_90,tier_impulse_90_120,tier_impulse_cum15m,tier_impulse_cum30m,tier_impulse_cum60m,tier_impulse_cum90m,tier_impulse_cum120m,rekey_total,rekey_aligned,rekey_opposed,rekey_first_min,rekey_last_min,rekey_0_15,rekey_15_30,rekey_30_45,rekey_45_60,rekey_60_90,rekey_90_120,rekey_cum15m,rekey_cum30m,rekey_cum60m,rekey_cum90m,rekey_cum120m,mid_cross_total,mid_cross_aligned,mid_cross_opposed,mid_cross_first_min,mid_cross_last_min,mid_cross_0_15,mid_cross_15_30,mid_cross_30_45,mid_cross_45_60,mid_cross_60_90,mid_cross_90_120,mid_cross_cum15m,mid_cross_cum30m,mid_cross_cum60m,mid_cross_cum90m,mid_cross_cum120m,primitive_density,tier_to_p90_ratio,p90_to_tier_ratio,aligned_commitment_ratio,opposition_ratio,midpoint_start_state,rekey_success,rekey_failure,first_sequence,sequence_code,time_to_first_primitive,subperiod,primitive_score
EUR_ORIGIN_202603310500,2026-03-31 05:00:00+00:00,2026-03-31 05:00:00+00:00,2026-03-31 05:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.875,0.00061686,0.00081621,0.00118622,0.75,1.0,0.00034555,JPY,GBP,CHF,"{'GBP_factor': -0.0002952190205727965, 'GBP_velocity': 0.000645803775666654, 'GBP_acceleration': -2.3126572763960875e-05, 'GBP_breadth': 0.75, 'GBP_rank_change': 2.0, 'EURGBP_residual': -0.0005206303650155811, 'GBPJPY_residual': -0.0004009059050566476, 'GBPCHF_residual': -0.0001891249230694678}","{'CHF_factor': -0.000446415590297189, 'CHF_breadth': 0.75, 'CHF_acceleration': -0.00029303769680307597, 'CHF_rank_change': 2.0, 'EURCHF_residual': 0.0002566367381215812, 'GBPCHF_residual': -0.0001891249230694678, 'CHFJPY_residual': -0.0001885974225337547}","{'JPY_factor': 0.0002900263673027945, 'JPY_positive': 0.0002900263673027945, 'JPY_acceleration': 0.0007639560688882396, 'JPY_breadth': 1.0, 'JPY_rank_change': 1.0, 'EURJPY_residual': 0.0010548269959737458, 'GBPJPY_residual': -0.0004009059050566476, 'CHFJPY_residual': -0.0001885974225337547}",0.00010035255006167318,0.0005093125810984014,0.0010548269959737458,BROAD_CURRENCY_EVENT,,5,Asia,1,3,1,2026,2026-03-30,1,38.2000000000005,159.972,159.59,159.781,NA,A,7.577964144989124,6.155361405263097,7.577964144989124,-2.1303792155524803,6.0,4.0,5.107124778235408,oos,1.9580488893900017,12.052498563369486,14.838024277933208,-4.171386656992077,1.0,2026-03-31 07:00:00+00:00,2026-03-31 13:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,na,0,0,,,,OTHER,0
EUR_ORIGIN_202603311100,2026-03-31 11:00:00+00:00,2026-03-31 13:00:00+00:00,2026-03-31 13:00:00+00:00,2.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,MEDIUM,1.0,0.00136273,0.00331821,0.00421403,0.5,1.0,0.00042592,GBP,CHF,JPY,"{'GBP_factor': -0.0013394180547691196, 'GBP_velocity': -0.0015836201673797507, 'GBP_acceleration': -0.0012495477338638093, 'GBP_breadth': 1.0, 'GBP_rank_change': 3.0, 'EURGBP_residual': 0.001864484732294446, 'GBPJPY_residual': 0.0009794743325322879, 'GBPCHF_residual': 4.11588891408997e-05}","{'CHF_factor': -0.0009105504718415819, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.0009628658576415377, 'CHF_rank_change': -1.0, 'EURCHF_residual': 0.0017197300274650659, 'GBPCHF_residual': 4.11588891408997e-05, 'CHFJPY_residual': 0.0009469328071500873}","{'JPY_factor': 0.00024699627572110966, 'JPY_positive': 0.00024699627572110966, 'JPY_acceleration': -0.0002122336459885324, 'JPY_breadth': 0.75, 'JPY_rank_change': -1.0, 'EURJPY_residual': -0.0020591780850089704, 'GBPJPY_residual': 0.0009794743325322879, 'CHFJPY_residual': 0.0009469328071500873}",0.00018166333203639874,0.0012747434932943466,0.0020591780850089704,BROAD_CURRENCY_EVENT,,11,London,1,3,1,2026,2026-03-30,7,38.2000000000005,159.972,159.59,159.781,T3,A,-29.0855842023241,-30.508186942050127,0.0,-29.0855842023241,1.0,6.0,6.57468248253,oos,1.5209859984222243,-46.402525176105975,0.0,-44.238766327665594,0.0,2026-03-31 13:00:00+00:00,2026-03-31 19:00:00+00:00,long,bull,1,0,1,45.0,45.0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,45.0,45.0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,0.5,0.5,0.0,0.6666666666666666,below,0,0,PO-TO,PO-TO,45.0,OTHER,-2
EUR_ORIGIN_202604011100,2026-04-01 11:00:00+00:00,2026-04-01 11:00:00+00:00,2026-04-01 11:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.7917,0.00061687,0.00073647,0.00139495,1.0,1.0,0.00042355,USD,CHF,GBP,"{'GBP_factor': 0.00040087572765633, 'GBP_velocity': 0.000730905415768073, 'GBP_acceleration': 0.0012741717319188048, 'GBP_breadth': 1.0, 'GBP_rank_change': -1.0, 'EURGBP_residual': 0.0007246716845028446, 'GBPJPY_residual': 0.00010742986003250304, 'GBPCHF_residual': 0.0003252341288306176}","{'CHF_factor': 1.468674317363089e-05, 'CHF_breadth': 0.75, 'CHF_acceleration': 0.00417950862743497, 'CHF_rank_change': 1.0, 'EURCHF_residual': -0.0005695434562503777, 'GBPCHF_residual': 0.0003252341288306176, 'CHFJPY_residual': -0.00021543314248310077}","{'JPY_factor': 1.44995199834998e-05, 'JPY_positive': 1.44995199834998e-05, 'JPY_acceleration': -0.002331956397211076, 'JPY_breadth': 0.75, 'JPY_rank_change': -1.0, 'EURJPY_residual': 0.0003006690474346652, 'GBPJPY_residual': 0.00010742986003250304, 'CHFJPY_residual': -0.00021543314248310077}",0.00033669159693183504,0.00037876564114450346,0.0007246716845028446,BROAD_CURRENCY_EVENT,,11,London,2,4,2,2026,2026-03-31,7,56.20000000000118,159.012,158.45,158.731,NO-GO,A,13.063936247990071,11.641333508264044,17.919116410647362,0.0,5.0,1.0,7.87746246654801,oos,1.269444322009205,14.77802472268129,22.74732058291826,0.0,1.0,2026-04-01 13:00:00+00:00,2026-04-01 19:00:00+00:00,long,bull,11,5,6,0.0,100.0,1,1,3,2,3,1,1,2,7,10,11,1,0,1,40.0,40.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0.0,15.0,2,1,0,0,0,0,2,3,3,3,3,9.0,0.08333333333333333,5.5,0.38461538461538464,0.5384615384615384,below,0,0,PO-MO-MA-MO,PO-MO-MA-MO,0.0,OTHER,-1
EUR_ORIGIN_202604061000,2026-04-06 10:00:00+00:00,2026-04-06 10:00:00+00:00,2026-04-06 10:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.875,0.00071488,-3.148e-05,-0.00080447,0.75,2.0,0.00040253,GBP,USD,CHF,"{'GBP_factor': 0.0005138823601372329, 'GBP_velocity': 0.0003460548617878475, 'GBP_acceleration': -0.00038328357763559213, 'GBP_breadth': 1.0, 'GBP_rank_change': 1.0, 'EURGBP_residual': 0.00014301294235593757, 'GBPJPY_residual': 0.00022245553873089083, 'GBPCHF_residual': -0.00012438809753359916}","{'CHF_factor': 0.0012318147632842133, 'CHF_breadth': 0.75, 'CHF_acceleration': 0.0016034964496858474, 'CHF_rank_change': 0.0, 'EURCHF_residual': 0.0006471929454778532, 'GBPCHF_residual': -0.00012438809753359916, 'CHFJPY_residual': 0.0003521507419078512}","{'JPY_factor': -0.0004431281624317578, 'JPY_positive': -0.0004431281624317578, 'JPY_acceleration': -0.00011942020029876614, 'JPY_breadth': 1.0, 'JPY_rank_change': -1.0, 'EURJPY_residual': -0.0007508057941596356, 'GBPJPY_residual': 0.00022245553873089083, 'CHFJPY_residual': 0.0003521507419078512}",0.00024084915320994255,0.00035436299459390945,0.0007508057941596356,BROAD_CURRENCY_EVENT,,10,London,0,4,2,2026,2026-04-05,6,45.40000000000077,159.83,159.376,159.603,NO-GO,A,15.540408180694243,14.117805440968215,15.540408180694243,-3.3242700240609935,5.0,3.0,7.680032311401412,oos,1.3020778552135093,18.382481828897504,20.234821353060834,-4.328458383079899,1.0,2026-04-06 12:00:00+00:00,2026-04-06 18:00:00+00:00,long,bull,4,0,4,40.0,80.0,0,0,1,2,1,0,0,0,3,4,4,2,0,2,55.0,80.0,0,0,0,1,1,0,0,0,1,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40.0,40.0,0,0,1,0,0,0,0,0,1,1,1,5.25,0.4,1.3333333333333333,0.0,0.8571428571428571,above,0,0,PO-MO-PO-PO,PO-MO-PO-PO,40.0,OTHER,-3
EUR_ORIGIN_202604072100,2026-04-07 21:00:00+00:00,2026-04-07 21:00:00+00:00,2026-04-07 21:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.9583,0.00081901,0.00048837,0.00192222,0.75,1.0,0.00055672,JPY,GBP,CHF,"{'GBP_factor': -0.0002118112503242785, 'GBP_velocity': -0.00031979622322830873, 'GBP_acceleration': -0.0012103561845957602, 'GBP_breadth': 1.0, 'GBP_rank_change': 2.0, 'EURGBP_residual': -0.0001479028200532975, 'GBPJPY_residual': -0.00023610671295738132, 'GBPCHF_residual': -7.984060014328563e-05}","{'CHF_factor': -0.0003199616159230288, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.0004751099534920407, 'CHF_rank_change': 0.0, 'EURCHF_residual': 0.00013717046739296877, 'GBPCHF_residual': -7.984060014328563e-05, 'CHFJPY_residual': -0.00018760810934941824}","{'JPY_factor': -0.0005375742259497566, 'JPY_positive': -0.0005375742259497566, 'JPY_acceleration': 0.00025885901742855584, 'JPY_breadth': 1.0, 'JPY_rank_change': 2.0, 'EURJPY_residual': 0.0008299259993264864, 'GBPJPY_residual': -0.00023610671295738132, 'CHFJPY_residual': -0.00018760810934941824}",8.971443199919265e-05,0.00041846208487615144,0.0008299259993264864,BROAD_CURRENCY_EVENT,,21,NY_Late,1,4,2,2026,2026-04-06,17,37.10000000000093,159.934,159.563,159.74849999999998,T3,A,-68.68815532983241,-70.11075806955844,0.0,-70.26622396646864,1.0,5.0,13.97251714488895,oos,0.7156906587627936,-50.17761462916113,0.0,-50.288880119335936,0.0,2026-04-07 23:00:00+00:00,2026-04-08 05:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,10.0,75.0,1,0,1,0,1,0,1,1,2,3,3,2.4,0.0,0.0,0.0,0.0,above,0,0,MO-MA-MO,MO-MA-MO,10.0,OTHER,0
EUR_ORIGIN_202604080100,2026-04-08 01:00:00+00:00,2026-04-08 01:00:00+00:00,2026-04-08 01:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,MEDIUM,1.0,0.00123356,-0.00020369,-0.00069206,0.75,3.0,0.00082286,JPY,USD,CHF,"{'GBP_factor': 0.0016829921176424152, 'GBP_velocity': 0.0023900481526287786, 'GBP_acceleration': 0.0027098443758570875, 'GBP_breadth': 0.75, 'GBP_rank_change': 0.0, 'EURGBP_residual': 0.0005527544200808436, 'GBPJPY_residual': -0.0001514093894885984, 'GBPCHF_residual': 0.000797040918319881}","{'CHF_factor': 0.0012533168951887632, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.0019218722048413464, 'CHF_rank_change': 0.0, 'EURCHF_residual': -5.6106862384127076e-05, 'GBPCHF_residual': 0.000797040918319881, 'CHFJPY_residual': 0.0016242630939899195}","{'JPY_factor': -0.0002109554128106037, 'JPY_positive': -0.0002109554128106037, 'JPY_acceleration': 0.000990668819741304, 'JPY_breadth': 1.0, 'JPY_rank_change': 1.0, 'EURJPY_residual': -0.0014337024173917024, 'GBPJPY_residual': -0.0001514093894885984, 'CHFJPY_residual': 0.0016242630939899195}",0.00048244931534613606,0.0008561027191826569,0.0016242630939899195,BROAD_CURRENCY_EVENT,,1,Asia,2,4,2,2026,2026-04-07,21,145.09999999999934,159.745,158.294,159.0195,NO-GO,A,-13.202406144978696,-14.625008884704723,2.3985659215686184,-13.202406144978696,3.0,6.0,3.1656917955675428,oos,3.1588672068460815,-46.19846096572633,7.576751233101659,-41.70464782283639,0.0,2026-04-08 03:00:00+00:00,2026-04-08 09:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,55.0,55.0,0,0,0,1,0,0,0,0,1,1,1,1.090909090909091,0.0,0.0,0.0,0.0,above,0,0,MO,MO,55.0,OTHER,-1
EUR_ORIGIN_202604091300,2026-04-09 13:00:00+00:00,2026-04-09 13:00:00+00:00,2026-04-09 13:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.75,0.00056599,-0.00038048,-0.00098223,0.75,1.0,0.00045695,CHF,GBP,JPY,"{'GBP_factor': -0.00013644082185166183, 'GBP_velocity': 0.0005790865602748035, 'GBP_acceleration': 0.000629626370236911, 'GBP_breadth': 1.0, 'GBP_rank_change': 1.0, 'EURGBP_residual': -1.8418511932726976e-06, 'GBPJPY_residual': -1.240121675551655e-05, 'GBPCHF_residual': -9.706339573121379e-05}","{'CHF_factor': -0.0005635574534504897, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.0008983348336645777, 'CHF_rank_change': 4.0, 'EURCHF_residual': 0.0003982365768389277, 'GBPCHF_residual': -9.706339573121379e-05, 'CHFJPY_residual': 8.953525154109805e-05}","{'JPY_factor': -0.0002849223167963155, 'JPY_positive': -0.0002849223167963155, 'JPY_acceleration': -0.0006733980656469607, 'JPY_breadth': 1.0, 'JPY_rank_change': 1.0, 'EURJPY_residual': 4.193926627471794e-05, 'GBPJPY_residual': -1.240121675551655e-05, 'CHFJPY_residual': 8.953525154109805e-05}",0.00010220917294764482,0.00020991301325029915,0.000438333991920371,BROAD_CURRENCY_EVENT,,13,NY_Overlap,3,4,2,2026,2026-04-08,9,51.400000000001,158.954,158.44,158.697,NO-GO,A,-4.5898238753494525,-6.01242661507548,6.535290801679139,-20.198404209157417,2.0,4.0,11.98529616454872,oos,0.8343556857258961,-5.01650233129793,5.452757038253139,-16.852653394500365,0.0,2026-04-09 15:00:00+00:00,2026-04-09 21:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,above,0,0,,,,OTHER,0
EUR_ORIGIN_202604100800,2026-04-10 08:00:00+00:00,2026-04-10 08:00:00+00:00,2026-04-10 08:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.8333,0.00078362,0.00042988,0.00013224,0.75,1.0,0.00045083,CHF,JPY,USD,"{'GBP_factor': -0.00018070617523360184, 'GBP_velocity': -0.0006401088696746833, 'GBP_acceleration': -0.00177336417149277, 'GBP_breadth': 0.75, 'GBP_rank_change': -1.0, 'EURGBP_residual': -0.00014923235213182133, 'GBPJPY_residual': -0.00010485025840032574, 'GBPCHF_residual': -0.00020462694520798395}","{'CHF_factor': -0.00020620021749107474, 'CHF_breadth': 0.5, 'CHF_acceleration': 0.001038033883365738, 'CHF_rank_change': 2.0, 'EURCHF_residual': 0.000654916607024808, 'GBPCHF_residual': -0.00020462694520798395, 'CHFJPY_residual': 8.05151068861112e-05}","{'JPY_factor': -0.0005476354706832307, 'JPY_positive': -0.0005476354706832307, 'JPY_acceleration': 0.0004012605777718696, 'JPY_breadth': 1.0, 'JPY_rank_change': 0.0, 'EURJPY_residual': 0.00028953353021621536, 'GBPJPY_residual': -0.00010485025840032574, 'CHFJPY_residual': 8.05151068861112e-05}",0.00011187366665185048,0.00038203105996068845,0.0007952177851091987,BROAD_CURRENCY_EVENT,,8,London,4,4,2,2026,2026-04-09,4,36.99999999999761,159.242,158.872,159.05700000000002,T3,A,-9.042557147838082,-10.46515988756411,0.0,-10.17345193813135,1.0,5.0,1.9273426413832844,oos,5.18849102659963,-54.29838816855678,0.0,-52.78486409053713,0.0,2026-04-10 10:00:00+00:00,2026-04-10 16:00:00+00:00,long,bull,1,0,1,90.0,90.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,1.0,0.0,0.5,above,0,0,PO,PO,90.0,OTHER,-1
EUR_ORIGIN_202604131700,2026-04-13 17:00:00+00:00,2026-04-13 17:00:00+00:00,2026-04-13 17:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.8333,0.0007195,0.00113044,0.00105239,1.0,2.0,0.00032052,JPY,GBP,USD,"{'GBP_factor': -0.00022044875317711826, 'GBP_velocity': -0.0007078074426551561, 'GBP_acceleration': -0.001287420437941771, 'GBP_breadth': 1.0, 'GBP_rank_change': 2.0, 'EURGBP_residual': 0.0002893896983217814, 'GBPJPY_residual': -3.4007255200314075e-05, 'GBPCHF_residual': 4.155516283531812e-05}","{'CHF_factor': 0.0010373590875554825, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.000472322078321865, 'CHF_rank_change': -3.0, 'EURCHF_residual': 0.00013335950583713037, 'GBPCHF_residual': 4.155516283531812e-05, 'CHFJPY_residual': -7.201732876160384e-05}","{'JPY_factor': -0.0009810106809735389, 'JPY_positive': -0.0009810106809735389, 'JPY_acceleration': 8.065204026589323e-05, 'JPY_breadth': 1.0, 'JPY_rank_change': 3.0, 'EURJPY_residual': 0.0004250902100025279, 'GBPJPY_residual': -3.4007255200314075e-05, 'CHFJPY_residual': -7.201732876160384e-05}",0.0002044945291352187,0.0003537438924983681,0.0008478394141614378,BROAD_CURRENCY_EVENT,,17,NY_Late,0,4,2,2026,2026-04-12,13,35.20000000000039,159.853,159.501,159.67700000000002,T3,A,-2.572315003561698,-3.9949177432877256,1.8817625898392976,-5.208055661940492,4.0,2.0,4.624608011448691,oos,2.1623454301951592,-8.638392126203772,4.069020736851213,-11.261615360799047,0.0,2026-04-13 19:00:00+00:00,2026-04-14 01:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,75.0,75.0,0,0,0,0,1,0,0,0,0,1,1,0.8,0.0,0.0,0.0,0.0,below,0,0,MA,MA,75.0,OTHER,1
EUR_ORIGIN_202604132100,2026-04-13 21:00:00+00:00,2026-04-13 21:00:00+00:00,2026-04-13 21:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.9583,0.0008691,-8.266e-05,-0.0012131,0.75,2.0,0.00045219,GBP,JPY,USD,"{'GBP_factor': 0.00014042208796823487, 'GBP_velocity': 0.0006212721601087347, 'GBP_acceleration': 0.0013290796027638908, 'GBP_breadth': 1.0, 'GBP_rank_change': 2.0, 'EURGBP_residual': -0.0005333704727176886, 'GBPJPY_residual': 5.733008380977972e-05, 'GBPCHF_residual': -0.0003834357121210363}","{'CHF_factor': 0.001155059530077657, 'CHF_breadth': 0.75, 'CHF_acceleration': 5.846180693401103e-05, 'CHF_rank_change': -2.0, 'EURCHF_residual': 0.0010023935730587089, 'GBPCHF_residual': -0.0003834357121210363, 'CHFJPY_residual': 0.0004431899321553374}","{'JPY_factor': -0.0006901429940656162, 'JPY_positive': -0.0006901429940656162, 'JPY_acceleration': 0.0006744870779071165, 'JPY_breadth': 1.0, 'JPY_rank_change': 2.0, 'EURJPY_residual': -0.0007640095313042046, 'GBPJPY_residual': 5.733008380977972e-05, 'CHFJPY_residual': 0.0004431899321553374}",0.00020598174318653173,0.0004949758882879754,0.0010023935730587089,BROAD_CURRENCY_EVENT,,21,NY_Late,0,4,2,2026,2026-04-12,17,35.20000000000039,159.853,159.501,159.67700000000002,T3,A,-11.680850387696395,-13.103453127422423,2.572976854269271,-11.680850387696395,2.0,6.0,4.613913316100351,oos,2.1673575801922373,-28.399868462412666,5.5765608887596825,-25.316579630865217,0.0,2026-04-13 23:00:00+00:00,2026-04-14 05:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,below,0,0,,,,OTHER,0
EUR_ORIGIN_202604162100,2026-04-16 21:00:00+00:00,2026-04-16 21:00:00+00:00,2026-04-16 21:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.7917,0.00050457,0.00022995,2.051e-05,1.0,1.0,0.000362,USD,GBP,JPY,"{'GBP_factor': -0.0001280604109313161, 'GBP_velocity': 0.00083845914109377, 'GBP_acceleration': 0.0009748331158139234, 'GBP_breadth': 1.0, 'GBP_rank_change': 1.0, 'EURGBP_residual': 3.3543485129513954e-05, 'GBPJPY_residual': 8.512471521723931e-05, 'GBPCHF_residual': -0.00017980898162877284}","{'CHF_factor': 0.0003427517850078948, 'CHF_breadth': 1.0, 'CHF_acceleration': -0.002607552863661543, 'CHF_rank_change': -1.0, 'EURCHF_residual': 0.0007159852419715106, 'GBPCHF_residual': -0.00017980898162877284, 'CHFJPY_residual': 0.0002527957310177962}","{'JPY_factor': -0.00026112274787457024, 'JPY_positive': -0.00026112274787457024, 'JPY_acceleration': 0.001573129238984619, 'JPY_breadth': 1.0, 'JPY_rank_change': -1.0, 'EURJPY_residual': -0.0002962995540917792, 'GBPJPY_residual': 8.512471521723931e-05, 'CHFJPY_residual': 0.0002527957310177962}",0.0001502159606030653,0.00031763697661038115,0.0007159852419715106,BROAD_CURRENCY_EVENT,,21,NY_Late,3,4,2,2026,2026-04-15,17,73.90000000000043,159.004,158.265,158.6345,NO-GO,A,16.95532991822013,15.532727178494103,16.95532991822013,0.0,6.0,1.0,2.912343372264015,oos,3.433661049461396,53.334120304705614,58.21885592095994,0.0,1.0,2026-04-16 23:00:00+00:00,2026-04-17 05:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,above,0,0,,,,OTHER,0
EUR_ORIGIN_202604171500,2026-04-17 15:00:00+00:00,2026-04-17 15:00:00+00:00,2026-04-17 15:00:00+00:00,1.0,BROAD_CURRENCY_EVENT,EUR,ACCUMULATION,LOW,0.7917,0.00051056,-0.00095823,-0.00096844,1.0,4.0,0.00078836,GBP,USD,CHF,"{'GBP_factor': 0.0006055468364148029, 'GBP_velocity': 0.0010524979118564741, 'GBP_acceleration': 0.0014848185451796238, 'GBP_breadth': 1.0, 'GBP_rank_change': 2.0, 'EURGBP_residual': -8.390497417048908e-06, 'GBPJPY_residual': -7.022048799781204e-05, 'GBPCHF_residual': -1.0470439704501813e-05}","{'CHF_factor': 0.0008690295902146583, 'CHF_breadth': 1.0, 'CHF_acceleration': 0.0006083627976137408, 'CHF_rank_change': -2.0, 'EURCHF_residual': 6.492452643334858e-05, 'GBPCHF_residual': -1.0470439704501813e-05, 'CHFJPY_residual': -3.547853425077662e-05}","{'JPY_factor': 0.001320414362727275, 'JPY_positive': 0.001320414362727275, 'JPY_acceleration': -9.542662074153198e-05, 'JPY_breadth': 1.0, 'JPY_rank_change': -4.0, 'EURJPY_residual': 0.00024691551830207585, 'GBPJPY_residual': -7.022048799781204e-05, 'CHFJPY_residual': -3.547853425077662e-05}",0.0004800704324942292,0.00014031788775981989,0.00030344954731837586,BROAD_CURRENCY_EVENT,,15,NY_Overlap,4,4,2,2026,2026-04-16,11,44.40000000000168,159.465,159.021,159.243,T3,A,-3.8590376292280126,-5.28164036895404,0.0,-3.8590376292280126,1.0,2.0,,oos,1.0,-5.28164036895404,0.0,-3.8590376292280126,0.0,2026-04-17 17:00:00+00:00,2026-04-17 23:00:00+00:00,long,bull,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,14,0,14,55.0,120.0,0,0,0,1,6,6,0,0,1,7,13,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.0,below,1,13,RO-RO-RO-RO,RO-RO-RO-RO,55.0,OTHER,-1
