timestamp,open,high,low,close,volume,spread,real_volume
1488758400,1.00778,1.01287,1.0072,1.01195,64639,0,0
1488844800,1.01204,1.01696,1.01065,1.01305,57402,0,0
1488931200,1.01306,1.01538,1.01223,1.01431,64339,0,0
1489017600,1.01432,1.01599,1.00911,1.01216,86211,0,0
1489104000,1.01222,1.01406,1.00778,1.01098,79342,0,0
1489276800,1.00955,1.0103,1.00924,1.00971,2368,0,0
1489363200,1.00977,1.01159,1.00596,1.00751,67848,0,0
1489449600,1.00759,1.01072,1.00681,1.00935,59739,0,0
1489536000,1.00941,1.00979,0.99848,0.99998,73920,0,0
1489622400,1.00002,1.0006,0.99504,0.99603,75580,0,0
1489708800,0.996,0.9986,0.99415,0.99824,54443,0,0
1489881600,0.99766,0.99811,0.99721,0.99739,1943,0,0
1489968000,0.99735,1.00017,0.99563,0.99882,53516,0,0
1490054400,0.99885,0.99891,0.9921,0.99332,69232,0,0
1490140800,0.99342,0.99454,0.98809,0.99232,68581,0,0
1490227200,0.99222,0.99412,0.9911,0.99319,59319,0,0
1490313600,0.99318,0.99585,0.98882,0.99089,56510,0,0
1490486400,0.98919,0.98948,0.98774,0.98807,6500,0,0
1490572800,0.98801,0.98863,0.98128,0.98569,56978,0,0
1490659200,0.98568,0.99344,0.98306,0.99212,55537,0,0
1490745600,0.99211,0.99753,0.99124,0.99656,61829,0,0
1490832000,0.99653,1.00131,0.99477,1.00027,58844,0,0
1490918400,1.0003,1.00291,0.99939,1.00237,57764,0,0
1491091200,1.00203,1.00271,1.00159,1.00215,3210,0,0
1491177600,1.00224,1.00367,1.0007,1.00151,49506,0,0
1491264000,1.00157,1.00366,1.00109,1.00164,49452,0,0
1491350400,1.00166,1.00784,1.00114,1.00371,56430,0,0
1491436800,1.00369,1.00668,1.00256,1.00528,55271,0,0
1491523200,1.00535,1.00955,1.00277,1.00915,72246,0,0
1491696000,1.00849,1.00985,1.00845,1.00941,2552,0,0
1491782400,1.00939,1.01067,1.00739,1.00801,44306,0,0
1491868800,1.008,1.00932,1.00553,1.007,48686,0,0
1491955200,1.00707,1.00887,1.00196,1.00203,57260,0,0
1492041600,1.00206,1.00661,1.00077,1.00542,54146,0,0
1492128000,1.00553,1.00592,1.00262,1.00486,37591,0,0
1492300800,1.00367,1.00567,1.00367,1.005,3923,0,0
1492387200,1.00504,1.00522,1.00091,1.00421,36810,0,0
1492473600,1.00426,1.00471,0.99546,0.99634,59411,0,0
1492560000,0.99635,0.99915,0.99557,0.9978,51729,0,0
1492646400,0.99782,0.99911,0.99399,0.99889,50728,0,0
1492732800,0.999,0.99987,0.99582,0.99636,46219,0,0
1492905600,0.99129,0.99361,0.9907,0.99293,7754,0,0
1492992000,0.99297,0.99798,0.99284,0.99578,68824,0,0
1493078400,0.99569,0.99691,0.99178,0.99355,53675,0,0
1493164800,0.99348,0.99682,0.99187,0.99319,64603,0,0
1493251200,0.99321,0.99628,0.99194,0.99434,59764,0,0
1493337600,0.99418,0.99575,0.98929,0.99488,54126,0,0
1493510400,0.99414,0.99471,0.99361,0.99423,3185,0,0
1493596800,0.99424,0.99645,0.99274,0.99565,32684,0,0
1493683200,0.99564,0.99615,0.99093,0.991,45951,0,0
1493769600,0.99098,0.99477,0.989,0.99412,53028,0,0
1493856000,0.99417,0.99562,0.98582,0.98605,55501,0,0
1493942400,0.98602,0.99024,0.9858,0.98698,51715,0,0
1494115200,0.9876,0.98991,0.98708,0.98982,4596,0,0
1494201600,0.98978,0.99908,0.98836,0.99807,54042,0,0
1494288000,0.99805,1.009,0.99786,1.00665,54363,0,0
1494374400,1.0067,1.00941,1.00476,1.00901,50186,0,0
1494460800,1.00895,1.0099,1.00555,1.00781,45075,0,0
1494547200,1.00782,1.00852,0.99868,1.00085,44376,0,0
1494720000,0.99995,1.00137,0.99964,1.00091,3304,0,0
1494806400,1.00092,1.00189,0.99556,0.9957,41225,0,0
1494892800,0.99573,0.99599,0.98401,0.98432,51383,0,0
1494979200,0.9842,0.98497,0.97735,0.97914,67222,0,0
1495065600,0.97926,0.98246,0.97585,0.97952,83705,0,0
1495152000,0.9795,0.98044,0.97251,0.97277,56617,0,0
1495324800,0.97342,0.9735,0.97206,0.97309,2337,0,0
1495411200,0.97322,0.97648,0.96909,0.97313,52574,0,0
1495497600,0.97314,0.97627,0.97009,0.97614,66377,0,0
1495584000,0.97615,0.97757,0.97221,0.9724,67081,0,0
1495670400,0.97244,0.97353,0.96994,0.97311,52839,0,0
1495756800,0.97307,0.97603,0.96955,0.97446,55584,0,0
1495929600,0.97442,0.97501,0.97417,0.97488,1834,0,0
1496016000,0.97501,0.97937,0.97307,0.97919,37443,0,0
1496102400,0.97928,0.9807,0.97363,0.97569,56858,0,0
1496188800,0.97575,0.97604,0.96683,0.96811,65959,0,0
1496275200,0.96814,0.97187,0.96697,0.97125,54702,0,0
1496361600,0.97114,0.97184,0.96217,0.96231,53866,0,0
1496534400,0.96332,0.96375,0.96265,0.96306,3437,0,0
1496620800,0.9631,0.96635,0.96295,0.96494,44521,0,0
1496707200,0.96492,0.96526,0.96129,0.96245,57382,0,0
1496793600,0.96244,0.96767,0.96193,0.96465,69828,0,0
1496880000,0.96469,0.96954,0.9639,0.969,81707,0,0
1496966400,0.96866,0.97269,0.96744,0.96911,72258,0,0
1497139200,0.96868,0.96918,0.9682,0.96899,1974,0,0
1497225600,0.9691,0.9694,0.9669,0.96894,51965,0,0
1497312000,0.96899,0.96999,0.96614,0.96874,46458,0,0
1497398400,0.96873,0.97351,0.96399,0.97126,85846,0,0
1497484800,0.97121,0.97698,0.9703,0.97508,73924,0,0
1497571200,0.97506,0.97565,0.97259,0.974,55504,0,0
1497744000,0.97258,0.97346,0.97223,0.97314,2697,0,0
1497830400,0.97314,0.97622,0.96947,0.97598,50066,0,0
1497916800,0.97601,0.97654,0.97247,0.97459,56604,0,0
1498003200,0.9746,0.97529,0.97204,0.97242,50628,0,0
1498089600,0.97241,0.9742,0.97115,0.97174,48510,0,0
1498176000,0.9718,0.97199,0.96749,0.96913,40227,0,0
1498348800,0.96899,0.96988,0.96822,0.96903,1808,0,0
1498435200,0.96911,0.97374,0.96862,0.97238,53099,0,0
1498521600,0.9725,0.97321,0.95912,0.96048,66524,0,0
1498608000,0.96043,0.96466,0.95783,0.95954,83308,0,0
1498694400,0.95952,0.95971,0.95519,0.95546,75420,0,0
1498780800,0.95545,0.95975,0.95531,0.95853,65909,0,0
1498953600,0.95788,0.95903,0.95748,0.95874,1874,0,0
1499040000,0.95877,0.96421,0.95861,0.96309,53745,0,0
1499126400,0.96317,0.96588,0.96209,0.96416,48738,0,0
1499212800,0.96438,0.96875,0.96337,0.96432,63972,0,0
1499299200,0.96446,0.96593,0.95923,0.96027,68398,0,0
1499385600,0.96047,0.96535,0.96019,0.96399,63146,0,0
1499558400,0.96341,0.96429,0.96338,0.96348,1983,0,0
1499644800,0.96352,0.96742,0.9629,0.96596,44568,0,0
1499731200,0.96597,0.96954,0.96233,0.96312,55577,0,0
1499817600,0.9632,0.96612,0.96016,0.96499,79145,0,0
1499904000,0.96496,0.96864,0.96147,0.96681,71477,0,0
1499990400,0.9669,0.96996,0.9628,0.96337,62889,0,0
1500163200,0.96273,0.96415,0.96254,0.96334,6384,0,0
1500249600,0.96335,0.9658,0.95938,0.9632,58843,0,0
1500336000,0.96322,0.96339,0.9523,0.95504,84104,0,0
1500422400,0.95505,0.956,0.95283,0.95467,57901,0,0
1500508800,0.95472,0.96204,0.94923,0.95134,95840,0,0
1500595200,0.95138,0.95221,0.94376,0.94584,70754,0,0
1500768000,0.94502,0.9456,0.94457,0.94464,3061,0,0
1500854400,0.94462,0.94758,0.94447,0.94741,67400,0,0
1500940800,0.94741,0.95276,0.94546,0.95265,78381,0,0
1501027200,0.95274,0.95944,0.94943,0.95115,91950,0,0
1501113600,0.9513,0.96614,0.94894,0.96371,104685,0,0
1501200000,0.96376,0.9726,0.96338,0.96867,101164,0,0
1501372800,0.9684,0.96952,0.96713,0.96916,5079,0,0
1501459200,0.96914,0.97119,0.96358,0.96733,84129,0,0
1501545600,0.96752,0.96827,0.96303,0.96535,83479,0,0
1501632000,0.96534,0.97128,0.96476,0.97044,83150,0,0
1501718400,0.97046,0.97165,0.96712,0.9678,72454,0,0
1501804800,0.9678,0.97635,0.96702,0.97274,70714,0,0
1501977600,0.97245,0.97317,0.97185,0.97272,8291,0,0
1502064000,0.97271,0.97457,0.97104,0.97345,52726,0,0
1502150400,0.97344,0.97721,0.97089,0.97306,69042,0,0
1502236800,0.97307,0.97335,0.9611,0.9634,92577,0,0
1502323200,0.96341,0.96742,0.96164,0.96166,82442,0,0
1502409600,0.96175,0.9638,0.95827,0.96181,81211,0,0
1502582400,0.96192,0.96305,0.96146,0.96285,4084,0,0
1502668800,0.96285,0.9732,0.96224,0.97248,70529,0,0
1502755200,0.9724,0.9758,0.97013,0.97237,73845,0,0
1502841600,0.97238,0.97648,0.96474,0.96496,88824,0,0
1502928000,0.96498,0.96975,0.96045,0.9622,100332,0,0
1503014400,0.96222,0.96693,0.95856,0.96463,85467,0,0
1503187200,0.96449,0.96571,0.96423,0.96563,3637,0,0
1503273600,0.9656,0.96846,0.95996,0.96229,78116,0,0
1503360000,0.96253,0.96879,0.96193,0.96854,75274,0,0
1503446400,0.96859,0.96985,0.96406,0.96482,87015,0,0
1503532800,0.96486,0.96678,0.96194,0.9652,74328,0,0
1503619200,0.96519,0.96617,0.95497,0.95648,93545,0,0
1503792000,0.95447,0.95557,0.95416,0.95531,6645,0,0
1503878400,0.95535,0.95776,0.94983,0.95234,82231,0,0
1503964800,0.95235,0.95695,0.94273,0.95565,108602,0,0
1504051200,0.95567,0.96447,0.95376,0.96364,95130,0,0
1504137600,0.96351,0.96789,0.95755,0.95952,93754,0,0
1504224000,0.95948,0.96519,0.95454,0.96456,89344,0,0
1504396800,0.95946,0.96144,0.95853,0.96081,4594,0,0
1504483200,0.96082,0.96171,0.95512,0.95876,74344,0,0
1504569600,0.95872,0.96135,0.95334,0.95365,113753,0,0
1504656000,0.95369,0.95941,0.9527,0.95567,98474,0,0
1504742400,0.9556,0.9569,0.9493,0.94954,130195,0,0
1504828800,0.94947,0.94998,0.94201,0.94434,133921,0,0
1505001600,0.94651,0.9477,0.94623,0.94749,4845,0,0
1505088000,0.9476,0.95686,0.9476,0.95624,97311,0,0
1505174400,0.9562,0.96173,0.95457,0.96,94501,0,0
1505260800,0.95998,0.96598,0.9583,0.96355,90136,0,0
1505347200,0.96353,0.97048,0.96131,0.96137,100222,0,0
1505433600,0.96131,0.9647,0.95642,0.95945,86748,0,0
1505606400,0.96005,0.96087,0.95954,0.96069,2425,0,0
1505692800,0.9607,0.96401,0.95795,0.96139,84895,0,0
1505779200,0.96143,0.9648,0.95943,0.96244,82011,0,0
1505865600,0.96246,0.97172,0.95877,0.9712,115043,0,0
1505952000,0.97123,0.97469,0.96842,0.97022,96283,0,0
1506038400,0.97028,0.97071,0.96674,0.96956,86863,0,0
1506211200,0.97025,0.97122,0.96972,0.9707,3073,0,0
1506297600,0.97078,0.97452,0.96415,0.96614,86452,0,0
1506384000,0.96611,0.97258,0.96516,0.96937,90710,0,0
1506470400,0.96947,0.97688,0.96925,0.97182,99946,0,0
1506556800,0.97173,0.97584,0.96869,0.97063,79361,0,0
1506643200,0.9706,0.97202,0.96694,0.96776,69664,0,0
1506816000,0.96839,0.96899,0.96784,0.96818,3128,0,0
1506902400,0.96831,0.97539,0.96816,0.97447,67463,0,0
1506988800,0.97442,0.97855,0.97279,0.97306,66366,0,0
1507075200,0.97307,0.97612,0.97088,0.97527,64110,0,0
1507161600,0.97526,0.97947,0.97421,0.97821,58352,0,0
1507248000,0.97827,0.98358,0.977,0.97772,65314,0,0
1507420800,0.9779,0.97841,0.97742,0.97779,2358,0,0
1507507200,0.97785,0.98068,0.97738,0.97965,33595,0,0
1507593600,0.97967,0.97986,0.97345,0.97454,61399,0,0
1507680000,0.97462,0.97661,0.97162,0.97311,69137,0,0
1507766400,0.97307,0.97628,0.97109,0.97494,67316,0,0
1507852800,0.97496,0.97706,0.97041,0.97455,59778,0,0
1508025600,0.97447,0.9753,0.97391,0.97451,2423,0,0
1508112000,0.97457,0.9768,0.97287,0.97531,61244,0,0
1508198400,0.97533,0.98082,0.97525,0.97784,59424,0,0
1508284800,0.97791,0.98357,0.97729,0.98109,70046,0,0
1508371200,0.98101,0.98109,0.97358,0.97617,78183,0,0
1508457600,0.97623,0.98517,0.97561,0.98399,78074,0,0
1508630400,0.98475,0.9863,0.98455,0.98579,2684,0,0
1508716800,0.98588,0.98805,0.98304,0.98455,62739,0,0
1508803200,0.98451,0.99118,0.98374,0.99079,63605,0,0
1508889600,0.99076,0.99389,0.98681,0.98887,79311,0,0
1508976000,0.9888,0.99823,0.98749,0.9979,85391,0,0
1509062400,0.99781,1.00373,0.99691,0.99708,79262,0,0
1509235200,0.99676,0.9988,0.99641,0.99793,2129,0,0
1509321600,0.99793,0.99956,0.9938,0.9948,63420,0,0
1509408000,0.9949,0.99937,0.99464,0.99763,61888,0,0
1509494400,0.99762,1.00367,0.99749,1.00248,70622,0,0
1509580800,1.00244,1.00245,0.99482,0.99919,81081,0,0
1509667200,0.99926,1.00238,0.99463,1.0004,61443,0,0
1509840000,0.99976,1.00071,0.99958,1.00025,1497,0,0
1509926400,1.00024,1.00282,0.99693,0.99773,63000,0,0
1510012800,0.99762,1.00187,0.99723,0.99822,65455,0,0
1510099200,0.9982,1.00059,0.99803,0.99979,54467,0,0
1510185600,0.99969,1.0017,0.99209,0.99392,85909,0,0
1510272000,0.99401,0.99677,0.99243,0.9959,54635,0,0
1510444800,0.99562,0.99663,0.99518,0.99654,4086,0,0
1510531200,0.99651,0.99861,0.99354,0.99639,45898,0,0
1510617600,0.99643,0.997,0.9881,0.98964,57477,0,0
1510704000,0.98969,0.99103,0.98455,0.98843,84466,0,0
1510790400,0.98824,0.99446,0.9882,0.99341,64017,0,0
1510876800,0.99347,0.9935,0.98749,0.98892,69932,0,0
1511049600,0.98835,0.98998,0.98801,0.98948,8492,0,0
1511136000,0.98956,0.99366,0.98779,0.99319,76054,0,0
1511222400,0.99319,0.99459,0.98978,0.99049,64438,0,0
1511308800,0.99058,0.99102,0.98016,0.98207,76004,0,0
1511395200,0.98206,0.98273,0.97943,0.98158,73093,0,0
1511481600,0.98159,0.98263,0.97846,0.97863,78830,0,0
1511654400,0.97913,0.98049,0.97868,0.98032,2844,0,0
1511740800,0.98028,0.9819,0.97776,0.98125,69432,0,0
1511827200,0.98135,0.98519,0.98015,0.98405,94351,0,0
1511913600,0.98397,0.98691,0.98179,0.98442,92386,0,0
1512000000,0.98448,0.98813,0.98151,0.9839,89682,0,0
1512086400,0.98391,0.98699,0.97342,0.97591,113735,0,0
1512259200,0.98026,0.98236,0.97916,0.98235,3812,0,0
1512345600,0.98231,0.98661,0.98106,0.98459,88503,0,0
1512432000,0.98464,0.98866,0.98364,0.98745,79561,0,0
1512518400,0.98751,0.9909,0.98541,0.9893,75841,0,0
1512604800,0.98931,0.99468,0.98908,0.99465,62971,0,0
1512691200,0.9946,0.99769,0.99232,0.99237,59985,0,0
1512864000,0.99296,0.99346,0.99236,0.99291,2088,0,0
1512950400,0.99288,0.99298,0.98964,0.99136,63237,0,0
1513036800,0.99145,0.99349,0.98892,0.99143,66292,0,0
1513123200,0.9914,0.99276,0.98414,0.98544,77733,0,0
1513209600,0.9854,0.99038,0.98393,0.98892,81980,0,0
1513296000,0.98893,0.99336,0.98727,0.99034,74164,0,0
1513468800,0.99041,0.99118,0.99039,0.99111,3591,0,0
1513555200,0.99122,0.99163,0.98388,0.98559,72375,0,0
1513641600,0.98561,0.98779,0.98338,0.98548,72068,0,0
1513728000,0.98554,0.98845,0.98275,0.98621,70299,0,0
1513814400,0.98617,0.9909,0.98543,0.9887,61696,0,0
1513900800,0.98868,0.99107,0.9884,0.98931,63930,0,0
1514073600,0.98822,0.98823,0.98822,0.98822,15,0,0
1514160000,0.98823,0.98938,0.98782,0.989,2062,0,0
1514246400,0.98901,0.99149,0.98856,0.98974,34441,0,0
1514332800,0.98973,0.99028,0.98533,0.98579,66411,0,0
1514419200,0.98583,0.98598,0.97707,0.9787,71938,0,0
1514505600,0.97871,0.97882,0.97334,0.97464,62333,0,0
1514764800,0.97292,0.97475,0.97265,0.97475,4095,0,0
1514851200,0.97474,0.97475,0.96987,0.97142,64956,0,0
1514937600,0.97146,0.97968,0.97136,0.97704,56257,0,0
1515024000,0.97704,0.97796,0.97361,0.97441,61754,0,0
1515110400,0.97443,0.97839,0.97385,0.9746,60159,0,0
1515283200,0.97486,0.97512,0.97403,0.975,1726,0,0
1515369600,0.97501,0.97835,0.97449,0.97732,45311,0,0
1515456000,0.9774,0.9841,0.97647,0.98388,56946,0,0
1515542400,0.98385,0.98445,0.97533,0.97761,72807,0,0
1515628800,0.97767,0.98154,0.97312,0.97559,70449,0,0
1515715200,0.97565,0.97698,0.96649,0.96769,79353,0,0
1515888000,0.96739,0.96831,0.96662,0.96809,2429,0,0
1515974400,0.96811,0.96841,0.96022,0.96317,64169,0,0
1516060800,0.96322,0.96647,0.95805,0.95911,70867,0,0
1516147200,0.95921,0.96662,0.95718,0.96514,89644,0,0
1516233600,0.96499,0.9656,0.95742,0.95892,79582,0,0
1516320000,0.95884,0.96358,0.95348,0.96358,75682,0,0
1516492800,0.96107,0.96272,0.96017,0.96149,2713,0,0
1516579200,0.96161,0.96391,0.95917,0.96202,59442,0,0
1516665600,0.96208,0.96329,0.95645,0.9567,68478,0,0
1516752000,0.95685,0.95755,0.94259,0.94634,92502,0,0
1516838400,0.94631,0.94654,0.92892,0.94169,131333,0,0
1516924800,0.94172,0.94242,0.93228,0.93354,106949,0,0
1517097600,0.9328,0.93454,0.93262,0.93337,3475,0,0
1517184000,0.93366,0.93861,0.9334,0.93735,92331,0,0
1517270400,0.93737,0.93928,0.93095,0.9346,102064,0,0
1517356800,0.93456,0.93583,0.92885,0.93122,101866,0,0
1517443200,0.93118,0.93409,0.92547,0.92593,101632,0,0
1517529600,0.92598,0.9336,0.92573,0.93152,104299,0,0
1517702400,0.93214,0.93272,0.93077,0.93118,4124,0,0
1517788800,0.93118,0.93757,0.92865,0.93129,102606,0,0
1517875200,0.93138,0.93969,0.93057,0.93608,143058,0,0
1517961600,0.93607,0.94539,0.9339,0.94242,100810,0,0
1518048000,0.94244,0.94691,0.93478,0.93507,121059,0,0
1518134400,0.93511,0.94082,0.93511,0.93958,115117,0,0
1518307200,0.93932,0.94053,0.93893,0.9396,2966,0,0
1518393600,0.93959,0.9401,0.93629,0.93871,65335,0,0
1518480000,0.9387,0.93977,0.93217,0.93525,70520,0,0
1518566400,0.93529,0.93736,0.92716,0.92744,92935,0,0
1518652800,0.92759,0.92903,0.92099,0.92217,88228,0,0
1518739200,0.92179,0.92872,0.91868,0.92706,83037,0,0
1518912000,0.92741,0.92763,0.9263,0.92717,1861,0,0
1518998400,0.92725,0.93191,0.92621,0.92929,57155,0,0
1519084800,0.92934,0.93687,0.92888,0.93634,70996,0,0
1519171200,0.93636,0.93961,0.9342,0.93864,82119,0,0
1519257600,0.93871,0.94085,0.93217,0.93313,75213,0,0
1519344000,0.93311,0.93734,0.9327,0.93596,64249,0,0
1519516800,0.9356,0.93734,0.93556,0.93711,2906,0,0
1519603200,0.93698,0.93906,0.93247,0.93862,65276,0,0
1519689600,0.93862,0.94165,0.93576,0.93942,78875,0,0
1519776000,0.93935,0.9457,0.93869,0.9444,78942,0,0
1519862400,0.94441,0.94897,0.94091,0.94141,92898,0,0
1519948800,0.94139,0.94236,0.93378,0.93763,87939,0,0
1520121600,0.93666,0.93809,0.93446,0.93705,7566,0,0
1520208000,0.93706,0.94071,0.93524,0.93974,81319,0,0
1520294400,0.93983,0.94183,0.93591,0.93817,77038,0,0
1520380800,0.9382,0.94419,0.93565,0.94336,76747,0,0
1520467200,0.94334,0.95192,0.94211,0.95141,80597,0,0
1520553600,0.95137,0.95337,0.94869,0.95132,69928,0,0
1520726400,0.95039,0.95132,0.95039,0.95079,1712,0,0
1520812800,0.95075,0.95104,0.94583,0.94717,49822,0,0
1520899200,0.94736,0.94933,0.94287,0.94358,65516,0,0
1520985600,0.94367,0.94794,0.94236,0.94435,58799,0,0
1521072000,0.94444,0.9519,0.94327,0.95126,63103,0,0
1521158400,0.95142,0.95469,0.94846,0.9523,53768,0,0
1521331200,0.95209,0.95285,0.95197,0.9528,1259,0,0
1521417600,0.95296,0.95508,0.94941,0.95113,67710,0,0
1521504000,0.95118,0.95689,0.95014,0.95591,57242,0,0
1521590400,0.956,0.95608,0.94832,0.94855,70482,0,0
1521676800,0.94855,0.95141,0.94575,0.94646,84681,0,0
1521763200,0.94644,0.94945,0.94441,0.94719,80161,0,0
1521936000,0.94677,0.94729,0.94549,0.94711,2003,0,0
1522022400,0.94713,0.9488,0.94324,0.94493,64528,0,0
1522108800,0.94497,0.95082,0.94335,0.94633,70323,0,0
1522195200,0.94643,0.95774,0.94613,0.9565,74013,0,0
1522281600,0.95651,0.95829,0.95468,0.95604,61730,0,0
1522368000,0.95606,0.95625,0.95219,0.95322,22054,0,0
1522540800,0.95255,0.95483,0.95244,0.95456,2761,0,0
1522627200,0.95471,0.95637,0.95259,0.95505,45522,0,0
1522713600,0.95517,0.95965,0.95322,0.95836,60530,0,0
1522800000,0.95837,0.96108,0.95505,0.96003,61367,0,0
1522886400,0.96009,0.96391,0.95972,0.96223,60809,0,0
1522972800,0.96209,0.96488,0.95775,0.95904,80390,0,0
1523145600,0.95812,0.95954,0.95786,0.95927,2767,0,0
1523232000,0.95924,0.96088,0.95571,0.95614,63463,0,0
1523318400,0.95615,0.95804,0.95338,0.95636,70600,0,0
1523404800,0.9563,0.95959,0.95552,0.95729,67061,0,0
1523491200,0.95727,0.96455,0.95695,0.96224,67677,0,0
1523577600,0.96241,0.96382,0.95989,0.96171,54375,0,0
1523750400,0.96101,0.96362,0.96094,0.96308,2491,0,0
1523836800,0.96306,0.96349,0.95777,0.95943,46862,0,0
1523923200,0.9595,0.96776,0.95801,0.96657,54336,0,0
1524009600,0.96657,0.96979,0.96496,0.96849,64523,0,0
1524096000,0.96851,0.97231,0.96663,0.97157,64882,0,0
1524182400,0.97163,0.97587,0.97068,0.97468,54594,0,0
1524355200,0.97358,0.9761,0.97358,0.97588,4418,0,0
1524441600,0.9759,0.97878,0.97463,0.97803,56833,0,0
1524528000,0.97791,0.98092,0.97668,0.97871,66324,0,0
1524614400,0.97875,0.98473,0.97867,0.98261,65322,0,0
1524700800,0.98265,0.98954,0.98157,0.98898,72001,0,0
1524787200,0.989,0.99194,0.98711,0.98781,66205,0,0
1524960000,0.98713,0.98834,0.98693,0.98808,1948,0,0
1525046400,0.98809,0.99202,0.98716,0.99063,64887,0,0
1525132800,0.99072,0.99692,0.99057,0.99657,59048,0,0
1525219200,0.99655,0.99994,0.99356,0.99922,83062,0,0
1525305600,0.99917,0.99985,0.9955,0.99729,84347,0,0
1525392000,0.99733,1.0022,0.99653,1.0,59856,0,0
1525564800,0.99993,1.00054,0.99948,1.00054,1418,0,0
1525651200,1.00057,1.00555,0.9983,1.00184,60788,0,0
1525737600,1.00189,1.00446,1.00021,1.00112,73473,0,0
1525824000,1.00113,1.00558,1.00031,1.00546,75279,0,0
1525910400,1.00539,1.00557,0.99935,1.00296,80275,0,0
1525996800,1.00304,1.0039,0.99759,1.00036,58588,0,0
1526169600,0.99973,1.00062,0.99908,0.99986,2058,0,0
1526256000,0.99989,1.00096,0.9957,1.00021,51201,0,0
1526342400,1.00022,1.00408,0.99827,1.00127,69933,0,0
1526428800,1.00135,1.00183,0.99836,1.00048,72477,0,0
1526515200,1.00055,1.00327,0.99862,1.00166,65841,0,0
1526601600,1.00173,1.00175,0.99497,0.99749,54377,0,0
1526774400,0.9963,0.9984,0.99619,0.99796,2460,0,0
1526860800,0.99807,1.00008,0.99638,0.99674,57321,0,0
1526947200,0.99676,0.99896,0.9917,0.99191,60311,0,0
1527033600,0.99197,0.99773,0.98935,0.99419,85378,0,0
1527120000,0.99429,0.99463,0.9885,0.99121,82717,0,0
1527206400,0.99118,0.99362,0.98998,0.98998,74926,0,0
1527379200,0.99073,0.99296,0.99048,0.99208,4330,0,0
1527465600,0.9921,0.99571,0.99097,0.9934,56741,0,0
1527552000,0.99341,0.99825,0.98498,0.99067,94025,0,0
1527638400,0.99074,0.99344,0.9878,0.98855,87414,0,0
1527724800,0.98851,0.98903,0.98254,0.98494,82197,0,0
1527811200,0.98494,0.99124,0.98416,0.98758,70807,0,0
1527984000,0.98755,0.98872,0.98755,0.98865,3497,0,0
1528070400,0.98865,0.98935,0.98294,0.98813,65270,0,0
1528156800,0.98815,0.98923,0.98295,0.98419,72083,0,0
1528243200,0.98414,0.9885,0.98349,0.98597,67916,0,0
1528329600,0.98588,0.98637,0.97879,0.98079,71721,0,0
1528416000,0.98094,0.9887,0.98013,0.98493,65178,0,0
1528588800,0.98428,0.98497,0.98423,0.98479,1762,0,0
1528675200,0.98488,0.98729,0.98383,0.98638,59558,0,0
1528761600,0.98634,0.98829,0.98294,0.98694,69537,0,0
1528848000,0.98466,0.98484,0.98413,0.98464,1377,0,0
1528934400,0.98465,0.9857,0.98267,0.98349,18657,0,0
1529020800,0.99701,0.99878,0.99449,0.99762,75513,0,0
1529193600,0.99616,0.99788,0.99601,0.99763,2165,0,0
1529280000,0.99763,0.99895,0.99354,0.99422,53881,0,0
1529366400,0.99348,0.99775,0.99309,0.99425,71212,0,0
1529452800,0.99425,0.99829,0.99366,0.99611,76472,0,0
1529539200,0.9961,0.99854,0.98971,0.99166,85264,0,0
1529625600,0.99162,0.99194,0.98733,0.9877,65908,0,0
1529884800,0.98729,0.98901,0.98558,0.98688,72966,0,0
1529971200,0.98614,0.9923,0.98582,0.99034,74614,0,0
1530057600,0.99016,0.99762,0.98913,0.99699,82803,0,0
1530144000,0.9969,0.99922,0.99574,0.99742,86265,0,0
1530230400,0.99729,0.99804,0.98939,0.99006,88866,0,0
1530489600,0.98948,0.99653,0.98934,0.99347,59140,0,0
1530576000,0.99253,0.99495,0.99127,0.99242,55881,0,0
1530662400,0.99228,0.99394,0.99054,0.99207,52853,0,0
1530748800,0.99199,0.99442,0.991,0.99328,69462,0,0
1530835200,0.99254,0.99436,0.98841,0.99007,63017,0,0
1531094400,0.98897,0.993,0.98576,0.99166,73518,0,0
1531180800,0.99107,0.99618,0.99096,0.99183,77711,0,0
1531267200,0.99178,0.99656,0.99052,0.9959,99392,0,0
1531353600,0.99572,1.00271,0.99473,1.00229,82922,0,0
1531440000,1.00189,1.0068,1.00145,1.00159,77086,0,0
1531699200,1.00097,1.00242,0.99626,0.99679,68994,0,0
1531785600,0.99615,1.00017,0.99269,1.00011,78892,0,0
1531872000,0.99991,1.00345,0.99826,0.99894,71916,0,0
1531958400,0.99888,1.00433,0.9958,0.99915,92262,0,0
1532044800,0.99849,1.00101,0.99154,0.99252,98718,0,0
1532304000,0.99123,0.99418,0.99011,0.99257,72681,0,0
1532390400,0.99206,0.99542,0.99205,0.99362,80839,0,0
1532476800,0.99338,0.9949,0.99075,0.99164,81269,0,0
1532563200,0.99106,0.99494,0.99029,0.99404,75487,0,0
1532649600,0.99407,0.9978,0.99315,0.99477,63793,0,0
1532908800,0.99325,0.99562,0.98777,0.98825,45998,0,0
1532995200,0.98771,0.99056,0.98671,0.99033,61914,0,0
1533081600,0.98957,0.9934,0.98957,0.99196,57601,0,0
1533168000,0.99191,0.9956,0.99139,0.99528,57061,0,0
1533254400,0.99321,0.99649,0.99208,0.9944,55235,0,0
1533513600,0.99265,0.99846,0.99245,0.99637,41121,0,0
