asset,bucket,basis_bps,basis_state,funding_bps,funding_state,funding_accel,funding_delta_24h_bps,rv1h,rv4h,rv24h,vol_state,premium_bps,mark_index_state,oi_state,relative_state,systemic_state,composite_l2,composite_l3,epoch,weekday_weekend,perp_close,spot_close
ETH,2026-03-03T06:00:00+00:00,-1.350584,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.003289,0.010461,V_EXTREME,-2.934517,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,1999.0,1999.27
ETH,2026-03-03T07:00:00+00:00,-2.655224,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.061242,,0.003267,0.010467,V_EXTREME,-2.430503,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,1995.8,1996.33
ETH,2026-03-03T08:00:00+00:00,-5.633659,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.138992,,0.010969,0.01145,V_EXTREME,-2.009929,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,EUROPE,WEEKDAY,1952.0,1953.1
ETH,2026-03-03T09:00:00+00:00,-5.022833,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.062172,,0.011235,0.01145,V_EXTREME,-3.496395,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,EUROPE,WEEKDAY,1950.6,1951.58
ETH,2026-03-03T10:00:00+00:00,-5.874916,B3_ELEVATED_NEGATIVE,0.125,F_NORMAL,F_STABLE,0.0,,0.011321,0.011461,V_EXTREME,-3.911391,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,EUROPE,WEEKDAY,1956.9,1958.05
ETH,2026-03-03T11:00:00+00:00,-4.487873,B0_NORMAL,0.12182,F_NORMAL,F_STABLE,0.019149,,0.011763,0.011453,V_EXTREME,-4.025441,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,EUROPE,WEEKDAY,1960.4,1961.28
ETH,2026-03-03T12:00:00+00:00,-4.931155,B0_NORMAL,0.113379,F_NORMAL,F_ACCEL_POS,0.067083,,0.001907,0.011411,V_EXTREME,-4.092967,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,EUROPE,WEEKDAY,1966.6,1967.57
ETH,2026-03-03T13:00:00+00:00,-3.79143,B0_NORMAL,0.087975,F_NORMAL,F_STABLE,0.051061,,0.005351,0.011479,V_EXTREME,-4.296197,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,EUROPE,WEEKDAY,1951.4,1952.14
ETH,2026-03-03T14:00:00+00:00,-5.045591,B0_NORMAL,-0.002336,F_NEG_ELEVATED,F_STABLE,-0.040031,,0.005251,0.010078,V_HIGH,-5.018685,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,EUROPE,WEEKDAY,1941.8,1942.78
ETH,2026-03-03T15:00:00+00:00,-6.705409,B3_ELEVATED_NEGATIVE,0.089689,F_NORMAL,F_ACCEL_POS,0.096223,,0.009557,0.007643,V_HIGH,-4.282492,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,1967.9,1969.22
ETH,2026-03-03T16:00:00+00:00,-8.471415,B4_EXTREME_NEGATIVE,-0.01718,F_NEG_ELEVATED,F_ACCEL_NEG,-0.14218,,0.010105,0.0076,V_HIGH,-5.13744,MI_NORMAL,DEFERRED,ETH_LED,ETH_SPECIFIC,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,US,WEEKDAY,1982.3,1983.98
ETH,2026-03-03T17:00:00+00:00,-6.060606,B3_ELEVATED_NEGATIVE,0.060529,F_NEG_ELEVATED,F_ACCEL_NEG,-0.064471,,0.008409,0.007314,V_NORMAL,-4.515767,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,1979.4,1980.6
ETH,2026-03-03T18:00:00+00:00,-5.03094,B0_NORMAL,0.009865,F_NEG_ELEVATED,F_ACCEL_NEG,-0.080431,,0.006391,0.007321,V_NORMAL,-4.92108,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,1987.2,1988.2
ETH,2026-03-03T19:00:00+00:00,-5.64101,B0_NORMAL,0.004371,F_NEG_ELEVATED,F_ACCEL_NEG,-0.120629,,0.00434,0.007129,V_NORMAL,-4.965031,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,1984.9,1986.02
ETH,2026-03-03T20:00:00+00:00,-7.28148,B4_EXTREME_NEGATIVE,0.058812,F_NEG_ELEVATED,F_ACCEL_NEG,-0.066188,,0.003254,0.007128,V_NORMAL,-4.529502,MI_NORMAL,DEFERRED,ETH_LED,ETH_SPECIFIC,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,1976.9,1978.34
ETH,2026-03-03T21:00:00+00:00,-5.386371,B0_NORMAL,-0.03007,F_NEG_ELEVATED,F_ACCEL_NEG,-0.15507,,0.003937,0.00709,V_NORMAL,-5.24056,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,1967.4,1968.46
ETH,2026-03-03T22:00:00+00:00,-3.580515,B0_NORMAL,-0.048837,F_NEG_ELEVATED,F_ACCEL_NEG,-0.173837,,0.005664,0.007198,V_NORMAL,-5.390698,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,US,WEEKDAY,1982.6,1983.31
ETH,2026-03-03T23:00:00+00:00,-5.044645,B0_NORMAL,0.018057,F_NEG_ELEVATED,F_ACCEL_NEG,-0.106943,,0.005656,0.006768,V_NORMAL,-4.855543,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,LATE_US,WEEKDAY,1981.8,1982.8
ETH,2026-03-04T00:00:00+00:00,-4.452901,B0_NORMAL,0.032971,F_NEG_ELEVATED,F_ACCEL_NEG,-0.092029,,0.005507,0.006699,V_NORMAL,-4.736228,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,1975.8,1976.68
ETH,2026-03-04T01:00:00+00:00,-7.723509,B4_EXTREME_NEGATIVE,-0.051553,F_NEG_ELEVATED,F_ACCEL_NEG,-0.176553,,0.004522,0.006597,V_NORMAL,-5.412421,MI_STRESS_NEGATIVE,DEFERRED,ETH_LED,ETH_SPECIFIC,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,1980.2,1981.73
ETH,2026-03-04T02:00:00+00:00,-5.761446,B3_ELEVATED_NEGATIVE,-0.047172,F_NEG_ELEVATED,F_ACCEL_NEG,-0.172172,,0.002356,0.006579,V_NORMAL,-5.377379,MI_STRESS_NEGATIVE,DEFERRED,BTC_LED,BTC_SPECIFIC,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,1978.1,1979.24
ETH,2026-03-04T03:00:00+00:00,-5.101,B0_NORMAL,-0.057978,F_NEG_ELEVATED,F_ACCEL_NEG,-0.182978,,0.004949,0.006803,V_NORMAL,-5.463821,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,1959.9,1960.9
ETH,2026-03-04T04:00:00+00:00,-6.889249,B4_EXTREME_NEGATIVE,-0.075104,F_NEG_ELEVATED,F_ACCEL_NEG,-0.185198,,0.005081,0.006763,V_NORMAL,-5.600831,MI_STRESS_NEGATIVE,DEFERRED,ETH_LED,ETH_SPECIFIC,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,1958.9,1960.25
ETH,2026-03-04T05:00:00+00:00,-4.262402,B0_NORMAL,-0.159454,F_NEG_EXTREME,F_ACCEL_NEG,-0.248849,,0.006107,0.006864,V_NORMAL,-6.275636,MI_STRESS_NEGATIVE,DEFERRED,ETH_LED,ETH_SPECIFIC,B0_NORMAL+F_NEG_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,ASIA,WEEKDAY,1970.3,1971.14
ETH,2026-03-04T06:00:00+00:00,-5.202506,B0_NORMAL,0.036323,F_NEG_ELEVATED,F_ACCEL_NEG,-0.088677,,0.006808,0.006909,V_NORMAL,-4.709413,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,1979.3,1980.33
ETH,2026-03-04T07:00:00+00:00,-4.735616,B0_NORMAL,0.073408,F_NEG_ELEVATED,F_STABLE,-0.051592,,0.005569,0.007435,V_NORMAL,-4.412736,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,ASIA,WEEKDAY,2005.6,2006.55
ETH,2026-03-04T08:00:00+00:00,-3.440998,B0_NORMAL,0.081403,F_NEG_ELEVATED,F_STABLE,-0.043597,,0.010847,0.007956,V_HIGH,-4.348778,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,EUROPE,WEEKDAY,2063.0,2063.71
ETH,2026-03-04T09:00:00+00:00,-4.482435,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.010841,0.007955,V_HIGH,-3.578605,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2074.3,2075.23
ETH,2026-03-04T10:00:00+00:00,-3.57148,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.01264,0.007993,V_HIGH,-2.340046,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2071.6,2072.34
ETH,2026-03-04T11:00:00+00:00,-2.774148,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.00318,,0.015818,0.008291,V_HIGH,-3.264016,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2054.4,2054.97
ETH,2026-03-04T12:00:00+00:00,-4.041063,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.011621,,0.005735,0.008299,V_HIGH,-2.792704,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2053.5,2054.33
ETH,2026-03-04T13:00:00+00:00,-2.373749,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.037025,,0.005492,0.008058,V_HIGH,-3.21945,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2064.0,2064.49
ETH,2026-03-04T14:00:00+00:00,-3.365951,B0_NORMAL,0.108388,F_NORMAL,F_ACCEL_POS,0.110724,,0.007021,0.007975,V_HIGH,-4.132896,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2079.3,2080.0
ETH,2026-03-04T15:00:00+00:00,-2.465156,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.035311,,0.014942,0.009901,V_HIGH,-3.406205,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2149.7,2150.23
ETH,2026-03-04T16:00:00+00:00,-3.688151,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.14218,,0.015874,0.009975,V_HIGH,-2.468349,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,2141.6,2142.39
ETH,2026-03-04T17:00:00+00:00,-4.520912,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.064471,,0.016325,0.009926,V_HIGH,-2.852505,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,2145.1,2146.07
ETH,2026-03-04T18:00:00+00:00,-3.144014,B0_NORMAL,0.107763,F_NORMAL,F_ACCEL_POS,0.097898,,0.016306,0.00997,V_HIGH,-4.137895,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,2162.5,2163.18
ETH,2026-03-04T19:00:00+00:00,-3.261137,B0_NORMAL,0.076994,F_NEG_ELEVATED,F_ACCEL_POS,0.072623,,0.005267,0.009939,V_HIGH,-4.384049,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,US,WEEKDAY,2176.8,2177.51
ETH,2026-03-04T20:00:00+00:00,0.325556,B0_NORMAL,0.097285,F_NORMAL,F_STABLE,0.038473,,0.009425,0.010387,V_EXTREME,-4.221718,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,US,WEEKDAY,2150.2,2150.13
ETH,2026-03-04T21:00:00+00:00,-3.535739,B0_NORMAL,0.062551,F_NEG_ELEVATED,F_ACCEL_POS,0.092621,,0.009416,0.010261,V_EXTREME,-4.49959,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,US,WEEKDAY,2149.1,2149.86
ETH,2026-03-04T22:00:00+00:00,-4.268984,B0_NORMAL,0.122783,F_NORMAL,F_ACCEL_POS,0.17162,,0.008566,0.010508,V_EXTREME,-4.017736,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,US,WEEKDAY,2131.2,2132.11
ETH,2026-03-04T23:00:00+00:00,-3.197081,B0_NORMAL,0.123911,F_NORMAL,F_ACCEL_POS,0.105854,,0.005711,0.010543,V_EXTREME,-4.008714,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,LATE_US,WEEKDAY,2126.6,2127.28
ETH,2026-03-05T00:00:00+00:00,-2.960784,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.092029,,0.003984,0.01048,V_EXTREME,-3.847236,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,2127.5,2128.13
ETH,2026-03-05T01:00:00+00:00,-5.347429,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.176553,,0.004013,0.010672,V_EXTREME,-3.856893,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,2112.6,2113.73
ETH,2026-03-05T02:00:00+00:00,-1.64964,B0_NORMAL,0.107737,F_NORMAL,F_ACCEL_POS,0.154909,,0.004483,0.010641,V_EXTREME,-4.138103,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,2121.5,2121.85
ETH,2026-03-05T03:00:00+00:00,-4.953707,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.182978,,0.004427,0.010354,V_EXTREME,-3.740148,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,2119.1,2120.15
ETH,2026-03-05T04:00:00+00:00,-4.024465,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.200104,,0.00638,0.01037,V_EXTREME,-3.559015,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,2136.5,2137.36
ETH,2026-03-05T05:00:00+00:00,-4.954875,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.284454,,0.007023,0.01064,V_EXTREME,-3.664084,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,2118.6,2119.65
ETH,2026-03-05T06:00:00+00:00,-4.840874,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.088677,,0.007055,0.010637,V_EXTREME,-3.646571,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,2127.2,2128.23
ETH,2026-03-05T07:00:00+00:00,-4.086423,B0_NORMAL,0.122415,F_NORMAL,F_STABLE,0.049007,,0.009289,0.010776,V_EXTREME,-4.02068,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,ASIA,WEEKDAY,2104.1,2104.96
ETH,2026-03-05T08:00:00+00:00,-5.384801,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.043597,,0.008583,0.009291,V_HIGH,-2.481958,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2116.5,2117.64
ETH,2026-03-05T09:00:00+00:00,-4.470641,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.007852,0.00926,V_HIGH,-3.649697,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2124.5,2125.45
ETH,2026-03-05T10:00:00+00:00,-4.870977,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.010546,0.009633,V_HIGH,-3.415348,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2155.1,2156.15
ETH,2026-03-05T11:00:00+00:00,-4.772131,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.009434,0.009636,V_HIGH,-3.465022,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2136.9,2137.92
ETH,2026-03-05T12:00:00+00:00,-5.379677,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.009449,0.009632,V_HIGH,-3.716499,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,EUROPE,WEEKDAY,2137.1,2138.25
ETH,2026-03-05T13:00:00+00:00,-4.723443,B0_NORMAL,0.082792,F_NEG_ELEVATED,F_STABLE,-0.042208,,0.011083,0.009877,V_HIGH,-4.337663,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,EUROPE,WEEKDAY,2116.6,2117.6
ETH,2026-03-05T14:00:00+00:00,-7.411307,B4_EXTREME_NEGATIVE,-0.070936,F_NEG_ELEVATED,F_ACCEL_NEG,-0.179324,,0.005538,0.009782,V_HIGH,-5.567489,MI_STRESS_NEGATIVE,DEFERRED,SYNCHRONIZED,SYSTEMIC_STRESS,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,EUROPE,WEEKDAY,2117.6,2119.17
ETH,2026-03-05T15:00:00+00:00,-6.99827,B4_EXTREME_NEGATIVE,-0.074297,F_NEG_ELEVATED,F_ACCEL_NEG,-0.199297,,0.007828,0.007547,V_HIGH,-5.594375,MI_STRESS_NEGATIVE,DEFERRED,ETH_LED,ETH_SPECIFIC,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,EUROPE,WEEKDAY,2085.5,2086.96
ETH,2026-03-05T16:00:00+00:00,-6.107135,B3_ELEVATED_NEGATIVE,-0.116509,F_NEG_EXTREME,F_ACCEL_NEG,-0.241509,,0.007079,0.007542,V_HIGH,-5.932074,MI_STRESS_NEGATIVE,DEFERRED,ETH_LED,ETH_SPECIFIC,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_HIGH,US,WEEKDAY,2078.9,2080.17
ETH,2026-03-05T17:00:00+00:00,-5.244399,B0_NORMAL,0.004662,F_NEG_ELEVATED,F_ACCEL_NEG,-0.120338,,0.007092,0.007711,V_HIGH,-4.962703,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,US,WEEKDAY,2058.8,2059.88
ETH,2026-03-05T18:00:00+00:00,-4.286791,B0_NORMAL,0.039172,F_NEG_ELEVATED,F_ACCEL_NEG,-0.068591,,0.010059,0.007718,V_HIGH,-4.686625,MI_NORMAL,DEFERRED,ETH_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NEG_ELEVATED,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,US,WEEKDAY,2075.7,2076.59
ETH,2026-03-05T19:00:00+00:00,-2.217797,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.048006,,0.007393,0.007515,V_HIGH,-3.57165,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,2073.9,2074.36
ETH,2026-03-05T20:00:00+00:00,1.768123,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.027715,,0.008739,0.007464,V_NORMAL,-2.629806,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,2092.8,2092.43
ETH,2026-03-05T21:00:00+00:00,-3.845784,B0_NORMAL,0.125,F_NORMAL,F_ACCEL_POS,0.062449,,0.007042,0.007517,V_HIGH,-2.318524,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,US,WEEKDAY,2079.8,2080.6
ETH,2026-03-05T22:00:00+00:00,-3.413864,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.002217,,0.005996,0.007373,V_NORMAL,-2.534582,MI_NORMAL,DEFERRED,SYNCHRONIZED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,US,WEEKDAY,2079.4,2080.11
ETH,2026-03-05T23:00:00+00:00,-4.149718,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.001089,,0.006311,0.007386,V_NORMAL,-3.491859,MI_NORMAL,DEFERRED,BTC_LED,BTC_SPECIFIC,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,LATE_US,WEEKDAY,2072.0,2072.86
ETH,2026-03-06T00:00:00+00:00,-5.398996,B0_NORMAL,0.125,F_NORMAL,F_STABLE,0.0,,0.003056,0.007393,V_NORMAL,-3.874856,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,2073.9,2075.02
ETH,2026-03-06T01:00:00+00:00,-3.114034,B0_NORMAL,0.118817,F_NORMAL,F_STABLE,-0.006183,,0.00397,0.007425,V_NORMAL,-4.049468,MI_NORMAL,DEFERRED,BTC_LED,NORMAL_CROSS_STATE,B0_NORMAL+F_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,ASIA,WEEKDAY,2087.0,2087.65
