asset,axis,horizon_hours,current_state,next_state,count,prob,next_state_entropy,note
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NORMAL+UNKNOWN,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NORMAL+V_EXTREME,1,0.16666666666666666,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NORMAL+V_LOW,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,B4_EXTREME_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,1.4591479170272446,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,1,0.058823529411764705,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,6,0.35294117647058826,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NEG_ELEVATED+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NEG_EXTREME+V_EXTREME,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NEG_EXTREME+V_HIGH,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NEG_EXTREME+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NORMAL+V_EXTREME,1,0.058823529411764705,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NORMAL+V_HIGH,6,0.35294117647058826,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NORMAL+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B0_NORMAL+F_NORMAL+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B2_EXTREME_POSITIVE+F_NORMAL+V_HIGH,1,0.058823529411764705,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,2,0.11764705882352941,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+UNKNOWN,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,B4_EXTREME_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,2.1451363701530526,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NEG_ELEVATED+V_LOW,5,0.35714285714285715,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NEG_EXTREME+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NEG_EXTREME+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NEG_EXTREME+V_LOW,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NORMAL+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NORMAL+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NORMAL+V_LOW,6,0.42857142857142855,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B0_NORMAL+F_NORMAL+V_NORMAL,1,0.07142857142857142,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B2_EXTREME_POSITIVE+F_NORMAL+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,1,0.07142857142857142,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,1,0.07142857142857142,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+UNKNOWN,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+V_LOW,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,B4_EXTREME_NEGATIVE+F_NORMAL+V_NORMAL,0,0.0,1.870253816431622,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NEG_ELEVATED+V_LOW,1,0.023255813953488372,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,14,0.32558139534883723,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NEG_EXTREME+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NEG_EXTREME+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NEG_EXTREME+V_LOW,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NORMAL+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NORMAL+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NORMAL+V_LOW,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B0_NORMAL+F_NORMAL+V_NORMAL,18,0.4186046511627907,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B2_EXTREME_POSITIVE+F_NORMAL+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,5,0.11627906976744186,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_HIGH,1,0.023255813953488372,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,2,0.046511627906976744,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_LOW,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_LOW,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NEG_EXTREME+V_NORMAL,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+UNKNOWN,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+V_EXTREME,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+V_HIGH,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+V_LOW,0,0.0,2.0780959312322165,
ETH,composite_l3,1,B3_ELEVATED_NEGATIVE+F_NORMAL+V_NORMAL,B4_EXTREME_NEGATIVE+F_NORMAL+V_NORMAL,2,0.046511627906976744,2.0780959312322165,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NEG_ELEVATED+V_EXTREME,9,0.36,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NEG_ELEVATED+V_HIGH,1,0.04,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NEG_ELEVATED+V_LOW,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NEG_ELEVATED+V_NORMAL,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_EXTREME,3,0.12,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_HIGH,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_LOW,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NEG_EXTREME+V_NORMAL,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NORMAL+V_EXTREME,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NORMAL+V_HIGH,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NORMAL+V_LOW,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B0_NORMAL+F_NORMAL+V_NORMAL,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B2_EXTREME_POSITIVE+F_NORMAL+V_HIGH,0,0.0,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,1,0.04,2.6120966889958757,
ETH,composite_l3,1,B4_EXTREME_NEGATIVE+F_NEG_ELEVATED+V_EXTREME,B3_ELEVATED_NEGATIVE+F_NEG_ELEVATED+V_HIGH,1,0.04,2.6120966889958757,
