asset,episode_id,start_time,end_time,start_basis_bps,peak_abs_basis_bps,duration_hours,resolved,classification,expansion_ratio,pre_band,post_band,funding_state_at_start,vol_state_at_start,elevated_threshold_p90_abs_bps,normal_threshold_p75_abs_bps
BTC,BTC_ep_0108,2026-04-04T20:00:00+00:00,2026-04-04T23:00:00+00:00,-6.751361310012618,6.751361310012618,3.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0109,2026-04-05T00:00:00+00:00,2026-04-05T01:00:00+00:00,-8.333705856069043,8.333705856069043,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0110,2026-04-05T03:00:00+00:00,2026-04-05T12:00:00+00:00,-7.595296525814342,7.595296525814342,9.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0111,2026-04-05T14:00:00+00:00,2026-04-06T01:00:00+00:00,-6.581857168848562,8.208725092734237,11.0,True,REGIME_SHIFT,1.247174601658863,1,0,F_NEG_EXTREME,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0112,2026-04-06T12:00:00+00:00,2026-04-06T13:00:00+00:00,-7.030333473278805,7.030333473278805,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0113,2026-04-06T16:00:00+00:00,2026-04-06T18:00:00+00:00,-7.329423202709536,7.329423202709536,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0114,2026-04-07T10:00:00+00:00,2026-04-07T11:00:00+00:00,-6.586483229906591,6.586483229906591,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0115,2026-04-09T11:00:00+00:00,2026-04-09T12:00:00+00:00,-7.053770421532608,7.053770421532608,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0116,2026-04-12T01:00:00+00:00,2026-04-12T02:00:00+00:00,-6.658769194783316,6.658769194783316,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0117,2026-04-12T06:00:00+00:00,2026-04-12T07:00:00+00:00,-7.120075178132435,7.120075178132435,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0118,2026-04-13T10:00:00+00:00,2026-04-13T12:00:00+00:00,-6.910647082161507,6.910647082161507,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0119,2026-04-13T19:00:00+00:00,2026-04-13T21:00:00+00:00,-7.6158088874107,7.6158088874107,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0120,2026-04-14T09:00:00+00:00,2026-04-14T10:00:00+00:00,-6.847981791489379,6.847981791489379,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_HIGH,6.577962718910118,5.651158215649719
BTC,BTC_ep_0121,2026-04-14T13:00:00+00:00,2026-04-14T22:00:00+00:00,-8.867110108597677,9.819036834850651,9.0,True,REGIME_SHIFT,1.1073547880419319,1,0,F_NEG_ELEVATED,V_HIGH,6.577962718910118,5.651158215649719
BTC,BTC_ep_0122,2026-04-15T01:00:00+00:00,2026-04-15T08:00:00+00:00,-7.277491822963802,7.277491822963802,7.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0123,2026-04-15T10:00:00+00:00,2026-04-15T11:00:00+00:00,-8.634365648173937,8.634365648173937,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0124,2026-04-15T14:00:00+00:00,2026-04-15T23:00:00+00:00,-6.989459637518877,9.684352258828175,9.0,True,REGIME_SHIFT,1.3855652312295108,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0125,2026-04-16T01:00:00+00:00,2026-04-16T02:00:00+00:00,-7.05601818764877,7.05601818764877,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0126,2026-04-16T06:00:00+00:00,2026-04-16T07:00:00+00:00,-7.066256813000764,7.066256813000764,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0127,2026-04-16T16:00:00+00:00,2026-04-16T18:00:00+00:00,-6.8199335929837925,6.8199335929837925,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0128,2026-04-17T08:00:00+00:00,2026-04-17T12:00:00+00:00,-7.838872892201114,7.838872892201114,4.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0129,2026-04-17T13:00:00+00:00,2026-04-17T18:00:00+00:00,-7.000111263215489,8.748439967310812,5.0,True,REGIME_SHIFT,1.2497572736139957,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0130,2026-04-17T22:00:00+00:00,2026-04-18T04:00:00+00:00,-6.76155515641844,6.76155515641844,6.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0131,2026-04-18T17:00:00+00:00,2026-04-18T19:00:00+00:00,-7.455120384132607,7.455120384132607,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0132,2026-04-18T21:00:00+00:00,2026-04-18T22:00:00+00:00,-7.301401615530213,7.301401615530213,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0133,2026-04-19T00:00:00+00:00,2026-04-19T04:00:00+00:00,-9.3857186029097,9.3857186029097,4.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0134,2026-04-19T06:00:00+00:00,2026-04-19T07:00:00+00:00,-7.972663832552037,7.972663832552037,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0135,2026-04-19T17:00:00+00:00,2026-04-19T18:00:00+00:00,-7.25749131055412,7.25749131055412,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0136,2026-04-19T21:00:00+00:00,2026-04-20T00:00:00+00:00,-6.740584858122389,8.24032179950489,3.0,True,REGIME_SHIFT,1.2224935926109322,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0137,2026-04-21T16:00:00+00:00,2026-04-21T18:00:00+00:00,-6.887986280926263,6.887986280926263,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0138,2026-04-21T19:00:00+00:00,2026-04-21T20:00:00+00:00,-6.857542528521834,6.857542528521834,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0139,2026-04-21T22:00:00+00:00,2026-04-22T01:00:00+00:00,-6.616857995638742,6.616857995638742,3.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0140,2026-04-22T14:00:00+00:00,2026-04-22T18:00:00+00:00,-6.675578231152499,7.06211533662108,4.0,True,REGIME_SHIFT,1.057903164652427,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0141,2026-04-22T20:00:00+00:00,2026-04-22T21:00:00+00:00,-7.483993557094279,7.483993557094279,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0142,2026-04-23T05:00:00+00:00,2026-04-23T06:00:00+00:00,-6.6493238041904785,6.6493238041904785,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0143,2026-04-23T16:00:00+00:00,2026-04-23T17:00:00+00:00,-7.649167456538705,7.649167456538705,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0144,2026-04-25T18:00:00+00:00,2026-04-25T19:00:00+00:00,-6.728169286118546,6.728169286118546,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0145,2026-04-26T11:00:00+00:00,2026-04-26T12:00:00+00:00,-6.588476143512681,6.588476143512681,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0146,2026-04-27T00:00:00+00:00,2026-04-27T01:00:00+00:00,-12.818929356209111,12.818929356209111,1.0,True,REGIME_SHIFT,1.0,2,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0147,2026-04-27T14:00:00+00:00,2026-04-27T15:00:00+00:00,-6.974072481992682,6.974072481992682,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0148,2026-04-27T19:00:00+00:00,2026-04-27T20:00:00+00:00,-7.296028230472033,7.296028230472033,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0149,2026-04-27T23:00:00+00:00,2026-04-28T00:00:00+00:00,-6.635149520065448,6.635149520065448,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0150,2026-04-28T05:00:00+00:00,2026-04-28T11:00:00+00:00,-7.543881532402958,8.21505226247323,6.0,True,REGIME_SHIFT,1.0889688852068287,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0151,2026-04-29T04:00:00+00:00,2026-04-29T05:00:00+00:00,-7.089372737283821,7.089372737283821,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0152,2026-04-29T06:00:00+00:00,2026-04-29T10:00:00+00:00,-7.020412077178871,7.020412077178871,4.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0153,2026-04-29T12:00:00+00:00,2026-04-29T13:00:00+00:00,-6.960866416140592,6.960866416140592,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0154,2026-04-29T15:00:00+00:00,2026-04-29T16:00:00+00:00,-7.543254662523583,7.543254662523583,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0155,2026-04-29T23:00:00+00:00,2026-04-30T00:00:00+00:00,-6.996376690440395,6.996376690440395,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0156,2026-04-30T13:00:00+00:00,2026-04-30T14:00:00+00:00,-6.733449895954384,6.733449895954384,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0157,2026-04-30T22:00:00+00:00,2026-05-01T02:00:00+00:00,-7.093554781024225,7.093554781024225,4.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0158,2026-05-01T03:00:00+00:00,2026-05-01T04:00:00+00:00,-7.143641179426053,7.143641179426053,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0159,2026-05-01T12:00:00+00:00,2026-05-01T14:00:00+00:00,-7.192941749937967,7.192941749937967,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0160,2026-05-01T19:00:00+00:00,2026-05-01T23:00:00+00:00,-6.6382416204375865,6.6382416204375865,4.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0161,2026-05-02T01:00:00+00:00,2026-05-02T02:00:00+00:00,-7.021799784219106,7.021799784219106,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0162,2026-05-04T06:00:00+00:00,2026-05-04T07:00:00+00:00,-6.624801670442472,6.624801670442472,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0163,2026-05-04T14:00:00+00:00,2026-05-04T15:00:00+00:00,-7.502549422782244,7.502549422782244,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_HIGH,6.577962718910118,5.651158215649719
BTC,BTC_ep_0164,2026-05-04T17:00:00+00:00,2026-05-04T21:00:00+00:00,-7.567159834714681,7.567159834714681,4.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_HIGH,6.577962718910118,5.651158215649719
BTC,BTC_ep_0165,2026-05-04T23:00:00+00:00,2026-05-05T00:00:00+00:00,-7.266509534933493,7.266509534933493,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_HIGH,6.577962718910118,5.651158215649719
BTC,BTC_ep_0166,2026-05-05T01:00:00+00:00,2026-05-05T03:00:00+00:00,-6.847226207305627,6.847226207305627,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0167,2026-05-07T06:00:00+00:00,2026-05-07T07:00:00+00:00,-6.585040331341413,6.585040331341413,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0168,2026-05-09T17:00:00+00:00,2026-05-09T19:00:00+00:00,-6.894857415294847,6.894857415294847,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0169,2026-05-09T22:00:00+00:00,2026-05-10T01:00:00+00:00,-6.857806298360763,7.241237675247335,3.0,True,REGIME_SHIFT,1.0559116662391332,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0170,2026-05-10T17:00:00+00:00,2026-05-10T20:00:00+00:00,-6.774825949786411,7.011024433370103,3.0,True,REGIME_SHIFT,1.0348641404715553,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0171,2026-05-11T19:00:00+00:00,2026-05-11T20:00:00+00:00,-6.833549636976122,6.833549636976122,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0172,2026-05-15T12:00:00+00:00,2026-05-15T13:00:00+00:00,-6.982585695776583,6.982585695776583,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0173,2026-05-15T21:00:00+00:00,2026-05-15T22:00:00+00:00,-6.650010220082697,6.650010220082697,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0174,2026-05-16T00:00:00+00:00,2026-05-16T03:00:00+00:00,-7.450451430759401,7.450451430759401,3.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0175,2026-05-16T06:00:00+00:00,2026-05-16T07:00:00+00:00,-8.2680900971065,8.2680900971065,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0176,2026-05-18T05:00:00+00:00,2026-05-18T06:00:00+00:00,-6.813583740399154,6.813583740399154,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0177,2026-05-23T16:00:00+00:00,2026-05-23T18:00:00+00:00,-6.722413002672929,6.722413002672929,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0178,2026-05-24T12:00:00+00:00,2026-05-24T16:00:00+00:00,-6.580333058562566,8.13249841247829,4.0,True,REGIME_SHIFT,1.2358794517089056,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0179,2026-05-24T19:00:00+00:00,2026-05-25T06:00:00+00:00,-7.080483921242716,7.243486138512861,11.0,True,REGIME_SHIFT,1.0230213385247735,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0180,2026-05-25T11:00:00+00:00,2026-05-25T14:00:00+00:00,-6.659619354712483,7.3675172382708585,3.0,True,REGIME_SHIFT,1.1062970488031652,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0181,2026-05-26T05:00:00+00:00,2026-05-26T06:00:00+00:00,-6.893054107083706,6.893054107083706,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0182,2026-05-26T07:00:00+00:00,2026-05-26T09:00:00+00:00,-7.801732108980141,7.801732108980141,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0183,2026-05-26T20:00:00+00:00,2026-05-26T22:00:00+00:00,-7.605359765824909,7.605359765824909,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0184,2026-05-27T03:00:00+00:00,2026-05-27T05:00:00+00:00,-7.269795642390308,7.545945947705448,2.0,True,REGIME_SHIFT,1.037985979097528,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0185,2026-05-27T07:00:00+00:00,2026-05-27T09:00:00+00:00,-6.605480524226928,7.415111555880695,2.0,True,REGIME_SHIFT,1.122569588795892,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0186,2026-05-27T10:00:00+00:00,2026-05-27T13:00:00+00:00,-6.828852389628588,7.533753553218734,3.0,True,REGIME_SHIFT,1.1032239567311082,1,0,F_NEG_ELEVATED,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0187,2026-05-29T11:00:00+00:00,2026-05-29T12:00:00+00:00,-8.165211617200704,8.165211617200704,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0188,2026-06-03T06:00:00+00:00,2026-06-03T07:00:00+00:00,-6.760688832222178,6.760688832222178,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_HIGH,6.577962718910118,5.651158215649719
BTC,BTC_ep_0189,2026-06-04T02:00:00+00:00,2026-06-04T03:00:00+00:00,-6.642831922528646,6.642831922528646,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_EXTREME,6.577962718910118,5.651158215649719
BTC,BTC_ep_0190,2026-06-04T13:00:00+00:00,2026-06-04T14:00:00+00:00,-7.164328183462894,7.164328183462894,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_EXTREME,6.577962718910118,5.651158215649719
BTC,BTC_ep_0191,2026-06-05T02:00:00+00:00,2026-06-05T03:00:00+00:00,-6.984487756431734,6.984487756431734,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_EXTREME,6.577962718910118,5.651158215649719
BTC,BTC_ep_0192,2026-06-05T05:00:00+00:00,2026-06-05T06:00:00+00:00,-8.884191900232555,8.884191900232555,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_EXTREME,6.577962718910118,5.651158215649719
BTC,BTC_ep_0193,2026-06-05T14:00:00+00:00,2026-06-05T15:00:00+00:00,-7.719554266435676,7.719554266435676,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_EXTREME,6.577962718910118,5.651158215649719
BTC,BTC_ep_0194,2026-06-08T10:00:00+00:00,2026-06-08T11:00:00+00:00,-7.965522222237399,7.965522222237399,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_HIGH,6.577962718910118,5.651158215649719
BTC,BTC_ep_0195,2026-06-08T12:00:00+00:00,2026-06-08T13:00:00+00:00,-10.0250634962559,10.0250634962559,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_HIGH,6.577962718910118,5.651158215649719
BTC,BTC_ep_0196,2026-06-10T05:00:00+00:00,2026-06-10T08:00:00+00:00,-7.36404369961802,7.36404369961802,3.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0197,2026-06-11T08:00:00+00:00,2026-06-11T09:00:00+00:00,-6.830695238356281,6.830695238356281,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0198,2026-06-12T11:00:00+00:00,2026-06-12T13:00:00+00:00,-6.590320531075091,6.590320531075091,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0199,2026-06-14T16:00:00+00:00,2026-06-14T17:00:00+00:00,-6.669137138379333,6.669137138379333,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_LOW,6.577962718910118,5.651158215649719
BTC,BTC_ep_0200,2026-06-15T19:00:00+00:00,2026-06-15T20:00:00+00:00,-8.011993639044068,8.011993639044068,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
BTC,BTC_ep_0201,2026-06-15T21:00:00+00:00,2026-06-15T22:00:00+00:00,-29.013614595225647,54.82397570309222,1.0,False,CENSORED,,,,F_NEG_ELEVATED,V_NORMAL,6.577962718910118,5.651158215649719
ETH,ETH_ep_0000,2026-01-25T19:00:00+00:00,2026-01-25T23:00:00+00:00,-9.104877428622205,9.104877428622205,4.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_NORMAL,6.765573157115444,5.688165060689039
ETH,ETH_ep_0001,2026-01-26T01:00:00+00:00,2026-01-26T03:00:00+00:00,-7.9471260054044475,7.9471260054044475,2.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.765573157115444,5.688165060689039
ETH,ETH_ep_0002,2026-01-26T16:00:00+00:00,2026-01-26T17:00:00+00:00,-8.275006506056565,8.275006506056565,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.765573157115444,5.688165060689039
ETH,ETH_ep_0003,2026-01-26T20:00:00+00:00,2026-01-26T21:00:00+00:00,-7.653299048716642,7.653299048716642,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_NORMAL,6.765573157115444,5.688165060689039
ETH,ETH_ep_0004,2026-01-28T15:00:00+00:00,2026-01-28T16:00:00+00:00,-7.1495675894599025,7.1495675894599025,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_HIGH,6.765573157115444,5.688165060689039
ETH,ETH_ep_0005,2026-01-30T21:00:00+00:00,2026-01-30T22:00:00+00:00,6.910914160267991,6.910914160267991,1.0,True,REGIME_SHIFT,1.0,1,0,F_NORMAL,V_HIGH,6.765573157115444,5.688165060689039
ETH,ETH_ep_0006,2026-01-31T16:00:00+00:00,2026-01-31T22:00:00+00:00,-7.293079352434085,11.682195227797846,6.0,True,EXPANSION_FIRST_THEN_RESOLVE,1.6018192951512151,,,F_NEG_ELEVATED,V_HIGH,6.765573157115444,5.688165060689039
ETH,ETH_ep_0007,2026-01-31T23:00:00+00:00,2026-02-01T09:00:00+00:00,-9.997042524337271,9.997042524337271,10.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_EXTREME,6.765573157115444,5.688165060689039
ETH,ETH_ep_0008,2026-02-01T10:00:00+00:00,2026-02-01T13:00:00+00:00,-8.109022676936352,8.95975636308305,3.0,True,REGIME_SHIFT,1.1049119875526248,1,0,F_NEG_EXTREME,V_EXTREME,6.765573157115444,5.688165060689039
ETH,ETH_ep_0009,2026-02-01T14:00:00+00:00,2026-02-01T17:00:00+00:00,-9.992053565777853,9.992053565777853,3.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_EXTREME,6.765573157115444,5.688165060689039
ETH,ETH_ep_0010,2026-02-01T21:00:00+00:00,2026-02-02T08:00:00+00:00,-7.773978528293083,9.560723662555002,11.0,True,REGIME_SHIFT,1.2298366438444783,1,0,F_NEG_EXTREME,V_HIGH,6.765573157115444,5.688165060689039
ETH,ETH_ep_0011,2026-02-02T09:00:00+00:00,2026-02-02T10:00:00+00:00,-7.290236862682293,7.290236862682293,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_EXTREME,6.765573157115444,5.688165060689039
ETH,ETH_ep_0012,2026-02-02T14:00:00+00:00,2026-02-03T00:00:00+00:00,-7.903712578866814,9.740445330750784,10.0,True,REGIME_SHIFT,1.2323886064373193,1,0,F_NEG_ELEVATED,V_EXTREME,6.765573157115444,5.688165060689039
ETH,ETH_ep_0013,2026-02-03T02:00:00+00:00,2026-02-03T06:00:00+00:00,-9.662214965607427,9.662214965607427,4.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_EXTREME,V_EXTREME,6.765573157115444,5.688165060689039
ETH,ETH_ep_0014,2026-02-03T10:00:00+00:00,2026-02-03T11:00:00+00:00,-6.970642480065862,6.970642480065862,1.0,True,REGIME_SHIFT,1.0,1,0,F_NEG_ELEVATED,V_HIGH,6.765573157115444,5.688165060689039
